Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,118409203.0,Wyoming Area SD,Luzerne,32699652.8,17099403.300000004,541654.1,17641057.4,0.5395,14340622.84,0.4386,711929.49,0.0218,6043.07,0.0002
1.0,118409302.0,Wyoming Valley West SD,Luzerne,70929752.07,33573205.62,1302772.93,34875978.55,0.4917,32475629.22,0.4579,3504450.3,0.0494,73694.0,0.001
1.0,117412003.0,East Lycoming SD,Lycoming,23395550.87,8844254.719999999,861581.8,9705836.52,0.4149,13371398.64,0.5715,318315.71,0.0136,,0.0
1.0,117414003.0,Jersey Shore Area SD,Lycoming,39273811.02,15865921.86,726762.86,16592684.72,0.4225,21575478.55,0.5494,648316.75,0.0165,457331.0,0.0116
1.0,117414203.0,Loyalsock Township SD,Lycoming,21453298.37,14419020.33,669481.2000000001,15088501.53,0.7033,5812377.44,0.2709,295307.45,0.0138,257111.95,0.012
1.0,117415004.0,Montgomery Area SD,Lycoming,21499371.74,5240005.92,557202.18,5797208.1,0.2696,8052645.2,0.3746,366518.44,0.017,7283000.0,0.3388
1.0,117415103.0,Montoursville Area SD,Lycoming,28066717.0,14722879.0,1186863.63,15909742.63,0.5669,11881476.37,0.4233,274920.0,0.0098,578.0,0.0
1.0,117415303.0,Muncy SD,Lycoming,16337335.8,8979980.839999998,459755.44,9439736.28,0.5778,6633101.43,0.406,264498.09,0.0162,,0.0
1.0,117416103.0,South Williamsport Area SD,Lycoming,17751954.91,7350822.68,215618.24,7566440.92,0.4262,9869852.99,0.556,315661.0,0.0178,,0.0
1.0,117417202.0,Williamsport Area SD,Lycoming,86203037.23,32105484.46,2132291.7800000003,34237776.24,0.3972,45204296.53,0.5244,6760964.46,0.0784,,0.0
1.0,109420803.0,Bradford Area SD,McKean,37381161.88,11795040.970000003,808383.9299999999,12603424.9,0.3372,22737966.11,0.6083,2037819.74,0.0545,1951.13,0.0001
1.0,109422303.0,Kane Area SD,McKean,16958386.54,4251528.1400000015,334478.77,4586006.91,0.2704,11949732.62,0.7047,411962.01,0.0243,10685.0,0.0006
1.0,109426003.0,Otto-Eldred SD,McKean,11198035.22,1765379.5,218185.1,1983564.6,0.1771,8449817.37,0.7546,764653.25,0.0683,,0.0
1.0,109426303.0,Port Allegany SD,McKean,14333435.6,3017079.2499999995,210855.45,3227934.7,0.2252,10349119.89,0.722,756381.01,0.0528,,0.0
1.0,109427503.0,Smethport Area SD,McKean,14332847.35,3774219.04,145541.38999999998,3919760.43,0.2735,10094357.28,0.7043,318729.64,0.0222,,0.0
1.0,104431304.0,Commodore Perry SD,Mercer,8651293.6,2244573.8400000003,398188.16000000003,2642762.0,0.3055,5978304.6,0.691,30227.0,0.0035,,0.0
1.0,104432503.0,Farrell Area SD,Mercer,15998201.0,3242158.0,1013400.0,4255558.0,0.266,11189927.0,0.6994,545921.0,0.0341,6795.0,0.0004
1.0,104432803.0,Greenville Area SD,Mercer,19386287.92,6398543.590000001,1151098.36,7549641.95,0.3894,11112265.79,0.5732,724380.18,0.0374,,0.0
1.0,104432903.0,Grove City Area SD,Mercer,37829109.96,12694917.950000001,9197981.209999999,21892899.16,0.5787,15848916.8,0.419,87294.0,0.0023,,0.0
1.0,104433303.0,Hermitage SD,Mercer,29406119.83,17471743.97,542788.0700000001,18014532.04,0.6126,10988628.86,0.3737,399942.93,0.0136,3016.0,0.0001
1.0,104433604.0,Jamestown Area SD,Mercer,8968577.95,3186889.54,502188.31,3689077.85,0.4113,5215740.15,0.5816,63759.95,0.0071,,0.0
1.0,104433903.0,Lakeview SD,Mercer,16085223.85,4459402.64,1107735.7,5567138.34,0.3461,10477267.15,0.6514,40818.36,0.0025,,0.0
1.0,104435003.0,Mercer Area SD,Mercer,17195700.92,6575156.149999999,1348920.9,7924077.05,0.4608,9260796.2,0.5386,10317.67,0.0006,510.0,0.0
1.0,104435303.0,Reynolds SD,Mercer,18734462.39,5810877.91,676699.25,6487577.16,0.3463,12231001.85,0.6529,13428.39,0.0007,2454.99,0.0001
1.0,104435603.0,Sharon City SD,Mercer,31101001.18,7678616.69,1581724.7299999997,9260341.42,0.2978,20581439.94,0.6618,1258519.82,0.0405,700.0,0.0
1.0,104435703.0,Sharpsville Area SD,Mercer,15728676.58,5126157.46,701276.42,5827433.88,0.3705,9868248.16,0.6274,32994.54,0.0021,,0.0
1.0,104437503.0,West Middlesex Area SD,Mercer,14387878.12,5027725.55,836392.27,5864117.82,0.4076,8489071.4,0.59,29638.9,0.0021,5050.0,0.0004
1.0,111444602.0,Mifflin County SD,Mifflin,72793687.83,31808435.879999995,1153136.9200000002,32961572.8,0.4528,36292230.08,0.4986,3539884.95,0.0486,,0.0
1.0,120452003.0,East Stroudsburg Area SD,Monroe,171867995.36,102706430.32000001,1472848.0399999998,104179278.36,0.6062,38582963.39,0.2245,2695532.72,0.0157,26410220.89,0.1537
1.0,120455203.0,Pleasant Valley SD,Monroe,95275110.68,48999975.57,1663884.67,50663860.24,0.5318,43199380.94,0.4534,1411869.5,0.0148,,0.0
1.0,120455403.0,Pocono Mountain SD,Monroe,204737954.47,141306647.27999997,2364823.22,143671470.5,0.7017,57288417.3,0.2798,3727065.67,0.0182,51001.0,0.0002
1.0,120456003.0,Stroudsburg Area SD,Monroe,102417007.99,68921167.07,872923.9600000001,69794091.03,0.6815,28946042.04,0.2826,3662026.73,0.0358,14848.19,0.0001
1.0,123460302.0,Abington SD,Montgomery,139226547.27,107369669.56999998,1361181.39,108730850.96,0.781,29176042.62,0.2096,1319653.69,0.0095,,0.0
1.0,123460504.0,Bryn Athyn SD,Montgomery,310836.0,261365.0,975.0,262340.0,0.844,48496.0,0.156,,0.0,,0.0
1.0,123461302.0,Cheltenham SD,Montgomery,107884357.97,84027798.04,2158065.96,86185864.0,0.7989,21097274.52,0.1956,601219.45,0.0056,,0.0
1.0,123461602.0,Colonial SD,Montgomery,111384166.61,89804194.47000001,2828489.01,92632683.48,0.8317,17938579.24,0.1611,649301.77,0.0058,163602.12,0.0015
1.0,123463603.0,Hatboro-Horsham SD,Montgomery,95636871.18,74908962.35000001,1680601.16,76589563.51,0.8008,17662595.78,0.1847,1384711.89,0.0145,,0.0
1.0,123463803.0,Jenkintown SD,Montgomery,14661775.0,11646261.0,188205.0,11834466.0,0.8072,2765166.0,0.1886,62143.0,0.0042,,0.0
1.0,123464502.0,Lower Merion SD,Montgomery,239706431.01,204279191.72,2239767.4399999995,206518959.16,0.8615,32328017.5,0.1349,856564.75,0.0036,2889.6,0.0
1.0,123464603.0,Lower Moreland Township SD,Montgomery,44856706.78,35847497.6,882415.7999999999,36729913.4,0.8188,7810130.61,0.1741,316662.77,0.0071,,0.0
1.0,123465303.0,Methacton SD,Montgomery,99118197.51,76247474.11999999,2196281.1100000003,78443755.23,0.7914,20256584.31,0.2044,373809.28,0.0038,44048.69,0.0004
1.0,123465602.0,Norristown Area SD,Montgomery,139872870.92,99855061.82000001,1843295.9,101698357.72,0.7271,33095717.67,0.2366,5078795.53,0.0363,,0.0
1.0,123465702.0,North Penn SD,Montgomery,234881608.15,182747137.25,3928433.4100000006,186675570.66,0.7948,44579098.86,0.1898,3346380.43,0.0142,280558.2,0.0012
1.0,123466103.0,Perkiomen Valley SD,Montgomery,99231143.1,75490673.92999999,2027333.29,77518007.22,0.7812,19844062.68,0.2,584749.16,0.0059,1284324.04,0.0129
1.0,123466303.0,Pottsgrove SD,Montgomery,64396912.0,42803805.0,1205775.0,44009580.0,0.6834,18027849.0,0.2799,842259.0,0.0131,1517224.0,0.0236
1.0,123466403.0,Pottstown SD,Montgomery,57938786.48,32925616.870000005,1518059.13,34443676.0,0.5945,21490475.48,0.3709,2004635.0,0.0346,,0.0
1.0,123467103.0,Souderton Area SD,Montgomery,119348271.75,87386516.36,3311599.9399999995,90698116.3,0.7599,25919681.69,0.2172,828014.16,0.0069,1902459.6,0.0159
1.0,123467203.0,Springfield Township SD,Montgomery,52978721.13,41995227.53,947537.4,42942764.93,0.8106,8627895.82,0.1629,733691.38,0.0138,674369.0,0.0127
1.0,123467303.0,Spring-Ford Area SD,Montgomery,141199229.02,110115320.21000001,3149369.0999999996,113264689.31,0.8022,27198095.3,0.1926,717391.68,0.0051,19052.73,0.0001
1.0,123468303.0,Upper Dublin SD,Montgomery,93300086.42,73819201.01,2794380.6599999997,76613581.67,0.8212,15310141.64,0.1641,292100.61,0.0031,1084262.5,0.0116
1.0,123468402.0,Upper Merion Area SD,Montgomery,91904362.54,75972939.17999999,2662539.43,78635478.61,0.8556,12542239.73,0.1365,725204.2,0.0079,1440.0,0.0
1.0,123468503.0,Upper Moreland Township SD,Montgomery,57059389.0,43871836.88,1067102.2699999998,44938939.15,0.7876,11496421.57,0.2015,462875.38,0.0081,161152.9,0.0028
1.0,123468603.0,Upper Perkiomen SD,Montgomery,54570825.9,35831935.919999994,1017123.19,36849059.11,0.6753,17334610.73,0.3177,385314.81,0.0071,1841.25,0.0
1.0,123469303.0,Wissahickon SD,Montgomery,92275916.01,72878792.93999998,1517139.4400000002,74395932.38,0.8062,17301817.78,0.1875,533993.35,0.0058,44172.5,0.0005
1.0,116471803.0,Danville Area SD,Montour,37650147.19,20557689.490000002,1505715.7999999998,22063405.29,0.586,13731256.22,0.3647,1288379.79,0.0342,567105.89,0.0151
1.0,120480803.0,Bangor Area SD,Northampton,60737767.61,32305216.559999995,591769.9999999999,32896986.56,0.5416,19288176.18,0.3176,592604.87,0.0098,7960000.0,0.1311
1.0,120481002.0,Bethlehem Area SD,Northampton,248523372.25,172589609.82,4944628.7299999995,177534238.55,0.7144,63944944.35,0.2573,5574291.35,0.0224,1469898.0,0.0059
1.0,120483302.0,Easton Area SD,Northampton,156801102.31,98351042.88999999,1776672.8200000003,100127715.71,0.6386,43265796.84,0.2759,3092589.76,0.0197,10315000.0,0.0658
1.0,120484803.0,Nazareth Area SD,Northampton,78756428.03,57294445.35,962332.3999999999,58256777.75,0.7397,19911647.9,0.2528,577680.92,0.0073,10321.46,0.0001
1.0,120484903.0,Northampton Area SD,Northampton,94477076.26,63284259.70999999,1364647.8299999998,64648907.54,0.6843,28532030.09,0.302,1222205.76,0.0129,73932.87,0.0008
1.0,120485603.0,Pen Argyl Area SD,Northampton,27515028.09,17727444.750000007,372655.6400000001,18100100.39,0.6578,9165079.06,0.3331,249848.64,0.0091,,0.0
1.0,120486003.0,Saucon Valley SD,Northampton,42905202.09,33155740.659999996,514290.11999999994,33670030.78,0.7848,9016450.56,0.2101,218720.75,0.0051,,0.0
1.0,120488603.0,Wilson Area SD,Northampton,36385854.75,23454292.510000005,573185.49,24027478.0,0.6604,11774963.24,0.3236,583413.51,0.016,,0.0
1.0,116493503.0,Line Mountain SD,Northumberland,18138939.03,7140722.540000001,334312.91000000003,7475035.45,0.4121,10302526.03,0.568,360647.68,0.0199,729.87,0.0
1.0,116495003.0,Milton Area SD,Northumberland,31140564.81,13522553.4,608161.1099999999,14130714.51,0.4538,15852858.62,0.5091,1156991.68,0.0372,,0.0
1.0,116495103.0,Mount Carmel Area SD,Northumberland,18235500.91,4022284.6599999997,426439.21,4448723.87,0.244,12972686.0,0.7114,811538.82,0.0445,2552.22,0.0001
1.0,116496503.0,Shamokin Area SD,Northumberland,27996427.03,5426127.829999999,2367482.65,7793610.48,0.2784,18858337.76,0.6736,1344478.79,0.048,,0.0
1.0,116496603.0,Shikellamy SD,Northumberland,42591873.98,19516644.31999999,1219557.5999999996,20736201.92,0.4869,20082927.07,0.4715,1772744.99,0.0416,,0.0
1.0,116498003.0,Warrior Run SD,Northumberland,22535047.32,11073042.489999996,347457.44000000006,11420499.93,0.5068,10432506.09,0.4629,682041.3,0.0303,,0.0
1.0,115503004.0,Greenwood SD,Perry,13255261.39,6456047.830000001,233624.06,6689671.89,0.5047,6449257.5,0.4865,115832.0,0.0087,500.0,0.0
1.0,115504003.0,Newport SD,Perry,27992191.84,7531526.660000002,793423.3500000001,8324950.01,0.2974,9372630.21,0.3348,403703.62,0.0144,9890908.0,0.3533
1.0,115506003.0,Susquenita SD,Perry,30009994.79,14166996.44,945789.7699999999,15112786.21,0.5036,14493049.65,0.4829,404158.93,0.0135,,0.0
1.0,115508003.0,West Perry SD,Perry,37356358.05,17881481.93,800669.17,18682151.1,0.5001,17313541.3,0.4635,1279565.65,0.0343,81100.0,0.0022
1.0,126515001.0,Philadelphia City SD,Philadelphia,2939671780.83,1120863378.63,152419959.29,1273283337.92,0.4331,1468266711.04,0.4995,191891238.94,0.0653,6230492.93,0.0021
1.0,120522003.0,Delaware Valley SD,Pike,76559047.33,45548059.349999994,1098651.9100000001,46646711.26,0.6093,28305695.08,0.3697,1606640.99,0.021,,0.0
1.0,119648303.0,Wallenpaupack Area SD,Pike,68107088.01,49613017.92,1736181.08,51349199.0,0.7539,15710552.9,0.2307,1037736.11,0.0152,9600.0,0.0001
1.0,109530304.0,Austin Area SD,Potter,4463643.73,1529828.2900000003,234824.34,1764652.63,0.3953,2459552.96,0.551,239438.14,0.0536,,0.0
1.0,109531304.0,Coudersport Area SD,Potter,12390461.94,5338640.630000001,247952.08000000002,5586592.71,0.4509,6603752.23,0.533,200117.0,0.0162,,0.0
1.0,109532804.0,Galeton Area SD,Potter,6785535.0,3053053.0,251183.0,3304236.0,0.487,3330604.0,0.4908,150695.0,0.0222,,0.0
1.0,109535504.0,Northern Potter SD,Potter,9736930.77,2775072.999999999,129689.21999999999,2904762.22,0.2983,6477903.06,0.6653,354265.49,0.0364,,0.0
1.0,109537504.0,Oswayo Valley SD,Potter,7998319.48,2224466.48,191530.61000000004,2415997.09,0.3021,5362008.9,0.6704,220313.49,0.0275,,0.0
1.0,129540803.0,Blue Mountain SD,Schuylkill,55611185.85,22671531.150000002,897969.61,23569500.76,0.4238,15455606.35,0.2779,494691.39,0.0089,16091387.35,0.2894
1.0,129544503.0,Mahanoy Area SD,Schuylkill,23233207.35,4734558.2700000005,400222.25,5134780.52,0.221,11366808.12,0.4892,573512.71,0.0247,6158106.0,0.2651
1.0,129544703.0,Minersville Area SD,Schuylkill,17355166.12,7441650.1400000015,560425.57,8002075.71,0.4611,8964766.83,0.5165,388323.58,0.0224,,0.0
1.0,129545003.0,North Schuylkill SD,Schuylkill,27026419.06,11050788.43,777322.95,11828111.38,0.4376,14515122.71,0.5371,683184.97,0.0253,,0.0
1.0,129546003.0,Pine Grove Area SD,Schuylkill,23446287.2,11531263.100000001,458758.0,11990021.1,0.5114,10975642.83,0.4681,470749.84,0.0201,9873.43,0.0004
1.0,129546103.0,Pottsville Area SD,Schuylkill,39078275.04,12922240.869999997,3016346.1700000004,15938587.04,0.4079,20258256.45,0.5184,988233.75,0.0253,1893197.8,0.0484
1.0,129546803.0,Saint Clair Area SD,Schuylkill,18925865.55,4601639.700000001,464560.19,5066199.89,0.2677,4894786.28,0.2586,254879.38,0.0135,8710000.0,0.4602
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,18791126.86,7541063.77,638996.8099999999,8180060.58,0.4353,10204910.04,0.5431,403429.21,0.0215,2727.03,0.0001
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,16195037.05,4361352.260000001,283926.32,4645278.58,0.2868,10870471.27,0.6712,679287.2,0.0419,,0.0
1.0,129547603.0,Tamaqua Area SD,Schuylkill,27913960.1,14095359.42,572860.41,14668219.83,0.5255,12404968.23,0.4444,819647.04,0.0294,21125.0,0.0008
1.0,129547803.0,Tri-Valley SD,Schuylkill,15654245.12,5150102.739999999,338972.8,5489075.54,0.3506,6951560.15,0.4441,223609.43,0.0143,2990000.0,0.191
1.0,129548803.0,Williams Valley SD,Schuylkill,14857398.19,4038283.6,335008.47000000003,4373292.07,0.2944,10197083.36,0.6863,287022.76,0.0193,,0.0
1.0,116555003.0,Midd-West SD,Snyder,36272614.13,16951654.84,705476.9700000001,17657131.81,0.4868,16858906.98,0.4648,1753863.34,0.0484,2712.0,0.0001
1.0,116557103.0,Selinsgrove Area SD,Snyder,40404966.78,23939414.659999996,882428.44,24821843.1,0.6143,14166170.71,0.3506,1416952.97,0.0351,,0.0
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,11822148.7,3332963.6199999996,235397.72000000003,3568361.34,0.3018,7722081.28,0.6532,213985.08,0.0181,317721.0,0.0269
1.0,108561803.0,Conemaugh Township Area SD,Somerset,13772857.84,3752317.69,372329.1,4124646.79,0.2995,9401019.37,0.6826,247191.68,0.0179,,0.0
1.0,108565203.0,Meyersdale Area SD,Somerset,13480210.17,2723218.1599999997,258301.54,2981519.7,0.2212,10054047.83,0.7458,444642.64,0.033,,0.0
1.0,108565503.0,North Star SD,Somerset,17769551.43,4851796.53,398822.74,5250619.27,0.2955,11860556.7,0.6675,651671.71,0.0367,6703.75,0.0004
1.0,108566303.0,Rockwood Area SD,Somerset,11194089.23,5460615.8100000005,196475.03,5657090.84,0.5054,5356006.39,0.4785,180992.0,0.0162,,0.0
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,4416133.03,1180503.9400000002,87402.64,1267906.58,0.2871,2839036.25,0.6429,309190.2,0.07,,0.0
1.0,108567204.0,Shade-Central City SD,Somerset,8347995.78,2088514.49,251873.52000000002,2340388.01,0.2804,5829206.94,0.6983,178400.83,0.0214,,0.0
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,6839376.14,3872604.6799999997,211242.66999999998,4083847.35,0.5971,2619053.69,0.3829,127725.1,0.0187,8750.0,0.0013
1.0,108567703.0,Somerset Area SD,Somerset,35872949.83,20333046.639999993,933699.0,21266745.64,0.5928,13952805.95,0.389,653398.24,0.0182,,0.0
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,5293482.26,1607212.81,106614.37,1713827.18,0.3238,3380999.94,0.6387,198655.14,0.0375,,0.0
1.0,108569103.0,Windber Area SD,Somerset,16208898.9,3389330.5700000003,386950.4,3776280.97,0.233,12060634.83,0.7441,352200.7,0.0217,19782.4,0.0012
1.0,117576303.0,Sullivan County SD,Sullivan,13573499.55,8461554.06,162066.45,8623620.51,0.6353,4715464.58,0.3474,234414.46,0.0173,,0.0
1.0,119581003.0,Blue Ridge SD,Susquehanna,17273727.36,6005105.910000001,530401.8,6535507.71,0.3783,10455686.61,0.6053,282533.04,0.0164,,0.0
1.0,119582503.0,Elk Lake SD,Susquehanna,19186791.89,6223365.649999999,1587843.4600000002,7811209.11,0.4071,11003872.15,0.5735,371710.63,0.0194,,0.0
1.0,119583003.0,Forest City Regional SD,Susquehanna,13493165.13,6215071.459999999,282115.33999999997,6497186.8,0.4815,6723810.21,0.4983,272168.12,0.0202,,0.0
1.0,119584503.0,Montrose Area SD,Susquehanna,24727839.37,10036470.47,708841.1,10745311.57,0.4345,13478773.26,0.5451,503754.54,0.0204,,0.0
1.0,119584603.0,Mountain View SD,Susquehanna,18308958.41,7880281.37,545321.7799999999,8425603.15,0.4602,9461186.26,0.5168,422169.0,0.0231,,0.0
1.0,119586503.0,Susquehanna Community SD,Susquehanna,14636840.86,3837427.1100000003,103870.53,3941297.64,0.2693,10304051.0,0.704,385492.22,0.0263,6000.0,0.0004
1.0,117596003.0,Northern Tioga SD,Tioga,31570464.99,10628905.080000002,735867.5399999999,11364772.62,0.36,19237549.65,0.6094,947309.97,0.03,20832.75,0.0007
1.0,117597003.0,Southern Tioga SD,Tioga,29570216.53,13240231.889999999,710806.45,13951038.34,0.4718,14948734.34,0.5055,670443.85,0.0227,,0.0
1.0,117598503.0,Wellsboro Area SD,Tioga,43751478.24,13120383.84,614623.19,13735007.03,0.3139,9949247.51,0.2274,421394.47,0.0096,19645829.23,0.449
1.0,116604003.0,Lewisburg Area SD,Union,33694299.66,23143002.629999995,1227701.97,24370704.6,0.7233,7748262.18,0.23,324932.21,0.0096,1250400.67,0.0371
1.0,116605003.0,Mifflinburg Area SD,Union,28848246.43,14224073.519999998,633506.48,14857580.0,0.515,13063393.75,0.4528,790090.1,0.0274,137182.58,0.0048
1.0,106611303.0,Cranberry Area SD,Venango,18254280.99,6536268.649999999,255344.73000000004,6791613.38,0.3721,10866848.0,0.5953,399442.81,0.0219,196376.8,0.0108
1.0,106612203.0,Franklin Area SD,Venango,32011864.57,10786633.15,1663713.01,12450346.16,0.3889,18689479.02,0.5838,858398.66,0.0268,13640.73,0.0004
1.0,106616203.0,Oil City Area SD,Venango,28619107.74,6379652.09,516952.43,6896604.52,0.241,20409650.54,0.7131,1278269.12,0.0447,34583.56,0.0012
1.0,106617203.0,Titusville Area SD,Venango,29868324.43,7367838.8100000005,707079.4899999999,8074918.3,0.2704,20697599.12,0.693,1095174.96,0.0367,632.05,0.0
1.0,106618603.0,Valley Grove SD,Venango,13283452.3,3041072.130000001,230085.21999999997,3271157.35,0.2463,9629147.46,0.7249,355508.49,0.0268,27639.0,0.0021
1.0,105628302.0,Warren County SD,Warren,72553801.84,25150090.809999995,1457619.17,26607709.98,0.3667,41968471.44,0.5784,3884345.42,0.0535,93275.0,0.0013
1.0,101630504.0,Avella Area SD,Washington,17231207.39,3111402.1899999995,207461.93999999997,3318864.13,0.1926,6270531.31,0.3639,189425.62,0.011,7452386.33,0.4325
1.0,101630903.0,Bentworth SD,Washington,17071379.23,6293816.81,487384.26,6781201.07,0.3972,9879191.54,0.5787,410986.62,0.0241,,0.0
1.0,101631003.0,Bethlehem-Center SD,Washington,18426414.2,4354114.5600000005,297188.87,4651303.43,0.2524,13304046.73,0.722,471064.04,0.0256,,0.0
1.0,101631203.0,Burgettstown Area SD,Washington,18764455.55,7276304.3999999985,651892.16,7928196.56,0.4225,10324261.69,0.5502,257879.68,0.0137,254117.62,0.0135
1.0,101631503.0,California Area SD,Washington,13892848.79,4401070.8,182891.48,4583962.28,0.33,9067822.61,0.6527,241063.9,0.0174,,0.0
1.0,101631703.0,Canon-McMillan SD,Washington,75152616.18,51485751.35,1842254.32,53328005.67,0.7096,21117522.84,0.281,683073.67,0.0091,24014.0,0.0003
1.0,101631803.0,Charleroi SD,Washington,22603827.16,8178021.89,333855.47000000003,8511877.36,0.3766,13348070.09,0.5905,732300.71,0.0324,11579.0,0.0005
1.0,101631903.0,Chartiers-Houston SD,Washington,17471753.57,9375964.049999999,290284.12,9666248.17,0.5533,7583182.5,0.434,183873.9,0.0105,38449.0,0.0022
1.0,101632403.0,Fort Cherry SD,Washington,17542214.25,6865878.699999999,637315.48,7503194.18,0.4277,9770259.15,0.557,268760.92,0.0153,,0.0
1.0,101633903.0,McGuffey SD,Washington,30303732.0,12727631.819999998,803969.5,13531601.32,0.4465,16289834.83,0.5376,349136.83,0.0115,133159.02,0.0044
1.0,101636503.0,Peters Township SD,Washington,59172038.86,43816867.64000001,858571.1800000002,44675438.82,0.755,14167362.61,0.2394,323900.88,0.0055,5336.55,0.0001
1.0,101637002.0,Ringgold SD,Washington,43072376.05,19989813.41,657760.2100000001,20647573.62,0.4794,21612475.54,0.5018,812326.89,0.0189,,0.0
1.0,101638003.0,Trinity Area SD,Washington,50884664.95,28285711.930000003,974448.97,29260160.9,0.575,20756963.66,0.4079,712815.99,0.014,154724.4,0.003
1.0,101638803.0,Washington SD,Washington,26947761.3,9838969.16,977622.29,10816591.45,0.4014,13889931.2,0.5154,2241238.65,0.0832,,0.0
1.0,119648703.0,Wayne Highlands SD,Wayne,51262914.06,31047445.44,1884705.9300000002,32932151.37,0.6424,17183554.72,0.3352,1147207.97,0.0224,,0.0
1.0,119648903.0,Western Wayne SD,Wayne,41230073.63,25393597.589999996,895908.7000000001,26289506.29,0.6376,14271373.2,0.3461,669194.14,0.0162,,0.0
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,35466387.07,17002540.55,727482.87,17730023.42,0.4999,16652918.07,0.4695,1083445.58,0.0305,,0.0
1.0,107650703.0,Burrell SD,Westmoreland,27393598.99,15022727.679999998,539280.0800000001,15562007.76,0.5681,11518840.47,0.4205,312750.76,0.0114,,0.0
1.0,107651603.0,Derry Area SD,Westmoreland,33099357.7,11741896.99,703427.1600000001,12445324.15,0.376,18909812.13,0.5713,1744221.42,0.0527,,0.0
1.0,107652603.0,Franklin Regional SD,Westmoreland,52746452.59,36335296.41,1039960.0,37375256.41,0.7086,15060778.81,0.2855,282585.58,0.0054,27831.79,0.0005
1.0,107653102.0,Greater Latrobe SD,Westmoreland,53964683.45,31897063.070000004,1526512.94,33423576.01,0.6194,19769080.83,0.3663,770057.11,0.0143,1969.5,0.0
1.0,107653203.0,Greensburg Salem SD,Westmoreland,42822649.51,23173606.28,1179282.0300000003,24352888.31,0.5687,17537398.79,0.4095,918812.96,0.0215,13549.45,0.0003
1.0,107653802.0,Hempfield Area SD,Westmoreland,88385924.0,53722148.0,2047912.0,55770060.0,0.631,31613318.0,0.3577,957746.0,0.0108,44800.0,0.0005
1.0,107654103.0,Jeannette City SD,Westmoreland,18694867.18,5443184.98,403322.74999999994,5846507.73,0.3127,11462264.52,0.6131,1353524.93,0.0724,32570.0,0.0017
1.0,107654403.0,Kiski Area SD,Westmoreland,53417638.95,23966407.770000003,1285824.51,25252232.28,0.4727,26561251.87,0.4972,1603403.79,0.03,751.01,0.0
1.0,107654903.0,Ligonier Valley SD,Westmoreland,34521464.21,16173858.469999999,898204.65,17072063.12,0.4945,10327820.48,0.2992,506381.61,0.0147,6615199.0,0.1916
1.0,107655803.0,Monessen City SD,Westmoreland,14948068.94,4053915.6700000004,810117.6900000001,4864033.36,0.3254,9568586.38,0.6401,515449.2,0.0345,,0.0
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,39103580.39,14895402.16,794982.22,15690384.38,0.4013,15301291.19,0.3913,749356.84,0.0192,7362547.98,0.1883
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,34170470.41,11158079.36,790903.7599999999,11948983.12,0.3497,20221443.56,0.5918,2000043.73,0.0585,,0.0
1.0,107656502.0,Norwin SD,Westmoreland,64128470.66,35215135.42999999,1223386.6700000002,36438522.1,0.5682,26605290.16,0.4149,1083424.74,0.0169,1233.66,0.0
1.0,107657103.0,Penn-Trafford SD,Westmoreland,51492990.44,26971850.91,638739.47,27610590.38,0.5362,23405170.44,0.4545,477229.62,0.0093,,0.0
1.0,107657503.0,Southmoreland SD,Westmoreland,27777532.24,10452464.26,656534.9900000001,11108999.25,0.3999,16120627.8,0.5803,547905.19,0.0197,,0.0
1.0,107658903.0,Yough SD,Westmoreland,37845036.69,12245194.45,1336691.08,13581885.53,0.3589,17096024.85,0.4517,632768.31,0.0167,6534358.0,0.1727
1.0,119665003.0,Lackawanna Trail SD,Wyoming,20930256.79,9537388.520000001,519016.48,10056405.0,0.4805,10538099.4,0.5035,331445.62,0.0158,4306.77,0.0002
1.0,118667503.0,Tunkhannock Area SD,Wyoming,45322876.09,22808915.25,791586.7599999999,23600502.01,0.5207,20919641.63,0.4616,802732.45,0.0177,,0.0
1.0,112671303.0,Central York SD,York,95683639.5,58704330.43,1985333.06,60689663.49,0.6343,18854539.32,0.1971,559436.69,0.0058,15580000.0,0.1628
1.0,112671603.0,Dallastown Area SD,York,96310062.23,68741055.83999999,1988012.3399999999,70729068.18,0.7344,24358347.03,0.2529,788788.89,0.0082,433858.13,0.0045
1.0,112671803.0,Dover Area SD,York,75134957.9,33893906.68,1271217.2699999998,35165123.95,0.468,21437108.79,0.2853,702725.16,0.0094,17830000.0,0.2373
1.0,112672203.0,Eastern York SD,York,41531753.62,25465473.1,730748.2,26196221.3,0.6308,14674698.99,0.3533,628170.82,0.0151,32662.51,0.0008
