Unnamed: 0,Unnamed: 1,Unnamed: 2,2021 Keystone Grade 11 - School Level Proficiency Results*,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
,,,"* Proficiency summary data do not include students who were enrolled in the school after October 1, home schooled, excluded from school aggregation, EL students who were enrolled for less than one year in a school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,,
,,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,,
,,,** Note that fewer students participated in Keystone Exams than in past years. A comparison to 2018-19 is included in the table below to demonstrate that difference. 2021 results may not reflect representative samples of the schools' students. Cross-year comparisons of proficiency are likely to be inaccurate for this reason.   ,,,,,,,,,,,
,,,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,Difference in Number Scored From 2019,Percent Reduction From 2019,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
129545003,000003883,Schuylkill,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Literature,All Students,11,30,-90,-0.75,0,23.3,46.7,30
129545003,000003883,Schuylkill,NORTH SCHUYLKILL SD,NORTH SCHUYLKILL JSHS,Literature,Historically Underperforming,11,24,-42,-0.6363636363636364,0,25,41.7,33.3
129546003,000003910,Schuylkill,PINE GROVE AREA SD,PINE GROVE AREA HS,Algebra I,All Students,11,100,-9,-0.08256880733944955,14,38,44,4
129546003,000003910,Schuylkill,PINE GROVE AREA SD,PINE GROVE AREA HS,Algebra I,Historically Underperforming,11,36,-4,-0.1,5.6,27.8,58.3,8.3
129546003,000003910,Schuylkill,PINE GROVE AREA SD,PINE GROVE AREA HS,Biology,All Students,11,107,-6,-0.05309734513274336,9.3,40.2,33.6,16.8
129546003,000003910,Schuylkill,PINE GROVE AREA SD,PINE GROVE AREA HS,Biology,Historically Underperforming,11,44,3,0.07317073170731707,0,38.6,34.1,27.3
129546003,000003910,Schuylkill,PINE GROVE AREA SD,PINE GROVE AREA HS,Literature,All Students,11,1,-110,-0.990990990990991,,,,
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Algebra I,All Students,11,190,-44,-0.18803418803418803,12.1,43.2,33.2,11.6
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Algebra I,Historically Underperforming,11,78,-38,-0.3275862068965517,5.1,26.9,44.9,23.1
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Biology,All Students,11,50,-183,-0.7854077253218884,44,28,14,14
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Biology,Historically Underperforming,11,17,-98,-0.8521739130434782,17.6,17.6,29.4,35.3
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Literature,All Students,11,51,-181,-0.7801724137931034,29.4,43.1,17.6,9.8
129546103,000003924,Schuylkill,POTTSVILLE AREA SD,POTTSVILLE AREA HS,Literature,Historically Underperforming,11,15,-99,-0.868421052631579,6.7,13.3,53.3,26.7
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Algebra I,All Students,11,70,-23,-0.24731182795698925,2.9,58.6,31.4,7.1
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Algebra I,Historically Underperforming,11,24,-21,-0.4666666666666667,0,37.5,41.7,20.8
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Biology,All Students,11,80,-13,-0.13978494623655913,12.5,42.5,33.8,11.3
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Biology,Historically Underperforming,11,30,-15,-0.3333333333333333,3.3,23.3,46.7,26.7
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Literature,All Students,11,8,-85,-0.9139784946236559,,,,
129547303,000005264,Schuylkill,SCHUYLKILL HAVEN AREA SD,SCHUYLKILL HAVEN SHS,Literature,Historically Underperforming,11,2,-43,-0.9555555555555556,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Algebra I,All Students,11,2,,,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Algebra I,Historically Underperforming,11,1,,,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Biology,All Students,11,2,,,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Biology,Historically Underperforming,11,1,,,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Literature,All Students,11,2,,,,,,
129546907,000006587,Schuylkill,SCHUYLKILL TECHNOLOGY CENTERS,SCHUYLKILL TECHNOLOGY CENTERS-NORTH CAMPUS,Literature,Historically Underperforming,11,1,,,,,,
129547203,000003940,Schuylkill,SHENANDOAH VALLEY SD,SHENANDOAH VALLEY JSHS,Algebra I,All Students,11,69,-3,-0.041666666666666664,4.3,43.5,33.3,18.8
129547203,000003940,Schuylkill,SHENANDOAH VALLEY SD,SHENANDOAH VALLEY JSHS,Algebra I,Historically Underperforming,11,46,-2,-0.041666666666666664,6.5,32.6,37,23.9
129547203,000003940,Schuylkill,SHENANDOAH VALLEY SD,SHENANDOAH VALLEY JSHS,Biology,All Students,11,72,-2,-0.02702702702702703,4.2,37.5,34.7,23.6
129547203,000003940,Schuylkill,SHENANDOAH VALLEY SD,SHENANDOAH VALLEY JSHS,Biology,Historically Underperforming,11,49,-1,-0.02,2,28.6,38.8,30.6
129547203,000003940,Schuylkill,SHENANDOAH VALLEY SD,SHENANDOAH VALLEY JSHS,Literature,All Students,11,2,-70,-0.9722222222222222,,,,
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Algebra I,All Students,11,135,-21,-0.1346153846153846,20.7,26.7,32.6,20
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Algebra I,Historically Underperforming,11,55,-26,-0.32098765432098764,12.7,23.6,30.9,32.7
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Biology,All Students,11,6,-151,-0.9617834394904459,,,,
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Biology,Historically Underperforming,11,3,-77,-0.9625,,,,
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Literature,All Students,11,131,-26,-0.16560509554140126,4.6,55.7,27.5,12.2
129547603,000005070,Schuylkill,TAMAQUA AREA SD,TAMAQUA AREA SHS,Literature,Historically Underperforming,11,52,-28,-0.35,1.9,42.3,32.7,23.1
129547803,000003957,Schuylkill,TRI-VALLEY SD,TRI-VALLEY JSHS,Algebra I,All Students,11,38,-12,-0.24,42.1,34.2,18.4,5.3
129547803,000003957,Schuylkill,TRI-VALLEY SD,TRI-VALLEY JSHS,Algebra I,Historically Underperforming,11,7,-7,-0.5,,,,
129547803,000003957,Schuylkill,TRI-VALLEY SD,TRI-VALLEY JSHS,Literature,All Students,11,1,-49,-0.98,,,,
129547803,000003957,Schuylkill,TRI-VALLEY SD,TRI-VALLEY JSHS,Literature,Historically Underperforming,11,1,-13,-0.9285714285714286,,,,
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Algebra I,All Students,11,50,-1,-0.0196078431372549,6,24,50,20
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Algebra I,Historically Underperforming,11,24,7,0.4117647058823529,4.2,8.3,62.5,25
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Biology,All Students,11,59,7,0.1346153846153846,10.2,47.5,23.7,18.6
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Biology,Historically Underperforming,11,32,14,0.7777777777777778,3.1,43.8,31.3,21.9
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Literature,All Students,11,5,-46,-0.9019607843137255,,,,
129548803,000003914,Schuylkill,WILLIAMS VALLEY SD,WILLIAMS VALLEY JSHS,Literature,Historically Underperforming,11,3,-15,-0.8333333333333334,,,,
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Algebra I,All Students,11,134,-6,-0.04285714285714286,20.9,44,21.6,13.4
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Algebra I,Historically Underperforming,11,55,1,0.018518518518518517,5.5,41.8,29.1,23.6
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Biology,All Students,11,34,-109,-0.7622377622377622,67.6,29.4,2.9,0
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Biology,Historically Underperforming,11,3,-52,-0.9454545454545454,,,,
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Literature,All Students,11,6,-134,-0.9571428571428572,,,,
116555003,000003962,Snyder,MIDD-WEST SD,MIDD-WEST HS,Literature,Historically Underperforming,11,3,-49,-0.9423076923076923,,,,
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Algebra I,All Students,11,177,-9,-0.04838709677419355,33.9,45.2,16.9,4
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Algebra I,Historically Underperforming,11,55,-5,-0.08333333333333333,21.8,38.2,32.7,7.3
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Biology,All Students,11,13,-179,-0.9322916666666666,7.7,30.8,23.1,38.5
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Biology,Historically Underperforming,11,9,-57,-0.8636363636363636,,,,
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Literature,All Students,11,2,-188,-0.9894736842105263,,,,
116557103,000003969,Snyder,SELINSGROVE AREA SD,SELINSGROVE AREA HS,Literature,Historically Underperforming,11,1,-63,-0.984375,,,,
108561003,000006207,Somerset,BERLIN BROTHERSVALLEY SD,BERLIN BROTHERSVALLEY SHS,Algebra I,All Students,11,44,3,0.07317073170731707,34.1,50,13.6,2.3
108561003,000006207,Somerset,BERLIN BROTHERSVALLEY SD,BERLIN BROTHERSVALLEY SHS,Algebra I,Historically Underperforming,11,16,-6,-0.2727272727272727,37.5,56.3,6.3,0
108561003,000006207,Somerset,BERLIN BROTHERSVALLEY SD,BERLIN BROTHERSVALLEY SHS,Biology,All Students,11,48,7,0.17073170731707318,31.3,62.5,6.3,0
108561003,000006207,Somerset,BERLIN BROTHERSVALLEY SD,BERLIN BROTHERSVALLEY SHS,Biology,Historically Underperforming,11,18,-4,-0.18181818181818182,38.9,50,11.1,0
108561003,000006207,Somerset,BERLIN BROTHERSVALLEY SD,BERLIN BROTHERSVALLEY SHS,Literature,All Students,11,1,-40,-0.975609756097561,,,,
108561803,000003978,Somerset,CONEMAUGH TOWNSHIP AREA SD,CONEMAUGH TWP AREA MS/SHS,Algebra I,All Students,11,75,8,0.11940298507462686,29.3,37.3,33.3,0
108561803,000003978,Somerset,CONEMAUGH TOWNSHIP AREA SD,CONEMAUGH TWP AREA MS/SHS,Algebra I,Historically Underperforming,11,21,-14,-0.4,4.8,38.1,57.1,0
108561803,000003978,Somerset,CONEMAUGH TOWNSHIP AREA SD,CONEMAUGH TWP AREA MS/SHS,Biology,All Students,11,46,-21,-0.31343283582089554,52.2,19.6,13,15.2
108561803,000003978,Somerset,CONEMAUGH TOWNSHIP AREA SD,CONEMAUGH TWP AREA MS/SHS,Biology,Historically Underperforming,11,16,-19,-0.5428571428571428,12.5,25,18.8,43.8
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Algebra I,All Students,11,43,-25,-0.36764705882352944,37.2,30.2,25.6,7
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Algebra I,Historically Underperforming,11,22,-4,-0.15384615384615385,22.7,22.7,40.9,13.6
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Biology,All Students,11,17,-51,-0.75,17.6,58.8,11.8,11.8
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Biology,Historically Underperforming,11,6,-20,-0.7692307692307693,,,,
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Literature,All Students,11,53,-15,-0.22058823529411764,9.4,60.4,20.8,9.4
108565203,000003994,Somerset,MEYERSDALE AREA SD,MEYERSDALE AREA HS,Literature,Historically Underperforming,11,29,3,0.11538461538461539,3.4,58.6,20.7,17.2
108565503,000003988,Somerset,NORTH STAR SD,NORTH STAR HS,Algebra I,All Students,11,73,2,0.028169014084507043,20.5,45.2,28.8,5.5
108565503,000003988,Somerset,NORTH STAR SD,NORTH STAR HS,Algebra I,Historically Underperforming,11,29,-12,-0.2926829268292683,13.8,37.9,34.5,13.8
108565503,000003988,Somerset,NORTH STAR SD,NORTH STAR HS,Biology,All Students,11,9,-63,-0.875,,,,
108565503,000003988,Somerset,NORTH STAR SD,NORTH STAR HS,Biology,Historically Underperforming,11,4,-38,-0.9047619047619048,,,,
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Algebra I,All Students,11,43,0,0,23.3,41.9,34.9,0
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Algebra I,Historically Underperforming,11,10,-2,-0.16666666666666666,,,,
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Biology,All Students,11,44,1,0.023255813953488372,20.5,47.7,29.5,2.3
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Biology,Historically Underperforming,11,11,-1,-0.08333333333333333,9.1,27.3,54.5,9.1
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Literature,All Students,11,1,-42,-0.9767441860465116,,,,
108566303,000006210,Somerset,ROCKWOOD AREA SD,ROCKWOOD AREA JSHS,Literature,Historically Underperforming,11,1,-11,-0.9166666666666666,,,,
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Algebra I,All Students,11,15,-5,-0.25,6.7,66.7,26.7,0
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Algebra I,Historically Underperforming,11,3,-7,-0.7,,,,
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Biology,All Students,11,1,-19,-0.95,,,,
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Biology,Historically Underperforming,11,1,-9,-0.9,,,,
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Literature,All Students,11,17,-2,-0.10526315789473684,5.9,64.7,17.6,11.8
108567004,000004002,Somerset,SALISBURY-ELK LICK SD,SALISBURY-ELK LICK JSHS,Literature,Historically Underperforming,11,5,-5,-0.5,,,,
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Algebra I,All Students,11,26,4,0.18181818181818182,11.5,61.5,11.5,15.4
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Algebra I,Historically Underperforming,11,26,4,0.18181818181818182,11.5,61.5,11.5,15.4
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Biology,All Students,11,34,12,0.5454545454545454,0,32.4,61.8,5.9
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Biology,Historically Underperforming,11,34,12,0.5454545454545454,0,32.4,61.8,5.9
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Literature,All Students,11,2,-20,-0.9090909090909091,,,,
108567204,000004006,Somerset,SHADE-CENTRAL CITY SD,SHADE JSHS,Literature,Historically Underperforming,11,2,-20,-0.9090909090909091,,,,
108567404,000006800,Somerset,SHANKSVILLE-STONYCREEK SD,SHANKSVILLE-STONYCREEK HS,Algebra I,All Students,11,27,-1,-0.03571428571428571,18.5,51.9,18.5,11.1
108567404,000006800,Somerset,SHANKSVILLE-STONYCREEK SD,SHANKSVILLE-STONYCREEK HS,Algebra I,Historically Underperforming,11,11,-5,-0.3125,9.1,27.3,36.4,27.3
108567404,000006800,Somerset,SHANKSVILLE-STONYCREEK SD,SHANKSVILLE-STONYCREEK HS,Biology,All Students,11,3,-25,-0.8928571428571429,,,,
108567404,000006800,Somerset,SHANKSVILLE-STONYCREEK SD,SHANKSVILLE-STONYCREEK HS,Literature,All Students,11,2,-26,-0.9285714285714286,,,,
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Algebra I,All Students,11,105,-40,-0.27586206896551724,35.2,33.3,30.5,1
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Algebra I,Historically Underperforming,11,36,-25,-0.4098360655737705,27.8,36.1,36.1,0
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Biology,All Students,11,74,-71,-0.4896551724137931,52.7,35.1,10.8,1.4
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Biology,Historically Underperforming,11,22,-39,-0.639344262295082,50,40.9,9.1,0
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Literature,All Students,11,3,-142,-0.9793103448275862,,,,
108567703,000008274,Somerset,SOMERSET AREA SD,SOMERSET AREA JR-SR HS,Literature,Historically Underperforming,11,2,-59,-0.9672131147540983,,,,
108567807,000006660,Somerset,SOMERSET COUNTY TECHNOLOGY CENTER,SOMERSET COUNTY TECHNOLOGY CENTER,Algebra I,All Students,11,1,-4,-0.8,,,,
108567807,000006660,Somerset,SOMERSET COUNTY TECHNOLOGY CENTER,SOMERSET COUNTY TECHNOLOGY CENTER,Algebra I,Historically Underperforming,11,1,-3,-0.75,,,,
108567807,000006660,Somerset,SOMERSET COUNTY TECHNOLOGY CENTER,SOMERSET COUNTY TECHNOLOGY CENTER,Literature,All Students,11,1,-3,-0.75,,,,
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Algebra I,All Students,11,20,-6,-0.23076923076923078,15,30,45,10
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Algebra I,Historically Underperforming,11,13,-4,-0.23529411764705882,15.4,23.1,46.2,15.4
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Biology,All Students,11,16,-10,-0.38461538461538464,12.5,0,50,37.5
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Biology,Historically Underperforming,11,10,-7,-0.4117647058823529,,,,
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Literature,All Students,11,2,-24,-0.9230769230769231,,,,
108568404,000006216,Somerset,TURKEYFOOT VALLEY AREA SD,TURKEYFOOT VALLEY AREA JSHS,Literature,Historically Underperforming,11,2,-15,-0.8823529411764706,,,,
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Algebra I,All Students,11,72,-12,-0.14285714285714285,36.1,52.8,11.1,0
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Algebra I,Historically Underperforming,11,31,-1,-0.03125,19.4,61.3,19.4,0
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Biology,All Students,11,28,-56,-0.6666666666666666,67.9,28.6,0,3.6
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Biology,Historically Underperforming,11,9,-23,-0.71875,,,,
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Literature,All Students,11,27,-57,-0.6785714285714286,11.1,33.3,33.3,22.2
108569103,000004026,Somerset,WINDBER AREA SD,WINDBER AREA HS,Literature,Historically Underperforming,11,16,-16,-0.5,6.3,25,37.5,31.3
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Algebra I,All Students,11,33,0,0,12.1,45.5,33.3,9.1
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Algebra I,Historically Underperforming,11,14,2,0.16666666666666666,7.1,35.7,35.7,21.4
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Biology,All Students,11,33,-1,-0.029411764705882353,18.2,39.4,36.4,6.1
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Biology,Historically Underperforming,11,14,2,0.16666666666666666,21.4,42.9,28.6,7.1
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Literature,All Students,11,1,-33,-0.9705882352941176,,,,
117576303,000004030,Sullivan,SULLIVAN COUNTY SD,SULLIVAN CO JSHS,Literature,Historically Underperforming,11,1,-11,-0.9166666666666666,,,,
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Algebra I,All Students,11,38,-28,-0.42424242424242425,5.3,50,34.2,10.5
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Algebra I,Historically Underperforming,11,16,-15,-0.4838709677419355,6.3,56.3,31.3,6.3
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Biology,All Students,11,16,-49,-0.7538461538461538,31.3,50,12.5,6.3
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Biology,Historically Underperforming,11,5,-25,-0.8333333333333334,,,,
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Literature,All Students,11,2,-64,-0.9696969696969697,,,,
119581003,000004034,Susquehanna,BLUE RIDGE SD,BLUE RIDGE HS,Literature,Historically Underperforming,11,1,-30,-0.967741935483871,,,,
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Algebra I,All Students,11,53,-19,-0.2638888888888889,11.3,41.5,30.2,17
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Algebra I,Historically Underperforming,11,27,-11,-0.2894736842105263,14.8,25.9,25.9,33.3
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Biology,All Students,11,5,-68,-0.9315068493150684,,,,
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Biology,Historically Underperforming,11,5,-34,-0.8717948717948718,,,,
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Literature,All Students,11,58,-15,-0.2054794520547945,3.4,55.2,29.3,12.1
119582503,000006418,Susquehanna,ELK LAKE SD,ELK LAKE JSHS,Literature,Historically Underperforming,11,29,-10,-0.2564102564102564,3.4,41.4,37.9,17.2
119583003,000006419,Susquehanna,FOREST CITY REGIONAL SD,FOREST CITY REGIONAL HS,Algebra I,All Students,11,44,5,0.1282051282051282,40.9,13.6,29.5,15.9
119583003,000006419,Susquehanna,FOREST CITY REGIONAL SD,FOREST CITY REGIONAL HS,Algebra I,Historically Underperforming,11,18,-2,-0.1,22.2,5.6,44.4,27.8
119584503,000004044,Susquehanna,MONTROSE AREA SD,MONTROSE AREA JSHS,Algebra I,All Students,11,60,-29,-0.3258426966292135,33.3,40,25,1.7
119584503,000004044,Susquehanna,MONTROSE AREA SD,MONTROSE AREA JSHS,Algebra I,Historically Underperforming,11,15,-30,-0.6666666666666666,26.7,40,33.3,0
119584603,000004049,Susquehanna,MOUNTAIN VIEW SD,MOUNTAIN VIEW JSHS,Algebra I,All Students,11,46,-19,-0.2923076923076923,28.3,37,30.4,4.3
119584603,000004049,Susquehanna,MOUNTAIN VIEW SD,MOUNTAIN VIEW JSHS,Algebra I,Historically Underperforming,11,14,-12,-0.46153846153846156,7.1,35.7,42.9,14.3
119584603,000004049,Susquehanna,MOUNTAIN VIEW SD,MOUNTAIN VIEW JSHS,Biology,All Students,11,1,-65,-0.9848484848484849,,,,
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Algebra I,All Students,11,36,-14,-0.28,41.7,30.6,13.9,13.9
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Algebra I,Historically Underperforming,11,21,-8,-0.27586206896551724,33.3,33.3,14.3,19
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Biology,All Students,11,2,-50,-0.9615384615384616,,,,
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Biology,Historically Underperforming,11,2,-29,-0.9354838709677419,,,,
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Literature,All Students,11,8,-43,-0.8431372549019608,,,,
119586503,000004054,Susquehanna,SUSQUEHANNA COMMUNITY SD,SUSQUEHANNA COMMUNITY JSHS,Literature,Historically Underperforming,11,7,-23,-0.7666666666666667,,,,
119584707,000007106,Susquehanna,SUSQUEHANNA COUNTY CTC,SUSQUEHANNA COUNTY CTC,Algebra I,All Students,11,2,-7,-0.7777777777777778,,,,
119584707,000007106,Susquehanna,SUSQUEHANNA COUNTY CTC,SUSQUEHANNA COUNTY CTC,Biology,All Students,11,2,-8,-0.8,,,,
119584707,000007106,Susquehanna,SUSQUEHANNA COUNTY CTC,SUSQUEHANNA COUNTY CTC,Literature,All Students,11,4,-6,-0.6,,,,
119584707,000007106,Susquehanna,SUSQUEHANNA COUNTY CTC,SUSQUEHANNA COUNTY CTC,Literature,Historically Underperforming,11,2,-8,-0.8,,,,
117596003,000004058,Tioga,NORTHERN TIOGA SD,COWANESQUE VALLEY JSHS,Algebra I,All Students,11,34,-32,-0.48484848484848486,11.8,55.9,29.4,2.9
117596003,000004058,Tioga,NORTHERN TIOGA SD,COWANESQUE VALLEY JSHS,Algebra I,Historically Underperforming,11,15,-23,-0.6052631578947368,6.7,60,33.3,0
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Algebra I,All Students,11,68,2,0.030303030303030304,7.4,33.8,50,8.8
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Algebra I,Historically Underperforming,11,41,3,0.07894736842105263,7.3,31.7,48.8,12.2
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Biology,All Students,11,2,-64,-0.9696969696969697,,,,
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Biology,Historically Underperforming,11,1,-36,-0.972972972972973,,,,
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Literature,All Students,11,2,-65,-0.9701492537313433,,,,
117596003,000006373,Tioga,NORTHERN TIOGA SD,WILLIAMSON SHS,Literature,Historically Underperforming,11,1,-37,-0.9736842105263158,,,,
