Ctgy,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,115674603.0,Northern York County SD,York,48574585.1,30044474.269999996,1347666.37,31392140.64,0.6463,16529976.42,0.3403,483249.77,0.0099,169218.27,0.0035
1.0,112675503.0,Red Lion Area SD,York,91306743.0,51817857.0,3857866.0,55675723.0,0.6098,34514401.0,0.378,1090067.0,0.0119,26552.0,0.0003
1.0,112676203.0,South Eastern SD,York,54929812.16,33804492.62,1572550.1599999997,35377042.78,0.644,18971302.24,0.3454,523785.02,0.0095,57682.12,0.0011
1.0,112676403.0,South Western SD,York,76900404.5,45081358.0,1832878.76,46914236.76,0.6101,22122610.09,0.2877,608557.65,0.0079,7255000.0,0.0943
1.0,112676503.0,Southern York County SD,York,57156460.38,36612929.760000005,1887754.0699999998,38500683.83,0.6736,17821343.2,0.3118,395526.44,0.0069,438906.91,0.0077
1.0,112676703.0,Spring Grove Area SD,York,80087033.8,43376898.74999999,2016733.3599999999,45393632.11,0.5668,23858709.31,0.2979,982234.83,0.0123,9852457.55,0.123
1.0,115219002.0,West Shore SD,York,121814931.23,83704996.2,3531657.27,87236653.47,0.7161,32509608.12,0.2669,1788805.64,0.0147,279864.0,0.0023
1.0,112678503.0,West York Area SD,York,58836976.0,40028997.0,2220448.0,42249445.0,0.7181,15845053.0,0.2693,735928.0,0.0125,6550.0,0.0001
1.0,112679002.0,York City SD,York,155981390.22,35178123.71,3196226.5999999996,38374350.31,0.246,99789251.27,0.6398,9254588.64,0.0593,8563200.0,0.0549
1.0,112679403.0,York Suburban SD,York,58904421.08,45692147.99999999,1810118.2199999997,47502266.22,0.8064,10765220.7,0.1828,636934.16,0.0108,,0.0
3.0,103020407.0,A W Beattie Career Center,Allegheny,10101700.84,0.0,8350903.95,8350903.95,0.8267,1433097.19,0.1419,267514.0,0.0265,50185.7,0.005
3.0,103023807.0,Forbes Road CTC,Allegheny,6275268.28,0.0,4539065.39,4539065.39,0.7233,1346803.89,0.2146,389399.0,0.0621,,0.0
3.0,103027307.0,Parkway West CTC,Allegheny,7530637.0,0.0,5954143.0,5954143.0,0.7907,1263898.0,0.1678,312596.0,0.0415,,0.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,5890691.0,0.0,4372302.0,4372302.0,0.7422,1237628.0,0.2101,280761.0,0.0477,,0.0
3.0,128034607.0,Lenape Tech,Armstrong,9010021.78,0.0,7292456.83,7292456.83,0.8094,1577789.59,0.1751,139775.36,0.0155,,0.0
3.0,127041307.0,Beaver County CTC,Beaver,5921910.1,0.0,4337554.35,4337554.35,0.7325,1302742.75,0.22,281613.0,0.0476,,0.0
3.0,108051307.0,Bedford County Technical Center,Bedford,1897505.36,0.0,1267540.86,1267540.86,0.668,557246.21,0.2937,72718.29,0.0383,,0.0
3.0,114060557.0,Berks CTC,Berks,18772053.61,0.0,14225149.71,14225149.71,0.7578,3036290.88,0.1617,506152.0,0.027,1004461.02,0.0535
3.0,114067107.0,Reading Muhlenberg CTC,Berks,9859642.42,0.0,6722006.119999999,6722006.12,0.6818,2568177.19,0.2605,534548.0,0.0542,34911.11,0.0035
3.0,108070607.0,Greater Altoona CTC,Blair,9437803.09,0.0,6843061.08,6843061.08,0.7251,2209329.01,0.2341,382533.0,0.0405,2880.0,0.0003
3.0,117080607.0,Northern Tier Career Center,Bradford,4478136.0,0.0,3392706.0,3392706.0,0.7576,927160.0,0.207,158270.0,0.0353,,0.0
3.0,122091457.0,Bucks County Technical High School,Bucks,26809575.0,0.0,21658276.0,21658276.0,0.8079,4164827.0,0.1553,986472.0,0.0368,,0.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,11421661.69,0.0,9607231.38,9607231.38,0.8411,1508565.31,0.1321,270315.0,0.0237,35550.0,0.0031
3.0,122099007.0,Upper Bucks County Technical School,Bucks,8941130.72,0.0,7462422.13,7462422.13,0.8346,1355941.59,0.1517,122767.0,0.0137,,0.0
3.0,104101307.0,Butler County AVTS,Butler,4958350.0,0.0,3456295.0,3456295.0,0.6971,1262349.0,0.2546,239706.0,0.0483,,0.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,3636334.43,0.0,2581635.77,2581635.77,0.71,930522.66,0.2559,124176.0,0.0341,,0.0
3.0,108112607.0,Greater Johnstown CTC,Cambria,6355833.39,0.0,4691009.949999999,4691009.95,0.7381,1516178.44,0.2385,148645.0,0.0234,,0.0
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,8015525.0,0.0,6628675.0,6628675.0,0.827,1223302.0,0.1526,163548.0,0.0204,,0.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,8172770.43,0.0,6272341.2,6272341.2,0.7675,1672172.23,0.2046,228257.0,0.0279,,0.0
3.0,124151607.0,Chester County Technical College HS,Chester,33150911.0,0.0,27621219.0,27621219.0,0.8332,4041081.0,0.1219,1390158.0,0.0419,98453.0,0.003
3.0,106161357.0,Clarion County Career Center,Clarion,3128617.23,0.0,1895778.42,1895778.42,0.6059,778528.02,0.2488,454310.79,0.1452,,0.0
3.0,110171607.0,Clearfield County CTC,Clearfield,6036193.89,0.0,4543663.58,4543663.58,0.7527,1132458.31,0.1876,259725.0,0.043,100347.0,0.0166
3.0,116191757.0,Columbia-Montour AVTS,Columbia,8835341.0,0.0,7253333.0,7253333.0,0.8209,1399708.0,0.1584,162647.0,0.0184,19653.0,0.0022
3.0,105201407.0,Crawford County CTC,Crawford,6374197.87,0.0,4543620.38,4543620.38,0.7128,1297060.49,0.2035,533517.0,0.0837,,0.0
3.0,115211657.0,Cumberland Perry AVTS,Cumberland,8352048.97,0.0,6430412.82,6430412.82,0.7699,1469439.63,0.1759,432055.0,0.0517,20141.52,0.0024
3.0,115221607.0,Dauphin County Technical School,Dauphin,20808154.18,0.0,17258215.45,17258215.45,0.8294,3008410.02,0.1446,541528.71,0.026,,0.0
3.0,125232407.0,Delaware County Technical High School,Delaware,16446742.0,0.0,13053265.0,13053265.0,0.7937,2347007.0,0.1427,1046470.0,0.0636,,0.0
3.0,105252807.0,Erie County Technical School,Erie,7258533.4,0.0,5541927.819999999,5541927.82,0.7635,1401952.49,0.1931,313277.0,0.0432,1376.09,0.0002
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,3983828.51,0.0,2765849.6999999997,2765849.7,0.6943,1124352.81,0.2822,93626.0,0.0235,,0.0
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,7804699.81,0.0,4672135.69,4672135.69,0.5986,1603801.48,0.2055,1443748.51,0.185,85014.13,0.0109
3.0,112282307.0,Franklin County CTC,Franklin,8478860.64,0.0,6600595.8100000005,6600595.81,0.7785,1563794.83,0.1844,314470.0,0.0371,,0.0
3.0,111292507.0,Fulton County AVTS,Fulton,959417.0,0.0,679367.0,679367.0,0.7081,251558.0,0.2622,28492.0,0.0297,,0.0
3.0,101302607.0,Greene County CTC,Greene,3828159.61,0.0,2558931.93,2558931.93,0.6684,874280.68,0.2284,394947.0,0.1032,,0.0
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2545019.66,0.0,1870977.2200000002,1870977.22,0.7352,580429.64,0.2281,93612.8,0.0368,,0.0
3.0,128324207.0,Indiana County Technology Center,Indiana,6467015.53,0.0,4728620.510000001,4728620.51,0.7312,1386957.67,0.2145,339456.2,0.0525,11981.15,0.0019
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,8103887.19,0.0,6364209.530000001,6364209.53,0.7853,1213728.66,0.1498,525949.0,0.0649,,0.0
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,7437010.0,0.0,4817842.0,4817842.0,0.6478,1642598.0,0.2209,976570.0,0.1313,,0.0
3.0,113363807.0,Lancaster County CTC,Lancaster,28249902.98,0.0,19288091.199999996,19288091.2,0.6828,4551049.54,0.1611,4407228.48,0.156,3533.76,0.0001
3.0,104374207.0,Lawrence County CTC,Lawrence,6697871.28,0.0,5161927.980000001,5161927.98,0.7707,1304021.18,0.1947,226834.12,0.0339,5088.0,0.0008
3.0,113384307.0,Lebanon County CTC,Lebanon,9400079.39,0.0,5597997.930000001,5597997.93,0.5955,1838860.52,0.1956,1912970.94,0.2035,50250.0,0.0053
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,31173293.28,0.0,24338786.469999995,24338786.47,0.7808,5756500.82,0.1847,1004701.88,0.0322,73304.11,0.0024
3.0,118408707.0,West Side CTC,Luzerne,7150445.51,0.0,5640893.59,5640893.59,0.7889,1318589.92,0.1844,190962.0,0.0267,,0.0
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,9985685.0,0.0,7690957.01,7690957.01,0.7702,1922372.99,0.1925,372355.0,0.0373,,0.0
3.0,117414807.0,Lycoming CTC,Lycoming,1888094.16,0.0,1338078.77,1338078.77,0.7087,449638.39,0.2381,100377.0,0.0532,,0.0
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,2254898.34,0.0,1632533.5799999998,1632533.58,0.724,622364.76,0.276,,0.0,,0.0
3.0,104435107.0,Mercer County Career Center,Mercer,6047979.56,0.0,4621938.83,4621938.83,0.7642,1074975.34,0.1777,351065.39,0.058,,0.0
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,4012861.0,0.0,3079870.0,3079870.0,0.7675,768133.0,0.1914,164858.0,0.0411,,0.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,11085099.4,0.0,8355903.830000001,8355903.83,0.7538,2253180.22,0.2033,475255.35,0.0429,760.0,0.0001
3.0,123460957.0,Central Montco Technical High School,Montgomery,9232929.32,0.0,7674076.160000001,7674076.16,0.8312,1248313.72,0.1352,310539.44,0.0336,,0.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,9830072.94,0.0,7299943.420000001,7299943.42,0.7426,1326258.78,0.1349,1200245.74,0.1221,3625.0,0.0004
3.0,123465507.0,North Montco Tech Career Center,Montgomery,12938349.0,0.0,10725548.0,10725548.0,0.829,1907942.0,0.1475,298809.0,0.0231,6050.0,0.0005
3.0,123469007.0,Western Montgomery CTC,Montgomery,6308962.87,0.0,5100241.5,5100241.5,0.8084,1085222.37,0.172,123499.0,0.0196,,0.0
3.0,120481107.0,Bethlehem AVTS,Northampton,12499427.09,0.0,10214680.49,10214680.49,0.8172,1983211.6,0.1587,301535.0,0.0241,,0.0
3.0,120483007.0,Career Institute of Technology,Northampton,9980087.43,0.0,8511274.219999999,8511274.22,0.8528,1242255.21,0.1245,226558.0,0.0227,,0.0
3.0,116495207.0,Northumberland County CTC,Northumberland,1918820.73,0.0,1361899.0,1361899.0,0.7098,464220.73,0.2419,92701.0,0.0483,,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,36199426.02,0.0,25263974.0,25263974.0,0.6979,10935452.02,0.3021,,0.0,,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,9414045.17,0.0,7553301.01,7553301.01,0.8023,1598529.16,0.1698,262215.0,0.0279,,0.0
3.0,108567807.0,Somerset County Technology Center,Somerset,6242504.94,0.0,3873425.62,3873425.62,0.6205,1154455.55,0.1849,1214623.77,0.1946,,0.0
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5160280.48,0.0,3617886.9,3617886.9,0.7011,1023113.16,0.1983,519280.42,0.1006,,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,7121328.28,0.0,5907534.71,5907534.71,0.8296,1053063.57,0.1479,160730.0,0.0226,,0.0
3.0,106619107.0,Venango Technology Center,Venango,6847174.46,0.0,5349408.54,5349408.54,0.7813,1347599.92,0.1968,150166.0,0.0219,,0.0
3.0,101634207.0,Mon Valley CTC,Washington,3515420.47,0.0,2525304.35,2525304.35,0.7184,865183.12,0.2461,124933.0,0.0355,,0.0
3.0,101638907.0,Western Area CTC,Washington,5497690.32,0.0,3775997.15,3775997.15,0.6868,1031717.05,0.1877,655808.87,0.1193,34167.25,0.0062
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,8823764.0,0.0,6708592.0,6708592.0,0.7603,1796022.0,0.2035,319150.0,0.0362,,0.0
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,3902959.76,0.0,2997750.0,2997750.0,0.7681,809158.76,0.2073,96051.0,0.0246,,0.0
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3588138.77,0.0,2699943.46,2699943.46,0.7525,754543.31,0.2103,133652.0,0.0372,,0.0
3.0,112679107.0,York Co School of Technology,York,27709893.39,0.0,21849636.94,21849636.94,0.7885,5152302.45,0.1859,707954.0,0.0255,,0.0
4.0,197010542.0,Gettysburg Montessori Charter School,Adams,3036635.0,0.0,2928679.0,2928679.0,0.9644,10026.0,0.0033,97930.0,0.0322,,0.0
4.0,141019741.0,Vida Charter School,Adams,3588684.0,0.0,3453544.0,3453544.0,0.9623,27831.0,0.0078,105601.0,0.0294,1708.0,0.0005
4.0,102020001.0,City CHS,Allegheny,11708689.0,0.0,11271078.0,11271078.0,0.9626,93352.0,0.008,344259.0,0.0294,,0.0
4.0,199025446.0,Environmental Charter School at Frick Park,Allegheny,13352208.0,0.0,12952896.0,12952896.0,0.9701,50561.0,0.0038,348751.0,0.0261,,0.0
4.0,102023030.0,Manchester Academic CS,Allegheny,9657768.0,0.0,8966412.0,8966412.0,0.9284,42040.0,0.0044,513550.0,0.0532,135766.0,0.0141
4.0,102023217.0,Passport Academy CS,Allegheny,3436504.0,0.0,3218531.0,3218531.0,0.9366,12593.0,0.0037,205380.0,0.0598,,0.0
4.0,103022481.0,Penn Hills Charter School of Entrepreneurship,Allegheny,9629368.0,0.0,6387900.0,6387900.0,0.6634,43421.0,0.0045,363047.0,0.0377,2835000.0,0.2944
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,13647132.0,0.0,12982728.0,12982728.0,0.9513,25589.0,0.0019,638815.0,0.0468,,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,16337560.0,0.0,15698200.0,15698200.0,0.9609,155158.0,0.0095,484202.0,0.0296,,0.0
4.0,103020005.0,Propel CS-East,Allegheny,6402720.0,0.0,6181228.0,6181228.0,0.9654,72600.0,0.0113,148892.0,0.0233,,0.0
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,5577433.0,0.0,5388136.0,5388136.0,0.9661,21565.0,0.0039,167732.0,0.0301,,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,11284240.0,0.0,10909429.0,10909429.0,0.9668,108619.0,0.0096,266192.0,0.0236,,0.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,5152630.0,0.0,4813051.0,4813051.0,0.9341,95835.0,0.0186,243744.0,0.0473,,0.0
4.0,103020004.0,Propel CS-Montour,Allegheny,11441420.0,0.0,11083692.0,11083692.0,0.9687,48440.0,0.0042,309288.0,0.027,,0.0
4.0,103028192.0,Propel CS-Northside,Allegheny,8408372.0,0.0,8148684.0,8148684.0,0.9691,44013.0,0.0052,215675.0,0.0257,,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,5589912.0,0.0,5405600.0,5405600.0,0.967,29078.0,0.0052,155234.0,0.0278,,0.0
4.0,102027560.0,Provident CS,Allegheny,6194195.36,0.0,6070897.33,6070897.33,0.9801,1432.31,0.0002,84800.57,0.0137,37065.15,0.006
4.0,103023410.0,Spectrum CS,Allegheny,1196900.0,0.0,1195738.0,1195738.0,0.999,1162.0,0.001,,0.0,,0.0
4.0,102020003.0,The New Academy CS,Allegheny,3840405.0,0.0,3466270.0,3466270.0,0.9026,10288.0,0.0027,363847.0,0.0947,,0.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,6274939.0,0.0,6062690.0,6062690.0,0.9662,20925.0,0.0033,191324.0,0.0305,,0.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,7045574.0,0.0,6685988.0,6685988.0,0.949,84387.0,0.012,275199.0,0.0391,,0.0
4.0,103028246.0,Urban Pathways K-5 College Charter School,Allegheny,5714141.0,0.0,5376134.0,5376134.0,0.9408,31264.0,0.0055,306743.0,0.0537,,0.0
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,2764444.74,0.0,2675391.7399999998,2675391.74,0.9678,33687.0,0.0122,55366.0,0.02,,0.0
4.0,103020368.0,Young Scholars of McKeesport Charter School,Allegheny,3542927.0,0.0,3051900.0,3051900.0,0.8614,31708.0,0.0089,452391.0,0.1277,6928.0,0.002
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,6265782.0,0.0,5993488.0,5993488.0,0.9565,52581.0,0.0084,201248.0,0.0321,18465.0,0.0029
4.0,127046517.0,Baden Academy CS,Beaver,9681446.21,0.0,8709047.22,8709047.22,0.8996,64443.29,0.0067,416609.59,0.043,491346.11,0.0508
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,12122400.65,0.0,11736700.17,11736700.17,0.9682,201816.42,0.0166,183884.06,0.0152,,0.0
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,168646430.62,0.0,163983924.29,163983924.29,0.9724,1119187.9,0.0066,3519929.08,0.0209,23389.35,0.0001
4.0,108057079.0,HOPE for Hyndman CS,Bedford,2459507.0,0.0,2175993.0,2175993.0,0.8847,34928.0,0.0142,248586.0,0.1011,,0.0
4.0,114060392.0,I-LEAD Charter School,Berks,5834839.0,0.0,4888969.0,4888969.0,0.8379,131540.0,0.0225,814330.0,0.1396,,0.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,2624668.0,0.0,2531642.0,2531642.0,0.9646,11203.0,0.0043,81823.0,0.0312,,0.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,2859938.0,0.0,2836205.0,2836205.0,0.9917,2192.0,0.0008,21541.0,0.0075,,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,4819139.0,0.0,3026937.0,3026937.0,0.6281,5116.0,0.0011,39757.0,0.0082,1747329.0,0.3626
4.0,122093140.0,School Lane CS,Bucks,19812622.0,0.0,19092414.0,19092414.0,0.9636,43548.0,0.0022,676660.0,0.0342,,0.0
4.0,110143060.0,Centre Learning Community CS,Centre,1594222.0,0.0,1571652.0,1571652.0,0.9858,1699.0,0.0011,20146.0,0.0126,725.0,0.0005
4.0,110143120.0,Nittany Valley CS,Centre,838950.0,0.0,821849.0,821849.0,0.9796,1887.0,0.0022,15214.0,0.0181,,0.0
4.0,110143310.0,Wonderland CS,Centre,,0.0,0.0,,,,,,,,
4.0,110140001.0,Young Scholars of Central PA CS,Centre,6815065.0,0.0,6707391.0,6707391.0,0.9842,11845.0,0.0017,84870.0,0.0125,10959.0,0.0016
4.0,124150002.0,21st Century Cyber CS,Chester,22418101.68,0.0,19116853.799999997,19116853.8,0.8527,51247.88,0.0023,,0.0,3250000.0,0.145
4.0,125230001.0,Achievement House CS,Chester,10668541.15,0.0,10120432.76,10120432.76,0.9486,57690.62,0.0054,490417.77,0.046,,0.0
4.0,124150003.0,Avon Grove CS,Chester,27603688.0,0.0,26888843.0,26888843.0,0.9741,122744.0,0.0044,507879.0,0.0184,84222.0,0.0031
4.0,124152880.0,Chester Co Family Academy CS,Chester,1593135.0,0.0,1462489.0,1462489.0,0.918,12793.0,0.008,117853.0,0.074,,0.0
4.0,124153320.0,Collegium CS,Chester,49390821.0,0.0,48881050.0,48881050.0,0.9897,58950.0,0.0012,450821.0,0.0091,,0.0
4.0,124152637.0,Insight PA Cyber CS,Chester,26121737.84,0.0,25495186.22,25495186.22,0.976,13205.29,0.0005,613346.33,0.0235,,0.0
4.0,124150004.0,Pennsylvania Leadership Charter School,Chester,48678182.0,0.0,46136197.0,46136197.0,0.9478,51967.0,0.0011,989205.0,0.0203,1500813.0,0.0308
4.0,124153350.0,Renaissance Academy CS,Chester,17627950.0,0.0,17420183.0,17420183.0,0.9882,14465.0,0.0008,193302.0,0.011,,0.0
4.0,101833400.0,Sugar Valley Rural CS,Clinton,9126475.78,0.0,8664440.639999999,8664440.64,0.9494,61754.06,0.0068,400281.08,0.0439,,0.0
4.0,116493130.0,Susq-Cyber CS,Columbia,,0.0,0.0,,,,,,,,
4.0,115227010.0,Capital Area School for the Arts Charter School,Dauphin,2938986.0,0.0,2908763.0,2908763.0,0.9897,30223.0,0.0103,,0.0,,0.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,143271399.62,0.0,138594861.0,138594861.0,0.9674,418157.59,0.0029,4190106.47,0.0292,68274.56,0.0005
4.0,115220001.0,Infinity CS,Dauphin,2897579.0,0.0,2878546.0,2878546.0,0.9934,4982.0,0.0017,14051.0,0.0048,,0.0
4.0,115222343.0,Premier Arts and Science Charter School,Dauphin,3796940.81,0.0,3529622.5,3529622.5,0.9296,30639.3,0.0081,236679.01,0.0623,,0.0
4.0,115227871.0,Reach Cyber CS,Dauphin,43314802.0,0.0,41910021.0,41910021.0,0.9676,1427.0,0.0,1403354.0,0.0324,,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,3092906.0,0.0,2898897.0,2898897.0,0.9373,25295.0,0.0082,168714.0,0.0545,,0.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,10258667.29,0.0,9060015.239999998,9060015.24,0.8832,137850.07,0.0134,925645.98,0.0902,135156.0,0.0132
4.0,125232950.0,Chester Community CS,Delaware,71704078.94,0.0,61767438.18,61767438.18,0.8614,1127482.34,0.0157,6309158.42,0.088,2500000.0,0.0349
4.0,125233517.0,Vision Academy Charter School,Delaware,4849804.54,0.0,4437646.0,4437646.0,0.915,45050.54,0.0093,367108.0,0.0757,,0.0
4.0,125230002.0,Widener Partnership CS,Delaware,6185032.65,0.0,5939111.02,5939111.02,0.9602,43641.12,0.0071,202280.51,0.0327,,0.0
4.0,105257512.0,Erie Rise Leadership Academy Charter School,Erie,6747855.0,0.0,5327757.0,5327757.0,0.7895,113966.0,0.0169,1306132.0,0.1936,,0.0
4.0,105250004.0,Montessori Regional CS,Erie,6202681.0,0.0,5803879.0,5803879.0,0.9357,76505.0,0.0123,322297.0,0.052,,0.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,8729298.0,0.0,7498793.0,7498793.0,0.859,283194.0,0.0324,947311.0,0.1085,,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,5822607.09,0.0,5638610.03,5638610.03,0.9684,96417.09,0.0166,87579.97,0.015,,0.0
4.0,111440001.0,New Day Charter School,Huntingdon,2983554.86,0.0,2793198.93,2793198.93,0.9362,29453.93,0.0099,160902.0,0.0539,,0.0
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1142040.08,0.0,1064263.74,1064263.74,0.9319,8371.88,0.0073,69404.46,0.0608,,0.0
4.0,119350001.0,Fell CS,Lackawanna,2322005.0,0.0,2161573.0,2161573.0,0.9309,15567.0,0.0067,144865.0,0.0624,,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,3633283.2,0.0,3431546.88,3431546.88,0.9445,12236.47,0.0034,189499.85,0.0522,,0.0
4.0,113362940.0,La Academia Partnership Charter School,Lancaster,4570808.53,0.0,3932655.17,3932655.17,0.8604,51929.6,0.0114,586223.76,0.1283,,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,5321831.81,0.0,5121556.91,5121556.91,0.9624,34499.9,0.0065,165775.0,0.0311,,0.0
4.0,121399898.0,Arts Academy Elementary Charter School,Lehigh,5799787.99,0.0,5423846.36,5423846.36,0.9352,58343.63,0.0101,317598.0,0.0548,,0.0
4.0,121394017.0,Circle of Seasons Charter School,Lehigh,8336555.48,0.0,6093778.59,6093778.59,0.731,23149.89,0.0028,84627.0,0.0102,2135000.0,0.2561
4.0,121398065.0,Executive Education Academy Charter School,Lehigh,17315911.0,0.0,16235136.0,16235136.0,0.9376,189335.0,0.0109,891440.0,0.0515,,0.0
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,7548394.72,0.0,7233664.720000001,7233664.72,0.9583,,0.0,314730.0,0.0417,,0.0
4.0,175390169.0,Lincoln Leadership Academy Charter School,Lehigh,10600057.6,0.0,9693334.08,9693334.08,0.9145,163102.3,0.0154,743621.22,0.0702,,0.0
4.0,121393330.0,Roberto Clemente CS,Lehigh,8119715.0,0.0,7026158.0,7026158.0,0.8653,130767.0,0.0161,962790.0,0.1186,,0.0
4.0,188392660.0,Seven Generations Charter School,Lehigh,4552986.69,0.0,4294264.2,4294264.2,0.9432,37705.07,0.0083,221017.42,0.0485,,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,7147611.95,0.0,6649692.550000001,6649692.55,0.9303,90841.28,0.0127,407078.12,0.057,,0.0
4.0,104432830.0,Keystone Education Center CS,Mercer,4261633.31,0.0,3808288.02,3808288.02,0.8936,51996.29,0.0122,400949.0,0.0941,400.0,0.0001
4.0,120450003.0,Evergreen Community CS,Monroe,1784748.0,0.0,1752131.0,1752131.0,0.9817,12049.0,0.0068,20568.0,0.0115,,0.0
4.0,126510020.0,Agora Cyber CS,Montgomery,96452512.0,0.0,92576451.0,92576451.0,0.9598,297616.0,0.0031,3478445.0,0.0361,100000.0,0.001
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,31706702.3,0.0,30709994.08,30709994.08,0.9686,178483.22,0.0056,818225.0,0.0258,,0.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,3993441.0,0.0,3930382.0,3930382.0,0.9842,39735.0,0.01,23324.0,0.0058,,0.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,5851378.0,0.0,5505638.0,5505638.0,0.9409,72598.0,0.0124,173142.0,0.0296,100000.0,0.0171
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,25565920.0,0.0,24414323.0,24414323.0,0.955,220466.0,0.0086,753837.0,0.0295,177294.0,0.0069
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,9419609.16,0.0,9071355.930000002,9071355.93,0.963,164056.5,0.0174,123361.15,0.0131,60835.58,0.0065
4.0,139481451.0,Lehigh Valley Dual Language Charter School,Northampton,5817553.9,0.0,5464651.2299999995,5464651.23,0.9393,65664.67,0.0113,287238.0,0.0494,,0.0
4.0,126514368.0,ACT Academy Cyber CS,Philadelphia,,0.0,0.0,,,,,,,,
4.0,126510015.0,Ad Prima CS,Philadelphia,9570429.0,0.0,8785473.0,8785473.0,0.918,105831.0,0.0111,679125.0,0.071,,0.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,7027599.0,0.0,6204680.0,6204680.0,0.8829,117707.0,0.0167,705212.0,0.1003,,0.0
4.0,104510394.0,Antonia Pantoja Community Charter School,Philadelphia,12770591.0,0.0,11265037.0,11265037.0,0.8821,34344.0,0.0027,1471210.0,0.1152,,0.0
4.0,181519176.0,ASPIRA Bilingual Cyber Charter School,Philadelphia,8900526.0,0.0,8047841.0,8047841.0,0.9042,5440.0,0.0006,847245.0,0.0952,,0.0
4.0,126510010.0,Belmont Charter School,Philadelphia,14144587.23,0.0,12992243.479999999,12992243.48,0.9185,154326.33,0.0109,998017.42,0.0706,,0.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,13365193.3,0.0,11236550.62,11236550.62,0.8407,193178.6,0.0145,1337299.08,0.1001,598165.0,0.0448
4.0,126513190.0,Charter High School for Architecture and Design,Philadelphia,8682160.0,0.0,7610223.0,7610223.0,0.8765,165611.0,0.0191,885473.0,0.102,20853.0,0.0024
4.0,126513160.0,Christopher Columbus CS,Philadelphia,12034061.33,0.0,10927004.29,10927004.29,0.908,78770.0,0.0065,1028287.04,0.0854,,0.0
