Cat,AUN,LEA Name,County,Total State Revenue 7000,Basic Education Funding 7110,Basic Education Funding - Formula 7111,Basic Education Funding - Social Security 7112,Level Up Supplement 7120,Charter Schools 7140,Tuition for Orphans & Children Placed in Private Homes 7160,School Improvement Grants 7170,Staff and Program Development 7180,Vocational Education 7220,Alternative Education 7230,Driver Education - Student 7240,Migratory Children 7250,Workforce Investment Act 7260,Special Education Funding for School Aged Pupils 7271,Early Intervention 7272,Adult Literacy 7280,Education Assistance Program (Tutoring) 7291,Pre-K Counts 7292,Program Revenues not Listed Previously 7299,Pupil Transportation Subsidy 7311,Nonpublic and Charter School Pupil Transportation Subsidy 7312,Rental & Sinking Fund Payments / Building Reimbursement Subsidy 7320,"Health Services (Medical, Dental, Nurse, Act 25) 7330","State Property Tax Reduction Allocation
7340","Sewage Treatment Operations / Environmental Subsidies
7350",School Safety and Security Grants 7361,School Mental Health & Safety and Security Grants 7362,Other Safe Schools Grants 7369,Project 720 / High School Reform 7503,Ready to Learn Block Grant 7505,PAsmart Grants 7506,Supplemental Equipment Grants 7509,Continuity of Education and Equity Grants 7521,Revenue for the Support of Public Schools 7598,Other State Revenue not Listed Elsewhere 7599,"Revenue for Milk, Lunch & Breakfast Programs 7600",State Share of Social Security & Medicare Taxes 7810,State Share of Retirement Contributions 7820,Educational Technology 7910,Classrooms for the Future 7920,Other Technology Grants 7990
1.0,112675503.0,Red Lion Area SD,York,38112885.43,18409776.0,16695713.0,1714063.0,,,124161.0,,,106794.0,,,,,3854351.0,,,,,,2871787.43,164395.0,889247.0,94216.0,2391585.0,,,191771.0,,,849464.0,,11395.0,,,,,,8153943.0,,,
1.0,112676203.0,South Eastern SD,York,20597609.27,10494077.6,9618343.8,875733.8,,,85753.04,,,124868.51,,,,,2125373.91,,,,,,1218523.66,17325.0,348468.89,45196.6,1254164.85,,,141621.0,,,438108.0,,,,,,,,4304128.21,,,
1.0,112676403.0,South Western SD,York,26569756.4,13492413.57,12030335.83,1462077.74,,,190617.59,,,,,,,,2594656.56,,,,,,999007.13,64295.0,364166.98,81298.9,1410899.21,,,3000.0,,,521680.0,,,,,,,,6847721.46,,,
1.0,112676503.0,Southern York County SD,York,19642772.05,9694010.3,8758445.87,935564.43,,,48010.15,,,,,,,,2158424.22,,,,,,918940.57,21175.0,319476.78,56548.29,1335621.72,,71098.16,158362.58,,,386378.0,,,,,,,,4474726.28,,,
1.0,112676703.0,Spring Grove Area SD,York,28244494.59,13798860.59,12479829.79,1319030.8,,,174563.17,,,,,,,,2750383.07,,,,,,2326582.17,89705.0,831557.01,79806.78,1259273.07,,,19148.33,,,513525.0,,,,,,,,6401090.4,,,
1.0,115219002.0,West Shore SD,York,37615049.0,17784021.0,15848307.0,1935714.0,,,283910.0,,,,,,,,4754077.0,,,,,,1593425.0,179795.0,125214.0,158751.0,1625291.0,,110361.0,,,,810789.0,,,,,,,,10189415.0,,,
1.0,112678503.0,West York Area SD,York,18959009.31,8953671.72,8037227.08,916444.64,,,54136.14,,,,,,,,2053991.24,,,,,,700175.61,67375.0,629292.41,51060.38,1339476.08,,102648.14,,,,402398.0,,,,,,,,4604784.59,,,
1.0,112679002.0,York City SD,York,128817488.66,86656109.0,83671048.09,2985060.91,6902655.41,,49604.37,,,,,,,,8148831.47,,333900.0,,2393352.59,,340252.61,6160.0,1988122.04,121690.67,3657644.32,,,,18174.0,,1566041.0,,,,,200.0,,,16634751.18,,,
1.0,112679403.0,York Suburban SD,York,14311300.91,5481848.08,4525225.53,956622.55,,,233750.51,,,,,,,,1496122.98,,,,,,579037.77,56595.0,325036.37,62351.71,841231.53,,,,,,171965.0,,,,,,,,5063361.96,,,
3.0,112015106.0,Adams County Technical Institute,Adams,387665.21,,,,,,,,,296403.61,,,,,,,,,,,,,,,,,,,,,,,64290.34,,,26971.26,,,,,,
3.0,103020407.0,A W Beattie Career Center,Allegheny,2020785.63,,,,,,,,,873606.18,,,,,,,,,,,,,,,,,,4482.0,,,,,73322.39,,,49386.84,,175004.42,844983.8,,,
3.0,103023807.0,Forbes Road CTC,Allegheny,1749684.91,,,,,,,,,934186.12,,,,,,,,,,,,,,,,,,,,,,,63333.08,,,,,125955.64,626210.07,,,
3.0,103027307.0,Parkway West CTC,Allegheny,2090529.0,,,,,,,,,1094094.0,,,,,,,,,,,,,,,,,,,140000.0,,,,86964.0,,,,,133998.0,635473.0,,,
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,1814947.0,,,,,,,,,1078843.0,,,,,,,,,,,,,,,,,,,,,,,67565.0,,,7679.0,,115830.0,545030.0,,,
3.0,128034607.0,Lenape Tech,Armstrong,1938099.0,,,,,,,,,790279.0,,,,,,,,,,,,,,7858.0,,,24484.0,72813.0,,,,,46284.0,,,7370.0,,197621.0,791390.0,,,
3.0,127041307.0,Beaver County CTC,Beaver,1606545.34,,,,,,,,,844434.33,,,,,,,,,,,,,,,,,,,,,,,53472.25,,,,,121911.91,586726.85,,,
3.0,108051307.0,Bedford County Technical Center,Bedford,661131.52,,,,,,,,,330581.22,,,,,,,,,,,,,,,,,,3036.43,,,,,27049.39,,,71944.57,,39464.63,189055.28,,,
3.0,114060557.0,Berks CTC,Berks,3752766.83,,,,,,,,,1897032.07,,,,,,,,,,7800.0,,,,,,,,1800.0,,,,,140866.62,,,,,330214.47,1375053.67,,,
3.0,114067107.0,Reading Muhlenberg CTC,Berks,3608212.4,,,,,,,,,1636671.73,,,,,,,,,,,,,,,,,70100.0,,,,,,94216.91,,,,,291282.05,1515941.71,,,
3.0,108070607.0,Greater Altoona CTC,Blair,2521867.36,,,,,,,,,1295698.16,,,,,,,,,,,,,,,,,,,,,,,81871.04,,,,,188232.94,956065.22,,,
3.0,117080607.0,Northern Tier Career Center,Bradford,1211295.0,,,,,,,,,664562.0,,,,,,,,,,,,,,,,,,,,,,,37142.0,,,,,86694.0,422897.0,,,
3.0,122091457.0,Bucks County Technical High School,Bucks,5077828.0,,,,,,,,,1599473.0,,,,,,,,,,,,,,26256.0,,,,43835.0,,,,,122540.0,,,,,566711.0,2719013.0,,,
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,1921046.61,,,,,,,,,772545.13,,,,,,,,,,,,,,,,,,,,,,,105432.17,,,,,184148.53,858920.78,,,
3.0,122099007.0,Upper Bucks County Technical School,Bucks,1646522.28,,,,,,,,,723883.12,,,,,,,,,,,,,,,,,,,,,,,66137.0,,,,,148210.78,708291.38,,,
3.0,104101307.0,Butler County AVTS,Butler,1689163.0,,,,,,,,,1046811.0,,,,,,,,,,,,,,,,,,,,,,,81695.0,,,,,95002.0,465655.0,,,
3.0,108110307.0,Admiral Peary AVTS,Cambria,1612603.69,,,,,,,,,777776.27,,,,,,,,,,,,,,79892.11,,,,74150.0,,,,,50992.55,,,,,107685.79,522106.97,,,
3.0,108112607.0,Greater Johnstown CTC,Cambria,1821654.92,,,,,,,,,830183.59,,,,,,,,,,,,,,,,,,,,,,,41093.56,,,111546.0,,145552.27,693279.5,,,
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,1434152.0,,,,,,,,,466442.0,,,,,,,,,,,,,,6394.0,,,,,,,,,,,,,,162319.0,798997.0,,,
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,1863250.98,,,,,,,,,932432.64,,,,,,,,,,,,,,,,,,,87934.64,,,,44134.53,,,,,134279.33,664469.84,,,
3.0,124151607.0,Chester County Technical College HS,Chester,5018737.12,,,,,,,,,2247023.3,,,,,,,,,,,,,,,,,,1810.0,6949.38,,,,167765.24,,,140802.65,,418842.74,2035543.81,,,
3.0,106161357.0,Clarion County Career Center,Clarion,931985.21,,,,,,,,,507431.49,,,,,,,,,,,,,,,,,,70000.0,,,,,30199.43,,,,,64192.75,260161.54,,,
3.0,110171607.0,Clearfield County CTC,Clearfield,1417255.93,,,,,,,,,663110.68,,,,,,,,,,,,,,,,,,,,,,,34201.38,,,108642.0,,117619.27,493682.6,,,
3.0,116191757.0,Columbia-Montour AVTS,Columbia,1850737.0,,,,,,,,,737721.0,,,,,,,,,,,,,,11053.0,,,,,,,,,53327.0,,,,,189341.0,859295.0,,,
3.0,105201407.0,Crawford County CTC,Crawford,1397737.81,,,,,,,,,662223.0,,,,,,,,,,,,,,,,,,69135.27,,,,,40487.46,,,,,106860.16,519031.92,,,
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,2201324.85,,,,,,,,,1250950.61,,,,,,,,,,,,,,,,,28929.2,,,,,,96222.67,,,,,137801.89,687420.48,,,
3.0,115221607.0,Dauphin County Technical School,Dauphin,3589144.87,,,,,,,,,1374914.44,,,,,,,,,,,,,,19352.82,,,38380.45,,,,,,91158.69,,,,,365167.42,1700171.05,,,
3.0,125232407.0,Delaware County Technical High School,Delaware,3098808.06,,,,,,,,,1742471.28,,,,,,,,,,,,,,,,,,,,,,,,,,105789.79,,211360.99,1039186.0,,,
3.0,105252807.0,Erie County Technical School,Erie,1580110.0,,,,,,,,,859256.0,,,,,,,,,,,,,,,,,22856.0,,,,,,60614.0,,,,,112402.0,524982.0,,,
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,1363234.57,,,,,,,,,455918.87,,,,65610.0,,,,,,,,,,,,,,93228.94,,,,,41165.38,,,,,124481.45,582829.93,,,
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,2093053.9,,,,,,,,,959941.79,,,,,,,,,,,,,,,,,47108.0,,,,,,52655.43,,,110321.0,,170563.69,752463.99,,,
3.0,112282307.0,Franklin County CTC,Franklin,2104122.3,,,,,,,,,1109131.96,,,,,,,,,,,,,,,,,,,,,,,81964.7,,,61619.91,,150697.34,700708.39,,,
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0,101302607.0,Greene County CTC,Greene,888585.35,,,,,,,,,424628.61,,,,,,,,,,,,,,,,,,66972.19,,,,,,,,,,74394.72,322589.83,,,
3.0,111312607.0,Huntingdon County CTC,Huntingdon,826846.59,,,,,,,,,423002.31,,,,,,,,,,,,,,,,,,69974.88,,,,,30263.96,,,,,53191.7,250413.74,,,
3.0,128324207.0,Indiana County Technology Center,Indiana,1541233.3,,,,,,,,,822994.2,,,,,,,,,,19947.5,,,,,,,,2843.19,13346.56,,,,43192.39,,,,,113953.05,524956.41,,,
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,1879678.84,,,,,,,,,624055.95,,,,,,,,,,78000.0,,,,5479.02,,,,105411.95,,,,,40332.9,,,,,174888.98,851510.04,,,
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,2212995.0,,,,,,,,,986420.0,,,,,,,,,,,,,,,,,,,,,,,258229.0,,,,,169936.0,798410.0,,,
3.0,113363807.0,Lancaster County CTC,Lancaster,4805921.89,,,,,,,,,2254469.66,,,,,,,,,,,,,,,,,,,,,,,158922.56,,,170066.09,,381986.05,1840477.53,,,
3.0,104374207.0,Lawrence County CTC,Lawrence,1629760.46,,,,,,,,,556221.54,,,,,,,,,,,,,,7027.2,,,,48069.94,86841.0,,,,68475.17,,,,,140897.6,722228.01,,,
3.0,113384307.0,Lebanon County CTC,Lebanon,1898332.71,,,,,,,,,899451.33,,,,,,,,,,,,,,,,,,,,,,,60214.03,,,,,160191.94,778475.41,,,
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,5945569.55,,,,,,,,,2810821.0,,,,,,,,,,,,,,,,,,,,,,,179939.31,,,,,545056.81,2409752.43,,,
3.0,118408707.0,West Side CTC,Luzerne,1498704.17,,,,,,,,,617816.42,,,,,,,,,,,,,,7454.87,,,,,,,,,43503.69,,,,,147987.21,681941.98,,,
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,2202260.95,,,,,,,,,889034.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,233957.58,1079268.61,,,
3.0,117414807.0,Lycoming CTC,Lycoming,541524.34,,,,,,,,,344993.73,,,,,,,,,,,,,,,,,,,,,,,9017.0,,,,,29648.85,157864.76,,,
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,821634.03,,,,,,,,,457486.46,,,,,,,,,,,,,,,,,,40783.84,,,,28419.4,,,,,,59395.14,235549.19,,,
3.0,104435107.0,Mercer County Career Center,Mercer,1216361.0,,,,,,,,,569179.0,,,,,,,,,,,,,,,,,,,,,,15000.0,37991.0,,,,,102600.0,491591.0,,,
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,950166.0,,,,,,,,,417074.0,,,,,,,,,,,,,,,,,,,,,,,26745.0,,,26723.0,,80996.0,398628.0,,,
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,2816488.37,,,,,,,,,1477527.86,,,,,,,,,,,,,,,,,,,,,,,83879.81,,,,,208570.08,1046510.62,,,
3.0,123460957.0,Central Montco Technical High School,Montgomery,1863588.26,,,,,,,,,846247.26,,,,,,,,,,,,,,,,,,,,,,,70038.0,,,,,161607.0,785696.0,,,
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,1864438.0,,,,,,,,,728070.0,,,,,,,,,,,,,,,,,,30818.0,,,,,52312.0,,,,,180644.0,872594.0,,,
3.0,123465507.0,North Montco Tech Career Center,Montgomery,2384505.0,,,,,,,,,911428.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,265262.0,1207815.0,,,
3.0,123469007.0,Western Montgomery CTC,Montgomery,1535369.13,,,,,,,,,691076.2,,,,,,,,,,200000.0,,,,,,,,,,,,,52961.98,,,,,106094.92,485236.03,,,
3.0,120481107.0,Bethlehem AVTS,Northampton,2301623.86,,,,,,,,,1099913.94,,,,,,,,,,,,,,,,,,19080.0,,,,,28789.79,,,,,198300.42,955539.71,,,
3.0,120483007.0,Career Institute of Technology,Northampton,1348157.57,,,,,,,,,700369.33,,,,,,,,,,,,,,,,,,,,,,,49840.93,,,,,101708.26,489533.54,6705.51,,
3.0,116495207.0,Northumberland County CTC,Northumberland,665535.37,,,,,,,,,352030.64,,,,,,,,,,,,,,,,,,,,,,,49916.03,,,,,46231.07,217357.63,,,
3.0,126514007.0,Philadelphia AVTS,Philadelphia,12958571.0,,,,,,,,,7452503.0,,,,,,,,,,,,,,,,,,,,,,,353916.0,,,,,804789.0,4347363.0,,,
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,1912966.39,,,,,,,,,947169.95,,,,,,,,,,,,,,,,,16820.0,,,,,,61292.91,,,7870.0,,151985.96,727827.57,,,
3.0,108567807.0,Somerset County Technology Center,Somerset,1357995.87,,,,,,,,,627551.06,,,,,,,127166.0,,,,,,,,,,,2326.56,,,,,41149.22,,,17500.0,,95168.4,447134.63,,,
3.0,119584707.0,Susquehanna County CTC,Susquehanna,1236989.58,,,,,,,,,550702.98,,,,,,,,,,11502.0,,,,,,,,68672.0,,,,,34301.03,,,,,99046.11,472765.46,,,
3.0,116606707.0,SUN Area Technical Institute,Union,1429512.08,,,,,,,,,726229.23,,,,,,,,,,,,,,,,,,,,,,,55613.16,,,,,118625.52,529044.17,,,
3.0,106619107.0,Venango Technology Center,Venango,1594759.36,,,,,,,,,837418.21,,,,,,,,,,,,,,,,,,,,,,,46703.47,,,,,117933.75,592703.93,,,
3.0,101634207.0,Mon Valley CTC,Washington,1277386.38,,,,,,,,,799283.17,,,,,,,,,,,,,,,,,,,,,,,45089.0,,,,,77739.11,355275.1,,,
3.0,101638907.0,Western Area CTC,Washington,1124902.68,,,,,,,,,538363.21,,,,,,,,,,,,,,,,,,,20000.0,,,,38486.12,,,22108.34,,88220.62,417724.39,,,
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,2387202.27,,,,,,,,,1298162.0,,,,,,,,,,,,,,,,,,100880.0,,,,,91895.3,,,28175.0,,158005.58,710084.39,,,
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,1007324.73,,,,,,,,,529718.83,,,,,,,,,,,,,,,,,,,24589.0,,,,38464.04,,,,,72246.05,342306.81,,,
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,950871.32,,,,,,,,,557526.17,,,,,,,,,,,,,,,,,,,,,,,37651.72,,,,,61931.18,293762.25,,,
3.0,112679107.0,York Co School of Technology,York,6509942.63,,,,,,,,,2769672.15,,,,,,,,,,,,,,29069.6,,,,11817.35,,,,,142196.96,,,,,626382.97,2930803.6,,,
4.0,197010542.0,Gettysburg Montessori CS,Adams,56265.27,,,,,,,,,,,,,,,,,,,,,,,2986.78,,,,49822.49,,,3456.0,,,,,,,,,,,
4.0,141019741.0,Vida CS,Adams,40945.7,,,,,,,,,,,,,,,,,,,,,,1088.55,4479.64,,,,27441.51,,,7936.0,,,,,,,,,,,
4.0,102024758.0,Catalyst Academy CS,Allegheny,17111.0,,,,,,,,,,,,,,,,,,,,,,,11601.0,,,,,,,,,,,,628.0,4882.0,,,,,
4.0,102020001.0,City CHS,Allegheny,38941.0,,,,,,,,,,,,,,,,,,,,,,,10118.0,,,,,,,28823.0,,,,,,,,,,,
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,113813.0,,,,,,,,,,,,,,,,,,,,,,,17618.0,,,48135.0,25090.0,,,22970.0,,,,,,,,,,,
4.0,103029865.0,Life Male STEAM Academy CS,Allegheny,7682.39,,,,,,,,,,,,,,,,,,,,,,5330.29,,,,,,,,,,,,,,2352.1,,,,,
4.0,102023030.0,Manchester Academic CS,Allegheny,39074.0,,,,,,,,,,,,,,,,,,,,,,11021.0,6688.0,,,,,,,11996.0,,,,,,9369.0,,,,,
4.0,102023217.0,Passport Academy CS,Allegheny,2745.0,,,,,,,,,,,,,,,,,,,,,,,2745.0,,,,,,,,,,,,,,,,,,
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,53122.09,,,,,,,,,,,,,,,,,,,,,,,7922.34,,,,22663.75,,,22536.0,,,,,,,,,,,
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,62186.48,,,,,,,,,,,,,,,,,,,,,,,50005.48,,,,,,,12181.0,,,,,,,,,,,
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,194945.0,,,,,,,,,,,,,,,,,,,,,,99735.0,14537.0,,,,43020.0,,,37653.0,,,,,,,,,,,
4.0,103020005.0,Propel CS-East,Allegheny,54966.0,,,,,,,,,,,,,,,,,,,,,,,6434.0,,,,20736.0,,,27796.0,,,,,,,,,,,
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,36820.0,,,,,,,,,,,,,,,,,,,,,,11532.0,4703.0,,,,20585.0,,,,,,,,,,,,,,
4.0,103020002.0,Propel CS-Homestead,Allegheny,77198.0,,,,,,,,,,,,,,,,,,,,,,,5656.0,,,,30005.0,,,41537.0,,,,,,,,,,,
4.0,103020003.0,Propel CS-McKeesport,Allegheny,62378.0,,,,,,,,,,,,,,,,,,,,,,,6179.0,,,,20273.0,,,35926.0,,,,,,,,,,,
4.0,103020004.0,Propel CS-Montour,Allegheny,64289.0,,,,,,,,,,,,,,,,,,,,,,16386.0,8320.0,,,,27725.0,,,11858.0,,,,,,,,,,,
4.0,103028192.0,Propel CS-Northside,Allegheny,55837.0,,,,,,,,,,,,,,,,,,,,,,18018.0,7181.0,,,,18936.0,,,11702.0,,,,,,,,,,,
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,44128.0,,,,,,,,,,,,,,,,,,,,,,13545.0,3895.0,,,,14229.0,,,12459.0,,,,,,,,,,,
4.0,102027560.0,Provident CS,Allegheny,94447.96,,,,,,,,,,,,,,,,,,,,,,,5433.62,,,70000.0,19014.34,,,,,,,,,,,,,,
4.0,103023410.0,Spectrum CS,Allegheny,11141.0,,,,,,,,,,,,,,,,,,,,,,,671.0,,,10470.0,,,,,,,,,,,,,,,
4.0,102020003.0,The New Academy CS,Allegheny,10405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9277.0,,,,,,1128.0,,,,,
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,20873.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10404.0,,,,,,10469.0,,,,,
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,45649.0,,,,,,,,,,,,,,,,,,,,,,16396.0,5447.0,,,,,,,16681.0,,,,,,7125.0,,,,,
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,70523.0,,,,,,,,,,,,,,,,,,,,,,15756.0,5033.0,,,26135.0,3675.0,,,10225.0,,,,,,9699.0,,,,,
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,250.0,,,,,,,,,,,,,,,,,,,,,,250.0,,,,,,,,,,,,,,,,,,,
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,43930.0,,,,,,,,,,,,,,,,,,,,,,38590.0,5340.0,,,,,,,,,,,,,,,,,,
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,49588.0,,,,,,,,,,,,,,,,,,,,,,31474.0,5711.0,,,,,,,12403.0,,,,,,,,,,,
4.0,127046517.0,Baden Academy CS,Beaver,83204.57,,,,,,,,,,,,,,,,,,,,,,57000.37,12480.2,,,,,,,13724.0,,,,,,,,,,,
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,195661.72,,,,,,,,,,,,,,,,,,,,,,131243.23,13229.49,,,,,,,51189.0,,,,,,,,,,,
4.0,127041735.0,Midland Innovation & Technology CS,Beaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,1068604.77,,,,,,,,,,,,,,,,,,,,,,,132093.77,,,,,,,936511.0,,,,,,,,,,,
4.0,108057079.0,HOPE for Hyndman CS,Bedford,29331.0,,,,,,,,,,,,,,,,,,,,,,,661.0,,,,,,,20385.0,,,,,,8285.0,,,,,
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,14394.0,,,,,,,,,,,,,,,,,,,,,,,5919.0,,,,,,,8475.0,,,,,,,,,,,
4.0,122093460.0,Bucks County Montessori CS,Bucks,3239.1,,,,,,,,,,,,,,,,,,,,,,,3239.1,,,,,,,,,,,,,,,,,,
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,116.0,,,,,,,,,,,,,,,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,
4.0,122093140.0,School Lane CS,Bucks,44444.7,,,,,,,,,,,,,,,,,,,,,,,25470.7,,,,,,,18974.0,,,,,,,,,,,
4.0,110143060.0,Centre Learning Community CS,Centre,32155.7,,,,,,,,,,,,,,,,,,,,,,,1189.5,,,,30966.2,,,,,,,,,,,,,,
4.0,110143120.0,Nittany Valley CS,Centre,1936.0,,,,,,,,,,,,,,,,,,,,,,,915.0,,,,,,,1021.0,,,,,,,,,,,
4.0,110140001.0,Young Scholars of Central PA CS,Centre,17906.0,,,,,,,,,,,,,,,,,,,,,,6415.0,7141.0,,,,,,,4350.0,,,,,,,,,,,
4.0,124150002.0,21st Century Cyber CS,Chester,90693.48,,,,,,,,,,,,,,,,,,,,,,,38375.1,,,,26572.38,,,25746.0,,,,,,,,,,,
4.0,125230001.0,Achievement House CS,Chester,33647.15,,,,,,,,,,,,,,,,,,,,,,,19474.15,,,,,,,14173.0,,,,,,,,,,,
4.0,124150003.0,Avon Grove CS,Chester,167561.19,,,,,,,,,,,,,,,,,,,,,,,34384.8,,,42494.39,,,,90682.0,,,,,,,,,,,
4.0,124152880.0,Chester Co Family Academy CS,Chester,2663.27,,,,,,,,,,,,,,,,,,,628.0,,,,1061.45,,,,,,,,,,,,,973.82,,,,,
4.0,124153320.0,Collegium CS,Chester,109805.0,,,,,,,,,,,,,,,,,,,,,,,78809.0,,,,,,,30996.0,,,,,,,,,,,
4.0,124152637.0,Insight PA Cyber CS,Chester,176946.0,,,,,,,,,,,,,,,,,,,,,,,151946.0,,,,25000.0,,,,,,,,,,,,,,
4.0,124150004.0,Pennsylvania Leadership CS,Chester,158810.15,,,,,,,,,,,,,,,,,,,,,,,67810.15,,,70000.0,21000.0,,,,,,,,,,,,,,
4.0,124153350.0,Renaissance Academy CS,Chester,34582.0,,,,,,,,,,,,,,,,,,,,,,,20117.0,,,,,,,14465.0,,,,,,,,,,,
4.0,101833400.0,Sugar Valley Rural CS,Clinton,9050.29,,,,,,,,,,,,,,,,,,,,,,,9050.29,,,,,,,,,,,,,,,,,,
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,84183.33,,,,,,,,,,,,,,,,,,,,,,32282.36,3171.39,,,,48729.58,,,,,,,,,,,,,,
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,497836.25,,,,,,,,,,,,,,,,,,,,,,,208735.79,,,,,,,270631.0,,,,,18469.46,,,,,,
4.0,115220001.0,Infinity CS,Dauphin,4662.0,,,,,,,,,,,,,,,,,,,,,,,4662.0,,,,,,,,,,,,,,,,,,
4.0,115227398.0,Pennsylvania STEAM Academy CS,Dauphin,14396.2,,,,,,,,,,,,,,,,,,,,,,13333.24,,,,,,,,,,,,,,1062.96,,,,,
4.0,115222343.0,Premier Arts and Science CS,Dauphin,26145.35,,,,,,,,,,,,,,,,,,,,,,18667.85,3159.46,,,,,,,,,,,,,4318.04,,,,,
4.0,115227871.0,Reach Cyber CS,Dauphin,25757.3,,,,,,,,,,,,,,,,,,,,,,,,,,,13396.82,,,,,,,,3750.0,,,,1918.0,,6692.48
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,23840.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23840.0,,,,,,,,,,,
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,301728.92,,,,,,,,,,,,,,,,,,,,,,105321.0,9467.42,,,,139628.0,,,30318.0,,,,,,16994.5,,,,,
4.0,125232950.0,Chester Community CS,Delaware,1077511.12,,,,,,,,,,,,,,,,,,,,,,652868.62,82695.39,,,,35397.11,,,306550.0,,,,,,,,,,,
4.0,125233517.0,Vision Academy CS,Delaware,105111.0,,,,,,,,,,,,,,,,,,,,,,,7902.0,,,,96654.0,,,,,,,,,555.0,,,,,
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,76470.01,,,,,,,,,,,,,,,,,,,,,,40124.83,5472.38,,,,,,,23143.0,4862.28,,,,,2867.52,,,,,
4.0,105250004.0,Montessori Regional CS,Erie,85828.0,,,,,,,,,,,,,,,,,,,,,,,9822.0,,,,52284.0,,,23722.0,,,,,,,,,,,
4.0,105250001.0,Perseus House CS of Excellence,Erie,196391.6,,,,,,,,,,,,,38899.68,,,,,,,,,97563.12,11177.04,,,,,,,47995.0,,,,,756.76,,,,,,
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,121568.77,,,,,,,,,,,,,,,,,,,,,,73320.9,15416.87,,,,,,,32831.0,,,,,,,,,,,
4.0,111440001.0,New Day CS,Huntingdon,106005.78,,,,,,,,,,,,,,,,,,,,,,16929.25,2839.28,,,,78084.25,,,8153.0,,,,,,,,,,,
4.0,111315438.0,Stone Valley Community CS,Huntingdon,6198.8,,,,,,,,,,,,,,,,,,,,,,,1402.8,,,,,,,4796.0,,,,,,,,,,,
4.0,119350001.0,Fell CS,Lackawanna,15863.0,,,,,,,,,,,,,,,,,,,,,,,1554.0,,,,,,,12343.0,,,,,,1966.0,,,,,
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,66072.46,,,,,,,,,,,,,,,,,,,,,,,5603.06,,,36435.01,,,,7249.0,,,,,,16785.39,,,,,
4.0,113362940.0,La Academia Partnership CS,Lancaster,13023.0,,,,,,,,,,,,,,,,,,,,,,-5490.0,,,,,,,,17885.0,,,,,,628.0,,,,,
4.0,121395927.0,Arts Academy CS,Lehigh,31876.27,,,,,,,,,,,,,,,,,,,,,,16340.99,6164.28,,,,,,,9371.0,,,,,,,,,,,
