Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
1.0,115508003.0,West Perry SD,Perry,16087009.069999998,11004425.49,1181409.27,5606460.91,2833516.15,1117008.9500000002,10683534.98,1300560.41,196490.75,635976.03,1495324.79,45353846.62
1.0,126515001.0,Philadelphia City SD,Philadelphia,979965895.11,664678314.28,74340679.7,340344051.73,526806348.39,89301653.52,1355784018.5,149767017.97000003,11700601.9,249325067.86,212466578.03,4239795495.56
1.0,120522003.0,Delaware Valley SD,Pike,42207830.9,31718309.69,3196749.88,14727057.49,1899297.44,2741828.04,6284687.73,4410505.95,325567.95000000007,785216.1100000001,6432240.64,96805484.45
1.0,119648303.0,Wallenpaupack Area SD,Pike,36588473.45,29610021.13,2796030.41,12837819.639999999,2238503.19,969754.75,9031956.72,2326769.44,550287.3,708813.73,6292121.54,88316701.25
1.0,109530304.0,Austin Area SD,Potter,1733258.71,1140464.1400000001,130680.70000000001,571011.47,552007.73,317893.43,374406.41000000003,169210.3,0.0,92370.3,140275.0,4519886.02
1.0,109531304.0,Coudersport Area SD,Potter,5706962.87,4052881.9,430287.43999999994,1952861.7600000002,1875057.16,305681.88000000006,1708507.49,543675.75,121483.23000000001,224656.69999999998,1570838.49,16109745.47
1.0,109532804.0,Galeton Area SD,Potter,3372433.98,2526139.31,264252.07,1121648.78,225080.34,64674.729999999996,1314065.8299999998,315670.31,237319.5,33737.1,1420071.0,9509192.1
1.0,109535504.0,Northern Potter SD,Potter,4951111.32,3564558.6,370861.49,1655111.18,651010.23,98029.48,1333762.97,457606.54,118328.04,113579.08,566279.5,11854265.76
1.0,109537504.0,Oswayo Valley SD,Potter,3064871.34,2302652.8499999996,230201.34000000003,1048274.03,1212327.68,554931.7,1564257.9600000002,559234.4,123812.53,29563.47,270000.0,9681651.93
1.0,129540803.0,Blue Mountain SD,Schuylkill,18855835.130000003,14008995.46,1422059.0999999999,6517146.58,1854425.9300000002,611739.96,7061671.33,2313721.27,1396468.79,1227224.8299999998,3714248.37,51044331.07
1.0,129544503.0,Mahanoy Area SD,Schuylkill,8855152.9,6305694.08,672597.1699999999,2973896.32,1203420.0899999999,3152307.33,3136467.45,1506504.0199999998,213370.54,308012.15,659939.28,25340867.84
1.0,129544703.0,Minersville Area SD,Schuylkill,7671518.13,6314086.94,569922.59,2749733.46,1845845.02,329208.91,3807220.3499999996,1144413.52,25000.0,166097.81,1412671.01,22716061.69
1.0,129545003.0,North Schuylkill SD,Schuylkill,13912870.790000001,9858211.299999999,1045857.14,4761187.99,1238320.37,849718.44,4864841.1,1230669.05,339871.25,764473.01,4193279.65,37252254.96
1.0,129546003.0,Pine Grove Area SD,Schuylkill,10721922.15,7485013.470000001,804174.1500000001,3698419.58,1929891.79,441176.73,3020452.8600000003,1078173.64,305251.13,100676.35,4925000.0,30007558.12
1.0,129546103.0,Pottsville Area SD,Schuylkill,16152763.030000001,11864098.47,1190852.5,5504447.28,2698581.7099999995,1914520.31,5057456.42,2881462.44,843964.66,303670.93,2370340.34,44086858.31
1.0,129546803.0,Saint Clair Area SD,Schuylkill,3704925.0699999994,2695271.4699999997,277413.49000000005,1245365.23,703709.5800000001,256368.97,3724680.9,324933.27,180898.46000000002,61748.77,2734288.95,14386825.44
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,9589788.43,5974987.55,722123.74,3272672.8000000003,664073.7200000001,688678.29,3087476.75,1041555.4900000001,601093.5800000001,430877.19999999995,1527351.27,23605882.28
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,8863711.84,6065116.15,673321.23,3014681.1999999997,1233094.72,218916.53999999998,2249651.68,767636.07,3196908.3400000003,293683.74,1129306.51,24018025.59
1.0,129547603.0,Tamaqua Area SD,Schuylkill,13258368.589999998,11027835.040000001,987612.34,4582223.140000001,1228301.92,1251309.49,5148346.489999999,1537165.0399999998,3814489.1300000004,246457.81,1858238.17,39370511.68
1.0,129547803.0,Tri-Valley SD,Schuylkill,6219179.16,4254520.19,467810.27,2084294.9,414252.03,540721.62,1808061.1900000002,809373.56,45282.0,402003.43,681508.0,15174901.18
1.0,129548803.0,Williams Valley SD,Schuylkill,6596284.62,5092585.109999999,495146.22,2382486.96,1081216.33,185159.66,4724140.98,486093.01,217336.36,78245.62000000001,330244.04,18791305.73
1.0,116555003.0,Midd-West SD,Snyder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,116557103.0,Selinsgrove Area SD,Snyder,20022219.35,13050736.92,1497337.73,6812724.13,1402990.5999999999,785139.38,5653412.359999999,2230952.1799999997,333691.0,110419.8,6600000.0,50189561.59
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,5668222.040000001,3920220.0900000003,426988.1,1940964.4900000002,323428.68,258233.3,1711659.09,896751.4,357604.24,119715.95000000001,1172330.87,14428165.66
1.0,108561803.0,Conemaugh Township Area SD,Somerset,6231227.350000001,4073480.74,464611.33,2127573.99,2367382.58,242865.15,2169508.74,861515.64,66559.29000000001,334378.37,1446724.26,17793642.12
1.0,108565203.0,Meyersdale Area SD,Somerset,6969813.369999999,4674753.79,529803.6,2383578.42,548991.1499999999,1271498.6600000001,2233693.88,952392.21,118943.6,132637.86,597346.29,17500070.81
1.0,108565503.0,North Star SD,Somerset,7539850.68,5168341.56,577006.55,2553383.3400000003,373894.5,706052.31,3923193.6699999995,1128552.62,39297.5,91793.91,1153394.02,20124370.77
1.0,108566303.0,Rockwood Area SD,Somerset,5011638.83,3456120.64,378163.4,1738855.7599999998,360952.57999999996,1285236.65,2172399.62,617200.3800000001,338226.5,50088.53,19304.02,13311167.75
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,2538726.2800000003,1871843.2099999997,192613.50999999998,871850.0999999999,384159.31999999995,852601.73,648804.71,451108.57,69594.21,14708.24,104752.98,6936299.25
1.0,108567204.0,Shade-Central City SD,Somerset,3351687.2600000002,2478498.1399999997,254791.89,1171885.52,612474.63,215521.7,1715035.7900000003,353559.76,120738.84,36844.19,182659.07,9067019.38
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,2862742.44,2155355.83,213158.07,969714.41,364187.59,89225.83,1093674.3399999999,353603.44,20992.17,70162.93000000001,1017024.83,8026969.4
1.0,108567703.0,Somerset Area SD,Somerset,16687705.59,12301222.770000001,1261070.53,5806607.66,1452755.35,490640.92000000004,5182260.8100000005,2168840.03,582246.33,160750.41,4760150.18,43786572.39
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,2055182.15,1571080.84,156139.11,702214.77,579486.5700000001,205889.72,1436497.82,512118.6,43053.65,31718.02,27566.01,6462593.38
1.0,108569103.0,Windber Area SD,Somerset,6960936.34,4630783.26,524895.16,2410772.51,1099850.28,601605.28,3441264.7800000003,1167788.73,150167.13,762163.07,2860000.0,21674558.87
1.0,117576303.0,Sullivan County SD,Sullivan,6844365.34,4879696.04,491580.94,2278849.08,925260.8200000001,314133.71,2951291.1399999997,622991.94,277466.64,197939.57,323193.27,17336338.47
1.0,119581003.0,Blue Ridge SD,Susquehanna,8803995.339999998,7386195.13,647110.1599999999,3065328.28,1052908.54,195720.86,2612552.9799999995,667418.26,881605.55,76268.42000000001,1885245.58,23561910.66
1.0,119582503.0,Elk Lake SD,Susquehanna,9618064.889999999,6479386.55,713497.61,3259130.16,630099.43,1064520.73,3931284.7600000002,966010.0800000001,14669.5,217584.16,1173612.8,24095232.9
1.0,119583003.0,Forest City Regional SD,Susquehanna,7051074.7700000005,4496375.67,532862.51,2360007.5700000003,2387144.41,203445.94,3381863.03,465822.04000000004,34704.96,24402.19,759574.44,18804407.45
1.0,119584503.0,Montrose Area SD,Susquehanna,12551872.11,7772938.1,930334.84,4295238.899999999,993476.6699999999,2099128.98,4962692.919999999,1185413.6099999999,150855.22,63981.43000000001,981236.6,30761595.64
1.0,119584603.0,Mountain View SD,Susquehanna,9365618.899999999,6614078.34,691773.85,3298707.31,680520.85,503401.99,3448705.29,773742.18,931684.6099999999,91141.17000000001,600687.83,23009581.16
1.0,119586503.0,Susquehanna Community SD,Susquehanna,7539855.26,4822630.710000001,566560.64,2561798.65,743394.0900000001,902884.16,2863493.9499999997,590156.0199999999,148605.81,38493.45,0.0,17649513.45
1.0,117596003.0,Northern Tioga SD,Tioga,16038510.56,11666520.79,1184185.03,5551129.59,3702652.9000000004,779186.5700000001,4527205.71,1818185.07,202036.95,902697.87,1304000.0,40940996.42
1.0,117597003.0,Southern Tioga SD,Tioga,13515729.73,10567957.4,1002244.98,4733079.98,2235982.67,291001.1,3769406.86,1965069.8699999999,654813.63,1007533.77,4356308.0,38363803.03
1.0,117598503.0,Wellsboro Area SD,Tioga,11653878.129999999,8586343.77,867466.26,3984484.9499999997,1372960.8,264958.09,2600402.7800000003,1872231.27,284493.0,497701.28,1820221.45,28953190.57
1.0,116604003.0,Lewisburg Area SD,Union,15223452.850000001,11417553.469999999,1148735.36,5298372.930000001,1915417.8800000001,897490.9400000001,3263627.3200000003,1024652.6599999999,897880.3799999999,1385753.5,7350783.79,43376612.79
1.0,116605003.0,Mifflinburg Area SD,Union,14378990.379999999,9748307.23,1097235.49,4759708.79,1551291.15,299246.16,5401855.38,2342960.8800000004,193582.77,1186400.21,1765000.0,36867634.16
1.0,106611303.0,Cranberry Area SD,Venango,9177832.69,6471975.2,693617.16,3141010.99,2335677.59,3257744.55,2770601.56,773303.4600000001,238448.15,278867.55000000005,503787.09,25808237.84
1.0,106612203.0,Franklin Area SD,Venango,15080422.370000001,10886674.21,1127478.6400000001,5296727.47,1048019.74,693341.13,6375310.900000001,1389481.19,435507.09,373604.88,5461281.0,41743642.51
1.0,106616203.0,Oil City Area SD,Venango,13110941.010000002,9662543.09,981500.1799999999,4421431.0,1935871.96,3489410.3,5421519.83,1015435.4,345943.32999999996,351551.57999999996,2985000.0,38318216.5
1.0,106617203.0,Titusville Area SD,Venango,15723453.63,10813813.2,1191871.66,5503836.460000001,3832328.99,386160.68999999994,4633262.58,1924733.3,206684.46,607917.72,1850000.0,39978354.57
1.0,106618603.0,Valley Grove SD,Venango,6463486.82,5065761.96,483185.67,2263427.76,801255.09,364837.35,2470396.09,490089.18999999994,25848.739999999998,58776.74,605000.0,16345451.98
1.0,105628302.0,Warren County SD,Warren,34608146.74,24371074.799999997,2595402.2600000002,12043239.42,2395665.5,1994814.31,14298627.39,5939070.61,505322.13,394136.19,7939484.85,92446342.52
1.0,101630504.0,Avella Area SD,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,101630903.0,Bentworth SD,Washington,8336911.46,5452502.03,634816.0,2797421.3,1143448.92,677176.9400000001,2250814.59,1250535.1,117603.19,645516.6900000001,1644410.0,21518918.92
1.0,101631003.0,Bethlehem-Center SD,Washington,7128344.91,5307929.78,539741.88,2374401.71,1346067.5399999998,59631.44,5081560.9399999995,969368.27,394031.34,613411.59,213355.19,21113701.0
1.0,101631203.0,Burgettstown Area SD,Washington,9189906.4,6443510.21,682755.34,3124245.2399999998,1058053.6600000001,633135.27,2817158.7600000002,1156296.72,397563.0,1170338.76,1655467.77,24521430.55
1.0,101631503.0,California Area SD,Washington,5955680.65,3977932.6,444645.91,2013985.06,1412926.37,915252.55,3037251.75,1202899.55,424161.02,329960.02999999997,1061277.76,18317342.28
1.0,101631703.0,Canon-McMillan SD,Washington,38458366.52,25358535.709999997,2846837.34,13351089.69,5236835.279999999,2173655.89,9999684.48,4477554.0200000005,1410995.17,11138450.459999999,8018608.46,106272685.99
1.0,101631803.0,Charleroi SD,Washington,11952235.280000001,7787865.489999999,903501.71,4130442.9699999997,1865009.38,675868.3999999999,1843719.1600000001,1641662.5599999998,554204.48,2477157.27,1621141.04,30418863.06
1.0,101631903.0,Chartiers-Houston SD,Washington,8903685.559999999,5994288.04,673140.01,2872129.34,2256427.2,496559.85,2750199.61,980583.44,339181.75,674921.74,1634065.75,24029912.94
1.0,101632403.0,Fort Cherry SD,Washington,8116136.75,5527414.659999999,607297.41,2769212.54,867521.17,413251.77999999997,3406121.61,1055161.8,114891.31999999999,415138.75,773249.08,20688886.92
1.0,101633903.0,McGuffey SD,Washington,13549671.01,8994007.09,1032278.77,4568503.59,1150736.31,359151.53,4802107.8,1718189.47,268573.36,1283676.67,1968460.16,34094573.4
1.0,101636503.0,Peters Township SD,Washington,34037321.01,21304271.24,2521823.42,11840897.700000001,3380145.05,2113151.42,4260652.08,2124075.77,225357.42,194250.16999999998,11845870.21,79485094.37
1.0,101637002.0,Ringgold SD,Washington,18754425.46,12662903.600000001,1398181.9,6425634.569999999,3016777.3200000003,1269726.7799999998,5705597.319999999,3325880.73,1071824.94,1755821.3099999998,6880919.48,54443876.94
1.0,101638003.0,Trinity Area SD,Washington,27384727.1,17755768.169999998,2043062.3800000001,9366400.469999999,3259213.2800000003,2051547.0000000002,8789302.66,3420451.31,1514523.69,4341243.03,2701733.34,71218509.58
1.0,101638803.0,Washington SD,Washington,11152963.21,7571363.25,826043.31,3814659.39,2478917.24,2328198.34,4475609.81,1176570.35,863858.6399999999,139229.56,3706204.9,33892915.3
1.0,119648703.0,Wayne Highlands SD,Wayne,26737402.009999998,19550087.77,2030355.49,9339175.91,1497319.14,3705924.7,8380743.909999999,1314096.44,2199631.49,390382.92000000004,3613525.47,67389113.85
1.0,119648903.0,Western Wayne SD,Wayne,20409531.2,13748375.709999999,1504717.64,6998829.1899999995,3067466.85,1042117.2000000001,7552146.04,1880411.9,1200194.31,59932.18,3489931.26,52450106.65
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,18042313.0,11444521.0,1348627.0,6162022.0,2216101.0,1126424.0,3259070.88,2420069.25,2297922.0,981711.0,3493869.52,45282001.65
1.0,107650703.0,Burrell SD,Westmoreland,14743379.95,8788449.57,1089554.0799999998,5085535.87,1986158.9000000001,222680.24,3639679.75,1288225.5799999998,384467.54000000004,807922.69,2546918.67,34407882.89
1.0,107651603.0,Derry Area SD,Westmoreland,14541748.930000002,9394777.7,1089911.8199999998,4977759.79,1802392.7799999998,403147.87,6338373.529999999,1688682.31,338510.49,60821.979999999996,3492918.84,38061374.43
1.0,107652603.0,Franklin Regional SD,Westmoreland,30047642.21,17859590.31,2213634.88,10343014.49,1778587.1500000001,1322061.92,6322541.529999999,2087486.88,501458.94999999995,2380973.64,2121000.0,64421342.59
1.0,107653102.0,Greater Latrobe SD,Westmoreland,27462370.61,16494201.639999999,2039112.5400000003,9162765.73,2309034.9,2977844.42,8741322.290000001,1214090.21,3164508.1,1026768.63,3863756.8,67253897.6
1.0,107653203.0,Greensburg Salem SD,Westmoreland,19878555.029999997,11833488.299999999,1473743.77,6842947.12,3463734.1399999997,2025064.56,7569819.72,2986619.92,734818.26,466106.73000000004,2761585.0,51719791.66
1.0,107653802.0,Hempfield Area SD,Westmoreland,44319859.75,27750640.37,3298199.45,15399971.78,4421420.5,939925.4700000001,12379148.659999998,5101864.22,206423.5,1405665.7,8220000.0,104744948.17
1.0,107654103.0,Jeannette City SD,Westmoreland,7368311.93,4979944.239999999,545373.4,2577510.69,1391532.28,500367.57,4150988.48,941952.66,457074.83999999997,47463.740000000005,2874565.0,22712200.74
1.0,107654403.0,Kiski Area SD,Westmoreland,26143112.45,16794585.16,1958608.94,9277080.76,3808850.7399999998,887329.01,9465504.820000002,3601019.48,194603.18,2201459.2199999997,2577145.0,65673609.06
1.0,107654903.0,Ligonier Valley SD,Westmoreland,11699827.59,7490324.829999999,871027.42,4058326.0100000002,2162537.41,422352.89999999997,7345406.1,1326128.4400000002,460897.86,644709.17,2107441.1,33659625.4
1.0,107655803.0,Monessen City SD,Westmoreland,6806943.5600000005,4121115.5,506647.62,2250480.17,875838.78,454623.59,3060496.76,632788.24,244385.26,392041.2,888587.4,17476820.29
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,13288709.94,8285967.25,991814.91,4530768.78,2249046.27,2990977.7399999998,6712081.050000001,1234892.28,585746.65,518650.82,2680221.43,38546293.43
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,15802113.37,10303511.5,1183957.37,5553528.66,3298260.83,3577452.41,5662330.63,1564781.47,568573.22,1409798.98,4927630.34,47114452.75
1.0,107656502.0,Norwin SD,Westmoreland,37537648.339999996,22481037.55,2796571.5700000003,12844456.85,2459541.94,725393.4400000001,9428146.66,4373928.35,31723.2,2887147.69,4300864.29,84225431.46
1.0,107657103.0,Penn-Trafford SD,Westmoreland,29647690.77,18110777.55,2212056.63,10248022.32,1309176.3599999999,1854291.3900000001,9548833.209999999,2515013.08,284750.69,962590.02,2887600.81,67120723.88
1.0,107657503.0,Southmoreland SD,Westmoreland,13633728.870000001,8557590.18,996461.0900000001,4606044.05,1454681.1600000001,636624.91,4971135.11,1374797.6300000001,1019809.48,350940.07,2545565.61,34544873.02
1.0,107658903.0,Yough SD,Westmoreland,13961261.33,9334192.469999999,1037205.92,4837184.4399999995,1107315.66,989084.75,5817859.78,1819569.9100000001,686920.7799999999,947726.95,1995000.0,36658931.63
1.0,119665003.0,Lackawanna Trail SD,Wyoming,9507411.0,6702654.0,720754.0,3279787.0,873717.0,303939.0,4009569.0,662598.0,245107.0,103064.0,265000.0,22673059.0
1.0,118667503.0,Tunkhannock Area SD,Wyoming,20471960.419999998,14584541.92,1533050.5799999998,7054585.55,2372949.9899999998,667231.71,6804908.850000001,2469548.34,103734.36,95605.4,1812430.79,49382911.78
1.0,112671303.0,Central York SD,York,45787987.78,28846454.25,3245937.79,15468778.29,6799533.68,2254862.0999999996,11647861.54,2002401.7999999998,1139277.96,356175.37,6368257.94,105202812.42
1.0,112671603.0,Dallastown Area SD,York,53590746.98,32831980.509999998,4006412.84,19178425.4,4243940.89,5153367.859999999,13283373.19,3824528.15,1725568.98,4372071.920000001,7831125.0,126856703.48
1.0,112671803.0,Dover Area SD,York,27130941.509999998,18471279.880000003,2009285.3900000001,9475661.18,2951074.06,2382916.7800000003,8608948.350000001,2973969.91,384853.04000000004,3960669.96,4104719.51,70969373.0
1.0,112672203.0,Eastern York SD,York,19620859.830000002,12231010.86,1467240.83,6801445.11,4680561.5200000005,1146037.43,7312256.62,2399288.3,40537.67,511145.31,6301819.23,54243516.77
1.0,112672803.0,Hanover Public SD,York,15108924.0,8645192.0,1110542.0,5258916.0,2803232.0,509738.0,4486784.0,1499245.0,2783023.0,397164.0,10255000.0,46488302.0
1.0,112674403.0,Northeastern York SD,York,30601247.72,19705296.99,2246980.98,10673901.280000001,6808907.79,1429912.86,10690950.63,2455296.4599999995,522077.95,1949787.7200000002,9232437.86,83395915.98
1.0,115674603.0,Northern York County SD,York,21795197.43,14799204.63,1654416.56,7562313.93,5160648.94,1084275.98,7330106.850000001,2431464.64,1231928.47,1024935.73,6000927.24,60858689.91
1.0,112675503.0,Red Lion Area SD,York,39339509.0,25549324.0,2935075.0,13758596.0,4646319.0,2201022.0,13066347.0,5093332.0,633511.0,799364.0,7595928.0,98924656.0
1.0,112676203.0,South Eastern SD,York,23999330.189999998,16189904.15,1784107.56,8488942.100000001,2947823.29,884397.62,6536004.38,2688125.23,1405650.56,732050.44,2518514.34,57901800.2
1.0,112676403.0,South Western SD,York,35366997.559999995,23949064.32,2637789.81,12235076.290000001,4360988.88,1211123.79,7162264.25,3925021.5999999996,1333869.8199999998,1983541.33,5294542.74,84587414.29
1.0,112676503.0,Southern York County SD,York,25560368.129999995,15406517.18,1914186.74,8946845.43,2249455.2,675565.49,7066729.15,2672644.6500000004,695170.6000000001,52754.7,5891432.88,60270637.98
1.0,112676703.0,Spring Grove Area SD,York,32448107.980000004,21059922.35,2379582.71,11186232.4,3508710.11,2471220.7800000003,10919290.68,4149793.8400000003,2657108.89,741141.31,6859314.23,84814610.17
1.0,115219002.0,West Shore SD,York,57902000.97,36980406.339999996,4241551.58,20356223.979999997,6722853.82,4459278.2,19060997.01,5300713.01,1657205.51,4798553.63,4250881.85,141132890.34
1.0,112678503.0,West York Area SD,York,25046533.98,16355466.690000001,1841401.1099999999,8711700.93,7789222.220000001,1046713.4299999999,11215069.969999999,1898505.13,115196.82,1359271.29,3714240.0,68540219.53
1.0,112679002.0,York City SD,York,55971191.410000004,39233305.480000004,4176506.98,19465759.560000002,9465740.319999998,1827706.8,42112731.550000004,8882061.04,80592.46,3470520.16,21193058.82,182236908.04
1.0,112679403.0,York Suburban SD,York,26701214.84,17574534.159999996,1938960.34,9356296.809999999,5762541.260000001,723884.5599999999,6984141.890000001,2101684.95,1252908.7400000002,166045.24,5852003.45,67118959.09
3.0,112015106.0,Adams County Technical Institute,Adams,0.0,14245.3,0.0,0.0,1084543.89,6052.46,21718.11,118443.12,60283.0,72723.7,10029.0,1388038.58
3.0,103020407.0,A W Beattie Career Center,Allegheny,4931280.350000001,3168532.1100000003,368868.54,1689550.22,46433.11,221946.47999999998,232324.58,864235.72,431987.33,327172.83999999997,1234443.69,11458356.21
3.0,103023807.0,Forbes Road CTC,Allegheny,3243091.7800000003,2320972.62,244151.93,1116028.47,103312.37,635887.77,126840.55,659205.6799999999,305159.72,180419.02000000002,228058.99,7802948.5
3.0,103027307.0,Parkway West CTC,Allegheny,3715137.0,2768800.0,282370.0,1273322.0,373241.0,771590.0,158150.0,1216696.0,528980.0,73368.0,164129.0,9770091.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,2769641.0,1793508.0,204629.0,942580.0,496219.0,618022.0,233857.0,734373.0,205241.0,26088.0,0.0,6876949.0
3.0,128034607.0,Lenape Tech,Armstrong,3874009.83,2905467.26,295916.11,1324046.88,480525.55000000005,160258.44999999998,1195760.5,847618.04,698578.32,25793.61,0.0,10188011.56
3.0,127041307.0,Beaver County CTC,Beaver,2744365.4,2042324.87,209602.25,975371.7400000001,192315.65,1139037.98,224000.21000000002,860638.4,287173.33,11208.66,0.0,7501064.5
3.0,108051307.0,Bedford County Technical Center,Bedford,1040388.81,682116.49,78627.6,349963.45,68478.72,99985.54,66845.26,254410.24999999997,167032.83,9646.71,0.0,2388904.61
3.0,114060557.0,Berks CTC,Berks,7938192.64,5937143.77,615994.5100000001,2784214.5199999996,166657.14,682686.5,2496254.09,1360817.05,567968.36,99620.03,836610.19,20085949.77
3.0,114067107.0,Reading Muhlenberg CTC,Berks,5078131.07,3389280.88,469849.06,1762915.57,188465.97,280257.12,158217.96,1046471.74,980730.29,212462.56,70000.0,11404017.59
3.0,108070607.0,Greater Altoona CTC,Blair,4431843.8100000005,3465915.18,323552.98,1511647.03,332523.27,315996.54000000004,341874.81,1273466.46,484506.35,58033.02,844651.38,11548810.82
3.0,117080607.0,Northern Tier Career Center,Bradford,2009400.0,1598063.0,150991.0,700093.0,111086.0,200302.0,105683.0,531137.0,118183.0,49222.0,0.0,4723076.0
3.0,122091457.0,Bucks County Technical High School,Bucks,15786379.0,9369372.0,1173108.0,5393342.0,473103.0,504568.0,392923.0,1688434.0,520037.0,48598.0,101348.0,28884762.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,5471681.82,3713418.3099999996,407217.37,1928654.29,357701.15,820828.97,223586.72,1185007.69,100087.93,190471.04,1290000.0,13352783.63
3.0,122099007.0,Upper Bucks County Technical School,Bucks,4350747.34,2853430.65,326384.3,1512242.47,263163.58999999997,443623.81,171277.12,1166005.42,272373.05,842198.49,627496.0,10990315.47
3.0,104101307.0,Butler County AVTS,Butler,2672805.0,1839653.0,199102.0,923247.0,354297.0,115915.0,145376.0,930347.0,463938.0,17062.0,0.0,6539393.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,2253723.81,1647701.51,170459.31,796878.22,388188.36,173060.21,194634.8,931633.12,598568.45,51586.520000000004,89198.94,6328295.72
3.0,108112607.0,Greater Johnstown CTC,Cambria,3082451.87,1833604.56,230156.85,984589.21,412905.75,535620.84,308870.85000000003,966030.8,1153158.6,42434.06,40000.0,8375077.33
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,3737968.0,3004596.0,280995.0,1300743.0,161037.0,363223.0,522873.0,722383.0,33204.0,24060.0,0.0,8569344.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,3721138.8600000003,2933518.82,276835.95,1254917.75,404765.63,332144.04000000004,248306.19999999998,1338116.97,715278.7000000001,488287.79,718192.59,10899749.6
3.0,124151607.0,Chester County Technical College HS,Chester,11774752.799999999,7479220.78,854507.87,4054335.3099999996,693081.6699999999,3675107.15,690531.26,1533011.46,559377.24,1401611.5699999998,6162885.63,33969579.56
3.0,106161357.0,Clarion County Career Center,Clarion,1234176.97,1174147.78,94144.18,464285.65,87095.85,83614.03,52644.05,372742.57999999996,374888.19,21340.26,0.0,3400649.71
3.0,110171607.0,Clearfield County CTC,Clearfield,2341044.36,1753069.12,178777.97,799503.23,188703.63,66223.57999999999,166507.43,835274.05,481351.22000000003,212183.15,596816.0,6641172.54
3.0,116191757.0,Columbia-Montour AVTS,Columbia,4772144.0,3010977.0,359805.0,1591365.0,374139.0,261916.0,494293.0,636106.0,455049.0,24245.0,0.0,10028869.0
3.0,105201407.0,Crawford County CTC,Crawford,2389730.75,1906096.38,180803.83000000002,820621.15,52556.0,204950.56,117191.75,661307.55,286572.58,360367.11,1199022.4,7177795.08
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,4011253.99,2955006.11,298482.01,1400345.04,454719.69999999995,187857.34,166100.7,834500.37,325157.94,1242293.7,220830.76,10397720.61
3.0,115221607.0,Dauphin County Technical School,Dauphin,9384278.379999999,7471412.01,703417.26,3250071.85,719137.8099999999,262577.82,174358.05000000002,1928018.19,1305302.02,477267.01,2651180.63,24373531.92
3.0,125232407.0,Delaware County Technical High School,Delaware,6143875.08,3913869.77,456541.48000000004,2086932.33,2571977.3000000003,1075740.04,366542.01999999996,1373667.1699999997,461795.93,518153.44000000006,3347862.36,19773483.11
3.0,105252807.0,Erie County Technical School,Erie,2710029.0,2178727.0,208641.0,927818.0,743275.0,248333.0,154616.0,705282.0,270315.0,49223.0,10009578.0,17069378.0
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,2428782.55,1564901.18,180407.9,844681.0599999999,85145.75,60286.09,16839.41,369616.87,222482.91999999998,19000.46,0.0,4767055.23
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,3436938.03,2420394.7,262032.16999999998,1166392.5,305041.07,381727.52999999997,149232.02000000002,940311.87,229518.62,664299.1,338256.26,8865719.2
3.0,112282307.0,Franklin County CTC,Franklin,3588236.4699999997,2499370.21,266841.23000000004,1217519.1500000001,238622.83000000002,294237.87,308399.57000000007,1201110.9100000001,614268.61,326626.27,667700.0,9738572.74
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3.0,101302607.0,Greene County CTC,Greene,1706967.41,1270904.0,131386.71000000002,571234.7100000001,189719.34999999998,48789.77,206973.25,445486.51,2213904.1,43951.27,21012.72,6147708.38
3.0,111312607.0,Huntingdon County CTC,Huntingdon,1197271.97,877528.93,88133.75,400807.83,87477.45,112335.03,106731.28,380799.56,184238.06,66547.69,239495.94,3252425.91
3.0,128324207.0,Indiana County Technology Center,Indiana,2536678.62,2139099.0100000002,192032.86,853227.3099999999,510801.86,67698.56,124976.68,608595.72,136405.3,86225.36,375241.68,6585722.79
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,4002247.26,2888817.41,299468.61,1383912.75,253300.55,97704.72,425781.79000000004,642905.72,244101.0,19539.23,1205447.1,9779844.78
