Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)","Total Local Revenue
6000 ",Local % of Total Revenue,"Total State Revenue
7000",State % of Total Revenue,"Total Federal Revenue
8000",Federal % of Total Revenue,"Total Other Revenue
9000",Other % of Total Revenue
1.0,112674403.0,Northeastern York SD,York,60975214.8,38646920.67,1109351.4300000002,39756272.1,0.652,20272838.27,0.3325,943138.43,0.0155,2966.0,0.0
1.0,115674603.0,Northern York County SD,York,51750825.26,26489888.760000005,921653.35,27411542.11,0.5297,14122201.65,0.2729,332541.0,0.0064,9884540.5,0.191
1.0,112675503.0,Red Lion Area SD,York,84223466.0,50536087.0,3560829.0,54096916.0,0.6423,29173104.0,0.3464,953446.0,0.0113,,0.0
1.0,112676203.0,South Eastern SD,York,50109658.0,32214820.799999997,724179.0599999999,32938999.86,0.6573,16695755.48,0.3332,471243.38,0.0094,3659.28,0.0001
1.0,112676403.0,South Western SD,York,77484631.02,37852407.449999996,1188685.76,39041093.21,0.5039,18715013.73,0.2415,513077.63,0.0066,19215446.45,0.248
1.0,112676503.0,Southern York County SD,York,50502765.48,32821162.340000004,951592.49,33772754.83,0.6687,16092040.24,0.3186,376382.84,0.0075,261587.57,0.0052
1.0,112676703.0,Spring Grove Area SD,York,93659478.26,37537730.55,981046.1300000001,38518776.68,0.4113,20080109.66,0.2144,538589.02,0.0058,34522002.9,0.3686
1.0,115219002.0,West Shore SD,York,99662656.3,69340816.0,2389052.0,71729868.0,0.7197,26614882.75,0.267,1161607.55,0.0117,156298.0,0.0016
1.0,112678503.0,West York Area SD,York,50148070.0,35350570.0,1950709.0,37301279.0,0.7438,12333524.0,0.2459,513267.0,0.0102,,0.0
1.0,112679002.0,York City SD,York,132220344.11,30665082.53,2120150.45,32785232.98,0.248,78989584.56,0.5974,7600489.76,0.0575,12845036.81,0.0971
1.0,112679403.0,York Suburban SD,York,61225317.43,41517351.46999999,938633.91,42455985.38,0.6934,8412613.52,0.1374,353735.08,0.0058,10002983.45,0.1634
3.0,103020407.0,A W Beattie Career Center,Allegheny,8777901.0,0.0,7494413.0,7494413.0,0.8538,995567.0,0.1134,287921.0,0.0328,,0.0
3.0,103023807.0,Forbes Road CTC,Allegheny,6427195.78,0.0,4757699.0600000005,4757699.06,0.7402,1224819.72,0.1906,444677.0,0.0692,,0.0
3.0,103027307.0,Parkway West CTC,Allegheny,5887154.0,0.0,4770365.0,4770365.0,0.8103,778799.0,0.1323,337990.0,0.0574,,0.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,6163030.64,0.0,4792424.409999999,4792424.41,0.7776,1069393.78,0.1735,301212.45,0.0489,,0.0
3.0,128034607.0,Lenape Tech,Armstrong,7966240.59,0.0,6578264.2299999995,6578264.23,0.8258,1250949.37,0.157,131766.0,0.0165,5260.99,0.0007
3.0,127041307.0,Beaver County CTC,Beaver,5476897.0,0.0,4189030.0,4189030.0,0.7649,987414.0,0.1803,300453.0,0.0549,,0.0
3.0,108051307.0,Bedford County Technical Center,Bedford,1971452.78,0.0,1214207.93,1214207.93,0.6159,577259.85,0.2928,179985.0,0.0913,,0.0
3.0,114060557.0,Berks CTC,Berks,15645860.02,0.0,12685107.51,12685107.51,0.8108,2453265.26,0.1568,502649.0,0.0321,4838.25,0.0003
3.0,114067107.0,Reading Muhlenberg CTC,Berks,8793574.3,0.0,6259225.54,6259225.54,0.7118,1958689.76,0.2227,575659.0,0.0655,,0.0
3.0,108070607.0,Greater Altoona CTC,Blair,8051445.6,0.0,6049678.2,6049678.2,0.7514,1659949.65,0.2062,337761.0,0.042,4056.75,0.0005
3.0,117080607.0,Northern Tier Career Center,Bradford,4166572.1,0.0,3381915.9899999998,3381915.99,0.8117,639381.11,0.1535,145275.0,0.0349,,0.0
3.0,122091457.0,Bucks County Technical High School,Bucks,22303835.0,0.0,18922009.0,18922009.0,0.8484,3023379.0,0.1356,358447.0,0.0161,,0.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,10410169.84,0.0,9001512.299999999,9001512.3,0.8647,1143150.54,0.1098,265507.0,0.0255,,0.0
3.0,122099007.0,Upper Bucks County Technical School,Bucks,8712956.24,0.0,7643187.28,7643187.28,0.8772,932485.51,0.107,126138.0,0.0145,11145.45,0.0013
3.0,104101307.0,Butler County AVTS,Butler,4492630.0,0.0,3184827.0,3184827.0,0.7089,945595.0,0.2105,255647.0,0.0569,106561.0,0.0237
3.0,108110307.0,Admiral Peary AVTS,Cambria,3173193.78,0.0,2446334.13,2446334.13,0.7709,612161.65,0.1929,114698.0,0.0361,,0.0
3.0,108112607.0,Greater Johnstown CTC,Cambria,5297648.73,0.0,4377496.2700000005,4377496.27,0.8263,816711.46,0.1542,103441.0,0.0195,,0.0
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,7366086.0,0.0,6396462.0,6396462.0,0.8684,812850.0,0.1104,156774.0,0.0213,,0.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,15397063.97,0.0,7286821.09,7286821.09,0.4733,1181932.78,0.0768,204738.0,0.0133,6723572.1,0.4367
3.0,124151607.0,Chester County Technical College High School,Chester,27512365.12,0.0,23485367.12,23485367.12,0.8536,2661750.0,0.0967,1365248.0,0.0496,,0.0
3.0,106161357.0,Clarion County Career Center,Clarion,3196676.72,0.0,2083300.18,2083300.18,0.6517,853492.49,0.267,259884.05,0.0813,,0.0
3.0,110171607.0,Clearfield County CTC,Clearfield,4775629.39,0.0,3789467.56,3789467.56,0.7935,825457.83,0.1728,160704.0,0.0337,,0.0
3.0,116191757.0,Columbia-Montour AVTS,Columbia,9341499.0,0.0,5770610.0,5770610.0,0.6177,973724.0,0.1042,152165.0,0.0163,2445000.0,0.2617
3.0,105201407.0,Crawford County CTC,Crawford,5307823.8,0.0,3781595.87,3781595.87,0.7125,986507.93,0.1859,539720.0,0.1017,,0.0
3.0,115211657.0,Cumberland Perry AVTS,Cumberland,7069550.08,0.0,5525964.45,5525964.45,0.7817,1119245.63,0.1583,421215.0,0.0596,3125.0,0.0004
3.0,115221607.0,Dauphin County Technical School,Dauphin,17241008.74,0.0,14621786.29,14621786.29,0.8481,2002552.69,0.1162,615781.26,0.0357,888.5,0.0001
3.0,125232407.0,Delaware County Technical High School,Delaware,13606348.0,0.0,10839433.0,10839433.0,0.7966,1783146.0,0.1311,983769.0,0.0723,,0.0
3.0,105252807.0,Erie County Technical School,Erie,6433560.46,0.0,5079478.24,5079478.24,0.7895,1054997.22,0.164,299085.0,0.0465,,0.0
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,3803188.96,0.0,32647.76,32647.76,0.0086,815112.58,0.2143,84016.0,0.0221,2871412.62,0.755
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,6352800.76,0.0,4096071.8499999996,4096071.85,0.6448,1154393.19,0.1817,1102335.72,0.1735,,0.0
3.0,112282307.0,Franklin County CTC,Franklin,7689396.06,0.0,6169732.5600000005,6169732.56,0.8024,966990.29,0.1258,354718.0,0.0461,197955.21,0.0257
3.0,111292507.0,Fulton County AVTS,Fulton,849221.68,0.0,607520.6799999999,607520.68,0.7154,212756.0,0.2505,28945.0,0.0341,,0.0
3.0,101302607.0,Greene County CTC,Greene,3696335.61,0.0,2633472.61,2633472.61,0.7125,588681.0,0.1593,474182.0,0.1283,,0.0
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2296188.21,0.0,1777696.1,1777696.1,0.7742,441065.11,0.1921,77427.0,0.0337,,0.0
3.0,128324207.0,Indiana County Technology Center,Indiana,5372460.0,0.0,4404097.0,4404097.0,0.8198,798655.0,0.1487,168274.0,0.0313,1434.0,0.0003
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,7310004.77,0.0,5786001.25,5786001.25,0.7915,973263.57,0.1331,550739.95,0.0753,,0.0
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,5939443.0,0.0,3851106.0,3851106.0,0.6484,1114681.0,0.1877,973656.0,0.1639,,0.0
3.0,113363807.0,Lancaster County CTC,Lancaster,25557571.99,0.0,16574832.01,16574832.01,0.6485,3689946.57,0.1444,5269838.16,0.2062,22955.25,0.0009
3.0,104374207.0,Lawrence County CTC,Lawrence,5989822.0,0.0,4898418.0,4898418.0,0.8178,868203.0,0.1449,213767.0,0.0357,9434.0,0.0016
3.0,113384307.0,Lebanon County CTC,Lebanon,8347543.33,0.0,4927352.319999999,4927352.32,0.5903,1364103.03,0.1634,1999944.98,0.2396,56143.0,0.0067
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,28111320.69,0.0,22605015.65,22605015.65,0.8041,4718333.94,0.1678,728677.3,0.0259,59293.8,0.0021
3.0,118408707.0,West Side CTC,Luzerne,6651999.59,0.0,5447936.850000001,5447936.85,0.819,1006665.28,0.1513,197397.46,0.0297,,0.0
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,9408984.67,0.0,7383837.64,7383837.64,0.7848,1480667.03,0.1574,367299.0,0.039,177181.0,0.0188
3.0,117414807.0,Lycoming CTC,Lycoming,1708513.14,0.0,1242536.59,1242536.59,0.7273,375339.55,0.2197,90637.0,0.0531,,0.0
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,1947540.75,0.0,1423858.55,1423858.55,0.7311,523682.2,0.2689,,0.0,,0.0
3.0,104435107.0,Mercer County Career Center,Mercer,5159290.34,0.0,3887762.32,3887762.32,0.7535,939524.26,0.1821,332003.76,0.0644,,0.0
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,3129206.91,0.0,2585487.44,2585487.44,0.8262,543719.47,0.1738,,0.0,,0.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,8552171.85,0.0,6426674.53,6426674.53,0.7515,1672939.51,0.1956,441201.81,0.0516,11356.0,0.0013
3.0,123460957.0,Central Montco Technical High School,Montgomery,8446375.15,0.0,7287486.26,7287486.26,0.8628,892116.89,0.1056,266772.0,0.0316,,0.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,8734019.19,0.0,6607032.54,6607032.54,0.7565,1002333.27,0.1148,1118679.0,0.1281,5974.38,0.0007
3.0,123465507.0,North Montco Tech Career Center,Montgomery,11571629.19,0.0,9707032.81,9707032.81,0.8389,1573775.38,0.136,290821.0,0.0251,,0.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,4983646.14,0.0,4100687.63,4100687.63,0.8228,728786.51,0.1462,116172.0,0.0233,38000.0,0.0076
3.0,120481107.0,Bethlehem AVTS,Northampton,11375285.39,0.0,9599076.32,9599076.32,0.8439,1467560.03,0.129,308083.0,0.0271,566.04,0.0
3.0,120483007.0,Career Institute of Technology,Northampton,8105541.6,0.0,6839505.83,6839505.83,0.8438,1023758.87,0.1263,239787.0,0.0296,2489.9,0.0003
3.0,116495207.0,Northumberland County CTC,Northumberland,1941198.26,0.0,1539635.25,1539635.25,0.7931,319356.01,0.1645,82207.0,0.0423,,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,30862194.83,0.0,22772842.0,22772842.0,0.7379,8089352.83,0.2621,,0.0,,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,6828979.55,0.0,5275067.22,5275067.22,0.7725,1130869.75,0.1656,277523.48,0.0406,145519.1,0.0213
3.0,108567807.0,Somerset County Technology Center,Somerset,6165719.04,0.0,4497478.38,4497478.38,0.7294,859689.49,0.1394,808551.17,0.1311,,0.0
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5223595.51,0.0,3895701.12,3895701.12,0.7458,877117.1,0.1679,450777.29,0.0863,,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,6458765.14,0.0,5389381.399999999,5389381.4,0.8344,895953.74,0.1387,173430.0,0.0269,,0.0
3.0,106619107.0,Venango Technology Center,Venango,8598584.16,0.0,4746759.62,4746759.62,0.552,1047439.54,0.1218,172385.0,0.02,2632000.0,0.3061
3.0,101634207.0,Mon Valley CTC,Washington,3042880.08,0.0,2318574.06,2318574.06,0.762,586680.02,0.1928,137626.0,0.0452,,0.0
3.0,101638907.0,Western Area CTC,Washington,5491800.92,0.0,3584662.79,3584662.79,0.6527,871975.89,0.1588,1035162.24,0.1885,,0.0
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,7427659.0,0.0,5636490.0,5636490.0,0.7589,1439807.0,0.1938,351362.0,0.0473,,0.0
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,3803472.0,0.0,2985801.0,2985801.0,0.785,689456.0,0.1813,107859.0,0.0284,20356.0,0.0054
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3126022.75,0.0,2457368.0199999996,2457368.02,0.7861,502328.73,0.1607,165326.0,0.0529,1000.0,0.0003
3.0,112679107.0,York Co School of Technology,York,25136632.08,0.0,20237366.179999996,20237366.18,0.8051,3932770.82,0.1565,966495.08,0.0384,,0.0
4.0,197010542.0,Gettysburg Montessori Charter School,Adams,1933935.0,0.0,1874954.0,1874954.0,0.9695,13121.0,0.0068,45860.0,0.0237,,0.0
4.0,141019741.0,Vida Charter School,Adams,2771218.0,0.0,2604134.0,2604134.0,0.9397,46791.0,0.0169,120293.0,0.0434,,0.0
4.0,102020003.0,Academy CS,Allegheny,3677843.0,0.0,3423941.0,3423941.0,0.931,18199.0,0.0049,235703.0,0.0641,,0.0
4.0,102020001.0,City CHS,Allegheny,10254050.0,0.0,9678680.0,9678680.0,0.9439,284424.0,0.0277,290946.0,0.0284,,0.0
4.0,199025446.0,Environmental Charter School at Frick Park,Allegheny,16456902.0,0.0,10129914.0,10129914.0,0.6155,80726.0,0.0049,284273.0,0.0173,5961989.0,0.3623
4.0,102023217.0,Hill House Passport Academy Charter School,Allegheny,1764244.0,0.0,1567033.0,1567033.0,0.8882,,0.0,197211.0,0.1118,,0.0
4.0,102023030.0,Manchester Academic CS,Allegheny,5082081.0,0.0,4697421.0,4697421.0,0.9243,63266.0,0.0124,321394.0,0.0632,,0.0
4.0,103022481.0,Penn Hills Charter School for Entrepreneurship,Allegheny,4273160.0,0.0,4112669.0,4112669.0,0.9624,70006.0,0.0164,90485.0,0.0212,,0.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,6555025.0,0.0,6236027.0,6236027.0,0.9513,17650.0,0.0027,301348.0,0.046,,0.0
4.0,103024952.0,Propel CS - Hazelwood,Allegheny,2834543.0,0.0,2702449.0,2702449.0,0.9534,13361.0,0.0047,118733.0,0.0419,,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,11027514.0,0.0,10610900.0,10610900.0,0.9622,103811.0,0.0094,312803.0,0.0284,,0.0
4.0,103020005.0,Propel CS-East,Allegheny,5434236.0,0.0,5216402.0,5216402.0,0.9599,84927.0,0.0156,132907.0,0.0245,,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,10227276.0,0.0,8551823.0,8551823.0,0.8362,126210.0,0.0123,449243.0,0.0439,1100000.0,0.1076
4.0,103020003.0,Propel CS-McKeesport,Allegheny,5118728.0,0.0,4753418.0,4753418.0,0.9286,99828.0,0.0195,265482.0,0.0519,,0.0
4.0,103020004.0,Propel CS-Montour,Allegheny,5739471.0,0.0,5421071.0,5421071.0,0.9445,36117.0,0.0063,282283.0,0.0492,,0.0
4.0,103028192.0,Propel CS-Northside,Allegheny,5421725.0,0.0,5175691.0,5175691.0,0.9546,41696.0,0.0077,204338.0,0.0377,,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,5402590.0,0.0,5249454.0,5249454.0,0.9717,31461.0,0.0058,121675.0,0.0225,,0.0
4.0,103023410.0,Spectrum CS,Allegheny,965152.0,0.0,954031.0,954031.0,0.9885,1.0,0.0,11120.0,0.0115,,0.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,3299897.0,0.0,3093114.0,3093114.0,0.9373,45632.0,0.0138,143569.0,0.0435,17582.0,0.0053
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,5457995.49,0.0,5095223.319999999,5095223.32,0.9335,112715.09,0.0207,250144.08,0.0458,-87.0,0.0
4.0,103028246.0,Urban Pathways K-5 College Charter School,Allegheny,4130781.63,0.0,3665619.69,3665619.69,0.8874,65608.41,0.0159,399553.53,0.0967,,0.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,3937171.0,0.0,3752802.0,3752802.0,0.9532,64378.0,0.0164,119991.0,0.0305,,0.0
4.0,127046517.0,Baden Academy CS,Beaver,5352622.49,0.0,5130142.53,5130142.53,0.9584,63812.35,0.0119,158667.61,0.0296,,0.0
4.0,127040001.0,Beaver Area Academic CS,Beaver,1041922.92,0.0,991478.12,991478.12,0.9516,33573.83,0.0322,16870.97,0.0162,,0.0
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,8800547.14,0.0,8425187.23,8425187.23,0.9573,217354.46,0.0247,158005.45,0.018,,0.0
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,116472515.21,0.0,113150201.66000001,113150201.66,0.9715,1164080.51,0.01,2135730.24,0.0183,22502.8,0.0002
4.0,108057079.0,HOPE for Hyndman CS,Bedford,3266586.0,0.0,2915110.0,2915110.0,0.8924,26580.0,0.0081,324896.0,0.0995,,0.0
4.0,114060392.0,I-LEAD Charter School,Berks,5939302.0,0.0,5023355.0,5023355.0,0.8458,171798.0,0.0289,722982.0,0.1217,21167.0,0.0036
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,2046676.09,0.0,2015949.71,2015949.71,0.985,30726.38,0.015,,0.0,,0.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,2513803.78,0.0,2479616.66,2479616.66,0.9864,16187.12,0.0064,18000.0,0.0072,,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,3146910.77,0.0,3082341.39,3082341.39,0.9795,0.01,0.0,,0.0,64569.37,0.0205
4.0,122093140.0,School Lane CS,Bucks,22881601.62,0.0,12374476.43,12374476.43,0.5408,40629.12,0.0018,264454.0,0.0116,10202042.07,0.4459
4.0,110143060.0,Centre Learning Community CS,Centre,1384351.0,0.0,1330121.0,1330121.0,0.9608,20857.0,0.0151,33373.0,0.0241,,0.0
4.0,110143120.0,Nittany Valley CS,Centre,774778.0,0.0,750954.0,750954.0,0.9693,7063.0,0.0091,16761.0,0.0216,,0.0
4.0,110143310.0,Wonderland CS,Centre,1106285.0,0.0,1090604.0,1090604.0,0.9858,5452.0,0.0049,10229.0,0.0092,,0.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,3900393.0,0.0,3766248.0,3766248.0,0.9656,53552.0,0.0137,75735.0,0.0194,4858.0,0.0012
4.0,124150002.0,21st Century Cyber CS,Chester,10830056.72,0.0,9594409.39,9594409.39,0.8859,36429.18,0.0034,,0.0,1199218.15,0.1107
4.0,125230001.0,Achievement House CS,Chester,11414430.0,0.0,10680646.0,10680646.0,0.9357,31848.0,0.0028,701936.0,0.0615,,0.0
4.0,126510020.0,Agora Cyber CS,Chester,135572322.99,0.0,120947732.48,120947732.48,0.8921,682792.03,0.005,3941798.48,0.0291,10000000.0,0.0738
4.0,124150003.0,Avon Grove CS,Chester,19633259.0,0.0,18952875.0,18952875.0,0.9653,214258.0,0.0109,466126.0,0.0237,,0.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,1434325.0,0.0,1381814.0,1381814.0,0.9634,9160.0,0.0064,30601.0,0.0213,12750.0,0.0089
4.0,124153320.0,Collegium CS,Chester,30867132.0,0.0,29254651.0,29254651.0,0.9478,149633.0,0.0048,318650.0,0.0103,1144198.0,0.0371
4.0,126519119.0,Education Plus Academy Cyber CS,Chester,12202993.0,0.0,11188463.0,11188463.0,0.9169,91371.0,0.0075,529201.0,0.0434,393958.0,0.0323
4.0,124153510.0,Graystone Academy CS,Chester,0.0,,,,,,,,,,
4.0,124150004.0,Pennsylvania Leadership Charter School,Chester,32265782.0,0.0,30125676.0,30125676.0,0.9337,145344.0,0.0045,863473.0,0.0268,1131289.0,0.0351
4.0,124153350.0,Renaissance Academy CS,Chester,40973254.0,0.0,14839499.0,14839499.0,0.3622,188334.0,0.0046,140828.0,0.0034,25804593.0,0.6298
4.0,124150005.0,Sankofa Academy CS,Chester,0.0,,,,,,,,,,
4.0,101833400.0,Sugar Valley Rural CS,Clinton,5732273.59,0.0,5473291.8,5473291.8,0.9548,52246.47,0.0091,206735.32,0.0361,,0.0
4.0,116493130.0,Susq-Cyber CS,Columbia,1275515.56,0.0,1264352.94,1264352.94,0.9912,11162.62,0.0088,,0.0,,0.0
4.0,115227010.0,Capital Area School for the Arts Charter School,Dauphin,2239626.0,0.0,2213037.0,2213037.0,0.9881,26589.0,0.0119,,0.0,,0.0
4.0,115220002.0,Commonwealth Connections Academy CS,Dauphin,108329352.52,0.0,103554635.7,103554635.7,0.9559,520609.28,0.0048,4179225.72,0.0386,74881.82,0.0007
4.0,115220001.0,Infinity CS,Dauphin,1504302.0,0.0,1488409.0,1488409.0,0.9894,11701.0,0.0078,4192.0,0.0028,,0.0
4.0,115222343.0,Premier Arts and Science Charter School,Dauphin,2043675.9,0.0,1850156.3699999999,1850156.37,0.9053,32335.0,0.0158,161184.53,0.0789,,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,2609141.0,0.0,2414017.0,2414017.0,0.9252,28346.0,0.0109,166778.0,0.0639,,0.0
4.0,125232950.0,Chester Community CS,Delaware,55411221.0,0.0,43626243.22,43626243.22,0.7873,7769041.57,0.1402,3915936.21,0.0707,100000.0,0.0018
4.0,125236827.0,Chester CS for the Arts,Delaware,5724872.0,0.0,4455466.0,4455466.0,0.7783,893073.0,0.156,365123.0,0.0638,11210.0,0.002
4.0,125230002.0,Widener Partnership CS,Delaware,6929609.36,0.0,5433811.620000001,5433811.62,0.7841,1068079.05,0.1541,427718.69,0.0617,,0.0
4.0,105257512.0,Erie Rise Leadership Academy Charter School,Erie,3444773.0,0.0,2880239.0,2880239.0,0.8361,95411.0,0.0277,469123.0,0.1362,,0.0
4.0,105250004.0,Montessori Regional CS,Erie,4539358.59,0.0,4268192.73,4268192.73,0.9403,103454.86,0.0228,167711.0,0.0369,,0.0
4.0,105250001.0,Perseus House CS of Excellence,Erie,7432777.94,0.0,6452832.04,6452832.04,0.8682,221189.27,0.0298,758756.63,0.1021,,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,4959762.79,0.0,4578832.88,4578832.88,0.9232,344907.8,0.0695,36022.11,0.0073,,0.0
4.0,111440001.0,New Day Charter School,Huntingdon,1985841.87,0.0,1849806.54,1849806.54,0.9315,29574.37,0.0149,101040.07,0.0509,5420.89,0.0027
4.0,111315438.0,Stone Valley Community CS,Huntingdon,856878.88,0.0,763343.43,763343.43,0.8908,13600.25,0.0159,79935.2,0.0933,,0.0
4.0,119350001.0,Fell CS,Lackawanna,2003818.0,0.0,1758141.0,1758141.0,0.8774,71221.0,0.0355,174456.0,0.0871,,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,2593587.43,0.0,2424006.4099999997,2424006.41,0.9346,40559.02,0.0156,129022.0,0.0497,,0.0
4.0,113362940.0,La Academia Partnership Charter School,Lancaster,3068235.0,0.0,2401593.0,2401593.0,0.7827,130933.0,0.0427,535709.0,0.1746,,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,4449450.09,0.0,4262290.07,4262290.07,0.9579,47076.79,0.0106,140083.23,0.0315,,0.0
4.0,121394017.0,Circle of Seasons Charter School,Lehigh,2464129.97,0.0,2008472.2699999998,2008472.27,0.8151,8807.2,0.0036,31850.5,0.0129,415000.0,0.1684
4.0,121398065.0,Executive Education Academy Charter School,Lehigh,5070353.0,0.0,4808559.0,4808559.0,0.9484,74199.0,0.0146,187595.0,0.037,,0.0
4.0,175390169.0,Lincoln Leadership Academy Charter School,Lehigh,6343086.05,0.0,5765912.989999999,5765912.99,0.909,141607.48,0.0223,432983.58,0.0683,2582.0,0.0004
4.0,121392881.0,Medical Academy CS,Lehigh,2278571.35,0.0,2110806.45,2110806.45,0.9264,38992.26,0.0171,128772.64,0.0565,,0.0
4.0,121393330.0,Roberto Clemente CS,Lehigh,3219684.76,0.0,2865105.07,2865105.07,0.8899,17759.43,0.0055,333764.26,0.1037,3056.0,0.0009
4.0,121391526.0,Roberto Clemente Elementary Charter School,Lehigh,2626648.44,0.0,2422019.0999999996,2422019.1,0.9221,37478.38,0.0143,167150.96,0.0636,,0.0
4.0,188392660.0,Seven Generations Charter School,Lehigh,4901469.0,0.0,4605525.0,4605525.0,0.9396,68044.0,0.0139,227900.0,0.0465,,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,5800695.99,0.0,5404075.37,5404075.37,0.9316,114695.87,0.0198,281924.75,0.0486,,0.0
4.0,104432830.0,Keystone Education Center CS,Mercer,4035308.93,0.0,3599737.7,3599737.7,0.8921,72918.23,0.0181,362653.0,0.0899,,0.0
4.0,120450003.0,Evergreen Community CS,Monroe,1432138.0,0.0,1371320.0,1371320.0,0.9575,60818.0,0.0425,,0.0,,0.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,29948520.28,0.0,29182430.159999996,29182430.16,0.9744,192965.12,0.0064,573125.0,0.0191,,0.0
4.0,123463370.0,Souderton CS Collaborative,Montgomery,2812436.0,0.0,2751517.0,2751517.0,0.9783,34086.0,0.0121,26833.0,0.0095,,0.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,17306721.0,0.0,16696339.0,16696339.0,0.9647,187686.0,0.0108,422696.0,0.0244,,0.0
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,6180348.87,0.0,6047097.379999999,6047097.38,0.9784,97070.51,0.0157,35188.98,0.0057,992.0,0.0002
4.0,139481451.0,Lehigh Valley Dual Language Charter School,Northampton,4099379.34,0.0,3811479.56,3811479.56,0.9298,66385.78,0.0162,221514.0,0.054,,0.0
4.0,126514368.0,ACT Academy Cyber CS,Philadelphia,1937282.0,0.0,1574562.0,1574562.0,0.8128,222918.0,0.1151,139802.0,0.0722,,0.0
4.0,126510015.0,Ad Prima CS,Philadelphia,6196464.0,0.0,5592121.0,5592121.0,0.9025,178307.0,0.0288,426036.0,0.0688,,0.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,4927709.0,0.0,4489645.0,4489645.0,0.9111,118774.0,0.0241,319290.0,0.0648,,0.0
4.0,104510394.0,Antonia Pantoja Community Charter School,Philadelphia,9976975.84,0.0,4405618.29,4405618.29,0.4416,4343910.55,0.4354,1227447.0,0.123,,0.0
4.0,168518013.0,ARISE Academy Charter High School,Philadelphia,,,,,,,,,,,
4.0,181519176.0,ASPIRA Bilingual Cyber Charter School,Philadelphia,2265893.37,0.0,947775.34,947775.34,0.4183,1074284.5,0.4741,243833.53,0.1076,,0.0
4.0,126510010.0,Belmont Charter School,Philadelphia,7030095.0,0.0,6371052.0,6371052.0,0.9063,168068.0,0.0239,490975.0,0.0698,,0.0
4.0,126519476.0,Birney Preparatory Academy,Philadelphia,7277654.0,0.0,6663867.0,6663867.0,0.9157,288362.0,0.0396,325425.0,0.0447,,0.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,9824753.0,0.0,8499328.0,8499328.0,0.8651,231553.0,0.0236,1093872.0,0.1113,,0.0
4.0,126513190.0,Charter High School for Architecture and Design,Philadelphia,7627780.0,0.0,6817444.0,6817444.0,0.8938,180441.0,0.0237,629895.0,0.0826,,0.0
4.0,126513160.0,Christopher Columbus CS,Philadelphia,8591645.0,0.0,7838329.0,7838329.0,0.9123,95878.0,0.0112,657438.0,0.0765,,0.0
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,15060112.0,0.0,13450396.0,13450396.0,0.8931,392161.0,0.026,1217555.0,0.0808,,0.0
