Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,35802048.910000004,16498055.099999998,886838.4699999999,17384893.57,0.4856,16356395.66,0.4569,1900838.25,0.0531,159921.43,0.0045
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,40865690.62,12146220.2,1046921.0599999999,13193141.26,0.3228,23607010.39,0.5777,4065538.97,0.0995,0.0,0.0
1.0,107656502.0,Norwin SD,Westmoreland,78999230.18999998,43427949.92999998,1493556.2900000003,44921506.22,0.5686,31436519.16,0.3979,2637239.21,0.0334,3965.6,0.0001
1.0,107657103.0,Penn-Trafford SD,Westmoreland,63588945.44,33856465.470000006,936598.82,34793064.29,0.5472,27023328.11,0.425,1763392.04,0.0277,9161.0,0.0001
1.0,107657503.0,Southmoreland SD,Westmoreland,33434321.099999998,12840040.549999999,578610.2400000001,13418650.79,0.4013,17325683.39,0.5182,1915704.06,0.0573,774282.86,0.0232
1.0,107658903.0,Yough SD,Westmoreland,35591097.72,14437556.73,1008324.4800000001,15445881.21,0.434,18569098.47,0.5217,1574343.04,0.0442,1775.0,0.0
1.0,119665003.0,Lackawanna Trail SD,Wyoming,23840074.0,10738294.0,629091.0,11367385.0,0.4768,10555588.0,0.4428,1893340.0,0.0794,23761.0,0.001
1.0,118667503.0,Tunkhannock Area SD,Wyoming,52684384.809999995,26092047.72,1269594.05,27361641.77,0.5194,22339385.06,0.424,2983357.98,0.0566,0.0,0.0
1.0,112671303.0,Central York SD,York,102502045.6,69568754.9,1922119.4300000002,71490874.33,0.6975,25732311.72,0.251,5253340.55,0.0513,25519.0,0.0002
1.0,112671603.0,Dallastown Area SD,York,120209136.35,83227877.64,2567266.47,85795144.11,0.7137,31444928.18,0.2616,2040207.31,0.017,928856.75,0.0077
1.0,112671803.0,Dover Area SD,York,70160132.54,35336878.96,2085535.68,37422414.64,0.5334,27044678.86,0.3855,3318409.04,0.0473,2374630.0,0.0338
1.0,112672203.0,Eastern York SD,York,52386550.559999995,31387678.169999998,1086427.66,32474105.83,0.6199,17563426.8,0.3353,2257398.85,0.0431,91619.08,0.0017
1.0,112672803.0,Hanover Public SD,York,38995038.0,25131743.0,850859.0,25982602.0,0.6663,10514667.0,0.2696,2497769.0,0.0641,0.0,0.0
1.0,112674403.0,Northeastern York SD,York,79216881.17,49267986.39000001,1353983.4700000002,50621969.86,0.639,26123392.16,0.3298,2471519.15,0.0312,0.0,0.0
1.0,115674603.0,Northern York County SD,York,66276839.04000001,37182684.31,1234869.46,38417553.77,0.5797,17573460.63,0.2652,1313009.04,0.0198,8972815.6,0.1354
1.0,112675503.0,Red Lion Area SD,York,101339521.0,52534340.0,2766675.0,55301015.0,0.5457,36015626.0,0.3554,4185448.0,0.0413,5837432.0,0.0576
1.0,112676203.0,South Eastern SD,York,56914160.78,35299805.33,999502.54,36299307.87,0.6378,19327409.99,0.3396,1035570.59,0.0182,251872.33,0.0044
1.0,112676403.0,South Western SD,York,77782153.36,51037644.79,1343680.7400000002,52381325.53,0.6734,24572434.13,0.3159,828393.7,0.0107,0.0,0.0
1.0,112676503.0,Southern York County SD,York,59970622.97,38890832.29,1292392.6800000002,40183224.97,0.67,18470731.0,0.308,1316667.0,0.022,0.0,0.0
1.0,112676703.0,Spring Grove Area SD,York,78775176.77000001,47048753.02,2030005.1199999999,49078758.14,0.623,26399492.85,0.3351,3296925.78,0.0419,0.0,0.0
1.0,115219002.0,West Shore SD,York,139051657.63,93551519.33999999,3461359.32,97012878.66,0.6977,34916341.77,0.2511,7086311.2,0.051,36126.0,0.0003
1.0,112678503.0,West York Area SD,York,64553338.0,41718405.0,2232463.0,43950868.0,0.6808,17663370.0,0.2736,2926805.0,0.0453,12295.0,0.0002
1.0,112679002.0,York City SD,York,173651446.00000003,37706613.45,3207006.3899999997,40913619.84,0.2356,111707604.39,0.6433,21030221.77,0.1211,0.0,0.0
1.0,112679403.0,York Suburban SD,York,66185238.720000006,49589737.08,1315743.2699999998,50905480.35,0.7691,12226596.92,0.1847,2979101.0,0.045,74060.45,0.0011
3.0,112015106.0,Adams County Technical Institute,Adams,1295844.91,0.0,1001500.59,1001500.59,0.7729,294344.32,0.2271,0.0,0.0,0.0,0.0
3.0,103020407.0,A W Beattie Career Center,Allegheny,11059270.03,0.0,8511446.19,8511446.19,0.7696,1799823.64,0.1627,631130.2,0.0571,116870.0,0.0106
3.0,103023807.0,Forbes Road CTC,Allegheny,6540091.13,0.0,4328125.22,4328125.22,0.6618,1509366.91,0.2308,702599.0,0.1074,0.0,0.0
3.0,103027307.0,Parkway West CTC,Allegheny,8981207.0,0.0,6757668.0,6757668.0,0.7524,1602011.0,0.1784,621528.0,0.0692,0.0,0.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,7471017.0,0.0,4997555.0,4997555.0,0.6689,1885422.0,0.2524,588040.0,0.0787,0.0,0.0
3.0,128034607.0,Lenape Tech,Armstrong,9649366.14,0.0,7286997.9799999995,7286997.98,0.7552,1805449.52,0.1871,370491.9,0.0384,186426.74,0.0193
3.0,127041307.0,Beaver County CTC,Beaver,6264791.199999999,0.0,4563604.180000001,4563604.18,0.7285,1302393.08,0.2079,391863.88,0.0626,6930.06,0.0011
3.0,108051307.0,Bedford County Technical Center,Bedford,2197708.32,0.0,1415829.6500000001,1415829.65,0.6442,545233.11,0.2481,236645.56,0.1077,0.0,0.0
3.0,114060557.0,Berks CTC,Berks,19426566.59,0.0,14866066.02,14866066.02,0.7652,3500812.13,0.1802,1013909.16,0.0522,45779.28,0.0024
3.0,114067107.0,Reading Muhlenberg CTC,Berks,10097674.0,0.0,5918923.0,5918923.0,0.5862,3410253.0,0.3377,759845.0,0.0752,8653.0,0.0009
3.0,108070607.0,Greater Altoona CTC,Blair,13273757.84,0.0,8617136.74,8617136.74,0.6492,2543589.17,0.1916,2016371.79,0.1519,96660.14,0.0073
3.0,117080607.0,Northern Tier Career Center,Bradford,4573748.07,0.0,2769526.26,2769526.26,0.6055,1101284.54,0.2408,630837.27,0.1379,72100.0,0.0158
3.0,122091457.0,Bucks County Technical High School,Bucks,29439192.0,0.0,23207772.0,23207772.0,0.7883,4787531.0,0.1626,1436889.0,0.0488,7000.0,0.0002
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,13186282.86,0.0,10817326.26,10817326.26,0.8203,1860525.66,0.1411,508430.94,0.0386,0.0,0.0
3.0,122099007.0,Upper Bucks County Technical School,Bucks,10823936.31,0.0,8888695.809999999,8888695.81,0.8212,1601953.5,0.148,333287.0,0.0308,0.0,0.0
3.0,104101307.0,Butler County AVTS,Butler,6122624.0,0.0,4051514.0,4051514.0,0.6617,1475376.0,0.241,595734.0,0.0973,0.0,0.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,5457312.33,0.0,3849923.45,3849923.45,0.7055,1165630.2,0.2136,441758.68,0.0809,0.0,0.0
3.0,108112607.0,Greater Johnstown CTC,Cambria,7413982.5200000005,0.0,5987610.82,5987610.82,0.8076,1224318.55,0.1651,202053.15,0.0273,0.0,0.0
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,8075515.0,0.0,6293559.0,6293559.0,0.7793,1447987.0,0.1793,333969.0,0.0414,0.0,0.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,10219845.969999999,0.0,7655147.669999999,7655147.67,0.749,1577459.61,0.1544,797739.42,0.0781,189499.27,0.0185
3.0,124151607.0,Chester County Technical College HS,Chester,37221533.65,0.0,29883244.719999995,29883244.72,0.8028,4690792.36,0.126,2647496.57,0.0711,0.0,0.0
3.0,106161357.0,Clarion County Career Center,Clarion,2911825.59,0.0,1914338.6300000001,1914338.63,0.6574,761643.96,0.2616,235843.0,0.081,0.0,0.0
3.0,110171607.0,Clearfield County CTC,Clearfield,6696304.779999999,0.0,4836261.45,4836261.45,0.7222,1250877.06,0.1868,609166.27,0.091,0.0,0.0
3.0,116191757.0,Columbia-Montour AVTS,Columbia,10609694.0,0.0,8457407.0,8457407.0,0.7971,1731770.0,0.1632,420517.0,0.0396,0.0,0.0
3.0,105201407.0,Crawford County CTC,Crawford,7363701.08,0.0,5164716.83,5164716.83,0.7014,1293614.25,0.1757,905370.0,0.123,0.0,0.0
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,10109504.54,0.0,7391141.78,7391141.78,0.7311,1973305.71,0.1952,739868.37,0.0732,5188.68,0.0005
3.0,115221607.0,Dauphin County Technical School,Dauphin,22048673.84,0.0,17563461.740000002,17563461.74,0.7966,3338645.6,0.1514,1124586.5,0.051,21980.0,0.001
3.0,125232407.0,Delaware County Technical High School,Delaware,18920685.0,0.0,14365743.0,14365743.0,0.7593,2777207.0,0.1468,1777735.0,0.094,0.0,0.0
3.0,105252807.0,Erie County Technical School,Erie,30269941.0,0.0,28230929.0,28230929.0,0.9326,1545489.0,0.0511,466300.0,0.0154,27223.0,0.0009
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,4738868.59,0.0,3031969.8699999996,3031969.87,0.6398,1427843.23,0.3013,279055.49,0.0589,0.0,0.0
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,9373941.700000001,0.0,4880581.409999998,4880581.41,0.5207,1945644.79,0.2076,2479294.26,0.2645,68421.24,0.0073
3.0,112282307.0,Franklin County CTC,Franklin,9167622.549999999,0.0,6224120.35,6224120.35,0.6789,1919257.64,0.2094,768785.58,0.0839,255458.98,0.0279
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,1137268.0,0.0,735873.0,735873.0,0.6471,293214.0,0.2578,108181.0,0.0951,0.0,0.0
3.0,101302607.0,Greene County CTC,Greene,3987392.99,0.0,2538333.1100000003,2538333.11,0.6366,802736.76,0.2013,646323.12,0.1621,0.0,0.0
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2862314.4,0.0,1979088.42,1979088.42,0.6914,690937.04,0.2414,192288.94,0.0672,0.0,0.0
3.0,128324207.0,Indiana County Technology Center,Indiana,7473874.7299999995,0.0,4785714.379999999,4785714.38,0.6403,1440314.98,0.1927,1065810.92,0.1426,182034.45,0.0244
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,9363764.32,0.0,6794138.899999999,6794138.9,0.7256,1413713.22,0.151,1155912.2,0.1234,0.0,0.0
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,9056918.0,0.0,5569798.0,5569798.0,0.615,2095608.0,0.2314,1391512.0,0.1536,0.0,0.0
3.0,113363807.0,Lancaster County CTC,Lancaster,31268450.81,0.0,19166837.719999995,19166837.72,0.613,5095982.04,0.163,6915200.78,0.2212,90430.27,0.0029
3.0,104374207.0,Lawrence County CTC,Lawrence,7026063.25,0.0,5159425.069999999,5159425.07,0.7343,1509251.18,0.2148,357387.0,0.0509,0.0,0.0
3.0,113384307.0,Lebanon County CTC,Lebanon,9662613.129999999,0.0,5667117.0600000005,5667117.06,0.5865,1801191.33,0.1864,2192454.74,0.2269,1850.0,0.0002
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,33286537.76,0.0,25331403.01,25331403.01,0.761,6045322.07,0.1816,1414974.49,0.0425,494838.19,0.0149
3.0,118408707.0,West Side CTC,Luzerne,7266855.1,0.0,5269083.180000001,5269083.18,0.7251,1408395.28,0.1938,580798.34,0.0799,8578.3,0.0012
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,10946103.530000001,0.0,7927048.21,7927048.21,0.7242,2115969.68,0.1933,853085.64,0.0779,50000.0,0.0046
3.0,117414807.0,Lycoming CTC,Lycoming,2102785.19,0.0,1434738.18,1434738.18,0.6823,473428.59,0.2251,187602.17,0.0892,7016.25,0.0033
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,2588420.37,0.0,1684932.7999999998,1684932.8,0.651,736632.61,0.2846,166854.96,0.0645,0.0,0.0
3.0,104435107.0,Mercer County Career Center,Mercer,6250898.0,0.0,4603300.0,4603300.0,0.7364,1263193.0,0.2021,384405.0,0.0615,0.0,0.0
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,4502626.0,0.0,3125838.0,3125838.0,0.6942,942304.0,0.2093,428547.0,0.0952,5937.0,0.0013
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,13575254.04,0.0,7718680.11,7718680.11,0.5686,4507430.0,0.332,1341229.0,0.0988,7914.93,0.0006
3.0,123460957.0,Central Montco Technical High School,Montgomery,10826676.0,0.0,8219749.0,8219749.0,0.7592,1953989.0,0.1805,530655.0,0.049,122283.0,0.0113
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,11344759.0,0.0,7530682.0,7530682.0,0.6638,1778178.0,0.1567,1935862.0,0.1706,100037.0,0.0088
3.0,123465507.0,North Montco Tech Career Center,Montgomery,14925403.959999999,0.0,11561551.020000001,11561551.02,0.7746,2497872.43,0.1674,865980.51,0.058,0.0,0.0
3.0,123469007.0,Western Montgomery CTC,Montgomery,7474188.6,0.0,5840233.13,5840233.13,0.7814,1318412.47,0.1764,315543.0,0.0422,0.0,0.0
3.0,120481107.0,Bethlehem AVTS,Northampton,13408665.42,0.0,10445693.16,10445693.16,0.779,2322843.68,0.1732,639928.58,0.0477,200.0,0.0
3.0,120483007.0,Career Institute of Technology,Northampton,10892003.0,0.0,8756527.0,8756527.0,0.8039,1570898.0,0.1442,556413.0,0.0511,8165.0,0.0007
3.0,116495207.0,Northumberland County CTC,Northumberland,2219756.36,0.0,1257034.5,1257034.5,0.5663,725908.26,0.327,236813.6,0.1067,0.0,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,37678355.78,0.0,24571856.0,24571856.0,0.6521,13106499.78,0.3479,0.0,0.0,0.0,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,8589706.05,0.0,5939221.99,5939221.99,0.6914,1971908.57,0.2296,678575.49,0.079,0.0,0.0
3.0,108567807.0,Somerset County Technology Center,Somerset,6771830.5,0.0,4154024.4299999997,4154024.43,0.6134,1214980.36,0.1794,1350750.92,0.1995,52074.79,0.0077
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5703915.91,0.0,4093742.87,4093742.87,0.7177,1102504.61,0.1933,507668.43,0.089,0.0,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,7381825.66,0.0,5664988.8,5664988.8,0.7674,1466639.1,0.1987,250197.76,0.0339,0.0,0.0
3.0,106619107.0,Venango Technology Center,Venango,7831684.36,0.0,5433500.779999999,5433500.78,0.6938,1372322.17,0.1752,1025861.41,0.131,0.0,0.0
3.0,101634207.0,Mon Valley CTC,Washington,3657068.49,0.0,2426735.12,2426735.12,0.6636,949120.81,0.2595,281212.56,0.0769,0.0,0.0
3.0,101638907.0,Western Area CTC,Washington,5575708.04,0.0,3608231.0,3608231.0,0.6471,1050082.86,0.1883,917394.18,0.1645,0.0,0.0
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,10539648.48,0.0,7121102.559999999,7121102.56,0.6756,2383201.41,0.2261,1000958.71,0.095,34385.8,0.0033
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,4314867.75,0.0,3121246.21,3121246.21,0.7234,917964.54,0.2127,262917.0,0.0609,12740.0,0.003
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3715719.3,0.0,2546268.3,2546268.3,0.6853,869434.0,0.234,300017.0,0.0807,0.0,0.0
3.0,112679107.0,York Co School of Technology,York,32654121.73,0.0,25026258.77,25026258.77,0.7664,6298313.46,0.1929,1329549.5,0.0407,0.0,0.0
4.0,197010542.0,Gettysburg Montessori CS,Adams,5271430.0,0.0,5085610.0,5085610.0,0.9647,5799.0,0.0011,180021.0,0.0342,0.0,0.0
4.0,141019741.0,Vida CS,Adams,6676433.0,0.0,3098542.0,3098542.0,0.4641,26753.0,0.004,457911.0,0.0686,3093227.0,0.4633
4.0,102024758.0,Catalyst Academy CS,Allegheny,5389363.0,0.0,4314079.1899999995,4314079.19,0.8005,5630.6,0.001,1069653.21,0.1985,0.0,0.0
4.0,102020001.0,City CHS,Allegheny,13377021.0,0.0,12495309.0,12495309.0,0.9341,38248.0,0.0029,843464.0,0.0631,0.0,0.0
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,24992780.0,0.0,22081859.0,22081859.0,0.8835,40634.0,0.0016,2870287.0,0.1148,0.0,0.0
4.0,103029865.0,Life Male STEAM Academy CS,Allegheny,2141457.0,0.0,2112622.0,2112622.0,0.9865,3131.0,0.0015,25704.0,0.012,0.0,0.0
4.0,102023030.0,Manchester Academic CS,Allegheny,8841045.0,0.0,7523733.0,7523733.0,0.851,82646.0,0.0093,1234666.0,0.1397,0.0,0.0
4.0,102023217.0,Passport Academy CS,Allegheny,3585894.0,0.0,2956896.0,2956896.0,0.8246,17741.0,0.0049,611257.0,0.1705,0.0,0.0
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,20575948.0,0.0,6664969.0,6664969.0,0.3239,41934.0,0.002,806110.0,0.0392,13062935.0,0.6349
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,24906820.0,0.0,22254625.0,22254625.0,0.8935,87580.0,0.0035,2564615.0,0.103,0.0,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,18768725.0,0.0,17211754.0,17211754.0,0.917,148297.0,0.0079,1408674.0,0.0751,0.0,0.0
4.0,103020005.0,Propel CS-East,Allegheny,9940475.0,0.0,6030868.0,6030868.0,0.6067,34601.0,0.0035,679188.0,0.0683,3195818.0,0.3215
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,6607270.0,0.0,5660416.0,5660416.0,0.8567,17884.0,0.0027,928970.0,0.1406,0.0,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,12901465.0,0.0,11845613.0,11845613.0,0.9182,51899.0,0.004,1003953.0,0.0778,0.0,0.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,9892270.0,0.0,5863324.0,5863324.0,0.5927,42237.0,0.0043,641317.0,0.0648,3345392.0,0.3382
4.0,103020004.0,Propel CS-Montour,Allegheny,20773478.0,0.0,14515470.0,14515470.0,0.6988,40100.0,0.0019,1522151.0,0.0733,4695757.0,0.226
4.0,103028192.0,Propel CS-Northside,Allegheny,9406200.0,0.0,8634305.0,8634305.0,0.9179,36321.0,0.0039,735574.0,0.0782,0.0,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,4886222.0,0.0,4300452.0,4300452.0,0.8801,24063.0,0.0049,561707.0,0.115,0.0,0.0
4.0,102027560.0,Provident CS,Allegheny,11337646.280000001,0.0,10353550.06,10353550.06,0.9132,5645.55,0.0005,978450.67,0.0863,0.0,0.0
4.0,103023410.0,Spectrum CS,Allegheny,1487281.0,0.0,1486517.0,1486517.0,0.9995,628.0,0.0004,136.0,0.0001,0.0,0.0
4.0,102020003.0,The New Academy CS,Allegheny,1994609.0,0.0,1690938.0,1690938.0,0.8478,13484.0,0.0068,290187.0,0.1455,0.0,0.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,20600433.0,0.0,6218965.0,6218965.0,0.3019,15404.0,0.0007,818367.0,0.0397,13547697.0,0.6576
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,8353286.0,0.0,7023625.0,7023625.0,0.8408,41951.0,0.005,1287710.0,0.1542,0.0,0.0
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,8222736.0,0.0,6791676.0,6791676.0,0.826,42906.0,0.0052,1388154.0,0.1688,0.0,0.0
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,23386986.71,0.0,5146845.55,5146845.55,0.2201,4538.4,0.0002,114045.87,0.0049,18121556.89,0.7749
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,5278792.0,0.0,4292649.0,4292649.0,0.8132,44747.0,0.0085,872570.0,0.1653,68826.0,0.013
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,7343156.0,0.0,6488670.0,6488670.0,0.8836,56104.0,0.0076,741037.0,0.1009,57345.0,0.0078
4.0,127046517.0,Baden Academy CS,Beaver,11103711.42,0.0,9839464.51,9839464.51,0.8861,83170.68,0.0075,869786.23,0.0783,311290.0,0.028
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,11436238.78,0.0,10453703.35,10453703.35,0.9141,201344.73,0.0176,781190.7,0.0683,0.0,0.0
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,197770161.46,0.0,189093165.25,189093165.25,0.9561,1070342.91,0.0054,6108691.28,0.0309,1497962.02,0.0076
4.0,108057079.0,HOPE for Hyndman CS,Bedford,2761679.0,0.0,2395698.0,2395698.0,0.8675,26677.0,0.0097,339304.0,0.1229,0.0,0.0
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,4684315.9399999995,0.0,3739713.7700000005,3739713.77,0.7983,11125.76,0.0024,326428.41,0.0697,607048.0,0.1296
4.0,122093460.0,Bucks County Montessori CS,Bucks,3315471.0,0.0,3288967.0,3288967.0,0.992,0.0,0.0,26504.0,0.008,0.0,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,4049044.0,0.0,3752202.0,3752202.0,0.9267,2986.0,0.0007,273643.0,0.0676,20213.0,0.005
4.0,122093140.0,School Lane CS,Bucks,22959055.87,0.0,20754847.14,20754847.14,0.904,41712.3,0.0018,2162496.43,0.0942,0.0,0.0
4.0,110143060.0,Centre Learning Community CS,Centre,1868737.05,0.0,1393761.83,1393761.83,0.7458,1176.22,0.0006,0.0,0.0,473799.0,0.2535
4.0,110143120.0,Nittany Valley CS,Centre,911178.0,0.0,893925.0,893925.0,0.9811,1868.0,0.0021,15385.0,0.0169,0.0,0.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,7026989.0,0.0,6753078.0,6753078.0,0.961,18082.0,0.0026,230211.0,0.0328,25618.0,0.0036
4.0,124150002.0,21st Century Cyber CS,Chester,26103469.919999998,0.0,25978879.770000003,25978879.77,0.9952,69556.2,0.0027,0.0,0.0,55033.95,0.0021
4.0,125230001.0,Achievement House CS,Chester,21296591.0,0.0,19149595.0,19149595.0,0.8992,26530.0,0.0012,2120466.0,0.0996,0.0,0.0
4.0,124150003.0,Avon Grove CS,Chester,33280547.0,0.0,31414529.0,31414529.0,0.9439,124493.0,0.0037,1741525.0,0.0523,0.0,0.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,1242617.0,0.0,1194565.0,1194565.0,0.9613,2288.0,0.0018,28937.0,0.0233,16827.0,0.0135
4.0,124153320.0,Collegium CS,Chester,58660876.0,0.0,55768931.0,55768931.0,0.9507,33634.0,0.0006,2858311.0,0.0487,0.0,0.0
4.0,124152637.0,Insight PA Cyber CS,Chester,73538604.0,0.0,66416618.0,66416618.0,0.9032,60551.0,0.0008,7061435.0,0.096,0.0,0.0
4.0,124150004.0,Pennsylvania Leadership CS,Chester,67898652.0,0.0,61006718.0,61006718.0,0.8985,96775.0,0.0014,4141581.0,0.061,2653578.0,0.0391
4.0,124153350.0,Renaissance Academy CS,Chester,21403812.0,0.0,20307740.0,20307740.0,0.9488,36290.0,0.0017,997926.0,0.0466,61856.0,0.0029
4.0,101833400.0,Sugar Valley Rural CS,Clinton,9215914.030000001,0.0,8385167.439999999,8385167.44,0.9099,114522.29,0.0124,716224.3,0.0777,0.0,0.0
4.0,116493130.0,Susq-Cyber CS,Columbia,1245897.0,0.0,1245897.0,1245897.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,3151864.5300000003,0.0,3094884.35,3094884.35,0.9819,24173.44,0.0077,32806.74,0.0104,0.0,0.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,397441652.28999996,0.0,348642092.81,348642092.81,0.8772,435987.43,0.0011,48287366.46,0.1215,76205.59,0.0002
4.0,115220001.0,Infinity CS,Dauphin,6953165.0,0.0,3054600.0,3054600.0,0.4393,4698.0,0.0007,272499.0,0.0392,3621368.0,0.5208
4.0,115227398.0,Pennsylvania STEAM Academy CS,Dauphin,2286819.43,0.0,1606405.5,1606405.5,0.7025,0.0,0.0,31566.3,0.0138,648847.63,0.2837
4.0,115222343.0,Premier Arts and Science CS,Dauphin,3760983.95,0.0,2749711.23,2749711.23,0.7311,31483.09,0.0084,909491.16,0.2418,70298.47,0.0187
4.0,115227871.0,Reach Cyber CS,Dauphin,132383621.75,0.0,117588214.17,117588214.17,0.8882,141137.61,0.0011,14654269.97,0.1107,0.0,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,3524009.0,0.0,2817148.0,2817148.0,0.7994,22134.0,0.0063,684727.0,0.1943,0.0,0.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,45048029.0,0.0,10539119.0,10539119.0,0.234,162211.0,0.0036,3299737.0,0.0732,31046962.0,0.6892
4.0,125232950.0,Chester Community CS,Delaware,99170787.41,0.0,76901356.02,76901356.02,0.7754,1134540.84,0.0114,21130016.55,0.2131,4874.0,0.0
4.0,125233517.0,Vision Academy CS,Delaware,11067769.0,0.0,6720490.0,6720490.0,0.6072,9961.0,0.0009,1865756.0,0.1686,2471562.0,0.2233
4.0,125230002.0,Widener Partnership CS,Delaware,6545742.550000001,0.0,5284896.58,5284896.58,0.8074,20635.15,0.0032,1240210.82,0.1895,0.0,0.0
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,7205988.0,0.0,4976401.0,4976401.0,0.6906,165790.0,0.023,2063797.0,0.2864,0.0,0.0
4.0,105250004.0,Montessori Regional CS,Erie,8270573.0,0.0,6810998.0,6810998.0,0.8235,33734.0,0.0041,1247566.0,0.1508,178275.0,0.0216
4.0,105250001.0,Perseus House CS of Excellence,Erie,11140007.849999998,0.0,8417623.93,8417623.93,0.7556,238590.87,0.0214,2483793.05,0.223,0.0,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,8216841.99,0.0,7518175.699999999,7518175.7,0.915,111083.14,0.0135,587583.15,0.0715,0.0,0.0
4.0,111440001.0,New Day CS,Huntingdon,3466112.82,0.0,3180303.32,3180303.32,0.9175,10844.14,0.0031,274965.36,0.0793,0.0,0.0
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1500451.22,0.0,1305925.72,1305925.72,0.8704,17999.92,0.012,176525.58,0.1176,0.0,0.0
4.0,119350001.0,Fell CS,Lackawanna,2264902.0,0.0,2086603.0,2086603.0,0.9213,14539.0,0.0064,163760.0,0.0723,0.0,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,8007868.470000001,0.0,4114982.1,4114982.1,0.5139,14666.93,0.0018,771523.95,0.0963,3106695.49,0.388
4.0,113362940.0,La Academia Partnership CS,Lancaster,4798391.0,0.0,4055636.0,4055636.0,0.8452,64414.0,0.0134,678341.0,0.1414,0.0,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,5562311.29,0.0,5003621.91,5003621.91,0.8996,38260.33,0.0069,520429.05,0.0936,0.0,0.0
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,6954265.14,0.0,6015760.66,6015760.66,0.865,62006.4,0.0089,872813.69,0.1255,3684.39,0.0005
4.0,121394017.0,Circle of Seasons CS,Lehigh,7403492.7700000005,0.0,6968364.14,6968364.14,0.9412,18650.98,0.0025,416477.65,0.0563,0.0,0.0
4.0,121398065.0,Executive Education Academy CS,Lehigh,77687232.0,0.0,18053337.0,18053337.0,0.2324,222318.0,0.0029,3217490.0,0.0414,56194087.0,0.7233
