Unnamed: 0,Unnamed: 1,2017 Keystone Exams Grade 11 - School Level Proficiency Results*,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,"* Proficiency summary data do not include students who were enrolled in the schools after October 1, home schooled, excluded from school aggregation, 
ELL students who were enrolled for less than one year in US school, or students who did not attempt. Proficiency percentages may not add up to 100 due to rounding.",,,,,,,,,,
,,* Information is not displayed for student populations of fewer than 11.,,,,,,,,,,
,,,,,,,,,,,,
AUN,School Number,County,District Name,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
126515001,000003843,PHILADELPHIA,PHILADELPHIA CITY SD,GIRLS HS,Biology,Historically Underperforming,11,233,13.3,57.1,28.8,0.9
126515001,000003843,PHILADELPHIA,PHILADELPHIA CITY SD,GIRLS HS,Literature,All Students,11,230,5.7,86.1,7.8,0.4
126515001,000003843,PHILADELPHIA,PHILADELPHIA CITY SD,GIRLS HS,Literature,Historically Underperforming,11,230,5.7,86.1,7.8,0.4
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Algebra I,All Students,11,85,20,47.1,28.2,4.7
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Algebra I,Historically Underperforming,11,85,20,47.1,28.2,4.7
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Biology,All Students,11,85,5.9,40,44.7,9.4
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Biology,Historically Underperforming,11,85,5.9,40,44.7,9.4
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Literature,All Students,11,86,5.8,64,29.1,1.2
126515001,000007229,PHILADELPHIA,PHILADELPHIA CITY SD,HILL-FREEDMAN,Literature,Historically Underperforming,11,86,5.8,64,29.1,1.2
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Algebra I,All Students,11,94,0,6.4,37.2,56.4
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Algebra I,Historically Underperforming,11,94,0,6.4,37.2,56.4
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Biology,All Students,11,89,0,5.6,22.5,71.9
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Biology,Historically Underperforming,11,89,0,5.6,22.5,71.9
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Literature,All Students,11,86,0,14,47.7,38.4
126515001,000003847,PHILADELPHIA,PHILADELPHIA CITY SD,JOHN BARTRAM HS,Literature,Historically Underperforming,11,86,0,14,47.7,38.4
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Algebra I,All Students,11,96,0,7.3,45.8,46.9
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Algebra I,Historically Underperforming,11,96,0,7.3,45.8,46.9
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Biology,All Students,11,63,0,1.6,15.9,82.5
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Biology,Historically Underperforming,11,63,0,1.6,15.9,82.5
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Literature,All Students,11,83,0,13.3,33.7,53
126515001,000007852,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CREATIVE & PERF ARTS,Literature,Historically Underperforming,11,83,0,13.3,33.7,53
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Algebra I,All Students,11,85,0,12.9,51.8,35.3
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Algebra I,Historically Underperforming,11,85,0,12.9,51.8,35.3
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Biology,All Students,11,84,0,19,27.4,53.6
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Biology,Historically Underperforming,11,84,0,19,27.4,53.6
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Literature,All Students,11,84,0,34.5,35.7,29.8
126515001,000007855,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON CULINARY ARTS,Literature,Historically Underperforming,11,84,0,34.5,35.7,29.8
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,All Students,11,97,1,8.2,35.1,55.7
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Algebra I,Historically Underperforming,11,85,1.2,9.4,32.9,56.5
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,All Students,11,95,1.1,4.2,14.7,80
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Biology,Historically Underperforming,11,84,1.2,4.8,13.1,81
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,All Students,11,95,0,7.4,40,52.6
126515001,000008388,PHILADELPHIA,PHILADELPHIA CITY SD,KENSINGTON HS,Literature,Historically Underperforming,11,84,0,7.1,40.5,52.4
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,All Students,11,108,0,3.7,31.5,64.8
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Algebra I,Historically Underperforming,11,108,0,3.7,31.5,64.8
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,All Students,11,89,0,4.5,9,86.5
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Biology,Historically Underperforming,11,89,0,4.5,9,86.5
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,All Students,11,95,0,13.7,37.9,48.4
126515001,000006675,PHILADELPHIA,PHILADELPHIA CITY SD,KING MARTIN LUTHER HS,Literature,Historically Underperforming,11,95,0,13.7,37.9,48.4
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,All Students,11,70,7.1,37.1,48.6,7.1
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Algebra I,Historically Underperforming,11,70,7.1,37.1,48.6,7.1
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Biology,All Students,11,70,2.9,31.4,40,25.7
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Biology,Historically Underperforming,11,70,2.9,31.4,40,25.7
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Literature,All Students,11,70,0,74.3,24.3,1.4
126515001,000007811,PHILADELPHIA,PHILADELPHIA CITY SD,LANKENAU HS,Literature,Historically Underperforming,11,70,0,74.3,24.3,1.4
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Algebra I,All Students,11,252,0.8,13.1,55.2,31
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Algebra I,Historically Underperforming,11,252,0.8,13.1,55.2,31
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Biology,All Students,11,246,1.2,11,34.6,53.3
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Biology,Historically Underperforming,11,246,1.2,11,34.6,53.3
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Literature,All Students,11,239,1.7,27.6,38.1,32.6
126515001,000003845,PHILADELPHIA,PHILADELPHIA CITY SD,LINCOLN ABRAHAM HS,Literature,Historically Underperforming,11,239,1.7,27.6,38.1,32.6
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,All Students,11,109,0,12.8,52.3,34.9
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Algebra I,Historically Underperforming,11,109,0,12.8,52.3,34.9
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,All Students,11,109,0,1.8,16.5,81.7
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Biology,Historically Underperforming,11,109,0,1.8,16.5,81.7
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,All Students,11,105,0,24.8,44.8,30.5
126515001,000003842,PHILADELPHIA,PHILADELPHIA CITY SD,MASTBAUM JULES E AVTS,Literature,Historically Underperforming,11,105,0,24.8,44.8,30.5
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Algebra I,All Students,11,106,89.6,10.4,0,0
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Algebra I,Historically Underperforming,11,106,89.6,10.4,0,0
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Biology,All Students,11,107,86.9,13.1,0,0
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Biology,Historically Underperforming,11,107,86.9,13.1,0,0
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Literature,All Students,11,106,34,66,0,0
126515001,000003808,PHILADELPHIA,PHILADELPHIA CITY SD,MASTERMAN JULIA R SCH,Literature,Historically Underperforming,11,106,34,66,0,0
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,All Students,11,86,2.3,25.6,51.2,20.9
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Algebra I,Historically Underperforming,11,86,2.3,25.6,51.2,20.9
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,All Students,11,84,1.2,17.9,41.7,39.3
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Biology,Historically Underperforming,11,84,1.2,17.9,41.7,39.3
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,All Students,11,87,0,51.7,33.3,14.9
126515001,000007815,PHILADELPHIA,PHILADELPHIA CITY SD,MOTIVATION HS,Literature,Historically Underperforming,11,87,0,51.7,33.3,14.9
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,All Students,11,688,7.3,26.5,37.5,28.8
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Algebra I,Historically Underperforming,11,688,7.3,26.5,37.5,28.8
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,All Students,11,652,6.1,25.5,28.7,39.7
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Biology,Historically Underperforming,11,652,6.1,25.5,28.7,39.7
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,All Students,11,654,1.7,41.4,33.3,23.5
126515001,000003855,PHILADELPHIA,PHILADELPHIA CITY SD,NORTHEAST HS,Literature,Historically Underperforming,11,654,1.7,41.4,33.3,23.5
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,All Students,11,83,0,2.4,43.4,54.2
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Algebra I,Historically Underperforming,11,83,0,2.4,43.4,54.2
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,All Students,11,62,0,3.2,11.3,85.5
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Biology,Historically Underperforming,11,62,0,3.2,11.3,85.5
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,All Students,11,57,0,14,42.1,43.9
126515001,000003857,PHILADELPHIA,PHILADELPHIA CITY SD,OVERBROOK HS,Literature,Historically Underperforming,11,57,0,14,42.1,43.9
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,All Students,11,46,0,15.2,67.4,17.4
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Algebra I,Historically Underperforming,11,46,0,15.2,67.4,17.4
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,All Students,11,43,0,9.3,32.6,58.1
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Biology,Historically Underperforming,11,43,0,9.3,32.6,58.1
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,All Students,11,45,0,42.2,46.7,11.1
126515001,000006548,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY NORTHWEST,Literature,Historically Underperforming,11,45,0,42.2,46.7,11.1
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Algebra I,All Students,11,39,2.6,35.9,53.8,7.7
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Algebra I,Historically Underperforming,11,39,2.6,35.9,53.8,7.7
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Biology,All Students,11,38,2.6,23.7,44.7,28.9
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Biology,Historically Underperforming,11,38,2.6,23.7,44.7,28.9
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Literature,All Students,11,39,0,74.4,23.1,2.6
126515001,000007808,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY WEST HS,Literature,Historically Underperforming,11,39,0,74.4,23.1,2.6
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Algebra I,All Students,11,90,15.6,47.8,31.1,5.6
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Algebra I,Historically Underperforming,11,90,15.6,47.8,31.1,5.6
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Biology,All Students,11,89,9,37.1,36,18
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Biology,Historically Underperforming,11,89,9,37.1,36,18
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Literature,All Students,11,89,1.1,89.9,6.7,2.2
126515001,000007782,PHILADELPHIA,PHILADELPHIA CITY SD,PARKWAY-CENTER CITY SCHOOL,Literature,Historically Underperforming,11,89,1.1,89.9,6.7,2.2
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,All Students,11,71,0,19.7,64.8,15.5
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Algebra I,Historically Underperforming,11,71,0,19.7,64.8,15.5
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,All Students,11,71,1.4,31,36.6,31
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Biology,Historically Underperforming,11,71,1.4,31,36.6,31
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,All Students,11,70,0,51.4,40,8.6
126515001,000007780,PHILADELPHIA,PHILADELPHIA CITY SD,PAUL ROBESON HS FOR HUMAN SERVIC,Literature,Historically Underperforming,11,70,0,51.4,40,8.6
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Algebra I,All Students,11,60,0,13.3,51.7,35
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Algebra I,Historically Underperforming,11,60,0,13.3,51.7,35
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Biology,All Students,11,52,0,11.5,32.7,55.8
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Biology,Historically Underperforming,11,52,0,11.5,32.7,55.8
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Literature,All Students,11,56,0,30.4,37.5,32.1
126515001,000008293,PHILADELPHIA,PHILADELPHIA CITY SD,PENN TREATY MS,Literature,Historically Underperforming,11,56,0,30.4,37.5,32.1
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,All Students,11,65,0,33.8,61.5,4.6
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Algebra I,Historically Underperforming,11,65,0,33.8,61.5,4.6
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Biology,All Students,11,65,4.6,29.2,38.5,27.7
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Biology,Historically Underperforming,11,65,4.6,29.2,38.5,27.7
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Literature,All Students,11,64,0,45.3,51.6,3.1
126515001,000007850,PHILADELPHIA,PHILADELPHIA CITY SD,PHILA MILITARY ACADEMY AT ELVERS,Literature,Historically Underperforming,11,64,0,45.3,51.6,3.1
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Algebra I,All Students,11,11,0,0,54.5,45.5
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Algebra I,Historically Underperforming,11,11,0,0,54.5,45.5
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Biology,All Students,11,7,,,,
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Biology,Historically Underperforming,11,7,,,,
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Literature,All Students,11,9,,,,
126515001,000008386,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY -,Literature,Historically Underperforming,11,9,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Algebra I,All Students,11,9,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Algebra I,Historically Underperforming,11,9,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Biology,All Students,11,10,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Biology,Historically Underperforming,11,10,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Literature,All Students,11,9,,,,
126515001,000008385,PHILADELPHIA,PHILADELPHIA CITY SD,PHILADELPHIA LEARNING ACADEMY-NO,Literature,Historically Underperforming,11,9,,,,
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Algebra I,All Students,11,125,0.8,9.6,46.4,43.2
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Algebra I,Historically Underperforming,11,125,0.8,9.6,46.4,43.2
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Biology,All Students,11,116,0,2.6,15.5,81.9
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Biology,Historically Underperforming,11,116,0,2.6,15.5,81.9
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Literature,All Students,11,124,0,25,46.8,28.2
126515001,000007813,PHILADELPHIA,PHILADELPHIA CITY SD,RANDOLPH A PHILIP AVT HS,Literature,Historically Underperforming,11,124,0,25,46.8,28.2
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,All Students,11,118,1.7,6.8,47.5,44.1
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Algebra I,Historically Underperforming,11,118,1.7,6.8,47.5,44.1
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,All Students,11,117,0,6,13.7,80.3
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Biology,Historically Underperforming,11,117,0,6,13.7,80.3
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,All Students,11,118,0.8,8.5,44.1,46.6
126515001,000003844,PHILADELPHIA,PHILADELPHIA CITY SD,ROXBOROUGH HS,Literature,Historically Underperforming,11,118,0.8,8.5,44.1,46.6
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,All Students,11,93,3.2,23.7,57,16.1
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Algebra I,Historically Underperforming,11,93,3.2,23.7,57,16.1
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,All Students,11,92,3.3,18.5,37,41.3
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Biology,Historically Underperforming,11,92,3.3,18.5,37,41.3
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,All Students,11,91,0,34.1,45.1,20.9
126515001,000003861,PHILADELPHIA,PHILADELPHIA CITY SD,SAUL W B AGRICULTURAL SCHOOL,Literature,Historically Underperforming,11,91,0,34.1,45.1,20.9
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Algebra I,All Students,11,75,1.3,2.7,41.3,54.7
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Algebra I,Historically Underperforming,11,74,1.4,2.7,41.9,54.1
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Biology,All Students,11,65,0,3.1,10.8,86.2
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Biology,Historically Underperforming,11,64,0,3.1,10.9,85.9
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Literature,All Students,11,70,0,12.9,35.7,51.4
126515001,000007245,PHILADELPHIA,PHILADELPHIA CITY SD,SAYRE WILLIAM L HS,Literature,Historically Underperforming,11,69,0,13,34.8,52.2
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,All Students,11,92,4.3,15.2,62,18.5
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Algebra I,Historically Underperforming,11,92,4.3,15.2,62,18.5
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,All Students,11,75,2.7,14.7,40,42.7
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Biology,Historically Underperforming,11,75,2.7,14.7,40,42.7
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,All Students,11,86,1.2,30.2,46.5,22.1
126515001,000007903,PHILADELPHIA,PHILADELPHIA CITY SD,SCHOOL OF THE FUTURE,Literature,Historically Underperforming,11,86,1.2,30.2,46.5,22.1
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,All Students,11,115,28.7,33.9,33.9,3.5
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Algebra I,Historically Underperforming,11,115,28.7,33.9,33.9,3.5
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,All Students,11,105,19,36.2,36.2,8.6
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Biology,Historically Underperforming,11,105,19,36.2,36.2,8.6
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,All Students,11,105,11.4,68.6,15.2,4.8
126515001,000007906,PHILADELPHIA,PHILADELPHIA CITY SD,SCIENCE LEADERSHIP ACADEMY,Literature,Historically Underperforming,11,105,11.4,68.6,15.2,4.8
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,All Students,11,87,0,13.8,41.4,44.8
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Algebra I,Historically Underperforming,11,87,0,13.8,41.4,44.8
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,All Students,11,77,0,1.3,24.7,74
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Biology,Historically Underperforming,11,77,0,1.3,24.7,74
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,All Students,11,81,0,18.5,33.3,48.1
126515001,000003859,PHILADELPHIA,PHILADELPHIA CITY SD,SOUTH PHILADELPHIA HS,Literature,Historically Underperforming,11,81,0,18.5,33.3,48.1
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,All Students,11,61,0,16.4,50.8,32.8
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Algebra I,Historically Underperforming,11,61,0,16.4,50.8,32.8
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,All Students,11,57,0,7,12.3,80.7
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Biology,Historically Underperforming,11,57,0,7,12.3,80.7
126515001,000007255,PHILADELPHIA,PHILADELPHIA CITY SD,STRAWBERRY MANSION HS,Literature,All Students,11,59,0,22,39,39
