Cat,AUN,LEA Name,County,"Object 100
Personnel Services - Salaries","Object 200
Personnel Services - Employee Benefits",Object 220 Social Security Contributions,Object 230 Retirement Contributions,"Object 300
Purchased Professional and Technical Services","Object 400
Purchased Property Services","Object 500
Other Purchased Services","Object 600
Supplies","Object 700
Property","Object 800
Other Objects","Object 900
Other Uses of Funds",Total
1.0,109537504.0,Oswayo Valley SD,Potter,3163532.78,2304418.3099999996,237858.68999999997,1062437.8599999999,928109.55,189272.69,1401579.3499999999,482903.45000000007,97193.70000000001,34103.49,270000.0,8871113.32
1.0,129540803.0,Blue Mountain SD,Schuylkill,17954743.85,13134643.74,1353241.49,6162917.96,1816717.2799999998,1445312.97,7148643.83,1551758.29,12103.31,829655.0199999999,9441393.9,53334972.19
1.0,129544503.0,Mahanoy Area SD,Schuylkill,8130255.930000001,5758803.3,616525.4500000001,2688922.7,1301769.2599999998,626627.44,2356875.98,1424750.99,663158.62,343979.88,604000.0,21210221.400000002
1.0,129544703.0,Minersville Area SD,Schuylkill,7235309.720000001,5672162.6899999995,540592.76,2442019.21,1928354.79,241232.73,3543865.55,690062.78,598387.56,184699.78999999998,1465029.0,21559104.61
1.0,129545003.0,North Schuylkill SD,Schuylkill,13325785.700000001,9392114.36,1004266.34,4461077.5,1462269.93,647778.48,4601872.95,1509811.2799999998,41909.92,765380.31,8884130.3,40631053.23
1.0,129546003.0,Pine Grove Area SD,Schuylkill,10396589.85,7374354.989999999,738151.03,3511242.59,1093496.0,260985.37999999998,3200788.12,941079.7200000001,335076.17000000004,146516.41999999998,3915000.0,27663886.65
1.0,129546103.0,Pottsville Area SD,Schuylkill,15315243.59,11545879.950000001,1138700.16,5249695.209999999,2912004.5999999996,986336.1099999999,5293060.86,1813454.2700000003,987062.98,346972.16000000003,1483408.18,40683422.699999996
1.0,129546803.0,Saint Clair Area SD,Schuylkill,3519876.3000000003,2562378.0,262721.47,1180925.9200000002,562532.33,238246.7,3520283.8,367386.93999999994,316411.9,152632.32,4426258.17,15666006.46
1.0,129547303.0,Schuylkill Haven Area SD,Schuylkill,9494362.020000001,5962957.9399999995,713894.1499999999,3223032.5400000005,605263.03,555569.3,2738843.76,906772.86,524332.39,396961.94,1460449.1,22645512.340000004
1.0,129547203.0,Shenandoah Valley SD,Schuylkill,8091114.69,5491493.59,615317.17,2712761.2800000003,1075866.33,173605.57,2268475.5,675769.38,2096254.78,315855.73,1112910.08,21301345.65
1.0,129547603.0,Tamaqua Area SD,Schuylkill,12693233.769999998,10097303.030000001,941746.85,4268684.05,1279339.5899999999,1238987.41,4928809.95,1001717.04,2109887.55,230811.78,1874626.41,35454716.53
1.0,129547803.0,Tri-Valley SD,Schuylkill,5890780.18,4016310.95,444055.68,1961651.8199999998,571051.26,427715.52,1785888.98,602841.4600000001,53340.31,350118.69999999995,663009.83,14361057.190000001
1.0,129548803.0,Williams Valley SD,Schuylkill,7216390.609999999,5126705.51,532656.47,2343010.2199999997,1081595.3199999998,330197.38999999996,4955860.04,724977.9,308208.43,65950.75,330640.69,20140526.64
1.0,116555003.0,Midd-West SD,Snyder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,116557103.0,Selinsgrove Area SD,Snyder,19315914.91,12647802.58,1443009.26,6511339.160000001,935906.55,687909.56,5018918.96,2133511.63,858034.97,105549.17,5205154.96,46908703.28999999
1.0,108561003.0,Berlin Brothersvalley SD,Somerset,5499831.2,3750694.6500000004,417585.89,1881312.2699999998,271293.93,203328.40000000002,1638060.05,536781.63,92075.59000000001,158222.91,1172761.36,13323049.719999999
1.0,108561803.0,Conemaugh Township Area SD,Somerset,6142556.36,4052626.33,459615.70999999996,2094023.68,1008626.74,265063.59,1774277.3499999999,1067299.3,49645.07000000001,352499.42000000004,925000.0,15637594.159999998
1.0,108565203.0,Meyersdale Area SD,Somerset,6662328.1,4401855.960000001,506251.38999999996,2244097.61,605272.53,1434131.4,2211455.67,1224086.4200000002,302967.72,92851.13,572346.29,17507295.22
1.0,108565503.0,North Star SD,Somerset,7386535.32,5062913.109999999,565236.7799999999,2469797.5300000003,408801.88,317067.54,3564709.33,1135084.1700000002,258064.9,43228.64,1126113.61,19302518.5
1.0,108566303.0,Rockwood Area SD,Somerset,4943756.45,3428799.28,372880.73,1709585.2,343040.19,336886.25,2145272.86,510165.64,83274.1,38931.79,19304.02,11849430.58
1.0,108567004.0,Salisbury-Elk Lick SD,Somerset,2448121.99,1802278.15,186212.99000000002,845548.73,352873.2,237238.69,539466.4900000001,689010.2999999999,56560.92,11094.72,211188.24,6347832.699999999
1.0,108567204.0,Shade-Central City SD,Somerset,3245468.66,2468419.2800000003,254602.3,1126306.7699999998,610191.4299999999,193900.71,1590798.82,300092.07,42591.8,18750.42,66300.51,8536513.700000001
1.0,108567404.0,Shanksville-Stonycreek SD,Somerset,2810984.38,2070059.0299999998,210407.52000000002,938813.94,236086.50999999998,99621.67,943001.6499999999,321621.07999999996,50855.65,76260.26000000001,717649.09,7326139.32
1.0,108567703.0,Somerset Area SD,Somerset,16377546.16,11716855.12,1239582.77,5639474.930000001,1469767.07,422986.71,4951418.67,2104199.71,105166.40000000001,85098.65999999999,4446458.1,41679496.6
1.0,108568404.0,Turkeyfoot Valley Area SD,Somerset,2154877.91,1634685.58,163978.77,717175.9800000001,402373.44999999995,169198.26,1169135.74,448341.04,73575.48,27605.789999999997,31554.18,6111347.430000001
1.0,108569103.0,Windber Area SD,Somerset,6829867.98,4559414.300000001,515473.71,2345245.54,962209.32,575981.7000000001,3199294.01,1061435.76,47554.729999999996,728939.47,735000.0,18699697.27
1.0,117576303.0,Sullivan County SD,Sullivan,6521030.0600000005,4678312.140000001,473432.91,2174208.2199999997,740267.16,326737.35,2767576.19,574403.25,45949.24,151283.88999999998,430321.85,16235881.129999999
1.0,119581003.0,Blue Ridge SD,Susquehanna,8159337.159999999,5992610.78,603369.43,2877435.55,993291.8,284580.37,2406285.9299999997,1063211.79,106304.05,63889.43,2033312.83,21102824.14
1.0,119582503.0,Elk Lake SD,Susquehanna,9175537.68,6330345.26,690082.67,3138313.43,652559.49,519132.61000000004,4283204.539999999,930327.32,106793.0,237181.33000000002,845000.0,23080081.23
1.0,119583003.0,Forest City Regional SD,Susquehanna,6955361.11,4347712.64,524417.41,2390642.92,1188251.04,209543.83000000002,3226256.03,512177.0,36132.87,20771.64,687574.01,17183780.169999998
1.0,119584503.0,Montrose Area SD,Susquehanna,12327367.290000001,7551480.59,915737.33,4185511.24,1025291.2599999999,1901667.5499999998,4684332.59,1383233.1199999999,671697.25,81474.26000000001,2479000.0,32105543.91
1.0,119584603.0,Mountain View SD,Susquehanna,9095744.5,6089500.61,667283.42,3060998.8899999997,619088.2300000001,475162.62,3694505.17,1149687.9100000001,0.0,58582.03,650853.44,21833124.51
1.0,119586503.0,Susquehanna Community SD,Susquehanna,7700985.47,4792180.75,581193.61,2618966.59,740346.88,1244533.82,2640422.4,612886.8999999999,76477.96,36124.66,0.0,17843958.84
1.0,117596003.0,Northern Tioga SD,Tioga,15379943.889999999,11651658.16,1136744.67,5320975.45,707419.46,356836.67,4208713.97,1297375.23,234443.92,839586.03,1279343.17,35955320.5
1.0,117597003.0,Southern Tioga SD,Tioga,12971794.0,10004591.06,960481.1,4476070.82,1959018.8800000001,494039.32999999996,3495897.9899999998,1579615.47,178207.79,943557.3400000001,3616000.0,35242721.86
1.0,117598503.0,Wellsboro Area SD,Tioga,11449936.34,8506029.66,851657.37,3892705.96,1178153.1,462143.37000000005,2431352.9599999995,1463127.2500000002,425184.82,503750.5,1610000.0,28029678.0
1.0,116604003.0,Lewisburg Area SD,Union,14850840.12,11485502.41,1120401.44,5144779.5600000005,1901864.2499999998,817424.59,3368617.7600000002,1284872.8800000001,577460.98,2038131.93,40198703.21,76523418.13
1.0,116605003.0,Mifflinburg Area SD,Union,13881278.129999999,9822467.0,1045913.53,4621449.14,1713830.1,243082.9,5410064.41,2471739.58,110645.33,1207481.75,1149929.79,36010518.99
1.0,106611303.0,Cranberry Area SD,Venango,8907462.190000001,5944435.129999999,672892.1500000001,3086533.7500000005,1086185.89,128454.27,2606144.5100000002,666046.22,302188.45999999996,44502.89,667365.0,20352784.56
1.0,106612203.0,Franklin Area SD,Venango,14478660.18,10178371.26,1080545.1700000002,5016695.4,889219.86,240901.05000000002,5884096.41,1179419.17,282896.35,136538.49,3661573.0,36931675.769999996
1.0,106616203.0,Oil City Area SD,Venango,12743186.14,9125508.200000001,952942.47,4402642.14,2168013.5,3013127.4699999997,5490528.71,978885.0499999999,550898.84,504463.06,2930000.0,37504610.97
1.0,106617203.0,Titusville Area SD,Venango,15187821.330000002,10250259.6,1151871.94,5284267.16,1688632.47,219008.53999999998,4146204.18,2379689.93,1152505.38,648321.78,2181054.84,37853498.05
1.0,106618603.0,Valley Grove SD,Venango,6433520.850000001,4823735.29,480749.79000000004,2240065.85,624801.2100000001,248045.08000000002,2577873.5300000003,516017.17000000004,11086.33,17053.77,561175.62,15813308.850000001
1.0,105628302.0,Warren County SD,Warren,32787588.679999996,22746646.700000003,2456014.92,11246584.780000001,1942488.31,1564290.08,13680103.56,8728021.18,592523.89,298948.56,9211851.17,91552462.13
1.0,101630504.0,Avella Area SD,Washington,4851637.54,3325930.34,360179.97000000003,1654230.73,424557.62999999995,178842.75,1805575.55,490594.27,60174.72,157117.8,235000.0,11529430.6
1.0,101630903.0,Bentworth SD,Washington,8121956.529999999,5270594.23,613360.91,2660076.79,875279.45,529004.1699999999,1818928.49,1331041.5099999998,229706.85,690228.38,1506773.61,20373513.220000003
1.0,101631003.0,Bethlehem-Center SD,Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,101631203.0,Burgettstown Area SD,Washington,9221006.23,6296435.2299999995,687921.1100000001,3130246.12,925401.0999999999,557792.3800000001,2594939.5900000003,890835.11,256500.0,1200981.2,1395000.0,23338890.84
1.0,101631503.0,California Area SD,Washington,5754500.57,3871930.1700000004,428333.67,1935663.8900000001,1036912.8100000002,184113.03000000003,3032821.01,919753.32,242500.14,315619.57,1022661.44,16380812.059999999
1.0,101631703.0,Canon-McMillan SD,Washington,36491327.81,23918737.669999998,2710331.75,12651450.95,5443377.250000001,2145192.37,8789779.33,3738956.2300000004,1343956.82,10742218.65,8685719.0,101299265.13
1.0,101631803.0,Charleroi SD,Washington,11397629.200000001,7288554.84,865692.0199999999,3895012.6399999997,1523013.3,238076.91999999998,1952029.78,1376133.51,1103127.92,2466432.2800000003,722507.8,28067505.549999997
1.0,101631903.0,Chartiers-Houston SD,Washington,8079636.26,5594426.55,613119.51,2714253.0700000003,1436776.4,343912.69,3054804.58,1365737.61,540763.88,597018.59,1470000.0,22483076.56
1.0,101632403.0,Fort Cherry SD,Washington,7977131.95,5262540.24,598129.0499999999,2665885.24,717022.49,459238.62,3538152.2399999998,731358.28,163630.87,293029.52,331665.45,19473769.66
1.0,101633903.0,McGuffey SD,Washington,13048472.780000001,8616366.35,995804.7299999999,4425704.88,1243732.88,418179.61,5041241.12,1324748.6300000001,205008.19999999998,1087142.7,2115003.0,33099895.27
1.0,101636503.0,Peters Township SD,Washington,32955410.37,20773765.28,2438576.17,11387568.379999999,2733819.17,1924207.99,4002584.36,1463970.98,702816.15,196029.59,10342201.22,75094805.11
1.0,101637002.0,Ringgold SD,Washington,18080345.62,12210181.78,1353145.2200000002,6127445.58,2372592.92,630827.4,5025010.11,2574130.5500000003,882592.72,2169140.5,5958788.2,49903609.800000004
1.0,101638003.0,Trinity Area SD,Washington,26112316.819999997,16654988.340000002,1949608.2799999998,8913769.35,2847028.77,1712675.0999999999,7664732.79,2989427.91,646992.02,3486963.1,2636944.79,64752069.64
1.0,101638803.0,Washington SD,Washington,10865662.66,7804689.39,803823.15,3681564.98,2363822.6700000004,801162.1599999999,3081309.66,1470472.86,481482.05000000005,100928.59000000001,5397947.75,32367477.790000003
1.0,119648703.0,Wayne Highlands SD,Wayne,26289806.650000002,18541708.02,1998651.96,9091445.620000001,1415611.86,2298715.87,7729614.37,1271322.2899999998,248998.81,504861.8,3550444.89,61851084.56000001
1.0,119648903.0,Western Wayne SD,Wayne,19747969.869999997,13396461.4,1515661.37,6778241.39,2887774.7800000003,847926.14,7147663.119999999,1751230.84,516123.88,76728.84,3567929.88,49939808.75000001
1.0,107650603.0,Belle Vernon Area SD,Westmoreland,17242404.369999997,10995469.48,1287913.81,5905312.359999999,1954700.19,952021.49,2525300.38,2409477.64,294192.44,913173.33,1833290.0,39120029.32000001
1.0,107650703.0,Burrell SD,Westmoreland,14504031.05,8512433.03,1070649.32,5017982.16,1714133.5999999999,227507.25,3256868.6999999997,1137809.1,485551.37,860421.13,1833416.84,32532172.070000004
1.0,107651603.0,Derry Area SD,Westmoreland,14232647.48,9271535.809999999,1069309.6600000001,4834334.3,2018021.4700000002,439607.66000000003,6388525.529999999,1286018.47,242056.81,45006.810000000005,3512100.0,37435520.04
1.0,107652603.0,Franklin Regional SD,Westmoreland,30596646.599999998,17734839.52,2259013.3200000003,10429477.809999999,1545379.78,1002621.0800000001,6286120.74,1673608.09,368140.88,2286578.27,3723000.0,65216934.96
1.0,107653102.0,Greater Latrobe SD,Westmoreland,25861950.05,16281093.44,1914601.74,8809343.1,2425492.43,5768903.41,8404553.46,882936.17,1093468.81,1061611.92,3291158.0,65071167.68999999
1.0,107653203.0,Greensburg Salem SD,Westmoreland,19252457.509999998,11753469.97,1428789.94,6568067.050000001,4039213.5600000005,3015748.58,6196725.21,2732422.24,332713.39,512488.06,3596584.0,51431822.51999999
1.0,107653802.0,Hempfield Area SD,Westmoreland,42407498.02,26293475.99,3163274.9,14672978.8,3947894.21,2234877.67,11636833.829999998,5091957.24,202230.06999999998,1696893.35,8125000.0,101636660.38
1.0,107654103.0,Jeannette City SD,Westmoreland,7093565.41,4666375.57,526191.9500000001,2455780.38,1196310.12,2984944.74,4032684.4299999997,1638755.1300000001,40162.86,616855.24,1341486.89,23611140.39
1.0,107654403.0,Kiski Area SD,Westmoreland,25145212.410000004,15707672.120000001,1887895.24,8638814.25,3335966.56,738921.64,9787079.68,3945477.29,139268.06,1977976.24,2793329.7,63570903.7
1.0,107654903.0,Ligonier Valley SD,Westmoreland,11331528.92,7218410.27,830702.24,3896967.7,1854323.6300000001,367628.95,8076508.4,1218730.11,342012.88,741231.88,2571847.5,33722222.54
1.0,107655803.0,Monessen City SD,Westmoreland,6498497.7700000005,4038235.6399999997,486372.94,2210503.54,848244.9299999999,416056.81,3114372.6,622991.65,983533.5,292009.83999999997,845010.55,17658953.29
1.0,107655903.0,Mount Pleasant Area SD,Westmoreland,13220422.12,8324503.32,992356.33,4508789.79,1752774.39,983277.48,5801276.760000001,1420297.45,539825.83,552702.84,2583801.77,35178881.96
1.0,107656303.0,New Kensington-Arnold SD,Westmoreland,14890422.68,9671431.200000001,1106646.21,5161408.12,3614435.31,396612.73,5450758.6,1325220.77,181761.75,1362323.4300000002,2650190.66,39543157.13
1.0,107656502.0,Norwin SD,Westmoreland,35174073.48,20690845.14,2608351.7600000002,11941346.32,2145121.39,708889.76,9157368.13,3906365.14,21261.36,2832848.77,4188169.03,78824942.2
1.0,107657103.0,Penn-Trafford SD,Westmoreland,28703769.23,17336937.19,2143917.39,9820792.04,1467066.3699999999,1420481.01,9149965.95,2705265.59,208413.25,898467.5,3050919.0,64941285.089999996
1.0,107657503.0,Southmoreland SD,Westmoreland,13061829.66,8188322.600000001,956976.26,4497210.53,1351125.82,1370515.01,4763138.02,1393577.2299999997,460024.37,186849.21,2577102.51,33352484.43
1.0,107658903.0,Yough SD,Westmoreland,13642292.430000002,8971197.65,957757.75,4648305.600000001,1088495.6600000001,839427.97,5588750.850000001,1073033.93,554511.05,1011473.73,2370000.0,35139183.27
1.0,119665003.0,Lackawanna Trail SD,Wyoming,9275508.36,6491105.08,704587.0,3154730.22,994475.96,382791.38,3277219.59,622220.95,959325.68,98291.36,260000.0,22360938.36
1.0,118667503.0,Tunkhannock Area SD,Wyoming,21300254.43,15021947.709999999,1599144.3299999998,7414454.8,2090459.25,549659.99,6697820.140000001,2812444.71,67394.5,82298.48,3576739.69,52199018.9
1.0,112671303.0,Central York SD,York,44936318.89,28078497.64,3190699.55,15036611.4,5615889.84,2082422.46,10633381.49,2408663.5300000003,1016174.55,2659023.59,7482601.0,104912972.99
1.0,112671603.0,Dallastown Area SD,York,51045458.49,32485965.39,3818024.38,17554714.2,4613273.84,1980116.48,12323391.670000002,3222140.49,1677292.06,3462671.27,6278847.5,117089157.19000001
1.0,112671803.0,Dover Area SD,York,26829474.81,17614094.77,1991881.48,9296290.25,3638471.08,807676.04,8349112.19,2906773.86,2304122.26,3959004.1,4709287.7,71118016.81
1.0,112672203.0,Eastern York SD,York,18646618.919999998,11310356.24,1395863.45,6412651.5,4564795.95,1366394.76,7122728.859999999,2387242.4699999997,32443.14,561466.24,7159914.74,53151961.32
1.0,112672803.0,Hanover Public SD,York,14951112.0,9071447.0,1098866.0,5168092.0,2445362.0,590033.0,4123576.0,1813097.0,712737.0,488315.0,3331696.0,37527375.0
1.0,112674403.0,Northeastern York SD,York,29761853.93,19136266.419999998,2185789.85,10263277.94,6525019.24,1247762.4300000002,9184048.760000002,2244150.89,1121357.24,2052888.82,4997506.64,76270854.36999999
1.0,115674603.0,Northern York County SD,York,20933880.669999998,14531206.430000002,1588468.21,7182892.59,4918691.98,1142657.77,7308218.100000001,2158176.64,573453.45,1333998.7200000002,12044306.53,64944590.28999999
1.0,112675503.0,Red Lion Area SD,York,39094327.0,24748040.0,2916035.0,13558410.0,4399290.0,1923386.0,12243394.0,3714069.0,276110.0,1142252.0,15094625.0,102635493.0
1.0,112676203.0,South Eastern SD,York,23579053.449999996,15989677.19,1747929.01,8229331.87,2928418.6,1158428.27,5946069.21,2229104.26,2007554.24,596880.06,2053993.28,56489178.56
1.0,112676403.0,South Western SD,York,34050241.1,22747961.669999998,2545757.2,11677257.45,3938420.4499999997,1269727.26,5532812.12,3643694.0900000003,993858.6,1290686.31,6761991.44,80229393.03999999
1.0,112676503.0,Southern York County SD,York,25044821.26,15005247.479999999,1871314.6900000002,8691516.48,2043983.54,726212.65,6011788.36,2501507.79,247013.19,68565.20999999999,5386610.0,57035749.48
1.0,112676703.0,Spring Grove Area SD,York,31074910.7,19929886.22,2278419.0999999996,10944093.9,4249868.109999999,3268043.61,10858979.89,2913065.11,1343683.77,1208264.22,5943214.54,80789916.17000002
1.0,115219002.0,West Shore SD,York,55583921.34,35688321.160000004,4111101.3899999997,19287624.439999998,4490208.28,3417598.1300000004,18113077.87,5042431.69,1809687.29,4618416.9,3893437.0,132657099.66
1.0,112678503.0,West York Area SD,York,23925906.0,15336253.0,1772690.0,7927889.0,7627406.0,1001931.0,10137829.0,2070008.0,410270.0,1333046.0,3380000.0,65222649.0
1.0,112679002.0,York City SD,York,51878906.11,37171583.65,3879390.9699999997,17876552.55,7946820.3,1699133.97,37232015.370000005,8517891.98,296138.04,4954017.09,16611058.82,166307565.33
1.0,112679403.0,York Suburban SD,York,26286527.78,17097857.75,1910718.9800000002,9155467.15,4621111.67,728461.23,7695916.6899999995,1949228.6199999999,1353288.43,198255.76000000004,5471788.91,65402436.839999996
3.0,112015106.0,Adams County Technical Institute,Adams,0.0,20019.51,0.0,0.0,933302.96,11884.75,11327.39,105241.84,29542.02,60099.7,150000.0,1321418.17
3.0,103020407.0,A W Beattie Career Center,Allegheny,4580272.92,2845575.12,344522.67,1581101.61,69560.11,524094.57999999996,199673.48,741357.9799999999,634658.99,376159.73,1198160.6,11169513.509999998
3.0,103023807.0,Forbes Road CTC,Allegheny,3035331.2,2127293.44,228243.91999999998,1027327.1499999999,104633.98,71085.53,109575.94,700530.74,180748.93,109144.11,101747.26,6540091.130000001
3.0,103027307.0,Parkway West CTC,Allegheny,3412130.0,2477759.0,259168.0,1162861.0,296622.0,926575.0,133146.0,1019958.0,316162.0,61450.0,158969.0,8802771.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,2716160.0,1932950.0,202485.0,937117.0,458404.0,248244.0,147700.0,739529.0,515419.0,24588.0,0.0,6782994.0
3.0,128034607.0,Lenape Tech,Armstrong,3720254.46,2754644.69,284073.98,1267101.96,458767.47,170886.45,1088901.1700000002,802027.8,503359.70999999996,40750.39,0.0,9539592.139999999
3.0,127041307.0,Beaver County CTC,Beaver,2673511.7199999997,1740248.7199999997,203243.89,912456.9599999998,160787.85,413582.33,123781.18,706559.32,137329.35,17164.97,0.0,5972965.4399999995
3.0,108051307.0,Bedford County Technical Center,Bedford,1005967.52,676938.5,75278.13,343053.56,18166.1,104825.7,55092.64,219469.81,58517.4,7173.01,0.0,2146150.6799999997
3.0,114060557.0,Berks CTC,Berks,7750187.45,5716993.22,602238.74,2686222.2899999996,134428.87,767466.8200000001,1810689.3,1583788.28,456954.69,87645.88,1000000.0,19308154.51
3.0,114067107.0,Reading Muhlenberg CTC,Berks,5101907.0,3382102.0,360346.0,1735440.0,163979.0,221513.0,164538.0,738582.0,164751.0,40302.0,70000.0,10047674.0
3.0,108070607.0,Greater Altoona CTC,Blair,4493937.51,3670602.9799999995,335192.38,1543388.1600000001,400560.01,380605.2,273182.01999999996,1591449.92,895576.8,511663.4,1056180.0,13273757.839999998
3.0,117080607.0,Northern Tier Career Center,Bradford,1789192.23,1446365.94,134207.06,621124.7200000001,81728.93000000001,93174.87,108722.96999999999,445405.69999999995,448931.89,138749.91,0.0,4552272.4399999995
3.0,122091457.0,Bucks County Technical High School,Bucks,15586470.0,9287215.0,1167942.0,5278237.0,565284.0,679495.0,371289.0,1701359.0,429098.0,46954.0,82617.0,28749781.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,5446799.220000001,3540972.31,502655.80000000005,1697450.49,192539.38,630073.64,207111.41999999998,942614.17,248186.72,206382.36000000002,1979278.0,13393957.219999999
3.0,122099007.0,Upper Bucks County Technical School,Bucks,3863167.1,2472410.59,279586.14,1286652.65,622965.16,340295.32,138681.24,959347.98,358662.9,373552.34,638000.0,9767082.629999999
3.0,104101307.0,Butler County AVTS,Butler,2655952.0,1777492.0,198514.0,914170.0,112663.0,95603.0,132857.0,871571.0,461495.0,16722.0,0.0,6124355.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,1956692.46,1355966.8,164943.94,650478.61,289169.44,153227.68,183123.5,795523.9299999999,488565.16,70337.62000000001,87784.52,5380391.11
3.0,108112607.0,Greater Johnstown CTC,Cambria,2749414.23,1713763.82,202509.57,927645.1000000001,239980.83000000002,602359.5700000001,305775.00999999995,951448.6799999999,485080.64999999997,30710.71,0.0,7078533.500000001
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,3828934.0,2807692.0,289341.0,1446736.0,99721.0,316145.0,450000.0,531173.0,19330.0,25033.0,0.0,8078028.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,3486582.7300000004,2701247.1,257961.75999999998,1169213.12,272224.0,199242.37,243591.46000000002,1177592.22,409816.76999999996,402373.68000000005,1524598.68,10417269.010000002
3.0,124151607.0,Chester County Technical College HS,Chester,11789270.77,7331836.41,850175.94,3982777.07,533671.3,3390141.92,530789.09,1461372.88,569913.74,1321402.77,10609329.73,37537728.61
3.0,106161357.0,Clarion County Career Center,Clarion,1102185.6600000001,1075274.01,84131.90999999999,380816.62,96811.37000000001,150014.15,50882.229999999996,383815.9,75793.98000000001,28876.33,0.0,2963653.63
3.0,110171607.0,Clearfield County CTC,Clearfield,2246864.12,1744049.1400000001,169848.26,759081.38,188024.62,86914.01000000001,118649.32,713583.0900000001,1763662.74,258275.80000000002,562809.0,7682831.84
3.0,116191757.0,Columbia-Montour AVTS,Columbia,4739744.0,2967924.0,358196.0,1567035.0,281256.0,243332.0,454207.0,899093.0,391255.0,19437.0,387000.0,10383248.0
3.0,105201407.0,Crawford County CTC,Crawford,2262457.62,2272866.75,169197.74000000002,772953.98,97908.66,356021.22,99834.81,676561.98,301730.23,387749.28,875000.0,7330130.55
3.0,115211657.0,Cumberland Perry Area Career & Technical Center,Cumberland,3810042.66,2923550.5500000003,283514.37,1308131.3599999999,336062.76,936786.21,190228.98,776901.66,366247.49,1081047.55,337541.0,10758408.860000001
3.0,115221607.0,Dauphin County Technical School,Dauphin,9190813.879999999,6993431.529999999,685914.8099999999,3109331.51,651457.33,270806.81,152566.87999999998,2099253.0700000003,636952.24,539194.4,1508870.0,22043346.14
3.0,125232407.0,Delaware County Technical High School,Delaware,6049268.09,3998220.84,448481.52999999997,2075375.49,2647019.58,1126664.29,310067.13,1453525.69,845540.85,177279.77,2158171.0,18765757.240000002
3.0,105252807.0,Erie County Technical School,Erie,2844404.0,2093890.0,214872.0,921607.0,956790.0,244270.0,187463.0,731799.0,436310.0,28155.0,22520593.0,30043674.0
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,2324366.5,1481779.93,173316.31999999998,806717.7599999999,35156.74,54596.32000000001,12786.98,381363.97,445520.14999999997,3298.0,0.0,4738868.590000001
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,3304616.22,2499018.0,251561.93999999997,1096287.23,189535.40999999997,421207.83999999997,150358.01,1148425.85,260205.59999999998,910293.51,490281.26,9373941.700000001
3.0,112282307.0,Franklin County CTC,Franklin,3310600.79,2351373.79,247462.96999999997,1138460.25,154752.77000000002,644137.83,261861.08000000002,1064310.9800000002,705498.22,217058.67,605698.0,9315292.129999999
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,517776.0,354240.0,41529.0,176391.0,18316.0,25268.0,47796.0,109404.0,62129.0,2339.0,0.0,1137268.0
3.0,101302607.0,Greene County CTC,Greene,1578823.78,1346919.28,121625.21,526707.0299999999,110373.26,32688.300000000003,156099.53,478092.58,115225.0,116705.89,75962.03,4010889.65
3.0,111312607.0,Huntingdon County CTC,Huntingdon,1128145.68,861028.88,82522.78,390655.47000000003,46333.22,48587.880000000005,75546.09,371118.17000000004,114090.69,66267.45999999999,151196.33,2862314.4
3.0,128324207.0,Indiana County Technology Center,Indiana,2570918.37,2014209.9399999997,191311.14,850295.34,521473.25,430888.70999999996,118892.97999999998,586945.76,379491.62,303938.98,359702.26,7286461.869999999
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,3623833.45,2596777.84,270186.91,1235284.29,179837.52000000002,145976.57,296870.08,842689.74,555156.13,12549.5,1062180.58,9315871.41
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,3774058.0,3083026.0,285527.0,1267722.0,152967.0,194935.0,140627.0,1015952.0,223831.0,51565.0,419957.0,9056918.0
3.0,113363807.0,Lancaster County CTC,Lancaster,10582567.71,7163213.08,784905.1599999999,3577265.92,1036276.3099999999,1240905.69,1976828.49,4352330.22,919357.8300000001,769059.95,2968263.1,31008802.38
3.0,104374207.0,Lawrence County CTC,Lawrence,3162091.5999999996,2592761.8099999996,237181.88,1104831.1199999999,306159.88,185668.52,160438.43,355444.27,205071.15,58426.06999999999,0.0,7026061.7299999995
3.0,113384307.0,Lebanon County CTC,Lebanon,3977738.59,2789699.89,292464.6,1369934.64,225510.53999999998,131118.13,163374.41,843259.13,465031.43,719305.43,327712.96,9642750.510000002
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,13589086.68,9211940.37,1021396.3,4632200.74,1499162.65,1036169.44,419234.65,1935635.0700000003,1551249.13,95944.47,3252144.13,32590566.59
3.0,118408707.0,West Side CTC,Luzerne,3384984.14,2323070.84,255646.97999999998,1175549.22,107378.82,318854.43000000005,109844.81000000001,270381.39,631163.95,78548.42,42628.3,7266855.1
