Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,7580382.13,0.0,6146774.13,6146774.13,0.8109,119109.0,0.0157,1314499.0,0.1734,,0.0
4.0,126510001.0,Russell Byers CS,Philadelphia,12823459.0,0.0,10837055.0,10837055.0,0.8451,122879.0,0.0096,1863525.0,0.1453,,0.0
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,12567858.0,0.0,11105966.0,11105966.0,0.8837,48006.0,0.0038,1413886.0,0.1125,,0.0
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,11565873.0,0.0,10162403.0,10162403.0,0.8787,151232.0,0.0131,1252238.0,0.1083,,0.0
4.0,192518422.0,Tacony Academy CS,Philadelphia,18732317.0,0.0,15834163.0,15834163.0,0.8453,265765.0,0.0142,2632389.0,0.1405,,0.0
4.0,126511530.0,TECH Freire CS,Philadelphia,9138213.0,0.0,7654848.0,7654848.0,0.8377,97103.0,0.0106,1386262.0,0.1517,,0.0
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,18346556.0,0.0,16430546.0,16430546.0,0.8956,304719.0,0.0166,1611291.0,0.0878,,0.0
4.0,126512674.0,Universal Alcorn CS,Philadelphia,8936459.0,0.0,7338558.0,7338558.0,0.8212,8853.0,0.001,1588998.0,0.1778,50.0,0.0
4.0,126519434.0,Universal Audenried CS,Philadelphia,11476190.0,0.0,9099703.0,9099703.0,0.7929,462830.0,0.0403,1900079.0,0.1656,13578.0,0.0012
4.0,168513758.0,Universal Bluford CS,Philadelphia,8362238.0,0.0,7292583.0,7292583.0,0.8721,51150.0,0.0061,1017013.0,0.1216,1492.0,0.0002
4.0,126517442.0,Universal Creighton CS,Philadelphia,11882465.39,0.0,10278723.75,10278723.75,0.865,75535.7,0.0064,1528205.94,0.1286,,0.0
4.0,103519376.0,Universal Daroff CS,Philadelphia,11684990.0,0.0,9840802.0,9840802.0,0.8422,62011.0,0.0053,1782177.0,0.1525,,0.0
4.0,126513210.0,Universal Institute CS,Philadelphia,10804750.0,0.0,8781509.0,8781509.0,0.8127,154214.0,0.0143,1574886.0,0.1458,294141.0,0.0272
4.0,126513415.0,Universal Vare CS,Philadelphia,3985118.0,0.0,3255517.0,3255517.0,0.8169,38177.0,0.0096,691424.0,0.1735,,0.0
4.0,126513020.0,West Oak Lane CS,Philadelphia,17328408.0,0.0,14933160.0,14933160.0,0.8618,329999.0,0.019,1878357.0,0.1084,186892.0,0.0108
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,9699335.0,0.0,5343375.0,5343375.0,0.5509,2816752.0,0.2904,1539208.0,0.1587,,0.0
4.0,126510007.0,Wissahickon CS,Philadelphia,17919126.0,0.0,15774278.0,15774278.0,0.8803,187018.0,0.0104,1957830.0,0.1093,,0.0
4.0,126513250.0,Young Scholars CS,Philadelphia,5662211.0,0.0,4950841.0,4950841.0,0.8744,126303.0,0.0223,585067.0,0.1033,,0.0
4.0,126512870.0,Youth Build Phila CS,Philadelphia,7872179.0,0.0,5162610.0,5162610.0,0.6558,45391.0,0.0058,2664178.0,0.3384,,0.0
4.0,129544907.0,Gillingham Charter School,Schuylkill,4094964.0,0.0,3548494.0,3548494.0,0.8666,60482.0,0.0148,476357.0,0.1163,9631.0,0.0024
4.0,105620001.0,Tidioute Community CS,Warren,5557739.4,0.0,4618154.34,4618154.34,0.8309,17408.15,0.0031,922176.91,0.1659,,0.0
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,5761624.0,0.0,4964796.0,4964796.0,0.8617,27796.0,0.0048,769032.0,0.1335,,0.0
4.0,112673300.0,Crispus Attucks CS,York,2010564.0,0.0,1139731.2,1139731.2,0.5669,36111.8,0.018,834721.0,0.4152,,0.0
4.0,112673500.0,Lincoln CS,York,11279871.96,0.0,9313781.79,9313781.79,0.8257,55765.81,0.0049,1653980.36,0.1466,256344.0,0.0227
4.0,189670676.0,York Academy Regional CS,York,14229097.17,0.0,13049161.38,13049161.38,0.9171,46476.0,0.0033,1133459.79,0.0797,,0.0
6.0,113363705.0,Lancaster County Academy,Lancaster,372076.42,0.0,363098.2,363098.2,0.9759,8978.22,0.0241,0.0,0.0,,0.0
6.0,112679205.0,York Adams Academy,York,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
,,,,,,,,,,,,,,
,,School District,,33751168320.26001,17964159613.400017,882786682.24,18846946295.64,0.5584,12170107470.689991,0.3606,1662504859.7900002,0.0493,1071609694.1400001,0.0318
,,AVTS / CTC,,688324222.9400002,0.0,484135322.71999997,484135322.71999997,0.7034,135425954.69000003,0.1967,54581814.17999999,0.0793,14181131.350000001,0.0206
,,Charter School,,3027152242.7000003,0.0,2707670974.5699997,2707670974.5699997,0.8945,25191775.249999993,0.0083,266195134.33,0.0879,28094358.55,0.0093
,,Special Program Jointure,,372076.42,0.0,363098.2,363098.2,,8978.22,,0.0,,0.0,
,,Total,,37467016862.32001,17964159613.400017,4074956077.7299995,22039115691.13,0.5882,12330734178.84999,0.3291,1983281808.3000002,0.0529,1113885184.04,0.0297
