Cat,AUN,School District,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Cuurent Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual Instruction Expense
Summer 2024","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
4.0,126512990.0,Alliance for Progress CS,Philadelphia,4679994.0,5482930.0,208572.0,10371496.0,91897.0,7692.0,10471085.0,,3398836.0,1055321.0,,225837.0,,,,,1114391.0,215138.0,1297151.0,228964.0,156418.0,1902785.0,,568083.0,
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,8329844.0,4680143.0,1826020.0,14836007.0,1098.0,1028498.0,15865603.0,,5724076.0,2384404.0,,221364.0,,,,,1312600.0,26179.0,1577986.0,155057.0,133031.0,1222385.0,13.0,252892.0,
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,12008481.0,9469764.0,641862.0,22120107.0,,520349.0,22640456.0,,3647301.0,7888261.0,,472919.0,,,,,4799846.0,101917.0,2654890.0,282584.0,108059.0,1124265.0,11966.0,386237.0,
4.0,126510010.0,Belmont CS,Philadelphia,12829289.0,8627757.0,1047217.0,22504263.0,,,22504263.0,,6512884.0,5491194.0,,825211.0,,,,,,13550.0,4784375.0,201279.0,1446546.0,2182007.0,,,
4.0,168513758.0,Bluford CS,Philadelphia,6748771.0,6295581.0,241578.08,13285930.08,,,13285930.08,,5338699.0,1334448.0,,75624.0,,,,,1204560.0,570334.0,1880784.0,354711.0,484030.0,1580542.0,220620.0,,
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,7099188.0,4990457.0,874355.0,12964000.0,2169341.0,390428.0,15523769.0,,4692809.0,2219892.0,,186487.0,,,,,809201.0,450265.0,2375087.0,196801.0,331414.0,827689.0,,,
4.0,126513160.0,Christopher Columbus CS,Philadelphia,9363516.24,5210243.13,184280.3,14758039.67,,,14758039.67,,7158791.34,1350111.88,,854613.02,,,,,612120.03,167931.87,2401890.74,192129.47,132445.97,1330184.4,,,373540.65
4.0,126512840.0,Community Academy of Philadelphia CS,Philadelphia,14527416.0,6430148.51,1339905.0,22297469.51,,1041432.0,23338901.51,,10443024.0,4084392.0,,,,,,,460738.0,650117.0,2446133.51,298520.0,534857.0,2039783.0,,,
4.0,103519376.0,Daroff CS,Philadelphia,,2904201.0,,2904201.0,,,2904201.0,,,,,,,,,,,,326051.0,,2439477.0,133692.0,4981.0,,
4.0,126516724.0,Deep Roots CS,Philadelphia,3309006.0,5740373.0,76678.0,9126057.0,,295222.0,9421279.0,,2054994.0,1222175.0,,31837.0,,,,,228694.0,72898.0,1187585.0,90062.0,133973.0,4018774.0,8387.0,,
4.0,126510011.0,Discovery CS,Philadelphia,4896430.0,4829882.0,361683.0,10087995.0,,1724061.0,11812056.0,,3661593.0,840455.0,,394382.0,,,,,999778.0,290131.0,1427652.0,379887.0,457759.0,985254.0,,227073.0,62348.0
4.0,126513440.0,Esperanza Academy CS,Philadelphia,18820285.25,9870195.57,1618324.81,30308805.63,791721.0,3596080.87,34696607.5,,15369395.49,3450889.76,,,,,,,2179330.38,270795.27,1979174.27,283292.6,82599.58,2699857.76,235612.87,2139532.84,
4.0,126511563.0,Esperanza Cyber CS,Philadelphia,9591836.32,7576760.76,81954.96,17250552.04,5340.0,204798.0,17460690.04,,7703494.2,1888342.12,,,,,,,3665923.3,1145655.05,997153.06,4307.34,58059.08,124806.39,3855.83,1577000.71,
4.0,126513100.0,Eugenio Maria De Hostos CS,Philadelphia,9362797.0,3288526.0,1650393.0,14301716.0,,534688.0,14836404.0,,7474961.0,1565020.0,,322816.0,,,,,950938.0,3849.0,1335430.0,195588.0,153310.0,555100.0,93.0,94218.0,
4.0,100510000.0,First Philadelphia Preparatory CS,Philadelphia,19121054.0,13755907.0,142138.0,33019099.0,,114941.0,33134040.0,,10940466.0,8180588.0,,,,,,,1700617.0,569583.0,4406995.0,468848.0,464679.0,5347540.0,,797645.0,
4.0,126510021.0,Folk Arts-Cultural Treasures CS,Philadelphia,5119178.67,2647117.0,,7766295.67,,712774.0,8479069.67,,3748792.0,1370386.67,,,,,,,1072265.0,,905357.0,75999.0,157600.0,435896.0,,,
4.0,147513703.0,Franklin Towne Charter Elementary School,Philadelphia,7730612.0,5413384.0,143.0,13144139.0,902914.0,,14047053.0,,5445993.0,2229983.0,,54636.0,,,,,553038.0,133996.0,1743094.0,235055.0,778197.0,1790061.0,5332.0,174611.0,
4.0,126513450.0,Franklin Towne CHS,Philadelphia,9680665.0,7703872.0,903044.0,18287581.0,1907731.0,1170704.0,21366016.0,,6959838.0,2629806.0,,91021.0,,,,,968092.0,228992.0,2443807.0,229828.0,303138.0,2650706.0,66990.0,812319.0,
4.0,126518547.0,Frederick Douglass Mastery CS,Philadelphia,8353181.0,3754455.0,126417.0,12234053.0,,29160.0,12263213.0,,4630129.0,3619152.0,,103900.0,,,,,802048.0,13648.0,1660185.0,121357.0,55300.0,945423.0,20533.0,135961.0,
4.0,126513270.0,Freire CS,Philadelphia,8345015.29,10130107.61,571372.24,19046495.14,,1181730.6,20228225.74,,3707170.31,4637844.98,,,,,,,1978383.88,,4223304.13,105875.14,113005.1,2157736.55,,1551802.81,
4.0,126513380.0,Global Leadership Academy CS,Philadelphia,6692522.0,6273258.0,150324.0,13116104.0,111651.0,801717.0,14029472.0,,5279806.0,1406431.0,,6285.0,,,,,314690.0,82935.0,3496316.0,235024.0,202349.0,1506526.0,23991.0,411427.0,
4.0,126518004.0,Global Leadership Academy CS Southwest at Huey,Philadelphia,6009306.0,5584583.0,35535.0,11629424.0,,,11629424.0,,4451356.0,1529645.0,,28305.0,,,,,593032.0,66470.0,2478112.0,195237.0,143569.0,1806589.0,,301574.0,
4.0,126510005.0,Green Woods CS,Philadelphia,6126669.0,3459327.0,231546.0,9817542.0,808244.0,1125618.0,11751404.0,,4917372.0,1102621.0,,106676.0,,,,,709204.0,56116.0,1486110.0,142231.0,118584.0,692188.0,54552.0,200342.0,
4.0,126512850.0,Harambee Institute of Science and Technology CS,Philadelphia,4938018.0,3414506.0,623327.0,8975851.0,275898.0,604440.0,9856189.0,,4049470.0,822030.0,,66518.0,,,,,580209.0,131694.0,1344008.0,103395.0,291625.0,719418.0,,244157.0,
4.0,126512980.0,Imhotep Institute CHS,Philadelphia,4443890.83,5365052.75,660118.76,10469062.34,486571.0,380097.0,11335730.34,,3345230.99,991899.24,,106760.6,,,,,1319106.39,86477.04,1943846.32,122113.0,506876.0,829375.0,154107.0,403152.0,
4.0,126513510.0,Independence CS,Philadelphia,9861221.0,4877560.0,142959.0,14881740.0,,1351941.0,16233681.0,,6933700.0,2532413.0,,395108.0,,,,,620565.0,456280.0,2100792.0,290303.0,198703.0,739571.0,,471346.0,
4.0,126512039.0,Independence CS West,Philadelphia,9092307.0,4499455.0,89065.0,13680827.0,,1600000.0,15280827.0,,5663363.0,3073467.0,,355477.0,,,,,435896.0,424956.0,2313434.0,157821.0,205113.0,831514.0,,130721.0,
4.0,126513070.0,Inquiry CS,Philadelphia,3445928.0,2515453.0,159135.0,6120516.0,,,6120516.0,,2023221.0,1292634.0,,130073.0,,,,,,524.0,1314086.0,42081.0,343636.0,815126.0,,,
4.0,133513315.0,John B Stetson CS,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,182514568.0,Keystone Academy CS,Philadelphia,6345887.0,4302908.0,37730.0,10686525.0,,,10686525.0,,4609172.0,1675319.0,,61396.0,,,,,225702.0,272835.0,1539266.0,100341.0,139577.0,1915137.0,,110050.0,
4.0,126514864.0,KIPP DuBois CS,Philadelphia,5556739.0,5138446.0,372630.0,11067815.0,,740740.0,11808555.0,,3179966.0,2376773.0,,,,,,,324151.0,173686.0,926427.0,98448.0,2826428.0,783609.0,657.0,5040.0,
4.0,126514059.0,KIPP North Philadelphia CS,Philadelphia,5334181.0,4411800.0,744083.0,10490064.0,,710203.0,11200267.0,,4134606.0,1199575.0,,,,,,,177767.0,42734.0,1143137.0,102193.0,2258481.0,687468.0,,20.0,
4.0,126510013.0,KIPP Philadelphia CS,Philadelphia,10034250.0,25350395.0,394434.0,35779079.0,,2507444.0,38286523.0,,6550481.0,3483769.0,,,,,,,255479.0,113777.0,1747456.0,177988.0,4462207.0,18277131.0,295229.0,21128.0,
4.0,126515362.0,KIPP Philadelphia Octavius Catto CS,Philadelphia,2130614.0,16761528.0,276746.0,19168888.0,,973233.0,20142121.0,,1653763.0,476851.0,,,,,,,91367.0,54964.0,306039.0,91634.0,15458709.0,744668.0,2000.0,12147.0,
4.0,126515492.0,KIPP West Philadelphia CS,Philadelphia,10113340.0,7190171.0,638131.0,17941642.0,,1066957.0,19008599.0,,6564524.0,3548816.0,,,,,,,111056.0,130446.0,2244352.0,206532.0,3404126.0,1069936.0,3683.0,20040.0,
4.0,126513110.0,Laboratory CS,Philadelphia,3896897.0,4591503.88,,8488400.88,5075.0,1402052.0,9895527.88,,2927879.0,969018.0,,,,,,,47302.0,1191318.0,1863706.88,189839.0,118448.0,750636.0,430254.0,,
4.0,126519476.0,Lindley Academy CS at Birney,Philadelphia,9055472.0,6361372.0,200713.0,15617557.0,,,15617557.0,,5442176.0,3481884.0,,131412.0,,,,,993542.0,117062.0,2950855.0,144919.0,190451.0,1595248.0,,369295.0,
4.0,126513480.0,Mariana Bracetti Academy CS,Philadelphia,15560307.0,7930652.0,291423.0,23782382.0,619335.0,2774734.0,27176451.0,,10730165.0,4689856.0,,140286.0,,,,,896577.0,211723.0,3334532.0,243196.0,409234.0,2507710.0,,327680.0,
4.0,126510014.0,Maritime Academy CS,Philadelphia,8868094.32,7091337.4,894453.9,16853885.62,,374397.72,17228283.34,,6635415.87,1763063.54,,469614.91,,,,,532086.46,120277.16,3396622.91,169201.5,125451.38,2429464.14,72370.78,,245863.07
4.0,126513150.0,MAST Community CS,Philadelphia,16992769.0,10389384.0,620853.0,28003006.0,,2004216.0,30007222.0,,11196062.0,5692378.0,,104329.0,,,,,744733.0,1409835.0,3645973.0,316867.0,526489.0,2639966.0,,1105521.0,
4.0,126513117.0,MaST Community CS II,Philadelphia,15993153.0,8580165.0,509291.0,25082609.0,,3512512.0,28595121.0,,10648981.0,5280582.0,,63590.0,,,,,735477.0,413361.0,3932989.0,382921.0,410963.0,2433514.0,,270940.0,
4.0,126511624.0,MaST Community CS III,Philadelphia,11324962.0,6011729.0,317450.0,17654141.0,,2438864.0,20093005.0,,7609936.0,3641754.0,,73272.0,,,,,497360.0,552150.0,2514935.0,209025.0,369564.0,1685362.0,,183333.0,
4.0,126510002.0,Mastery CHS-Lenfest Campus,Philadelphia,9448764.0,4193499.0,109089.0,13751352.0,,19440.0,13770792.0,,4989250.0,4315212.0,,144302.0,,,,,1438765.0,44674.0,1753926.0,109958.0,62800.0,628495.0,24639.0,130242.0,
4.0,126518118.0,Mastery CS John Wister Elementary,Philadelphia,6395024.0,3002883.0,13788.0,9411695.0,,29160.0,9440855.0,,3473362.0,2757068.0,,164594.0,,,,,575027.0,44483.0,1371041.0,91211.0,48500.0,741911.0,239.0,130471.0,
4.0,126519644.0,Mastery CS-Cleveland Elementary,Philadelphia,8822162.0,3782590.0,101584.0,12706336.0,,,12706336.0,,4725249.0,3866156.0,,230757.0,,,,,872511.0,42690.0,1783006.0,110220.0,67500.0,766602.0,2226.0,137835.0,
4.0,126511748.0,Mastery CS-Clymer Elementary,Philadelphia,6153068.0,3076075.0,17375.0,9246518.0,,54720.0,9301238.0,,3538526.0,2507305.0,,107237.0,,,,,860707.0,9515.0,1319411.0,110429.0,42600.0,604998.0,1388.0,127027.0,
4.0,126518795.0,Mastery CS-Francis D. Pastorius Elementary,Philadelphia,8529076.0,3359541.0,20854.0,11909471.0,,29160.0,11938631.0,,4940142.0,3521943.0,,66991.0,,,,,617811.0,1218.0,1711593.0,98512.0,63500.0,733386.0,1643.0,131878.0,
4.0,126513734.0,Mastery CS-Gratz Campus,Philadelphia,15253322.0,9886392.0,237757.0,25377471.0,,100920.0,25478391.0,,7447194.0,7120547.0,437442.0,248139.0,,,,,2812221.0,134527.0,3354584.0,80952.0,117800.0,3190706.0,14673.0,180929.0,
4.0,126513290.0,Mastery CS-Hardy Williams,Philadelphia,15434411.0,7126057.0,184673.0,22745141.0,,433560.0,23178701.0,,9062025.0,6116083.0,,256303.0,,,,,1730488.0,114191.0,3272433.0,137032.0,116400.0,1570115.0,14759.0,170639.0,
4.0,126516457.0,Mastery CS-Harrity Campus,Philadelphia,9999116.0,4438737.0,179971.0,14617824.0,,29160.0,14646984.0,,6487970.0,3341937.0,,169209.0,,,,,1174171.0,4421.0,2183494.0,104725.0,72900.0,745137.0,8213.0,145676.0,
4.0,126519433.0,Mastery CS-Mann Campus,Philadelphia,6388561.0,3075701.0,12825.0,9477087.0,,29160.0,9506247.0,,4317617.0,1861179.0,,209765.0,,,,,682715.0,42170.0,1399139.0,87513.0,49300.0,688087.0,,126777.0,
4.0,151514721.0,Mastery CS-Pickett Campus,Philadelphia,13831848.0,6855355.0,258675.0,20945878.0,,29160.0,20975038.0,,7429086.0,6200166.0,,202596.0,,,,,2034435.0,54482.0,2450773.0,91600.0,94900.0,1938188.0,32809.0,158168.0,
4.0,126510022.0,Mastery CS-Shoemaker Campus,Philadelphia,9709874.0,6024636.0,125196.0,15859706.0,,42939.0,15902645.0,,5620931.0,3884201.0,,204742.0,,,,,1557575.0,71016.0,2049411.0,107555.0,78200.0,2007716.0,9320.0,143843.0,
4.0,126517286.0,Mastery CS-Smedley Campus,Philadelphia,10627241.0,3646167.0,265564.0,14538972.0,,29160.0,14568132.0,,6778908.0,3786309.0,,62024.0,,,,,677244.0,24794.0,1923968.0,138380.0,74800.0,665075.0,,141906.0,
4.0,126510023.0,Mastery CS-Thomas Campus,Philadelphia,15281595.0,7656100.0,238514.0,23176209.0,,452981.0,23629190.0,,10808746.0,4248871.0,,223978.0,,,,,2165571.0,50338.0,3317839.0,202781.0,112600.0,1539027.0,7060.0,260884.0,
4.0,126517643.0,Mastery Prep Elementary CS,Philadelphia,6686553.0,2816936.0,78543.0,9582032.0,,336480.0,9918512.0,,4517362.0,2045129.0,,124062.0,,,,,411767.0,25898.0,1447558.0,87289.0,49100.0,670817.0,,124507.0,
4.0,126513230.0,Math Civics and Sciences CS,Philadelphia,6648889.0,4823979.0,104130.0,11576998.0,82029.0,,11659027.0,,6142161.0,506728.0,,,,,,,516219.0,44728.0,1982116.0,37689.0,160275.0,1946664.0,45024.0,91264.0,
4.0,126519392.0,Memphis Street Academy CS @ JP Jones,Philadelphia,5059960.0,5411111.0,200539.0,10671610.0,,,10671610.0,,3550385.0,1360119.0,,149456.0,,,,,595594.0,682977.0,2671040.0,106843.0,169868.0,1025420.0,,159369.0,
4.0,126513000.0,Multicultural Academy CS,Philadelphia,2273371.0,1635125.0,15803.0,3924299.0,96110.0,503315.0,4523724.0,,1733072.0,540299.0,,,,,,,84612.0,10805.0,950343.0,90220.0,77318.0,329081.0,70382.0,22364.0,
4.0,126513420.0,New Foundations CS,Philadelphia,16853003.0,8478556.0,766341.0,26097900.0,1635410.0,1767237.0,29500547.0,,12094158.0,4561150.0,,197695.0,,,,,1060446.0,652966.0,3785516.0,335608.0,367500.0,1805815.0,,470705.0,
4.0,126510019.0,Northwood Academy CS,Philadelphia,8291268.0,4804958.0,170834.0,13267060.0,625632.0,680942.0,14573634.0,,5774477.0,2516791.0,,,,,,,615016.0,,2076512.0,155859.0,287134.0,1256743.0,,413694.0,
4.0,126513452.0,Olney Charter High School,Philadelphia,,,,,,,,,,,,,,,,,,,,,,,,,
4.0,173515368.0,Pan American Academy CS,Philadelphia,7303572.0,6260957.0,671115.0,14235644.0,359607.0,1025703.0,15620954.0,,5862424.0,1396486.0,,44662.0,,,,,1191493.0,1012711.0,1257742.0,231975.0,160323.0,1115221.0,10896.0,333347.0,947249.0
4.0,126510004.0,People for People CS,Philadelphia,5259154.0,4489047.0,341000.0,10089201.0,12743.0,1233419.0,11335363.0,,3274416.0,1868829.0,,115909.0,,,,,988574.0,515674.0,600007.0,158268.0,441208.0,1201271.0,5660.0,578385.0,
4.0,126513280.0,Philadelphia Academy CS,Philadelphia,14790263.37,8886817.7,205824.7,23882905.77,,673612.0,24556517.77,,8676260.42,5596666.25,,517336.7,,,,,387097.05,74652.14,2628501.66,352630.87,208763.34,3836674.61,1016627.85,381870.18,
4.0,126510009.0,Philadelphia Electrical & Tech CHS,Philadelphia,6249261.92,4770056.99,656959.02,11676277.93,4735025.96,1655876.92,18067180.81,,4988861.3,1058763.94,,201636.68,,,,,500278.86,1140.0,2150517.06,88335.72,128183.57,1000587.6,28696.44,872317.74,
4.0,126510929.0,Philadelphia Hebrew Public CS,Philadelphia,4239473.0,15338461.0,475949.0,20053883.0,56745.0,763985.0,20874613.0,,2709899.0,1467924.0,,61650.0,,,,,383470.0,279312.0,1093103.0,83383.0,455176.0,13041688.0,2329.0,,
4.0,126510016.0,Philadelphia Montessori CS,Philadelphia,2564395.0,1731358.0,133735.0,4429488.0,475382.0,,4904870.0,,1956131.0,608264.0,,,,,,,412984.0,65035.0,558147.0,98430.0,58678.0,407374.0,41504.0,89206.0,
4.0,126513400.0,Philadelphia Performing Arts CS,Philadelphia,26624700.0,15913929.0,1127335.0,43665964.0,1393677.0,3377250.0,48436891.0,,17300310.0,8990269.0,,334121.0,,,,,1581049.0,1169637.0,6795959.0,246934.0,734568.0,4652457.0,,733325.0,
4.0,126512960.0,Preparatory CS of Mathematics Science Tech and Careers,Philadelphia,4922327.89,3682703.34,84997.5,8690028.73,90919.91,214788.0,8995736.64,,3532805.23,1064839.63,,324683.03,,,,,508254.52,,1322270.73,129151.88,405570.38,829862.84,,487592.99,
4.0,126510008.0,Richard Allen Preparatory CS,Philadelphia,4233076.0,2847247.0,277142.0,7357465.0,,476106.0,7833571.0,,3550890.0,426088.0,,256098.0,,,,,574971.0,42973.0,1336141.0,83194.0,146853.0,663115.0,,,
4.0,126510001.0,Russell Byers CS,Philadelphia,8442968.0,18357271.0,386053.0,27186292.0,,1109320.0,28295612.0,,5226964.0,2758199.0,,457805.0,,,,,13931.0,55809.0,1816181.0,126888.0,122355.0,16222107.0,,,
4.0,114514135.0,Sankofa Freedom Academy CS,Philadelphia,7401558.94,4572805.06,459885.0,12434249.0,273418.0,228838.0,12936505.0,,5637564.26,1467719.77,,296274.91,,,,,805028.08,77662.58,1279571.53,129136.0,344887.0,1152308.87,148363.0,635848.0,
4.0,108515107.0,Southwest Leadership Academy CS,Philadelphia,5721616.0,6341103.0,,12062719.0,9350.0,1397315.0,13469384.0,,3879977.0,1825182.0,,16457.0,,,,,364805.0,365572.0,3395701.0,299562.0,,1214372.0,21782.0,679309.0,
4.0,192518422.0,Tacony Academy CS,Philadelphia,10917506.0,11976424.0,554079.0,23448009.0,,,23448009.0,,7912119.0,2768555.0,,236832.0,,,,,1450236.0,394789.0,3765878.0,242395.0,413614.0,5281478.0,,428034.0,
4.0,126511530.0,TECH Freire CS,Philadelphia,3777536.14,5333932.81,528910.83,9640379.78,,,9640379.78,,2134280.45,1643255.69,,,,,,,624355.55,,1509948.05,239949.18,87799.08,2141343.93,,730537.02,
4.0,126515691.0,The Philadelphia CS for Arts and Sciences at HR Edmunds,Philadelphia,12174140.0,6857868.0,126802.0,19158810.0,695437.0,,19854247.0,,6831894.0,5210727.0,,131519.0,,,,,799269.0,641712.0,2826149.0,135593.0,345420.0,1779056.0,,330669.0,
4.0,126512674.0,Universal Alcorn CS,Philadelphia,5260138.0,4429882.0,494666.0,10184686.0,,114203.0,10298889.0,,3644974.0,1604425.0,,10739.0,,,,,683955.0,389648.0,1231126.0,174519.0,540836.0,1126577.0,283221.0,,
4.0,126519434.0,Universal Audenried CS,Philadelphia,5804157.0,5674022.0,563101.35,12041280.35,,391944.0,12433224.35,,4128696.0,1630301.0,,45160.0,,,,,1235246.0,359769.0,1001843.0,277577.0,562007.0,1983359.0,254221.0,,
4.0,126517442.0,Universal Creighton CS,Philadelphia,7679212.81,5166717.79,484633.0,13330563.6,437987.0,173427.0,13941977.6,,6230451.46,1321908.73,,126852.62,,,,,955508.98,167284.25,1418414.81,177918.85,810151.65,1586985.34,34910.18,15543.73,
4.0,126513210.0,Universal Institute CS,Philadelphia,6054309.44,4263270.0,2092766.0,12410345.44,,720000.0,13130345.44,,4920786.0,1036172.44,,97351.0,,,,,716506.0,135909.0,1225551.0,184934.0,594448.0,1377869.0,28053.0,,
4.0,126513415.0,Universal Vare CS,Philadelphia,1982358.0,1678398.0,147393.0,3808149.0,,186000.0,3994149.0,,1728363.0,253995.0,,,,,,,173190.0,125198.0,663702.0,57475.0,196124.0,452327.0,10382.0,,
4.0,126513020.0,West Oak Lane CS,Philadelphia,12434533.0,8280264.0,88628.0,20803425.0,,,20803425.0,,7637488.0,4513632.0,,283413.0,,,,,425551.0,144587.0,3560920.0,147453.0,233964.0,3021780.0,,746009.0,
4.0,126510006.0,West Phila. Achievement CES,Philadelphia,6358595.0,4096556.0,612836.0,11067987.0,,771366.0,11839353.0,,4800236.0,1367718.0,,190641.0,,,,,48659.0,522140.0,1790612.0,96035.0,152556.0,1486229.0,,325.0,
4.0,126510007.0,Wissahickon CS,Philadelphia,9636241.0,8230274.0,1190706.0,19057221.0,,901194.0,19958415.0,,6237721.0,3262998.0,,135522.0,,,,,397478.0,1179417.0,4257344.0,205488.0,193926.0,1985213.0,,11408.0,
4.0,126513250.0,Young Scholars CS,Philadelphia,3696917.0,3083581.71,254719.0,7035217.71,,8868.0,7044085.71,,2546149.0,1110617.0,,40151.0,,,,,484124.0,35209.0,1670750.71,80326.0,114821.0,698002.0,,349.0,
4.0,126512870.0,Youth Build Phila CS,Philadelphia,2847225.82,4146428.0,366692.0,7360345.82,3200.0,3148728.0,10512273.82,,1365633.82,666310.0,815282.0,,,,,,797017.0,5455.0,1079052.0,,490514.0,704013.0,,1070377.0,
4.0,129544907.0,Gillingham Charter School,Schuylkill,2137170.0,2360172.0,315114.47,4812456.47,,128571.0,4941027.47,,1740859.0,396311.0,,,,,,,66971.0,281029.0,1341284.0,100564.0,102743.0,466691.0,890.0,,
4.0,105620001.0,Tidioute Community CS,Warren,3300171.97,2286091.63,51062.78,5637326.38,,77138.96,5714465.34,,2563349.64,704862.02,,31960.31,,,,,116863.2,161783.82,725513.66,88659.21,109303.77,1080067.97,,3900.0,
4.0,101636920.0,California Academy of Learning CS,Washington,139403.0,146822.0,,286225.0,,,286225.0,,127057.0,12346.0,,,,,,,,1136.0,5133.0,15399.0,42715.0,75394.0,,7045.0,
4.0,107653040.0,Dr Robert Ketterer CS Inc,Westmoreland,3298006.0,2150724.0,297324.0,5746054.0,,,5746054.0,,2977356.0,320650.0,,,,,,,95968.0,26102.0,754204.0,13748.0,459843.0,673932.0,,126927.0,
4.0,112673300.0,Crispus Attucks CS,York,1069076.8,1180759.2,118582.0,2368418.0,,,2368418.0,,554454.15,247337.15,188760.15,78525.35,,,,,221899.33,172053.15,726806.72,,60000.0,,,,
4.0,112673500.0,Lincoln CS,York,6955550.85,3607776.5,700355.04,11263682.39,,451263.0,11714945.39,,5267476.49,1688074.36,,,,,,,291792.53,82214.5,1168106.89,222915.52,220245.97,1225887.38,,396613.71,
4.0,189670676.0,York Academy Regional CS,York,9288594.51,7525228.52,31663.08,16845486.11,,338.5,16845824.61,,7638591.45,1639886.0,,10117.06,,,,,561371.75,157432.23,1569548.28,184585.3,452790.19,4307539.39,,291961.38,
6.0,113363705.0,Lancaster County Academy,Lancaster,355155.94,92191.7,,447347.64,,2521.08,449868.72,,355155.94,,,,,,,,,36056.9,33267.21,,8337.59,14530.0,,,
6.0,112679205.0,York Adams Academy,York,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,School District,,21377959612.850018,9959465615.960005,599525882.6399992,31936951111.449955,468550093.11000013,3448573614.509999,35854074819.07,,14355410351.089996,5726039609.259999,711352437.7700003,297651513.16999984,33349787.4,25399127.750000004,2430881.41,226325905.00000006,1264638525.260002,1001959455.4899987,1844967136.0000002,408112542.37,386684428.91999996,2733927302.5600057,1681092141.179999,607328766.4999995,30755317.680000007
,,AVTS / CTC,,398899528.8599999,259276648.64000008,4406888.139999999,662583065.64,9101916.540000003,52058912.21,723743894.3900002,,68272530.16000001,24844494.41999999,261125038.51,3240867.18,0.0,41414058.589999996,2540.0,0.0,34372265.739999995,17987852.21,62447393.33000001,5345341.659999998,22538363.92,87507181.24999999,9854241.54,17666541.800000004,1557467.1900000002
,,Charter School,,1743380182.9900002,1226610136.0100002,61366886.029999994,3031357205.03,48716798.059999995,218745719.66,3298819722.75,,1186858857.9400005,528877375.49000007,3925178.6599999997,23484046.24,0.0,0.0,234724.66,0.0,205304796.61000004,101699106.72000001,370917934.43,29112431.330000002,99109652.22999999,329441791.1399999,9656875.57,76619607.93999998,4747940.039999999
