Name,AcademicYearId,AUN,DataElement,DisplayValue
Greater Altoona CTC,18,108070607,Instruction,5525704.72
Admiral Peary AVTS,18,108110307,Instruction,1783036.37
Greater Johnstown CTC,18,108112607,Instruction,3882414.0
Somerset County Technology Center,18,108567807,Instruction,3705241.24
Seneca Highlands Career and Technical Center,18,109420107,Instruction,1311254.94
Central PA Institute of Science & Technology,18,110141607,Instruction,5178696.22
Clearfield County CTC,18,110171607,Instruction,2904497.39
Fulton County AVTS,18,111292507,Instruction,637732.0
Huntingdon County CTC,18,111312607,Instruction,1316309.49
Mifflin County Academy of Science and Technology,18,111444307,Instruction,1987270.0
Franklin County CTC,18,112282307,Instruction,4312110.16
York Co School of Technology,18,112679107,Instruction,17270437.44
Lancaster County CTC,18,113363807,Instruction,17077589.26
Lebanon County CTC,18,113384307,Instruction,6294045.56
Berks CTC,18,114060557,Instruction,8531180.09
Reading Muhlenberg CTC,18,114067107,Instruction,5612159.14
Cumberland Perry AVTS,18,115211657,Instruction,4189545.61
Dauphin County Technical School,18,115221607,Instruction,11313678.02
Columbia-Montour AVTS,18,116191757,Instruction,5400464.0
Northumberland County CTC,18,116495207,Instruction,1233877.7
SUN Area Technical Institute,18,116606707,Instruction,3812431.06
Northern Tier Career Center,18,117080607,Instruction,2368334.52
Lycoming CTC,18,117414807,Instruction,1257186.63
Wilkes-Barre Area CTC,18,118408607,Instruction,5992735.31
West Side CTC,18,118408707,Instruction,3936872.38
CTC of Lackawanna County,18,119354207,Instruction,4312014.0
Susquehanna County CTC,18,119584707,Instruction,2813726.44
Monroe Career & Tech Inst,18,120454507,Instruction,5650552.37
Bethlehem AVTS,18,120481107,Instruction,6048263.1
Career Institute of Technology,18,120483007,Instruction,4105651.8
Carbon Career & Technical Institute,18,121131507,Instruction,4463716.15
Lehigh Career & Technical Institute,18,121393007,Instruction,17181580.92
Bucks County Technical High School,18,122091457,Instruction,17154283.0
Middle Bucks Institute of Technology,18,122097007,Instruction,5766183.19
Upper Bucks County Technical School,18,122099007,Instruction,5217368.4
Central Montco Technical High School,18,123460957,Instruction,3433456.65
Eastern Center for Arts & Technology,18,123463507,Instruction,4283537.0
North Montco Tech Career Center,18,123465507,Instruction,7827733.98
Western Montgomery CTC,18,123469007,Instruction,3539075.64
Chester County Technical College HS,18,124151607,Instruction,13305430.0
Delaware County Technical High School,18,125232407,Instruction,8684119.0
Philadelphia AVTS,18,126514007,Instruction,23350514.86
Beaver County CTC,18,127041307,Instruction,3313281.0
Lenape Tech,18,128034607,Instruction,4299016.61
Indiana County Technology Center,18,128324207,Instruction,4086821.74
Schuylkill Technology Centers,18,129546907,Instruction,3720060.96
First Philadelphia Preparatory Charter School,18,100510000,Instruction,12858863.0
Sugar Valley Rural CS,18,101833400,Instruction,4108735.84
City CHS,18,102020001,Instruction,6505162.0
The New Academy CS,18,102020003,Instruction,1821142.0
Manchester Academic CS,18,102023030,Instruction,4404863.0
Urban Pathways 6-12 CS,18,102023080,Instruction,3955597.0
Passport Academy CS,18,102023217,Instruction,1305417.0
Provident CS,18,102027560,Instruction,1767475.66
Propel CS-Homestead,18,103020002,Instruction,5409562.0
Propel CS-McKeesport,18,103020003,Instruction,3258411.0
Propel CS-Montour,18,103020004,Instruction,5956999.0
Propel CS-East,18,103020005,Instruction,3261776.0
Young Scholars of McKeesport Charter School,18,103020368,Instruction,1595932.0
Penn Hills Charter School of Entrepreneurship,18,103022481,Instruction,3666174.0
Urban Academy of Greater Pittsburgh CS,18,103023090,Instruction,2543232.0
Spectrum CS,18,103023410,Instruction,527519.0
Propel CS-Pitcairn,18,103024162,Instruction,3358486.0
Propel CS-Hazelwood,18,103024952,Instruction,2417821.0
Young Scholars of Western Pennsylvania CS,18,103025206,Instruction,3749715.0
Propel CS-Northside,18,103028192,Instruction,3261461.0
Urban Pathways K-5 College Charter School,18,103028246,Instruction,3510631.0
Westinghouse Arts Academy CS,18,103028425,Instruction,782370.89
Universal Daroff Charter School,18,103519376,Instruction,5880644.0
Keystone Education Center CS,18,104432830,Instruction,2337366.72
Antonia Pantoja Community Charter School,18,104510394,Instruction,5671578.0
Perseus House CS of Excellence,18,105250001,Instruction,4251347.02
Montessori Regional CS,18,105250004,Instruction,3347082.0
Robert Benjamin Wiley Community CS,18,105252920,Instruction,3505485.61
Erie Rise Leadership Academy Charter School,18,105257512,Instruction,3136690.0
Tidioute Community CS,18,105620001,Instruction,2732173.6
Dr Robert Ketterer CS Inc,18,107653040,Instruction,2208855.0
HOPE for Hyndman CS,18,108057079,Instruction,1806301.0
Central PA Digital Learning Foundation CS,18,108070001,Instruction,1564906.53
Southwest Leadership Academy CS,18,108515107,Instruction,3304161.0
Young Scholars of Central PA CS,18,110140001,Instruction,3668949.0
Centre Learning Community CS,18,110143060,Instruction,1201034.0
Nittany Valley CS,18,110143120,Instruction,527843.0
Wonderland CS,18,110143310,Instruction,0.0
Stone Valley Community CS,18,111315438,Instruction,626668.68
New Day Charter School,18,111440001,Instruction,1217780.58
Crispus Attucks CS,18,112673300,Instruction,1031943.0
Lincoln CS,18,112673500,Instruction,5746747.01
La Academia Partnership Charter School,18,113362940,Instruction,1984108.89
I-LEAD Charter School,18,114060392,Instruction,2472879.0
Sankofa Freedom Academy Charter School,18,114514135,Instruction,4494779.6
Infinity CS,18,115220001,Instruction,1030571.0
Commonwealth Charter Academy CS,18,115220002,Instruction,61452823.26
Pennsylvania Distance Learning CS,18,115220003,Instruction,7641750.0
Premier Arts and Science Charter School,18,115222343,Instruction,1501989.0
Sylvan Heights Science CS,18,115223050,Instruction,2022737.0
Capital Area School for the Arts Charter School,18,115227010,Instruction,1756033.87
Reach Cyber CS,18,115227871,Instruction,18157927.36
Susq-Cyber CS,18,116493130,Instruction,640083.42
Bear Creek Community CS,18,118400001,Instruction,2973255.56
Fell CS,18,119350001,Instruction,1216090.0
Howard Gardner Multiple Intelligence CS,18,119355028,Instruction,1654013.31
Evergreen Community CS,18,120450003,Instruction,1152338.31
Lehigh Valley Academy Regional CS,18,120480002,Instruction,12551314.0
Lehigh Valley Charter High School for the Arts,18,120483170,Instruction,4568799.46
Easton Arts Academy Elementary CS,18,120486892,Instruction,1961327.0
Roberto Clemente CS,18,121393330,Instruction,4186090.0
Circle of Seasons Charter School,18,121394017,Instruction,2740835.02
Innovative Arts Academy CS,18,121395526,Instruction,1960825.21
Arts Academy CS,18,121395927,Instruction,2707485.93
Executive Education Academy Charter School,18,121398065,Instruction,6098447.0
Arts Academy Elementary Charter School,18,121399898,Instruction,2593106.0
Center for Student Learning CS at Pennsbury,18,122090001,Instruction,1388753.57
School Lane CS,18,122093140,Instruction,9522808.74
Bucks County Montessori CS,18,122093460,Instruction,1689506.42
Pennsylvania Virtual CS,18,123460001,Instruction,17665901.48
Souderton CS Collaborative,18,123463370,Instruction,2512333.0
21st Century Cyber CS,18,124150002,Instruction,6907476.89
Avon Grove CS,18,124150003,Instruction,15302241.0
Pennsylvania Leadership Charter School,18,124150004,Instruction,22591165.26
Insight PA Cyber CS,18,124152637,Instruction,5820329.18
Chester Co Family Academy CS,18,124152880,Instruction,932429.1
Collegium CS,18,124153320,Instruction,24956264.0
Renaissance Academy CS,18,124153350,Instruction,9793569.0
Achievement House CS,18,125230001,Instruction,4363825.3
Widener Partnership CS,18,125230002,Instruction,3240768.09
Chester Community CS,18,125232950,Instruction,23834298.99
Vision Academy Charter School,18,125233517,Instruction,2241297.56
Chester Charter Scholars Academy CS,18,125236827,Instruction,5978243.97
Russell Byers CS,18,126510001,Instruction,4286839.0
Mastery CHS-Lenfest Campus,18,126510002,Instruction,5863273.0
People for People CS,18,126510004,Instruction,4672098.81
Green Woods CS,18,126510005,Instruction,3746088.0
West Phila. Achievement CES,18,126510006,Instruction,3632705.0
Wissahickon CS,18,126510007,Instruction,7157010.0
Richard Allen Preparatory CS,18,126510008,Instruction,3091802.0
Philadelphia Electrical & Tech CHS,18,126510009,Instruction,4059608.36
Belmont Charter School,18,126510010,Instruction,7096473.2
Discovery Charter School,18,126510011,Instruction,3838008.0
KIPP Philadelphia Charter School,18,126510013,Instruction,7513613.0
Maritime Academy Charter School,18,126510014,Instruction,5515761.0
Ad Prima CS,18,126510015,Instruction,4108359.0
Philadelphia Montessori CS,18,126510016,Instruction,1267318.0
Khepera CS,18,126510017,Instruction,4037068.98
Northwood Academy CS,18,126510019,Instruction,6085773.81
Agora Cyber CS,18,126510020,Instruction,65862236.0
Folk Arts-Cultural Treasures CS,18,126510021,Instruction,3391725.0
Mastery CS-Shoemaker Campus,18,126510022,Instruction,7240059.0
Mastery CS-Thomas Campus,18,126510023,Instruction,10613943.0
TECH Freire CS,18,126511530,Instruction,2295513.0
Esperanza Cyber CS,18,126511563,Instruction,1930448.0
Mastery CS-Clymer Elementary,18,126511748,Instruction,5211490.0
Independence CS West,18,126512039,Instruction,2623511.0
Universal Alcorn CS,18,126512674,Instruction,4275544.0
Community Academy of Philadelphia CS,18,126512840,Instruction,10487024.0
Harambee Institute of Science and Technology CS,18,126512850,Instruction,3335580.0
Youth Build Phila CS,18,126512870,Instruction,2931260.0
Preparatory CS of Mathematics Science Tech and Careers,18,126512960,Instruction,3490053.23
Imhotep Institute CHS,18,126512980,Instruction,2684986.0
Alliance for Progress CS,18,126512990,Instruction,3666725.0
Multicultural Academy CS,18,126513000,Instruction,2032500.0
West Oak Lane CS,18,126513020,Instruction,6632087.0
Inquiry Charter School,18,126513070,Instruction,1895378.45
Eugenio Maria De Hostos CS,18,126513100,Instruction,4507573.0
Laboratory CS,18,126513110,Instruction,4286667.0
MaST Community CS II,18,126513117,Instruction,2898296.0
MAST Community CS,18,126513150,Instruction,9129234.0
Christopher Columbus CS,18,126513160,Instruction,6602252.79
Charter High School for Architecture and Design,18,126513190,Instruction,4048957.0
Universal Institute CS,18,126513210,Instruction,4360044.0
Math Civics and Sciences CS,18,126513230,Instruction,6246503.97
Young Scholars CS,18,126513250,Instruction,1820265.0
Freire CS,18,126513270,Instruction,6842681.0
Philadelphia Academy CS,18,126513280,Instruction,10457797.0
Mastery CS-Hardy Williams,18,126513290,Instruction,11567977.0
Global Leadership Academy CS,18,126513380,Instruction,4649818.0
Philadelphia Performing Arts CS,18,126513400,Instruction,15415796.0
Universal Vare Charter School,18,126513415,Instruction,3391649.0
New Foundations CS,18,126513420,Instruction,9577556.0
Esperanza Academy Charter School,18,126513440,Instruction,10426473.0
Franklin Towne CHS,18,126513450,Instruction,7035790.0
Olney Charter High School,18,126513452,Instruction,15236669.0
Mariana Bracetti Academy CS,18,126513480,Instruction,8570816.0
Independence CS,18,126513510,Instruction,6239833.0
Mastery CS-Gratz Campus,18,126513734,Instruction,15107559.0
ACT Academy Cyber CS,18,126514368,Instruction,476556.13
KIPP DuBois Charter School,18,126514864,Instruction,4560479.0
KIPP West Philadelphia CS,18,126515492,Instruction,1830674.0
The Philadelphia CS for Arts and Sciences at HR Edmunds,18,126515691,Instruction,9155338.0
Mastery CS-Harrity Campus,18,126516457,Instruction,8060017.0
Mastery CS-Smedley Campus,18,126517286,Instruction,7168652.0
Universal Creighton Charter School,18,126517442,Instruction,5610581.0
Global Leadership Academy CS Southwest at Huey,18,126518004,Instruction,3948186.0
Mastery CS John Wister Elementary,18,126518118,Instruction,4220585.0
Frederick Douglass Mastery Charter School,18,126518547,Instruction,6917421.0
Mastery CS-Francis D. Pastorius Elementary,18,126518795,Instruction,5901914.0
Memphis Street Academy CS @ JP Jones,18,126519392,Instruction,6906339.0
Mastery CS-Mann Campus,18,126519433,Instruction,4833093.0
Universal Audenried Charter School,18,126519434,Instruction,4732228.0
Lindley Academy CS at Birney,18,126519476,Instruction,4634214.0
Mastery CS-Cleveland Elementary,18,126519644,Instruction,6747209.0
Lincoln Park Performing Arts CS,18,127040002,Instruction,4946236.75
Pennsylvania Cyber CS,18,127043430,Instruction,92128041.86
Baden Academy CS,18,127046517,Instruction,3968918.83
Gillingham Charter School,18,129544907,Instruction,1961583.0
John B Stetson Charter School,18,133513315,Instruction,6390339.0
Helen Thackston Charter School,18,134677866,Instruction,0.0
Lehigh Valley Dual Language Charter School,18,139481451,Instruction,2827449.49
Vida Charter School,18,141019741,Instruction,1915521.0
Franklin Towne Charter Elementary School,18,147513703,Instruction,5595487.0
Mastery CS-Pickett Campus,18,151514721,Instruction,8024373.0
Propel CS-Braddock Hills,18,160028259,Instruction,7910734.0
Universal Bluford Charter School,18,168513758,Instruction,4084539.0
KIPP West Philadelphia Preparatory Charter School,18,172510793,Instruction,3168145.0
Pan American Academy CS,18,173515368,Instruction,6800185.0
Lincoln Leadership Academy Charter School,18,175390169,Instruction,4579744.82
Eastern University Academy Charter School,18,177518712,Instruction,2187444.0
ASPIRA Bilingual Cyber Charter School,18,181519176,Instruction,3241743.0
Keystone Academy Charter School,18,182514568,Instruction,3933927.0
Boys Latin of Philadelphia CS,18,185515523,Instruction,5884203.0
Seven Generations Charter School,18,188392660,Instruction,2560938.0
York Academy Regional Charter School,18,189670676,Instruction,4838261.17
Tacony Academy Charter School,18,192518422,Instruction,6508982.0
Gettysburg Montessori Charter School,18,197010542,Instruction,1486970.0
Environmental Charter School at Frick Park,18,199025446,Instruction,5890718.0
Albert Gallatin Area SD,18,101260303,SupportServices,16862421.84
Brownsville Area SD,18,101260803,SupportServices,8270676.8
Connellsville Area SD,18,101261302,SupportServices,22175631.91
Frazier SD,18,101262903,SupportServices,4992416.16
Laurel Highlands SD,18,101264003,SupportServices,14690353.8
Uniontown Area SD,18,101268003,SupportServices,14955367.7
Carmichaels Area SD,18,101301303,SupportServices,4825040.23
Central Greene SD,18,101301403,SupportServices,10917397.02
Jefferson-Morgan SD,18,101303503,SupportServices,3996167.19
Southeastern Greene SD,18,101306503,SupportServices,4147689.44
West Greene SD,18,101308503,SupportServices,4901850.87
Avella Area SD,18,101630504,SupportServices,3683249.2
Bentworth SD,18,101630903,SupportServices,5471164.07
Bethlehem-Center SD,18,101631003,SupportServices,6728298.24
Burgettstown Area SD,18,101631203,SupportServices,5815373.71
California Area SD,18,101631503,SupportServices,4495138.01
Canon-McMillan SD,18,101631703,SupportServices,25913100.89
Charleroi SD,18,101631803,SupportServices,6887700.72
Chartiers-Houston SD,18,101631903,SupportServices,6171723.7
Fort Cherry SD,18,101632403,SupportServices,5881104.23
McGuffey SD,18,101633903,SupportServices,10565330.97
Peters Township SD,18,101636503,SupportServices,17885916.42
Ringgold SD,18,101637002,SupportServices,14952836.87
Trinity Area SD,18,101638003,SupportServices,17398357.92
Washington SD,18,101638803,SupportServices,7411487.75
Pittsburgh SD,18,102027451,SupportServices,210681930.52
Allegheny Valley SD,18,103020603,SupportServices,7578970.08
Avonworth SD,18,103020753,SupportServices,9161706.59
Pine-Richland SD,18,103021003,SupportServices,22422292.0
Baldwin-Whitehall SD,18,103021102,SupportServices,21083089.59
Bethel Park SD,18,103021252,SupportServices,21062831.78
Brentwood Borough SD,18,103021453,SupportServices,5721303.66
Carlynton SD,18,103021603,SupportServices,8853586.41
Chartiers Valley SD,18,103021752,SupportServices,17394027.52
Clairton City SD,18,103021903,SupportServices,4734287.0
Cornell SD,18,103022103,SupportServices,4409354.0
Deer Lakes SD,18,103022253,SupportServices,12539588.89
Duquesne City SD,18,103022503,SupportServices,4940502.16
East Allegheny SD,18,103022803,SupportServices,9873488.23
Elizabeth Forward SD,18,103023153,SupportServices,13147052.77
