Ctgy,AUN,LEA Name,County,"Instruction
1000",Support Services 2000,Operation of Noninstructional Services 3000,Current Expenditures,"Facilities Acquisition, Construction and Improvement Services 4000",Other Expenditures and Financing Uses 5000,Total Expenditures ,"Actual
Instruction Expense (AIE)","Regular
Programs - Elem/Sec
1100","Special
Programs - Elem/Sec
1200",Vocational Education Programs 1300,Other Instructional Programs - E/S 1400,Nonpublic School Programs 1500,Adult Education Programs 1600,Higher Education Programs for Secondary Students 1700,Pre-Kindergarten 1800,"Support Services -Students
2100",Instructional Staff 2200,Administration 2300,Pupil Health 2400,Business 2500,Operation & Maintenance of Plant Services 2600,Student Transportation Services 2700,Central 2800,Other Support Services 2900
3.0,125232407.0,Delaware County Technical High School,Delaware,8885934.0,6408136.0,71583.0,15365653.0,,971794.0,16337447.0,,660708.0,,6979768.0,,,1245458.0,,,674230.0,65073.0,1497846.0,123608.0,265308.0,3241024.0,4143.0,342825.0,194079.0
3.0,105252807.0,Erie County Technical School,Erie,4053766.87,2834358.27,7916.2,6896041.340000001,60801.81,405900.0,7362743.15,,,203359.21,2798687.03,534616.76,,517103.87,,,481615.33,309389.41,506747.43,43349.26,213936.51,849853.23,,429467.1,
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,2902208.55,1052467.77,29152.19,3983828.51,,,3983828.51,,691893.29,449798.09,1760517.17,,,,,,207766.0,22308.73,296877.17,48634.89,2773.46,470801.09,3306.43,,
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,5036742.62,2392708.5,9029.12,7438480.24,,366218.57,7804698.81,,,497653.34,3027151.91,26018.03,,1485919.34,,,362096.13,185286.21,522823.34,,230271.82,1092231.0,,,
3.0,112282307.0,Franklin County CTC,Franklin,4320094.96,2738710.19,36030.68,7094835.83,,1311390.73,8406226.56,,,,4106515.72,,,213579.24,,,500614.4,20257.22,463018.68,128769.19,442663.01,888960.61,,294427.08,
3.0,111292507.0,Fulton County AVTS,Fulton,570707.0,377435.0,4599.0,952741.0,6676.0,,959417.0,,,,570707.0,,,,,,22188.0,5925.0,204310.0,,125103.0,12824.0,3696.0,3389.0,
3.0,101302607.0,Greene County CTC,Greene,2431812.25,1298329.95,78319.85,3808462.0500000003,,21638.88,3830100.93,,,150789.17,1723563.18,,,557459.9,,,220632.99,12802.76,342997.51,3057.48,117342.1,454876.16,,140836.83,5784.12
3.0,111312607.0,Huntingdon County CTC,Huntingdon,1314652.15,1009323.36,21221.86,2345197.3699999996,,199822.29,2545019.66,,,,1314652.15,,,,,,,87884.96,371703.38,,154299.19,395435.83,,,
3.0,128324207.0,Indiana County Technology Center,Indiana,3900621.99,1675703.32,11061.55,5587386.86,216558.59,354756.96,6158702.41,,,250503.57,2267145.83,,,1382972.59,,,160591.89,76904.8,448041.38,49814.57,264932.18,509758.15,,165660.35,
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,4306363.16,2738367.55,,7044730.71,20636.29,1017796.0,8083163.0,,1660082.29,170387.0,1708715.67,4016.55,,763161.65,,,417833.97,536503.83,524470.11,73804.3,280293.2,893495.38,,11966.76,
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,4340678.0,3000347.0,,7341025.0,,95985.0,7437010.0,,,,3396840.0,,,943838.0,,,247416.0,303591.0,848830.0,83154.0,373661.0,1143695.0,,,
3.0,113363807.0,Lancaster County CTC,Lancaster,16024068.22,9231933.29,186849.75,25442851.259999998,,2811161.15,28254012.41,,192427.49,,8813117.24,,,7018523.49,,,1167615.23,1330006.56,2282571.27,165384.45,558440.56,2388792.19,1156408.65,182714.38,
3.0,104374207.0,Lawrence County CTC,Lawrence,4159404.27,2506204.66,31431.66,6697040.59,,831.37,6697871.96,,1788849.91,415564.05,1954990.31,,,,,,166440.94,237894.05,796823.45,108154.47,164817.05,1032074.7,,,
3.0,113384307.0,Lebanon County CTC,Lebanon,6266229.21,2587397.86,17552.61,8871179.68,,542378.51,9413558.19,,242874.87,337985.41,3811949.66,,,1873419.27,,,249083.39,294387.64,745062.6,60087.6,381429.62,844792.01,,12555.0,
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,17628786.0,9796649.91,91626.77,27517062.68,,3582404.41,31099467.09,,2213079.59,1312305.61,10355109.63,1422085.14,,2326206.03,,,1000926.46,1230552.31,1902619.53,149476.95,752456.81,2859791.3,7955.36,1892871.19,
3.0,118408707.0,West Side CTC,Luzerne,3884601.24,2622729.86,43642.76,6550973.859999999,621461.3,28010.35,7200445.51,,1781981.95,,1911317.09,191302.2,,,,,170768.97,26449.82,680025.47,135469.25,440817.12,966458.35,,202740.88,
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,5864380.3,3436163.34,39362.41,9339906.05,,645780.0,9985686.05,,,,5670090.1,163854.91,,30435.29,,,275952.34,204646.61,700681.52,112130.12,310913.86,1451202.65,,380636.24,
3.0,117414807.0,Lycoming CTC,Lycoming,1252756.85,603837.31,,1856594.1600000001,,31500.0,1888094.16,,,,1252756.85,,,,,,38965.0,38826.12,298557.28,,28520.0,157095.6,,41873.31,
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,1554898.43,714180.83,,2269079.26,,,2269079.26,,123007.68,,1405436.66,26440.11,,13.98,,,,15435.85,308320.75,,72497.09,317007.05,,920.09,
3.0,104435107.0,Mercer County Career Center,Mercer,2741808.82,2022067.86,5738.0,4769614.68,67202.25,965927.59,5802744.52,,,,2491760.82,,,250048.0,,,216602.38,197230.97,641766.73,118814.37,207924.15,637986.26,1743.0,,
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,2182350.0,1326683.0,17787.0,3526820.0,,161084.28,3687904.28,,,119384.0,1359855.0,,,703111.0,,,,,587175.0,25570.0,219526.0,407916.0,,86496.0,
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,5664431.14,4093466.98,28079.0,9785977.12,,1454886.62,11240863.74,,497797.82,445693.41,4197597.6,,,523342.31,,,585625.74,375911.96,716624.92,97002.26,374136.03,1430692.61,,513473.46,
3.0,123460957.0,Central Montco Technical High School,Montgomery,4050795.21,3561795.61,56015.5,7668606.32,,1564325.0,9232931.32,,,2.0,4026506.44,24286.77,,,,,812617.38,,908077.84,100939.54,399321.84,1121588.63,,219250.38,
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,4166761.36,5080078.58,23313.87,9270153.809999999,30924.88,275000.0,9576078.69,,,472760.94,3600241.45,62434.18,,31324.79,,,535294.9,86191.03,1793524.8,37768.58,608423.41,1031133.1,,987742.76,
3.0,123465507.0,North Montco Tech Career Center,Montgomery,7597899.32,4063780.0,36722.0,11698401.32,61769.0,703695.0,12463865.32,,1055506.32,714668.0,5001977.0,233395.0,,592353.0,,,754974.0,63823.0,1265319.0,49650.0,285431.0,1220374.0,,424209.0,
3.0,123469007.0,Western Montgomery CTC,Montgomery,3777637.5,2322396.5,51789.39,6151823.39,,396499.36,6548322.75,,87744.75,513792.97,3176099.78,,,,,,104492.12,,702471.11,61234.95,252977.12,784407.57,128336.2,288477.43,
3.0,120481107.0,Bethlehem AVTS,Northampton,6483224.35,4719686.3,56927.7,11259838.349999998,,1239588.96,12499427.31,,816021.37,541265.08,5125937.9,,,,,,1079864.62,55498.48,785068.47,77072.05,495646.77,1869300.19,,357235.72,
3.0,120483007.0,Career Institute of Technology,Northampton,4047897.19,3635193.55,37459.75,7720550.49,215526.24,1499123.82,9435200.55,,422329.67,96236.29,3529331.23,,,,,,335464.44,176592.68,656390.49,84220.17,428356.59,1209934.6,14122.92,362110.58,368001.08
3.0,116495207.0,Northumberland County CTC,Northumberland,1078733.73,809367.59,4060.0,1892161.3199999998,,26658.91,1918820.23,,,,1078733.73,,,,,,,16572.84,322275.42,51748.37,178432.48,236078.06,,4260.42,
3.0,126514007.0,Philadelphia AVTS,Philadelphia,24818380.33,11298150.21,82891.82,36199422.36,,,36199422.36,,19919201.71,,4899178.62,,,,,,1071983.51,684697.6,4009493.47,523377.16,630118.05,3935441.38,,443039.04,
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,3922726.43,3555930.66,32084.23,7510741.32,1476053.63,64411.64,9051206.59,,391147.52,404138.68,3127440.23,,,,,,298991.02,74207.26,733029.38,180318.89,535524.36,1178725.33,555134.42,,
3.0,108567807.0,Somerset County Technology Center,Somerset,3640410.51,2536852.22,32834.11,6210096.840000001,,,6210096.84,,,,2155568.94,,,1484841.57,,,239165.01,141580.8,231787.18,77434.98,208524.7,826799.55,371328.26,317995.12,122236.62
3.0,119584707.0,Susquehanna County CTC,Susquehanna,2657385.32,2435131.26,32086.57,5124603.15,,,5124603.15,,,,2287059.3,,,367580.02,2746.0,,473336.02,228739.5,547548.55,,99905.66,627465.01,434657.8,23478.72,
3.0,116606707.0,SUN Area Technical Institute,Union,3904731.7,2233994.91,17308.13,6156034.74,671348.24,171441.25,6998824.23,,116611.24,492568.35,3246608.73,10345.97,,38597.41,,,126633.24,678957.51,530858.22,77223.61,126965.82,677061.5,,16295.01,
3.0,106619107.0,Venango Technology Center,Venango,4266877.48,2148638.87,,6415516.350000001,,365597.0,6781113.35,,,100463.1,3010851.88,,,1155562.5,,,356530.23,171147.4,293832.29,4187.67,203529.87,607246.81,444611.1,67553.5,
3.0,101634207.0,Mon Valley CTC,Washington,1885555.21,1366843.15,32604.53,3285002.8899999997,,172813.21,3457816.1,,124778.87,101338.06,1646842.28,,,12596.0,,,152406.05,1486.91,371162.4,1992.65,112123.62,522729.81,,204941.71,
3.0,101638907.0,Western Area CTC,Washington,3045603.51,1713443.76,38957.87,4798005.14,,636347.0,5434352.14,,222893.39,,1699933.88,,,1122776.24,,,228420.77,,533736.82,26478.74,179917.33,629848.58,,115041.52,
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,5696520.0,2646542.0,24667.0,8367729.0,,603472.0,8971201.0,,396438.0,262190.0,4689601.0,,,348291.0,,,476372.0,31699.0,981055.0,1487.0,161593.0,969341.0,3540.0,21455.0,
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,2383368.0,1486122.09,26267.61,3895757.6999999997,,7202.27,3902959.97,,,37172.0,2236410.0,108731.0,,1055.0,,,200150.0,50385.0,497014.0,1671.0,249229.0,481326.0,6347.09,,
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,1610638.86,1603491.51,21144.33,3235274.7,133649.56,,3368924.26,,775.0,84452.95,1480288.1,,,45122.81,,,209517.2,192158.33,343315.65,,252916.39,602755.15,,2828.79,
3.0,112679107.0,York Co School of Technology,York,17756955.24,9265481.0,600589.83,27623026.069999997,,,27623026.07,,6895057.17,2000430.89,6077463.7,38500.44,,2745503.04,,,1088873.89,444557.09,1777551.71,182984.85,490521.19,2769027.64,1819054.9,692909.73,
4.0,197010542.0,Gettysburg Montessori Charter School,Adams,1585186.0,856010.0,35577.0,2476773.0,52819.0,156130.0,2685722.0,,1346912.0,238274.0,,,,,,,,78896.0,359928.0,58842.0,82773.0,191851.0,83720.0,,
4.0,141019741.0,Vida Charter School,Adams,2059834.0,1420730.0,11459.0,3492023.0,,,3492023.0,,1872759.0,187075.0,,,,,,,382806.0,28668.0,619030.0,78199.0,90826.0,186117.0,35084.0,,
4.0,102020001.0,City CHS,Allegheny,6580033.0,4229862.0,314198.0,11124093.0,,117732.0,11241825.0,,4707775.0,1851269.0,,,,,20989.0,,695693.0,241780.0,540622.0,120452.0,83502.0,1859357.0,6112.0,450463.0,231881.0
4.0,199025446.0,Environmental Charter School at Frick Park,Allegheny,6822745.0,4696282.0,225822.0,11744849.0,,921136.0,12665985.0,,4879057.0,1943688.0,,,,,,,962090.0,327627.0,1620202.0,143573.0,184376.0,1458414.0,,,
4.0,102023030.0,Manchester Academic CS,Allegheny,4053479.0,3023158.0,519093.0,7595730.0,847703.0,11471.0,8454904.0,,3420432.0,633047.0,,,,,,,128790.0,946445.0,776336.0,101146.0,531166.0,434626.0,104649.0,,
4.0,102023217.0,Passport Academy CS,Allegheny,1340526.0,1699544.0,73295.0,3113365.0,,,3113365.0,,1133228.0,207298.0,,,,,,,151186.0,,413483.0,,859383.0,255777.0,19715.0,,
4.0,103022481.0,Penn Hills Charter School of Entrepreneurship,Allegheny,3333159.0,2272817.0,215386.0,5821362.0,4067276.0,369349.0,10257987.0,,2751274.0,581885.0,,,,,,,176958.0,282406.0,1189277.0,94490.0,20447.0,506696.0,2543.0,,
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,8652782.0,4118059.0,47242.0,12818083.0,,,12818083.0,,6028049.0,2624733.0,,,,,,,,1207898.0,2041290.0,56822.0,500545.0,311504.0,,,
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,8506628.0,7095587.0,171182.0,15773397.0,,,15773397.0,,6109617.0,2249828.0,,147183.0,,,,,938610.0,384948.0,3075123.0,262691.0,9352.0,2174314.0,102979.0,147570.0,
4.0,103020005.0,Propel CS-East,Allegheny,3405005.0,2769221.0,59151.0,6233377.0,,63.0,6233440.0,,2646644.0,755245.0,,3116.0,,,,,386803.0,106805.0,1336217.0,87271.0,2684.0,766579.0,20730.0,62132.0,
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,2796053.0,2339455.0,43274.0,5178782.0,,300000.0,5478782.0,,2079162.0,701991.0,,14900.0,,,,,273958.0,90476.0,1331269.0,81138.0,2681.0,483190.0,,76743.0,
4.0,103020002.0,Propel CS-Homestead,Allegheny,5737851.0,5056821.0,134487.0,10929159.0,,13151.0,10942310.0,,4132102.0,1590427.0,,15322.0,,,,,709717.0,235802.0,2466302.0,167472.0,7950.0,1277615.0,73843.0,118120.0,
4.0,103020003.0,Propel CS-McKeesport,Allegheny,3103418.0,2151541.0,43792.0,5298751.0,,58.0,5298809.0,,2551875.0,531424.0,,20119.0,,,,,345542.0,136248.0,684944.0,110485.0,2684.0,798214.0,8053.0,65371.0,
4.0,103020004.0,Propel CS-Montour,Allegheny,6621084.0,4832069.0,167060.0,11620213.0,,138.0,11620351.0,,4834191.0,1782116.0,,4777.0,,,,,694303.0,273146.0,1466690.0,187053.0,8050.0,2043283.0,2205.0,157339.0,
4.0,103028192.0,Propel CS-Northside,Allegheny,3178823.0,4170413.0,45589.0,7394825.0,19010.0,963088.0,8376923.0,,2326748.0,841242.0,,10833.0,,,,,278110.0,170903.0,2652427.0,33165.0,3791.0,954640.0,9295.0,68014.0,68.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,3324273.0,1652334.0,73831.0,5050438.0,,1450222.0,6500660.0,,2389520.0,911818.0,,22935.0,,,,,397776.0,105286.0,564692.0,72648.0,2683.0,347867.0,103948.0,57434.0,
4.0,102027560.0,Provident CS,Allegheny,2647836.03,2286989.52,600.0,4935425.55,,213549.39,5148974.94,,1104686.88,1541939.15,,1210.0,,,,,386265.71,176163.47,685681.89,137202.52,232737.34,537658.37,69903.48,61376.74,
4.0,103023410.0,Spectrum CS,Allegheny,543807.0,598272.0,,1142079.0,,49517.0,1191596.0,,,543807.0,,,,,,,112892.0,56.0,333450.0,17746.0,32155.0,95399.0,6574.0,,
4.0,102020003.0,The New Academy CS,Allegheny,2132999.0,1585597.0,172616.0,3891212.0,,,3891212.0,,1281279.0,851720.0,,,,,,,,58310.0,724916.0,43519.0,179769.0,191200.0,380315.0,7568.0,
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,3248854.0,2384141.0,4824.0,5637819.0,,93750.0,5731569.0,,2955425.0,293429.0,,,,,,,,553209.0,1019529.0,96188.0,263152.0,450463.0,1600.0,,
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,3945518.0,2433148.0,33482.0,6412148.0,,85293.0,6497441.0,,3275237.0,670281.0,,,,,,,116373.0,679387.0,929020.0,87844.0,107176.0,508133.0,5215.0,,
4.0,103028246.0,Urban Pathways K-5 College Charter School,Allegheny,3407865.0,1796454.0,,5204319.0,,47996.0,5252315.0,,2652110.0,755755.0,,,,,,,160251.0,205596.0,815991.0,72363.0,89964.0,437589.0,14700.0,,
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,1016363.57,2054226.24,32111.49,3102701.3000000003,,,3102701.3,,844123.02,160415.55,,11825.0,,,,,181898.83,9552.0,585772.09,64391.45,107800.85,936803.61,53180.0,68348.57,46478.84
4.0,103020368.0,Young Scholars of McKeesport Charter School,Allegheny,1900585.0,1005407.0,39489.0,2945481.0,,,2945481.0,,1689439.0,211146.0,,,,,,,,292519.0,373080.0,51226.0,105261.0,183321.0,,,
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,4178457.0,1626886.0,56365.0,5861708.0,169860.0,116657.0,6148225.0,,3781733.0,396724.0,,,,,,,,473480.0,560062.0,65058.0,227069.0,301217.0,,,
4.0,127046517.0,Baden Academy CS,Beaver,4252263.64,2937627.93,179822.03,7369713.600000001,1512095.01,28182.81,8909991.42,,3313244.93,935429.23,,3589.48,,,,,282354.01,201481.74,688231.64,66136.28,217638.2,855306.41,111874.18,116800.41,397805.06
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,5121265.52,4414179.86,296120.54,9831565.919999998,43883.3,2250000.0,12125449.22,,4856968.65,249896.87,14400.0,,,,,,287103.54,8693.75,675999.7,98712.0,204194.82,2251112.75,742833.89,145529.41,
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,98906157.16,42154067.63,402080.02,141462304.81,2620560.56,,144082865.37,,66522298.69,31434823.95,,949034.52,,,,,11179183.19,4636404.99,6867246.59,838615.87,4699746.8,9005411.88,,4927458.31,
4.0,108057079.0,HOPE for Hyndman CS,Bedford,1178388.0,1114854.0,236514.0,2529756.0,,90326.0,2620082.0,,976340.0,88076.0,109107.0,4865.0,,,,,20904.0,5613.0,622091.0,21462.0,88121.0,356663.0,,,
4.0,114060392.0,I-LEAD Charter School,Berks,2267295.0,3617904.0,351584.0,6236783.0,,2547.0,6239330.0,,1580588.0,684644.0,,2063.0,,,,,554329.0,66716.0,762803.0,91311.0,387267.0,1588736.0,,166742.0,
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,1509430.57,783949.86,,2293380.43,,,2293380.43,,1010753.1,458859.9,25172.0,14645.57,,,,,83607.25,204174.0,230832.97,12178.66,137207.99,66967.54,,48981.45,
4.0,122093460.0,Bucks County Montessori CS,Bucks,1345678.0,1291158.0,40867.0,2677703.0,,,2677703.0,,909185.0,416916.0,,19577.0,,,,,93493.0,78501.0,514438.0,58091.0,62555.0,433166.0,,50914.0,
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,1364061.0,1158428.46,465.89,2522955.35,41838.0,1790771.65,4355565.0,,962104.41,401956.59,,,,,,,124612.27,,603270.34,105624.26,168134.39,125676.61,31110.59,,
4.0,122093140.0,School Lane CS,Bucks,10016211.81,6008089.88,125083.65,16149385.340000002,14205.75,1855400.0,18018991.09,,6888144.34,3123833.03,,4234.44,,,,,567153.02,308158.17,1779471.08,279298.1,854352.13,2181539.22,423.37,37694.79,
4.0,110143060.0,Centre Learning Community CS,Centre,1251558.0,295696.0,6656.0,1553910.0,37458.0,39786.0,1631154.0,,986742.0,209655.0,,55161.0,,,,,32004.0,,70949.0,9375.0,115302.0,63925.0,1143.0,2998.0,
4.0,110143120.0,Nittany Valley CS,Centre,486710.0,142798.0,4338.0,633846.0,,46107.0,679953.0,,359807.0,126903.0,,,,,,,,,76530.0,5258.0,20785.0,40225.0,,,
4.0,110143310.0,Wonderland CS,Centre,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,110140001.0,Young Scholars of Central PA CS,Centre,4076756.0,2108769.0,43205.0,6228730.0,81682.0,,6310412.0,,3377334.0,692478.0,,6944.0,,,,,19490.0,202154.0,669681.0,6476.0,372828.0,838140.0,,,
4.0,124150002.0,21st Century Cyber CS,Chester,8438007.03,7679842.55,83755.49,16201605.069999998,7929173.82,49622.01,24180400.9,,6649874.11,1629341.29,,158791.63,,,,,903078.78,1741869.17,2322828.19,146258.75,644471.72,885063.99,,1036271.95,
4.0,125230001.0,Achievement House CS,Chester,5276945.0,3074115.41,,8351060.41,,,8351060.41,,3589751.0,1687194.0,,,,,,,265160.0,331956.41,1569665.0,35153.0,499428.0,372753.0,,,
4.0,124150003.0,Avon Grove CS,Chester,16444304.0,6891841.0,213149.0,23549294.0,895912.0,1600087.0,26045293.0,,11916335.0,4527969.0,,,,,,,655182.0,198587.0,2250360.0,246276.0,887531.0,2223062.0,,430843.0,
4.0,124152880.0,Chester Co Family Academy CS,Chester,1017912.0,528445.0,108676.0,1655033.0,,,1655033.0,,838332.0,179580.0,,,,,,,,13040.0,369309.0,8175.0,85696.0,52225.0,,,
4.0,124153320.0,Collegium CS,Chester,29351291.0,13183228.0,141194.0,42675713.0,25930.0,6238515.0,48940158.0,,23496424.0,5854867.0,,,,,,,2832017.0,2658283.0,3220536.0,476249.0,582494.0,3413649.0,,,
4.0,124152637.0,Insight PA Cyber CS,Chester,13932655.24,8235498.14,,22168153.38,,,22168153.38,,11650273.99,2125744.42,,156636.83,,,,,1754189.01,1320123.31,3044465.3,76296.67,232434.47,498673.1,,1309316.28,
4.0,124150004.0,Pennsylvania Leadership Charter School,Chester,24641072.0,14056896.0,71912.0,38769880.0,,1501170.0,40271050.0,,15587123.0,8784823.0,,269126.0,,,,,3637704.0,4723539.0,3965711.0,184330.0,492989.0,751023.0,,301600.0,
4.0,124153350.0,Renaissance Academy CS,Chester,10353294.0,4959675.0,101483.0,15414452.0,172920.0,1585424.0,17172796.0,,8369082.0,1973240.0,,,,10972.0,,,773391.0,226935.0,1525827.0,188363.0,390529.0,1106473.0,,748157.0,
4.0,101833400.0,Sugar Valley Rural CS,Clinton,4598573.22,2935403.48,206937.74,7740914.4399999995,1040729.58,22680.33,8804324.35,,3277994.68,1237849.02,,82729.52,,,,,212912.61,228002.58,648420.44,216734.34,125736.44,1015654.31,83412.22,404530.54,
4.0,116493130.0,Susq-Cyber CS,Columbia,,,,0.0,,,,,,,,,,,,,,,,,,,,,
4.0,115227010.0,Capital Area School for the Arts Charter School,Dauphin,1714130.0,991926.0,54012.0,2760068.0,,,2760068.0,,,121547.0,,1592583.0,,,,,17375.0,23918.0,460868.0,28630.0,37455.0,384833.0,,38847.0,
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,51762296.35,47498207.12,2122401.79,101382905.26,,40647180.1,142030085.36,,32613243.6,18094226.19,438005.27,616821.29,,,,,11150384.03,11717127.32,15171068.21,1950.0,1590940.62,3887423.24,385848.59,3496698.44,96766.67
4.0,115220001.0,Infinity CS,Dauphin,1194300.0,707901.0,325.0,1902526.0,186581.0,307923.0,2397030.0,,1095848.0,95376.0,,3076.0,,,,,54487.0,65781.0,359252.0,19793.0,40410.0,164970.0,,3208.0,
4.0,115222343.0,Premier Arts and Science Charter School,Dauphin,1880911.4,1176383.49,13882.17,3071177.0599999996,,70600.0,3141777.06,,1644699.32,236212.08,,,,,,,150168.93,,468810.62,44245.19,135780.32,349570.27,,27808.16,
4.0,115227871.0,Reach Cyber CS,Dauphin,29694698.17,7849364.18,183802.0,37727864.35,,,37727864.35,,25867715.0,3826983.17,,,,,,,2714744.68,462568.0,4014743.32,114486.18,324860.0,217962.0,,,
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,2081622.0,812121.0,,2893743.0,,18890.0,2912633.0,,1764901.0,316721.0,,,,,,,109443.0,15858.0,402706.0,23766.0,79954.0,180394.0,,,
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,7168121.65,2573842.6,232212.97,9974177.22,194361.0,,10168538.22,,5782112.21,1005613.82,,380395.62,,,,,,34113.83,1290279.16,66834.67,108228.57,1074386.37,,,
4.0,125232950.0,Chester Community CS,Delaware,27362295.95,40842226.07,109552.08,68314074.1,122202.65,3251390.0,71687666.75,,18664669.93,8641117.34,,56508.68,,,,,3157694.13,348937.05,24417736.59,572916.07,2010086.63,8629014.62,759299.96,946531.02,10.0
4.0,125233517.0,Vision Academy Charter School,Delaware,2279537.0,1767650.0,220998.0,4268185.0,35030.0,,4303215.0,,1837350.0,442187.0,,,,,,,,566680.0,767254.0,75484.0,151073.0,207159.0,,,
4.0,125230002.0,Widener Partnership CS,Delaware,3602839.3,2822501.68,54907.61,6480248.590000001,,,6480248.59,,2640878.1,961961.2,,,,,,,310497.74,100209.75,1044945.22,105346.66,195170.78,1066166.77,164.76,,
4.0,105257512.0,Erie Rise Leadership Academy Charter School,Erie,3768304.0,2388027.0,668645.0,6824976.0,,,6824976.0,,3311583.0,456721.0,,,,,,,,300085.0,1034552.0,115496.0,101889.0,346853.0,489152.0,,
4.0,105250004.0,Montessori Regional CS,Erie,3601990.0,2226161.0,7747.0,5835898.0,104288.0,1135937.0,7076123.0,,3292943.0,309047.0,,,,,,,121306.0,83656.0,503360.0,47023.0,251866.0,612893.0,207846.0,398211.0,
4.0,105250001.0,Perseus House CS of Excellence,Erie,4843651.55,3740325.34,28858.99,8612835.88,81886.0,269282.66,8964004.54,,3730889.66,1100068.62,,,,,12693.27,,624498.85,262923.7,1121714.48,186754.26,111114.39,1012424.06,5044.66,169108.94,246742.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,3184814.75,2039239.0,87634.64,5311688.39,,3949.74,5315638.13,,2177580.98,853245.67,,153988.1,,,,,122550.7,31206.47,759279.95,83138.76,155927.21,537381.8,284286.56,56657.15,8810.4
4.0,111440001.0,New Day Charter School,Huntingdon,1215830.73,1246913.46,1525.86,2464270.05,,,2464270.05,,814171.01,384898.72,,,,16761.0,,,103156.89,112843.96,592427.62,62374.57,122669.3,244272.29,9168.83,,
4.0,111315438.0,Stone Valley Community CS,Huntingdon,557407.61,298135.06,17630.16,873172.83,,18457.67,891630.5,,480210.35,77197.26,,,,,,,,,126334.7,4057.64,50742.73,116999.99,,,
4.0,119350001.0,Fell CS,Lackawanna,1229421.0,679235.0,83668.0,1992324.0,,262284.0,2254608.0,,657364.0,572057.0,,,,,,,47113.0,60481.0,255429.0,53479.0,62718.0,200015.0,,,
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,1847901.98,1267848.61,31231.56,3146982.15,102355.98,151776.08,3401114.21,,1671662.87,176239.11,,,,,,,265903.04,88496.51,425048.29,49485.91,201836.99,230327.84,,6750.03,
4.0,113362940.0,La Academia Partnership Charter School,Lancaster,2170983.15,1468962.65,159029.59,3798975.3899999997,,,3798975.39,,1894622.05,248758.93,,,,27602.17,,,29939.05,119254.86,587291.66,,194662.02,391763.71,8829.95,31912.82,105308.58
4.0,121395927.0,Arts Academy CS,Lehigh,2754064.47,2230399.32,107852.25,5092316.04,,28695.91,5121011.95,,2238265.93,515798.54,,,,,,,114904.24,,812597.03,66225.15,202621.01,800506.16,79042.31,154503.42,
4.0,121399898.0,Arts Academy Elementary Charter School,Lehigh,3317581.55,2202294.55,12141.35,5532017.449999999,,63518.92,5595536.37,,2863031.23,439079.72,,15470.6,,,,,97648.12,,659850.46,78196.2,208919.02,1098966.99,13991.75,44722.01,
4.0,121394017.0,Circle of Seasons Charter School,Lehigh,3573907.89,1750742.07,49382.83,5374032.79,2422580.4,350383.65,8146996.84,,2770764.86,803143.03,,,,,,,216627.66,29948.27,657078.79,98104.86,119049.11,562970.42,27176.0,39786.96,
4.0,121398065.0,Executive Education Academy Charter School,Lehigh,8276138.0,8367759.0,405996.0,17049893.0,,211313.0,17261206.0,,7280863.0,991810.0,,,,,3465.0,,86076.0,413184.0,3044487.0,218610.0,328430.0,4069280.0,3073.0,204619.0,
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,3292120.01,3472427.78,110481.76,6875029.549999999,603800.37,36506.28,7515336.2,,2952542.97,339577.04,,,,,,,184850.29,,1431398.06,97287.19,116386.51,1632905.16,,9600.57,
