Cat,AUN,LEA Name,County,Total Revenue,"Local Taxes
(6111-6400)","Local Other
(6500-6999)",Total Local Revenue 6000 ,Local % of Total Revenue,Total State Revenue 7000,State % of Total Revenue,Revenue from Federal Sources 8000,Federal % of Total Revenue,Total Other Revenue 9000,Other % of Total Revenue
1.0,112672203.0,Eastern York SD,York,49213084.33,30481957.330000002,944326.3799999999,31426283.71,0.6386,17112044.88,0.3477,668927.71,0.0136,5828.03,0.0001
1.0,112672803.0,Hanover Public SD,York,35692332.0,24180658.0,1109865.0,25290523.0,0.7086,9540399.0,0.2673,861410.0,0.0241,,0.0
1.0,112674403.0,Northeastern York SD,York,76022000.63,48419330.099999994,1393395.82,49812725.92,0.6552,25247842.67,0.3321,961432.04,0.0126,,0.0
1.0,115674603.0,Northern York County SD,York,56419585.42,30890285.290000003,1330988.23,32221273.52,0.5711,16777512.74,0.2974,336117.52,0.006,7084681.64,0.1256
1.0,112675503.0,Red Lion Area SD,York,103806888.0,51994147.0,2471937.0,54466084.0,0.5247,35124896.0,0.3384,1245924.0,0.012,12969984.0,0.1249
1.0,112676203.0,South Eastern SD,York,55552582.48,33930279.339999996,1283249.5,35213528.84,0.6339,19562252.22,0.3521,776382.75,0.014,418.67,0.0
1.0,112676403.0,South Western SD,York,72674018.36,47070906.06999999,1551441.62,48622347.69,0.669,23498499.68,0.3233,553170.99,0.0076,,0.0
1.0,112676503.0,Southern York County SD,York,57927409.44,37126675.18000001,1513347.3099999998,38640022.49,0.667,18692294.67,0.3227,394574.87,0.0068,200517.41,0.0035
1.0,112676703.0,Spring Grove Area SD,York,72110086.7,44963637.67999999,2071675.3299999998,47035313.01,0.6523,24234963.17,0.3361,827559.88,0.0115,12250.64,0.0002
1.0,115219002.0,West Shore SD,York,131264460.89,86326671.53999999,3065705.15,89392376.69,0.681,33469637.43,0.255,2325319.77,0.0177,6077127.0,0.0463
1.0,112678503.0,West York Area SD,York,98222407.0,41137195.0,2011851.0,43149046.0,0.4393,16457224.0,0.1676,751137.0,0.0076,37865000.0,0.3855
1.0,112679002.0,York City SD,York,170083313.84,34084987.47,3241923.5399999996,37326911.01,0.2195,104674787.92,0.6154,8682347.51,0.051,19399267.4,0.1141
1.0,112679403.0,York Suburban SD,York,61543158.56,46290742.13999999,2899559.57,49190301.71,0.7993,11725311.29,0.1905,627545.56,0.0102,,0.0
3.0,103020407.0,A W Beattie Career Center,Allegheny,10370981.37,0.0,8332285.26,8332285.26,0.8034,1736085.11,0.1674,302611.0,0.0292,,0.0
3.0,103023807.0,Forbes Road CTC,Allegheny,6413569.77,0.0,4446234.96,4446234.96,0.6933,1439890.54,0.2245,439358.0,0.0685,88086.27,0.0137
3.0,103027307.0,Parkway West CTC,Allegheny,7948576.0,0.0,6155186.0,6155186.0,0.7744,1441463.0,0.1813,351927.0,0.0443,,0.0
3.0,103028807.0,Steel Center for Career and Technical Education,Allegheny,5820361.97,0.0,4089844.86,4089844.86,0.7027,1466217.74,0.2519,264299.37,0.0454,,0.0
3.0,128034607.0,Lenape Tech,Armstrong,8435410.13,0.0,6620718.159999999,6620718.16,0.7849,1672601.97,0.1983,142090.0,0.0168,,0.0
3.0,127041307.0,Beaver County CTC,Beaver,5947624.26,0.0,4161330.6799999997,4161330.68,0.6997,1465849.58,0.2465,320444.0,0.0539,,0.0
3.0,108051307.0,Bedford County Technical Center,Bedford,2025699.4,0.0,1319107.7799999998,1319107.78,0.6512,623240.62,0.3077,83351.0,0.0411,,0.0
3.0,114060557.0,Berks CTC,Berks,18530243.0,0.0,14380297.609999998,14380297.61,0.776,3636745.39,0.1963,513200.0,0.0277,,0.0
3.0,114067107.0,Reading Muhlenberg CTC,Berks,9839278.15,0.0,6242980.49,6242980.49,0.6345,3008385.67,0.3058,572554.14,0.0582,15357.85,0.0016
3.0,108070607.0,Greater Altoona CTC,Blair,10404582.06,0.0,7225048.13,7225048.13,0.6944,2498962.05,0.2402,541629.0,0.0521,138942.88,0.0134
3.0,117080607.0,Northern Tier Career Center,Bradford,4660327.0,0.0,3408982.0,3408982.0,0.7315,1025217.0,0.22,226128.0,0.0485,,0.0
3.0,122091457.0,Bucks County Technical High School,Bucks,27647018.0,0.0,22027526.0,22027526.0,0.7967,4550686.0,0.1646,1068806.0,0.0387,,0.0
3.0,122097007.0,Middle Bucks Institute of Technology,Bucks,12084423.04,0.0,10054236.239999998,10054236.24,0.832,1732235.04,0.1433,297951.76,0.0247,,0.0
3.0,122099007.0,Upper Bucks County Technical School,Bucks,9751078.17,0.0,8179761.85,8179761.85,0.8389,1439094.32,0.1476,132222.0,0.0136,,0.0
3.0,104101307.0,Butler County AVTS,Butler,5408754.0,0.0,3721390.0,3721390.0,0.688,1422505.0,0.263,264859.0,0.049,,0.0
3.0,108110307.0,Admiral Peary AVTS,Cambria,3531894.3,0.0,2380946.4999999995,2380946.5,0.6741,1012814.8,0.2868,138133.0,0.0391,,0.0
3.0,108112607.0,Greater Johnstown CTC,Cambria,6398798.64,0.0,4721853.5200000005,4721853.52,0.7379,1453544.12,0.2272,223401.0,0.0349,,0.0
3.0,121131507.0,Carbon Career & Technical Institute,Carbon,8030814.0,0.0,6492419.0,6492419.0,0.8084,1371996.0,0.1708,166399.0,0.0207,,0.0
3.0,110141607.0,Central PA Institute of Science & Technology,Centre,8225065.06,0.0,6183035.3,6183035.3,0.7517,1505136.76,0.183,536893.0,0.0653,,0.0
3.0,124151607.0,Chester County Technical College HS,Chester,32675071.0,0.0,26576693.0,26576693.0,0.8134,4446055.0,0.1361,1652323.0,0.0506,,0.0
3.0,106161357.0,Clarion County Career Center,Clarion,2687265.3,0.0,1778723.13,1778723.13,0.6619,789882.45,0.2939,118659.72,0.0442,,0.0
3.0,110171607.0,Clearfield County CTC,Clearfield,5920860.64,0.0,4338009.1,4338009.1,0.7327,1175627.23,0.1986,407224.31,0.0688,,0.0
3.0,116191757.0,Columbia-Montour AVTS,Columbia,9273134.0,0.0,7534073.0,7534073.0,0.8125,1559462.0,0.1682,176099.0,0.019,3500.0,0.0004
3.0,105201407.0,Crawford County CTC,Crawford,6663783.54,0.0,4713860.33,4713860.33,0.7074,1369633.78,0.2055,580289.43,0.0871,,0.0
3.0,115211657.0,Cumberland Perry AVTS,Cumberland,8873734.47,0.0,6745280.0,6745280.0,0.7601,1657160.11,0.1867,470302.0,0.053,992.36,0.0001
3.0,115221607.0,Dauphin County Technical School,Dauphin,21538160.52,0.0,17654951.48,17654951.48,0.8197,3201939.59,0.1487,678448.45,0.0315,2821.0,0.0001
3.0,125232407.0,Delaware County Technical High School,Delaware,15749945.0,0.0,11998202.0,11998202.0,0.7618,2691983.0,0.1709,1059760.0,0.0673,,0.0
3.0,105252807.0,Erie County Technical School,Erie,7580164.98,0.0,5736322.42,5736322.42,0.7568,1503124.59,0.1983,338736.0,0.0447,1981.97,0.0003
3.0,101266007.0,Connellsville Area Career & Technical Center,Fayette,4374161.27,0.0,2946038.7399999998,2946038.74,0.6735,1323201.53,0.3025,104921.0,0.024,,0.0
3.0,101262507.0,Fayette County Career & Technical Institute,Fayette,7748691.72,0.0,4584478.13,4584478.13,0.5916,1727870.54,0.223,1308766.7,0.1689,127576.35,0.0165
3.0,112282307.0,Franklin County CTC,Franklin,8685092.96,0.0,6558612.110000001,6558612.11,0.7552,1778904.25,0.2048,346693.25,0.0399,883.35,0.0001
3.0,111292507.0,Fulton County Center for Career and Technology,Fulton,1117205.0,0.0,771290.0,771290.0,0.6904,313392.0,0.2805,32523.0,0.0291,,0.0
3.0,101302607.0,Greene County CTC,Greene,3677609.52,0.0,2375624.36,2375624.36,0.646,852198.06,0.2317,449787.1,0.1223,,0.0
3.0,111312607.0,Huntingdon County CTC,Huntingdon,2569239.77,0.0,1894171.76,1894171.76,0.7372,558792.62,0.2175,104938.39,0.0408,11337.0,0.0044
3.0,128324207.0,Indiana County Technology Center,Indiana,6321239.52,0.0,4585278.11,4585278.11,0.7254,1332915.1,0.2109,402810.46,0.0637,235.85,0.0
3.0,106333407.0,Jefferson County-DuBois AVTS,Jefferson,7796975.12,0.0,5961723.1899999995,5961723.19,0.7646,1243409.12,0.1595,591842.81,0.0759,,0.0
3.0,119354207.0,CTC of Lackawanna County,Lackawanna,7786372.0,0.0,4773825.0,4773825.0,0.6131,1852327.0,0.2379,1160220.0,0.149,,0.0
3.0,113363807.0,Lancaster County CTC,Lancaster,29417407.2,0.0,18627375.27,18627375.27,0.6332,4866940.89,0.1654,4703092.56,0.1599,1219998.48,0.0415
3.0,104374207.0,Lawrence County CTC,Lawrence,6743973.31,0.0,5141556.0,5141556.0,0.7624,1388227.31,0.2058,214190.0,0.0318,,0.0
3.0,113384307.0,Lebanon County CTC,Lebanon,9517002.69,0.0,5574599.53,5574599.53,0.5858,1995376.89,0.2097,1934826.27,0.2033,12200.0,0.0013
3.0,121393007.0,Lehigh Career & Technical Institute,Lehigh,30769970.57,0.0,23695070.46,23695070.46,0.7701,6111617.68,0.1986,945760.0,0.0307,17522.43,0.0006
3.0,118408707.0,West Side CTC,Luzerne,6969204.31,0.0,5332076.59,5332076.59,0.7651,1410098.72,0.2023,227029.0,0.0326,,0.0
3.0,118408607.0,Wilkes-Barre Area CTC,Luzerne,10537695.67,0.0,7937279.85,7937279.85,0.7532,2153575.82,0.2044,446840.0,0.0424,,0.0
3.0,117414807.0,Lycoming CTC,Lycoming,1963864.76,0.0,1334667.2,1334667.2,0.6796,523385.98,0.2665,105811.58,0.0539,,0.0
3.0,109420107.0,Seneca Highlands Career and Technical Center,McKean,2214048.85,0.0,1563951.2000000002,1563951.2,0.7064,650097.65,0.2936,,0.0,,0.0
3.0,104435107.0,Mercer County Career Center,Mercer,15472493.0,0.0,4401713.0,4401713.0,0.2845,1189299.0,0.0769,404477.0,0.0261,9477004.0,0.6125
3.0,111444307.0,Mifflin County Academy of Science and Technology,Mifflin,4804253.0,0.0,3029698.0,3029698.0,0.6306,1536700.0,0.3199,237855.0,0.0495,,0.0
3.0,120454507.0,Monroe Career & Tech Inst,Monroe,10948514.38,0.0,8062240.41,8062240.41,0.7364,2449101.89,0.2237,437172.08,0.0399,,0.0
3.0,123460957.0,Central Montco Technical High School,Montgomery,9884537.27,0.0,8020292.129999999,8020292.13,0.8114,1577212.14,0.1596,287033.0,0.029,,0.0
3.0,123463507.0,Eastern Center for Arts & Technology,Montgomery,10391068.81,0.0,7632631.12,7632631.12,0.7345,1613060.72,0.1552,1136059.22,0.1093,9317.75,0.0009
3.0,123465507.0,North Montco Tech Career Center,Montgomery,13244351.0,0.0,10716492.0,10716492.0,0.8091,2171477.0,0.164,336956.0,0.0254,19426.0,0.0015
3.0,123469007.0,Western Montgomery CTC,Montgomery,6685626.59,0.0,5319221.62,5319221.62,0.7956,1235149.97,0.1847,131255.0,0.0196,,0.0
3.0,120481107.0,Bethlehem AVTS,Northampton,12369367.18,0.0,9757451.27,9757451.27,0.7888,2268509.91,0.1834,343406.0,0.0278,,0.0
3.0,120483007.0,Career Institute of Technology,Northampton,9689019.47,0.0,7604004.940000001,7604004.94,0.7848,1597747.67,0.1649,282429.0,0.0291,204837.86,0.0211
3.0,116495207.0,Northumberland County CTC,Northumberland,2014195.3,0.0,1396837.78,1396837.78,0.6935,518111.52,0.2572,99246.0,0.0493,,0.0
3.0,126514007.0,Philadelphia AVTS,Philadelphia,31862644.06,0.0,20127707.0,20127707.0,0.6317,11734937.06,0.3683,,0.0,,0.0
3.0,129546907.0,Schuylkill Technology Centers,Schuylkill,7713913.67,0.0,5649916.800000001,5649916.8,0.7324,1769964.87,0.2295,294032.0,0.0381,,0.0
3.0,108567807.0,Somerset County Technology Center,Somerset,6143877.7,0.0,3811963.32,3811963.32,0.6204,1290443.25,0.21,1041471.13,0.1695,,0.0
3.0,119584707.0,Susquehanna County CTC,Susquehanna,5677123.29,0.0,4124960.5700000003,4124960.57,0.7266,1114016.83,0.1962,438145.89,0.0772,,0.0
3.0,116606707.0,SUN Area Technical Institute,Union,7317191.74,0.0,5991266.32,5991266.32,0.8188,1176253.11,0.1608,149672.31,0.0205,,0.0
3.0,106619107.0,Venango Technology Center,Venango,7109903.4,0.0,5452943.5600000005,5452943.56,0.767,1420849.84,0.1998,236110.0,0.0332,,0.0
3.0,101634207.0,Mon Valley CTC,Washington,3690349.11,0.0,2537813.4000000004,2537813.4,0.6877,1009064.71,0.2734,143471.0,0.0389,,0.0
3.0,101638907.0,Western Area CTC,Washington,5236310.28,0.0,3630504.5,3630504.5,0.6933,1013505.5,0.1936,592300.28,0.1131,,0.0
3.0,107651207.0,Central Westmoreland CTC,Westmoreland,8575045.77,0.0,6242763.38,6242763.38,0.728,2003300.28,0.2336,328982.11,0.0384,,0.0
3.0,107652207.0,Eastern Westmoreland CTC,Westmoreland,4092712.53,0.0,2990893.59,2990893.59,0.7308,991684.94,0.2423,110134.0,0.0269,,0.0
3.0,107656407.0,Northern Westmoreland CTC,Westmoreland,3224009.06,0.0,2279625.94,2279625.94,0.7071,809319.12,0.251,135064.0,0.0419,,0.0
3.0,112679107.0,York Co School of Technology,York,29135900.41,0.0,22361122.68,22361122.68,0.7675,5713320.24,0.1961,1061457.49,0.0364,,0.0
4.0,197010542.0,Gettysburg Montessori CS,Adams,3655211.0,0.0,3551961.0,3551961.0,0.9718,7254.0,0.002,95996.0,0.0263,,0.0
4.0,141019741.0,Vida CS,Adams,3599896.0,0.0,3435040.0,3435040.0,0.9542,61740.0,0.0172,100592.0,0.0279,2524.0,0.0007
4.0,102020001.0,City CHS,Allegheny,12166311.0,0.0,11749444.0,11749444.0,0.9657,65507.0,0.0054,351360.0,0.0289,,0.0
4.0,199025446.0,Environmental CS at Frick Park,Allegheny,24836671.0,0.0,18121178.0,18121178.0,0.7296,50495.0,0.002,445520.0,0.0179,6219478.0,0.2504
4.0,102023030.0,Manchester Academic CS,Allegheny,9341060.0,0.0,7873003.0,7873003.0,0.8428,89996.0,0.0096,378729.0,0.0405,999332.0,0.107
4.0,102023217.0,Passport Academy CS,Allegheny,4251516.0,0.0,3838286.0,3838286.0,0.9028,,0.0,413230.0,0.0972,,0.0
4.0,103022481.0,Penn Hills CS of Entrepreneurship,Allegheny,7467286.03,0.0,7149869.7,7149869.7,0.9575,40162.0,0.0054,277254.33,0.0371,,0.0
4.0,115220003.0,Pennsylvania Distance Learning CS,Allegheny,14821899.0,0.0,14140576.0,14140576.0,0.954,60419.0,0.0041,620904.0,0.0419,,0.0
4.0,160028259.0,Propel CS-Braddock Hills,Allegheny,16932979.0,0.0,16290448.0,16290448.0,0.9621,162617.0,0.0096,479914.0,0.0283,,0.0
4.0,103020005.0,Propel CS-East,Allegheny,6666891.0,0.0,6390565.0,6390565.0,0.9586,81567.0,0.0122,194759.0,0.0292,,0.0
4.0,103024952.0,Propel CS-Hazelwood,Allegheny,6078392.0,0.0,5460230.0,5460230.0,0.8983,20683.0,0.0034,597479.0,0.0983,,0.0
4.0,103020002.0,Propel CS-Homestead,Allegheny,11781120.0,0.0,11159914.0,11159914.0,0.9473,122649.0,0.0104,498557.0,0.0423,,0.0
4.0,103020003.0,Propel CS-McKeesport,Allegheny,5471658.0,0.0,4996427.0,4996427.0,0.9131,94609.0,0.0173,380622.0,0.0696,,0.0
4.0,103020004.0,Propel CS-Montour,Allegheny,13788945.0,0.0,13140742.0,13140742.0,0.953,47237.0,0.0034,600966.0,0.0436,,0.0
4.0,103028192.0,Propel CS-Northside,Allegheny,8650056.0,0.0,8315827.0,8315827.0,0.9614,38666.0,0.0045,295563.0,0.0342,,0.0
4.0,103024162.0,Propel CS-Pitcairn,Allegheny,5027068.0,0.0,4824013.0,4824013.0,0.9596,29273.0,0.0058,173782.0,0.0346,,0.0
4.0,102027560.0,Provident CS,Allegheny,8913085.57,0.0,8406469.12,8406469.12,0.9432,3621.81,0.0004,461470.43,0.0518,41524.21,0.0047
4.0,103023410.0,Spectrum CS,Allegheny,1182069.0,0.0,1181488.0,1181488.0,0.9995,581.0,0.0005,,0.0,,0.0
4.0,102020003.0,The New Academy CS,Allegheny,4014465.0,0.0,3722573.0,3722573.0,0.9273,15357.0,0.0038,276535.0,0.0689,,0.0
4.0,103023090.0,Urban Academy of Greater Pittsburgh CS,Allegheny,6451014.0,0.0,6212586.0,6212586.0,0.963,46132.0,0.0072,192296.0,0.0298,,0.0
4.0,102023080.0,Urban Pathways 6-12 CS,Allegheny,7466790.0,0.0,7142453.0,7142453.0,0.9566,47795.0,0.0064,276542.0,0.037,,0.0
4.0,103028246.0,Urban Pathways K-5 College CS,Allegheny,6722564.0,0.0,6462742.0,6462742.0,0.9614,35859.0,0.0053,223963.0,0.0333,,0.0
4.0,103028425.0,Westinghouse Arts Academy CS,Allegheny,4352272.44,0.0,3428728.3899999997,3428728.39,0.7878,1520.6,0.0003,490695.97,0.1127,431327.48,0.0991
4.0,103020368.0,Young Scholars of Greater Allegheny CS,Allegheny,3759615.0,0.0,3555276.0,3555276.0,0.9456,42790.0,0.0114,161549.0,0.043,,0.0
4.0,103025206.0,Young Scholars of Western Pennsylvania CS,Allegheny,6760868.0,0.0,6494793.0,6494793.0,0.9606,58504.0,0.0087,207571.0,0.0307,,0.0
4.0,127046517.0,Baden Academy CS,Beaver,10381390.26,0.0,9256501.73,9256501.73,0.8916,83828.68,0.0081,264052.35,0.0254,777007.5,0.0748
4.0,127040002.0,Lincoln Park Performing Arts CS,Beaver,12353320.7,0.0,11935015.26,11935015.26,0.9661,208880.54,0.0169,179424.9,0.0145,30000.0,0.0024
4.0,127043430.0,Pennsylvania Cyber CS,Beaver,168251201.34,0.0,163185634.95000002,163185634.95,0.9699,1124739.95,0.0067,3917901.44,0.0233,22925.0,0.0001
4.0,108057079.0,HOPE for Hyndman CS,Bedford,2392380.0,0.0,2221468.0,2221468.0,0.9286,20385.0,0.0085,150527.0,0.0629,,0.0
4.0,114060392.0,I-LEAD Charter School,Berks,7339163.0,0.0,5429738.0,5429738.0,0.7398,95318.0,0.013,1040924.0,0.1418,773183.0,0.1054
4.0,108070001.0,Central PA Digital Learning Foundation CS,Blair,2721465.11,0.0,2584873.8699999996,2584873.87,0.9498,11231.24,0.0041,125360.0,0.0461,,0.0
4.0,122093460.0,Bucks County Montessori CS,Bucks,3314774.0,0.0,3284655.0,3284655.0,0.9909,3531.0,0.0011,26588.0,0.008,,0.0
4.0,122090001.0,Center for Student Learning CS at Pennsbury,Bucks,3635135.56,0.0,3473673.59,3473673.59,0.9556,2983.06,0.0008,156686.91,0.0431,1792.0,0.0005
4.0,122093140.0,School Lane CS,Bucks,21210639.0,0.0,18968597.37,18968597.37,0.8943,43198.13,0.002,672604.5,0.0317,1526239.0,0.072
4.0,110143060.0,Centre Learning Community CS,Centre,1552018.0,0.0,1500239.0,1500239.0,0.9666,,0.0,27717.0,0.0179,24062.0,0.0155
4.0,110143120.0,Nittany Valley CS,Centre,761521.0,0.0,745070.0,745070.0,0.9784,1881.0,0.0025,14570.0,0.0191,,0.0
4.0,110140001.0,Young Scholars of Central PA CS,Centre,6887165.0,0.0,6782966.0,6782966.0,0.9849,11174.0,0.0016,83346.0,0.0121,9679.0,0.0014
4.0,124150002.0,21st Century Cyber CS,Chester,21469047.43,0.0,20596284.11,20596284.11,0.9593,56285.01,0.0026,,0.0,816478.31,0.038
4.0,125230001.0,Achievement House CS,Chester,12992290.0,0.0,12377941.0,12377941.0,0.9527,37702.0,0.0029,576647.0,0.0444,,0.0
4.0,124150003.0,Avon Grove CS,Chester,29193531.0,0.0,28563343.0,28563343.0,0.9784,128066.0,0.0044,502122.0,0.0172,,0.0
4.0,124152880.0,Chester Co Family Academy CS,Chester,1405622.0,0.0,1273442.0,1273442.0,0.906,34282.0,0.0244,97898.0,0.0696,,0.0
4.0,124153320.0,Collegium CS,Chester,61697402.0,0.0,53717113.0,53717113.0,0.8707,42769.0,0.0007,1137520.0,0.0184,6800000.0,0.1102
4.0,124152637.0,Insight PA Cyber CS,Chester,30753087.78,0.0,29751016.87,29751016.87,0.9674,27802.66,0.0009,974268.25,0.0317,,0.0
4.0,124150004.0,Pennsylvania Leadership CS,Chester,56580499.0,0.0,50055532.0,50055532.0,0.8847,61171.0,0.0011,4004883.0,0.0708,2458913.0,0.0435
4.0,124153350.0,Renaissance Academy CS,Chester,18247586.0,0.0,17993913.0,17993913.0,0.9861,77261.0,0.0042,176412.0,0.0097,,0.0
4.0,101833400.0,Sugar Valley Rural CS,Clinton,9100184.79,0.0,8647163.98,8647163.98,0.9502,75771.93,0.0083,377248.88,0.0415,,0.0
4.0,116493130.0,Susq-Cyber CS,Columbia,1528166.0,0.0,1450501.0,1450501.0,0.9492,,0.0,77665.0,0.0508,,0.0
4.0,115227010.0,Capital Area School for the Arts CS,Dauphin,2915805.0,0.0,2838820.0,2838820.0,0.9736,76985.0,0.0264,,0.0,,0.0
4.0,115220002.0,Commonwealth Charter Academy CS,Dauphin,164022041.03,0.0,159074323.73000002,159074323.73,0.9698,438077.54,0.0027,4450667.18,0.0271,58972.58,0.0004
4.0,115220001.0,Infinity CS,Dauphin,3182224.0,0.0,3162792.0,3162792.0,0.9939,4272.0,0.0013,3381.0,0.0011,11779.0,0.0037
4.0,115222343.0,Premier Arts and Science CS,Dauphin,3237810.5,0.0,2970871.53,2970871.53,0.9176,28907.06,0.0089,238031.91,0.0735,,0.0
4.0,115227871.0,Reach Cyber CS,Dauphin,55253135.89,0.0,53482411.89,53482411.89,0.968,56086.0,0.001,1714638.0,0.031,,0.0
4.0,115223050.0,Sylvan Heights Science CS,Dauphin,2924841.0,0.0,2690119.0,2690119.0,0.9197,45432.0,0.0155,189290.0,0.0647,,0.0
4.0,125236827.0,Chester Charter Scholars Academy CS,Delaware,11485499.0,0.0,9292823.0,9292823.0,0.8091,158797.0,0.0138,1961097.0,0.1707,72782.0,0.0063
4.0,125232950.0,Chester Community CS,Delaware,96297233.26,0.0,76640482.25,76640482.25,0.7959,1098676.41,0.0114,6183002.6,0.0642,12375072.0,0.1285
4.0,125233517.0,Vision Academy CS,Delaware,5810465.0,0.0,5472578.0,5472578.0,0.9418,14573.0,0.0025,323314.0,0.0556,,0.0
4.0,125230002.0,Widener Partnership CS,Delaware,5902900.54,0.0,5479070.08,5479070.08,0.9282,102940.65,0.0174,320889.81,0.0544,,0.0
4.0,105257512.0,Erie Rise Leadership Academy CS,Erie,6892143.0,0.0,5478681.0,5478681.0,0.7949,139887.0,0.0203,1273575.0,0.1848,,0.0
4.0,105250004.0,Montessori Regional CS,Erie,7047526.0,0.0,6313617.0,6313617.0,0.8959,33298.0,0.0047,465772.0,0.0661,234839.0,0.0333
4.0,105250001.0,Perseus House CS of Excellence,Erie,8880918.68,0.0,7679105.81,7679105.81,0.8647,217880.29,0.0245,983932.58,0.1108,,0.0
4.0,105252920.0,Robert Benjamin Wiley Community CS,Erie,6861937.55,0.0,6661582.0600000005,6661582.06,0.9708,108799.78,0.0159,91555.71,0.0133,,0.0
4.0,111440001.0,New Day CS,Huntingdon,2681810.54,0.0,2513674.52,2513674.52,0.9373,35711.42,0.0133,132424.6,0.0494,,0.0
4.0,111315438.0,Stone Valley Community CS,Huntingdon,1233090.91,0.0,1061653.41,1061653.41,0.861,6142.61,0.005,165294.89,0.134,,0.0
4.0,119350001.0,Fell CS,Lackawanna,2188995.0,0.0,1968221.0,1968221.0,0.8991,51274.0,0.0234,169500.0,0.0774,,0.0
4.0,119355028.0,Howard Gardner Multiple Intelligence CS,Lackawanna,3841864.21,0.0,3585548.5100000002,3585548.51,0.9333,27739.41,0.0072,228576.29,0.0595,,0.0
4.0,113362940.0,La Academia Partnership CS,Lancaster,4742242.0,0.0,4173320.0,4173320.0,0.88,47909.0,0.0101,521013.0,0.1099,,0.0
4.0,121395927.0,Arts Academy CS,Lehigh,5268368.48,0.0,5045746.260000001,5045746.26,0.9577,56445.24,0.0107,166176.98,0.0315,,0.0
4.0,121399898.0,Arts Academy Elementary CS,Lehigh,6180110.12,0.0,5805602.96,5805602.96,0.9394,59816.9,0.0097,314690.26,0.0509,,0.0
4.0,121394017.0,Circle of Seasons CS,Lehigh,7075782.61,0.0,6899756.330000001,6899756.33,0.9751,40528.28,0.0057,135498.0,0.0191,,0.0
4.0,121398065.0,Executive Education Academy CS,Lehigh,17907304.0,0.0,16775260.0,16775260.0,0.9368,243095.0,0.0136,888050.0,0.0496,899.0,0.0001
4.0,121395526.0,Innovative Arts Academy CS,Lehigh,7848841.99,0.0,7208552.000000001,7208552.0,0.9184,53834.99,0.0069,586455.0,0.0747,,0.0
4.0,175390169.0,Lincoln Leadership Academy CS,Lehigh,11603837.76,0.0,10729852.780000001,10729852.78,0.9247,155472.25,0.0134,718512.73,0.0619,,0.0
4.0,121393330.0,Roberto Clemente CS,Lehigh,8200735.0,0.0,7235921.0,7235921.0,0.8824,128705.0,0.0157,827171.0,0.1009,8938.0,0.0011
4.0,188392660.0,Seven Generations CS,Lehigh,5063189.0,0.0,4806985.0,4806985.0,0.9494,37966.0,0.0075,218238.0,0.0431,,0.0
4.0,118400001.0,Bear Creek Community CS,Luzerne,7104162.7,0.0,6604363.07,6604363.07,0.9296,109468.29,0.0154,390331.34,0.0549,,0.0
4.0,104432830.0,Keystone Education Center CS,Mercer,4086108.45,0.0,3644771.41,3644771.41,0.892,93882.04,0.023,347455.0,0.085,,0.0
4.0,120450003.0,Evergreen Community CS,Monroe,1783540.0,0.0,1755469.0,1755469.0,0.9843,6337.0,0.0036,21734.0,0.0122,,0.0
4.0,126510020.0,Agora Cyber CS,Montgomery,95217830.0,0.0,90254608.0,90254608.0,0.9479,304442.0,0.0032,4658780.0,0.0489,,0.0
4.0,123460001.0,Pennsylvania Virtual CS,Montgomery,36086672.65,0.0,32384268.1,32384268.1,0.8974,177517.55,0.0049,796946.0,0.0221,2727941.0,0.0756
4.0,123463370.0,Souderton CS Collaborative,Montgomery,3888256.0,0.0,3848882.0,3848882.0,0.9899,26082.0,0.0067,13292.0,0.0034,,0.0
4.0,120486892.0,Easton Arts Academy Elementary CS,Northampton,5654649.0,0.0,5477570.0,5477570.0,0.9687,44563.0,0.0079,132516.0,0.0234,,0.0
4.0,120480002.0,Lehigh Valley Academy Regional CS,Northampton,26819942.0,0.0,25543684.0,25543684.0,0.9524,265513.0,0.0099,750260.0,0.028,260485.0,0.0097
4.0,120483170.0,Lehigh Valley Charter High School for the Arts,Northampton,9616975.63,0.0,9251900.44,9251900.44,0.962,96551.63,0.01,187890.61,0.0195,80632.95,0.0084
4.0,139481451.0,Lehigh Valley Dual Language CS,Northampton,5938341.15,0.0,5514039.539999999,5514039.54,0.9285,123342.45,0.0208,300959.16,0.0507,,0.0
4.0,126514368.0,ACT Academy Cyber CS,Philadelphia,,0.0,0.0,,,,,,,,
4.0,126510015.0,Ad Prima CS,Philadelphia,9810164.0,0.0,9027973.0,9027973.0,0.9203,93098.0,0.0095,689093.0,0.0702,,0.0
4.0,126512990.0,Alliance for Progress CS,Philadelphia,8454501.0,0.0,7117433.0,7117433.0,0.8419,117691.0,0.0139,869377.0,0.1028,350000.0,0.0414
4.0,104510394.0,Antonia Pantoja Community CS,Philadelphia,12626079.0,0.0,11273911.0,11273911.0,0.8929,46211.0,0.0037,1305957.0,0.1034,,0.0
4.0,181519176.0,ASPIRA Bilingual Cyber CS,Philadelphia,8796397.0,0.0,8065250.0,8065250.0,0.9169,22882.0,0.0026,708265.0,0.0805,,0.0
4.0,126510010.0,Belmont CS,Philadelphia,15143326.0,0.0,13607554.0,13607554.0,0.8986,303661.0,0.0201,1232111.0,0.0814,,0.0
4.0,185515523.0,Boys Latin of Philadelphia CS,Philadelphia,13586350.0,0.0,12110491.0,12110491.0,0.8914,248133.0,0.0183,1227726.0,0.0904,,0.0
