District,Subject,Demographic,Total_Students,p4,p5,p6,p7
NORTH ALLEGHENY SD,Literature,IEP,93,15.1,56.99999999999999,19.4,8.6
NORTH HILLS SD,Algebra I,All Students,143,47.599999999999994,37.1,4.9,10.5
NORTH HILLS SD,Algebra I,Economically Disadvantaged,24,37.5,29.2,12.5,20.800000000000004
NORTH HILLS SD,Algebra I,ELL,4,NULL,NULL,NULL,NULL
NORTH HILLS SD,Algebra I,IEP,9,NULL,NULL,NULL,NULL
NORTH HILLS SD,Biology,All Students,46,54.29999999999999,26.1,4.3,15.2
NORTH HILLS SD,Biology,Economically Disadvantaged,11,18.199999999999996,27.3,9.099999999999998,45.5
NORTH HILLS SD,Biology,ELL,3,NULL,NULL,NULL,NULL
NORTH HILLS SD,Biology,IEP,4,NULL,NULL,NULL,NULL
NORTH HILLS SD,Literature,All Students,276,13.0,61.199999999999996,20.7,5.1
NORTH HILLS SD,Literature,Economically Disadvantaged,51,5.9,64.7,23.5,5.9
NORTH HILLS SD,Literature,IEP,32,3.1,31.3,43.8,21.9
NORTHGATE SD,Algebra I,All Students,30,13.3,53.29999999999999,26.700000000000003,6.7
NORTHGATE SD,Algebra I,Economically Disadvantaged,30,13.3,53.29999999999999,26.700000000000003,6.7
NORTHGATE SD,Algebra I,IEP,1,NULL,NULL,NULL,NULL
NORTHGATE SD,Biology,All Students,56,7.1,51.800000000000004,25.0,16.1
NORTHGATE SD,Biology,Economically Disadvantaged,56,7.1,51.800000000000004,25.0,16.1
NORTHGATE SD,Biology,ELL,2,NULL,NULL,NULL,NULL
NORTHGATE SD,Biology,IEP,7,NULL,NULL,NULL,NULL
NORTHGATE SD,Literature,All Students,60,18.3,56.7,16.7,8.3
NORTHGATE SD,Literature,Economically Disadvantaged,60,18.3,56.7,16.7,8.3
NORTHGATE SD,Literature,ELL,2,NULL,NULL,NULL,NULL
NORTHGATE SD,Literature,IEP,7,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Algebra I,All Students,1,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Algebra I,IEP,1,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Biology,All Students,1,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Biology,IEP,1,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Literature,All Students,2,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Literature,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
PARKWAY WEST CTC,Literature,IEP,2,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Algebra I,All Students,4,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Algebra I,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Algebra I,IEP,2,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Biology,All Students,9,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Biology,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Biology,IEP,4,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Literature,All Students,7,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Literature,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
PASSPORT ACADEMY CS,Literature,IEP,3,NULL,NULL,NULL,NULL
PENN HILLS SD,Algebra I,All Students,89,2.2,50.6,36.0,11.199999999999998
PENN HILLS SD,Algebra I,Economically Disadvantaged,55,1.8000000000000003,49.1,36.4,12.7
PENN HILLS SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
PENN HILLS SD,Algebra I,IEP,6,NULL,NULL,NULL,NULL
PENN HILLS SD,Biology,All Students,76,1.3,7.9,26.3,64.5
PENN HILLS SD,Biology,Economically Disadvantaged,60,1.7000000000000002,6.7,26.700000000000003,65.0
PENN HILLS SD,Biology,IEP,19,0.0,5.299999999999999,10.5,84.2
PENN HILLS SD,Literature,All Students,139,1.4,39.6,30.9,28.1
PENN HILLS SD,Literature,Economically Disadvantaged,92,2.1999999999999997,30.4,33.7,33.7
PENN HILLS SD,Literature,ELL,1,NULL,NULL,NULL,NULL
PENN HILLS SD,Literature,IEP,16,0.0,12.5,31.3,56.3
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,All Students,45,8.900000000000002,15.6,26.700000000000003,48.9
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,Economically Disadvantaged,22,13.600000000000001,13.600000000000001,36.39999999999999,36.39999999999999
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,ELL,2,NULL,NULL,NULL,NULL
PENNSYLVANIA DISTANCE LEARNING CS,Algebra I,IEP,12,0.0,8.3,16.699999999999996,75.0
PENNSYLVANIA DISTANCE LEARNING CS,Biology,All Students,39,5.1,5.1,51.300000000000004,38.5
PENNSYLVANIA DISTANCE LEARNING CS,Biology,Economically Disadvantaged,19,5.299999999999999,5.299999999999999,52.6,36.8
PENNSYLVANIA DISTANCE LEARNING CS,Biology,ELL,2,NULL,NULL,NULL,NULL
PENNSYLVANIA DISTANCE LEARNING CS,Biology,IEP,9,NULL,NULL,NULL,NULL
PENNSYLVANIA DISTANCE LEARNING CS,Literature,All Students,60,1.7000000000000002,43.3,30.0,25.0
PENNSYLVANIA DISTANCE LEARNING CS,Literature,Economically Disadvantaged,28,0.0,67.9,17.9,14.3
PENNSYLVANIA DISTANCE LEARNING CS,Literature,ELL,2,NULL,NULL,NULL,NULL
PENNSYLVANIA DISTANCE LEARNING CS,Literature,IEP,16,0.0,25.0,31.3,43.8
PINE-RICHLAND SD,Algebra I,All Students,287,65.5,29.600000000000005,4.2,0.7
PINE-RICHLAND SD,Algebra I,Economically Disadvantaged,15,53.29999999999999,13.3,26.700000000000003,6.7
PINE-RICHLAND SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
PINE-RICHLAND SD,Algebra I,IEP,27,18.5,40.7,37.0,3.7000000000000006
PINE-RICHLAND SD,Biology,All Students,49,4.1,42.9,44.9,8.2
PINE-RICHLAND SD,Biology,Economically Disadvantaged,8,NULL,NULL,NULL,NULL
PINE-RICHLAND SD,Biology,ELL,1,NULL,NULL,NULL,NULL
PINE-RICHLAND SD,Biology,IEP,33,0.0,48.5,42.4,9.1
PINE-RICHLAND SD,Literature,All Students,19,10.5,57.9,26.3,5.299999999999999
PINE-RICHLAND SD,Literature,Economically Disadvantaged,3,NULL,NULL,NULL,NULL
PINE-RICHLAND SD,Literature,IEP,11,0.0,45.5,45.5,9.099999999999998
PITTSBURGH SD,Algebra I,All Students,509,23.590373280943023,40.07328094302554,17.26502946954814,15.128683693516699
PITTSBURGH SD,Algebra I,Economically Disadvantaged,199,10.56180904522613,27.132160804020106,20.58341708542713,29.662311557788946
PITTSBURGH SD,Algebra I,IEP,83,1.2048192771084338,0.0,14.451807228915662,56.63253012048193
PITTSBURGH SD,Biology,All Students,212,0.0,5.6745283018867925,25.966981132075475,60.84481132075471
PITTSBURGH SD,Biology,Economically Disadvantaged,151,0.0,1.9960264900662252,25.812582781456957,65.56887417218543
PITTSBURGH SD,Biology,IEP,86,0.0,0.0,19.767441860465116,65.11627906976744
PITTSBURGH SD,Literature,All Students,1048,8.965744274809161,45.15019083969466,27.589885496183204,16.76679389312977
PITTSBURGH SD,Literature,Economically Disadvantaged,577,3.8112651646447144,36.56707105719238,35.007279029462744,23.405372616984405
PITTSBURGH SD,Literature,IEP,161,0.0,10.56024844720497,32.301863354037266,36.648447204968946
PITTSBURGH SD,Algebra I,ELL,8,NULL,NULL,NULL,NULL
PITTSBURGH SD,Biology,ELL,13,0.0,0.0,0.0,84.61538461538461
PITTSBURGH SD,Literature,ELL,51,0.0,5.88235294117647,31.372549019607842,41.17647058823529
PLUM BOROUGH SD,Algebra I,All Students,119,52.1,26.899999999999995,10.1,10.9
PLUM BOROUGH SD,Algebra I,Economically Disadvantaged,11,18.199999999999996,27.3,9.099999999999998,45.5
PLUM BOROUGH SD,Algebra I,IEP,14,0.0,0.0,28.6,71.4
PLUM BOROUGH SD,Biology,All Students,5,NULL,NULL,NULL,NULL
PLUM BOROUGH SD,Biology,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
PLUM BOROUGH SD,Biology,IEP,5,NULL,NULL,NULL,NULL
PLUM BOROUGH SD,Literature,All Students,183,9.3,51.4,28.999999999999996,10.4
PLUM BOROUGH SD,Literature,Economically Disadvantaged,25,0.0,40.0,36.0,24.0
PLUM BOROUGH SD,Literature,IEP,19,0.0,10.5,36.8,52.6
PROPEL CS-BRADDOCK HILLS,Algebra I,All Students,7,NULL,NULL,NULL,NULL
PROPEL CS-BRADDOCK HILLS,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
PROPEL CS-BRADDOCK HILLS,Algebra I,IEP,1,NULL,NULL,NULL,NULL
PROPEL CS-BRADDOCK HILLS,Biology,All Students,43,4.7,11.6,51.2,32.6
PROPEL CS-BRADDOCK HILLS,Biology,Economically Disadvantaged,39,2.6,12.8,48.7,35.9
PROPEL CS-BRADDOCK HILLS,Biology,IEP,7,NULL,NULL,NULL,NULL
PROPEL CS-BRADDOCK HILLS,Literature,All Students,43,2.3,30.2,48.79999999999999,18.6
PROPEL CS-BRADDOCK HILLS,Literature,Economically Disadvantaged,39,2.6,28.199999999999996,48.7,20.5
PROPEL CS-BRADDOCK HILLS,Literature,IEP,7,NULL,NULL,NULL,NULL
PROPEL CS-HOMESTEAD,Algebra I,All Students,5,NULL,NULL,NULL,NULL
PROPEL CS-HOMESTEAD,Algebra I,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
PROPEL CS-HOMESTEAD,Biology,All Students,27,0.0,14.800000000000002,40.7,44.4
PROPEL CS-HOMESTEAD,Biology,Economically Disadvantaged,21,0.0,14.3,42.9,42.9
PROPEL CS-HOMESTEAD,Biology,IEP,10,NULL,NULL,NULL,NULL
PROPEL CS-HOMESTEAD,Literature,All Students,29,0.0,48.3,31.0,20.700000000000003
PROPEL CS-HOMESTEAD,Literature,Economically Disadvantaged,23,0.0,47.8,34.8,17.4
PROPEL CS-HOMESTEAD,Literature,IEP,11,0.0,18.199999999999996,45.5,36.39999999999999
PROPEL CS-MONTOUR,Algebra I,All Students,8,NULL,NULL,NULL,NULL
PROPEL CS-MONTOUR,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
PROPEL CS-MONTOUR,Biology,All Students,38,0.0,15.8,34.2,50.0
PROPEL CS-MONTOUR,Biology,Economically Disadvantaged,30,0.0,10.0,36.7,53.29999999999999
PROPEL CS-MONTOUR,Biology,IEP,12,0.0,8.3,8.3,83.29999999999998
PROPEL CS-MONTOUR,Literature,All Students,39,0.0,20.5,61.5,17.9
PROPEL CS-MONTOUR,Literature,Economically Disadvantaged,31,0.0,12.9,67.7,19.4
PROPEL CS-MONTOUR,Literature,IEP,13,0.0,0.0,69.2,30.799999999999994
QUAKER VALLEY SD,Algebra I,All Students,104,32.7,26.899999999999995,33.7,6.7
QUAKER VALLEY SD,Algebra I,Economically Disadvantaged,12,8.3,16.699999999999996,50.0,25.0
QUAKER VALLEY SD,Algebra I,IEP,11,18.199999999999996,18.199999999999996,45.5,18.199999999999996
QUAKER VALLEY SD,Biology,All Students,10,NULL,NULL,NULL,NULL
QUAKER VALLEY SD,Biology,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
QUAKER VALLEY SD,Biology,IEP,6,NULL,NULL,NULL,NULL
QUAKER VALLEY SD,Literature,All Students,126,15.1,76.2,7.1,1.6
QUAKER VALLEY SD,Literature,Economically Disadvantaged,21,4.8,85.7,9.5,0.0
QUAKER VALLEY SD,Literature,ELL,1,NULL,NULL,NULL,NULL
QUAKER VALLEY SD,Literature,IEP,19,5.299999999999999,52.6,36.8,5.299999999999999
RIVERVIEW SD,Algebra I,All Students,37,27.0,43.2,16.2,13.5
RIVERVIEW SD,Algebra I,Economically Disadvantaged,6,NULL,NULL,NULL,NULL
RIVERVIEW SD,Algebra I,IEP,8,NULL,NULL,NULL,NULL
RIVERVIEW SD,Biology,All Students,3,NULL,NULL,NULL,NULL
RIVERVIEW SD,Biology,IEP,3,NULL,NULL,NULL,NULL
RIVERVIEW SD,Literature,All Students,54,16.7,55.60000000000001,14.800000000000002,13.0
RIVERVIEW SD,Literature,Economically Disadvantaged,11,18.199999999999996,36.39999999999999,9.099999999999998,36.39999999999999
RIVERVIEW SD,Literature,IEP,11,0.0,18.199999999999996,18.199999999999996,63.6
SHALER AREA SD,Algebra I,All Students,145,33.8,46.20000000000001,5.5,14.499999999999998
SHALER AREA SD,Algebra I,Economically Disadvantaged,40,17.5,45.0,7.5,30.0
SHALER AREA SD,Algebra I,ELL,2,NULL,NULL,NULL,NULL
SHALER AREA SD,Algebra I,IEP,20,0.0,5.0,5.0,90.0
SHALER AREA SD,Biology,All Students,182,3.3000000000000003,35.7,38.50000000000001,22.5
SHALER AREA SD,Biology,Economically Disadvantaged,95,2.1,28.4,42.1,27.399999999999995
SHALER AREA SD,Biology,ELL,1,NULL,NULL,NULL,NULL
SHALER AREA SD,Biology,IEP,48,0.0,6.3,35.39999999999999,58.3
SHALER AREA SD,Literature,All Students,287,9.8,62.4,18.1,9.8
SHALER AREA SD,Literature,Economically Disadvantaged,112,7.1,50.0,28.6,14.3
SHALER AREA SD,Literature,ELL,2,NULL,NULL,NULL,NULL
SHALER AREA SD,Literature,IEP,48,2.1,14.6,37.5,45.8
SOUTH ALLEGHENY SD,Algebra I,All Students,44,9.099999999999998,50.0,27.3,13.600000000000001
SOUTH ALLEGHENY SD,Algebra I,Economically Disadvantaged,19,10.5,26.3,36.8,26.3
SOUTH ALLEGHENY SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
SOUTH ALLEGHENY SD,Algebra I,IEP,4,NULL,NULL,NULL,NULL
SOUTH ALLEGHENY SD,Biology,All Students,66,0.0,31.8,36.4,31.8
SOUTH ALLEGHENY SD,Biology,Economically Disadvantaged,41,0.0,24.4,41.5,34.1
SOUTH ALLEGHENY SD,Biology,ELL,1,NULL,NULL,NULL,NULL
SOUTH ALLEGHENY SD,Biology,IEP,21,0.0,19.0,33.3,47.6
SOUTH ALLEGHENY SD,Literature,All Students,98,0.0,56.10000000000001,27.6,16.3
SOUTH ALLEGHENY SD,Literature,Economically Disadvantaged,48,0.0,45.8,31.3,22.9
SOUTH ALLEGHENY SD,Literature,IEP,21,0.0,19.0,28.6,52.400000000000006
SOUTH FAYETTE TOWNSHIP SD,Algebra I,All Students,224,60.699999999999996,28.6,8.9,1.7999999999999998
SOUTH FAYETTE TOWNSHIP SD,Algebra I,Economically Disadvantaged,20,45.0,30.0,20.0,5.0
SOUTH FAYETTE TOWNSHIP SD,Algebra I,IEP,19,21.1,21.1,36.8,21.1
SOUTH FAYETTE TOWNSHIP SD,Biology,All Students,1,NULL,NULL,NULL,NULL
SOUTH FAYETTE TOWNSHIP SD,Biology,IEP,1,NULL,NULL,NULL,NULL
SOUTH FAYETTE TOWNSHIP SD,Literature,All Students,241,27.399999999999995,66.0,5.4,1.2
SOUTH FAYETTE TOWNSHIP SD,Literature,Economically Disadvantaged,25,16.0,64.0,16.0,4.0
SOUTH FAYETTE TOWNSHIP SD,Literature,IEP,26,3.8,61.5,23.1,11.5
SOUTH PARK SD,Algebra I,All Students,46,73.9,15.2,0.0,10.9
SOUTH PARK SD,Algebra I,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
SOUTH PARK SD,Algebra I,IEP,4,NULL,NULL,NULL,NULL
SOUTH PARK SD,Biology,All Students,87,1.1,20.700000000000003,49.4,28.7
SOUTH PARK SD,Biology,Economically Disadvantaged,22,0.0,18.199999999999996,50.0,31.8
SOUTH PARK SD,Biology,IEP,10,NULL,NULL,NULL,NULL
SOUTH PARK SD,Literature,All Students,126,7.1,52.400000000000006,27.800000000000004,12.7
SOUTH PARK SD,Literature,Economically Disadvantaged,26,7.699999999999998,38.5,34.6,19.2
SOUTH PARK SD,Literature,IEP,11,0.0,36.39999999999999,18.199999999999996,45.5
SPECTRUM CS,Biology,All Students,4,NULL,NULL,NULL,NULL
SPECTRUM CS,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
SPECTRUM CS,Biology,IEP,4,NULL,NULL,NULL,NULL
SPECTRUM CS,Literature,All Students,4,NULL,NULL,NULL,NULL
SPECTRUM CS,Literature,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
SPECTRUM CS,Literature,IEP,4,NULL,NULL,NULL,NULL
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Algebra I,All Students,1,NULL,NULL,NULL,NULL
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Literature,All Students,2,NULL,NULL,NULL,NULL
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Literature,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
STEEL CENTER FOR CAREER AND TECHNICAL EDUCATION,Literature,IEP,1,NULL,NULL,NULL,NULL
STEEL VALLEY SD,Algebra I,All Students,48,22.9,27.1,14.6,35.39999999999999
STEEL VALLEY SD,Algebra I,Economically Disadvantaged,25,24.0,16.0,12.0,48.0
STEEL VALLEY SD,Algebra I,IEP,7,NULL,NULL,NULL,NULL
STEEL VALLEY SD,Biology,All Students,46,0.0,32.6,32.6,34.8
STEEL VALLEY SD,Biology,Economically Disadvantaged,26,0.0,26.899999999999995,26.899999999999995,46.2
STEEL VALLEY SD,Biology,ELL,1,NULL,NULL,NULL,NULL
STEEL VALLEY SD,Biology,IEP,10,NULL,NULL,NULL,NULL
STEEL VALLEY SD,Literature,All Students,74,5.4,56.8,24.3,13.5
STEEL VALLEY SD,Literature,Economically Disadvantaged,36,5.6000000000000005,44.4,27.800000000000004,22.2
STEEL VALLEY SD,Literature,IEP,11,0.0,45.5,9.099999999999998,45.5
STO-ROX SD,Algebra I,All Students,44,0.0,4.5,22.7,72.7
STO-ROX SD,Algebra I,Economically Disadvantaged,35,0.0,0.0,22.899999999999995,77.1
STO-ROX SD,Algebra I,IEP,14,0.0,0.0,7.1,92.9
STO-ROX SD,Biology,All Students,64,0.0,4.7,18.8,76.6
STO-ROX SD,Biology,Economically Disadvantaged,49,0.0,6.1,10.199999999999998,83.7
STO-ROX SD,Biology,IEP,15,0.0,0.0,6.7,93.3
STO-ROX SD,Literature,All Students,73,0.0,16.4,41.1,42.5
STO-ROX SD,Literature,Economically Disadvantaged,58,0.0,13.8,41.400000000000006,44.8
STO-ROX SD,Literature,IEP,16,0.0,0.0,31.3,68.8
THE NEW ACADEMY CS,Algebra I,All Students,10,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Algebra I,IEP,6,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Biology,All Students,6,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Biology,Economically Disadvantaged,1,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Biology,IEP,4,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Literature,All Students,10,NULL,NULL,NULL,NULL
THE NEW ACADEMY CS,Literature,IEP,7,NULL,NULL,NULL,NULL
UPPER SAINT CLAIR SD,Algebra I,All Students,261,71.6,21.5,6.5,0.4
UPPER SAINT CLAIR SD,Algebra I,Economically Disadvantaged,19,63.2,21.1,15.8,0.0
UPPER SAINT CLAIR SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
UPPER SAINT CLAIR SD,Algebra I,IEP,19,26.3,10.5,57.9,5.299999999999999
UPPER SAINT CLAIR SD,Biology,All Students,2,NULL,NULL,NULL,NULL
UPPER SAINT CLAIR SD,Biology,IEP,1,NULL,NULL,NULL,NULL
UPPER SAINT CLAIR SD,Literature,All Students,307,30.3,61.6,7.200000000000001,1.0
UPPER SAINT CLAIR SD,Literature,Economically Disadvantaged,35,25.7,48.599999999999994,22.899999999999995,2.9
UPPER SAINT CLAIR SD,Literature,ELL,1,NULL,NULL,NULL,NULL
UPPER SAINT CLAIR SD,Literature,IEP,37,8.1,54.1,32.4,5.4
URBAN PATHWAYS 6-12 CS,Algebra I,All Students,2,NULL,NULL,NULL,NULL
URBAN PATHWAYS 6-12 CS,Algebra I,Economically Disadvantaged,2,NULL,NULL,NULL,NULL
URBAN PATHWAYS 6-12 CS,Biology,All Students,20,0.0,0.0,60.0,40.0
URBAN PATHWAYS 6-12 CS,Biology,Economically Disadvantaged,16,0.0,0.0,50.0,50.0
URBAN PATHWAYS 6-12 CS,Biology,ELL,1,NULL,NULL,NULL,NULL
URBAN PATHWAYS 6-12 CS,Biology,IEP,6,NULL,NULL,NULL,NULL
URBAN PATHWAYS 6-12 CS,Literature,All Students,21,0.0,28.6,52.400000000000006,19.0
URBAN PATHWAYS 6-12 CS,Literature,Economically Disadvantaged,17,0.0,29.4,47.099999999999994,23.5
URBAN PATHWAYS 6-12 CS,Literature,ELL,1,NULL,NULL,NULL,NULL
URBAN PATHWAYS 6-12 CS,Literature,IEP,5,NULL,NULL,NULL,NULL
WEST ALLEGHENY SD,Algebra I,All Students,141,59.599999999999994,37.6,2.1,0.7
WEST ALLEGHENY SD,Algebra I,Economically Disadvantaged,19,36.8,52.6,5.299999999999999,5.299999999999999
WEST ALLEGHENY SD,Algebra I,IEP,1,NULL,NULL,NULL,NULL
WEST ALLEGHENY SD,Biology,All Students,12,8.3,25.0,41.7,25.0
WEST ALLEGHENY SD,Biology,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
WEST ALLEGHENY SD,Biology,IEP,3,NULL,NULL,NULL,NULL
WEST ALLEGHENY SD,Literature,All Students,221,10.0,67.4,19.0,3.6000000000000005
WEST ALLEGHENY SD,Literature,Economically Disadvantaged,37,8.1,64.9,24.3,2.7
WEST ALLEGHENY SD,Literature,ELL,2,NULL,NULL,NULL,NULL
WEST ALLEGHENY SD,Literature,IEP,26,0.0,26.899999999999995,46.2,26.899999999999995
WEST JEFFERSON HILLS SD,Algebra I,All Students,135,66.7,27.399999999999995,2.2,3.7000000000000006
WEST JEFFERSON HILLS SD,Algebra I,Economically Disadvantaged,19,47.400000000000006,31.6,10.5,10.5
WEST JEFFERSON HILLS SD,Algebra I,IEP,8,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Biology,All Students,7,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Biology,Economically Disadvantaged,4,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Biology,ELL,1,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Biology,IEP,4,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Literature,All Students,216,22.2,67.1,8.8,1.9
WEST JEFFERSON HILLS SD,Literature,Economically Disadvantaged,39,10.3,64.1,20.5,5.1
WEST JEFFERSON HILLS SD,Literature,ELL,1,NULL,NULL,NULL,NULL
WEST JEFFERSON HILLS SD,Literature,IEP,21,4.8,57.10000000000001,23.8,14.3
WEST MIFFLIN AREA SD,Algebra I,All Students,76,21.1,38.2,23.700000000000003,17.1
WEST MIFFLIN AREA SD,Algebra I,Economically Disadvantaged,76,21.1,38.2,23.700000000000003,17.1
WEST MIFFLIN AREA SD,Algebra I,ELL,1,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Algebra I,IEP,9,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Biology,All Students,14,0.0,0.0,14.3,85.7
WEST MIFFLIN AREA SD,Biology,Economically Disadvantaged,14,0.0,0.0,14.3,85.7
WEST MIFFLIN AREA SD,Biology,ELL,1,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Biology,IEP,10,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Literature,All Students,158,1.9,38.0,27.800000000000004,32.3
WEST MIFFLIN AREA SD,Literature,Economically Disadvantaged,158,1.9,38.0,27.800000000000004,32.3
WEST MIFFLIN AREA SD,Literature,ELL,4,NULL,NULL,NULL,NULL
WEST MIFFLIN AREA SD,Literature,IEP,25,0.0,0.0,8.0,92.0
WESTINGHOUSE ARTS ACADEMY CS,Algebra I,All Students,26,38.5,30.799999999999994,26.899999999999995,3.8
WESTINGHOUSE ARTS ACADEMY CS,Algebra I,Economically Disadvantaged,12,41.7,33.3,16.699999999999996,8.3
WESTINGHOUSE ARTS ACADEMY CS,Algebra I,IEP,3,NULL,NULL,NULL,NULL
WESTINGHOUSE ARTS ACADEMY CS,Biology,All Students,25,12.0,12.0,40.0,36.0
WESTINGHOUSE ARTS ACADEMY CS,Biology,Economically Disadvantaged,17,11.8,11.8,41.2,35.3
WESTINGHOUSE ARTS ACADEMY CS,Biology,IEP,6,NULL,NULL,NULL,NULL
WESTINGHOUSE ARTS ACADEMY CS,Literature,All Students,63,6.3,60.3,27.0,6.3
WESTINGHOUSE ARTS ACADEMY CS,Literature,Economically Disadvantaged,29,3.4000000000000004,55.2,31.0,10.3
WESTINGHOUSE ARTS ACADEMY CS,Literature,IEP,8,NULL,NULL,NULL,NULL
WOODLAND HILLS SD,Algebra I,All Students,73,15.1,28.800000000000004,38.4,17.8
WOODLAND HILLS SD,Algebra I,Economically Disadvantaged,30,6.7,23.3,50.0,20.0
WOODLAND HILLS SD,Algebra I,IEP,8,NULL,NULL,NULL,NULL
WOODLAND HILLS SD,Biology,All Students,54,0.0,11.1,35.2,53.7
WOODLAND HILLS SD,Biology,Economically Disadvantaged,34,0.0,8.8,41.2,50.0
WOODLAND HILLS SD,Biology,ELL,1,NULL,NULL,NULL,NULL
WOODLAND HILLS SD,Biology,IEP,21,0.0,0.0,14.3,85.7
WOODLAND HILLS SD,Literature,All Students,133,3.8,36.1,42.1,18.0
WOODLAND HILLS SD,Literature,Economically Disadvantaged,61,1.6,21.3,54.1,23.0
WOODLAND HILLS SD,Literature,ELL,2,NULL,NULL,NULL,NULL
WOODLAND HILLS SD,Literature,IEP,26,0.0,19.2,19.2,61.5
APOLLO-RIDGE SD,Algebra I,All Students,32,15.6,62.5,12.5,9.4
APOLLO-RIDGE SD,Algebra I,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Algebra I,IEP,5,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Biology,All Students,6,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Biology,Economically Disadvantaged,5,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Biology,IEP,4,NULL,NULL,NULL,NULL
APOLLO-RIDGE SD,Literature,All Students,53,9.4,69.8,18.9,1.9
APOLLO-RIDGE SD,Literature,Economically Disadvantaged,19,5.299999999999999,47.400000000000006,42.1,5.299999999999999
APOLLO-RIDGE SD,Literature,IEP,7,NULL,NULL,NULL,NULL
ARMSTRONG SD,Algebra I,All Students,141,29.804964539007088,31.93758865248227,27.643971631205677,10.613475177304963
ARMSTRONG SD,Algebra I,Economically Disadvantaged,43,11.64186046511628,25.590697674418607,39.520930232558136,23.246511627906976
ARMSTRONG SD,Algebra I,IEP,22,0.0,0.0,13.618181818181817,50.018181818181816
ARMSTRONG SD,Biology,All Students,158,17.711392405063293,49.989873417721526,24.686075949367094,7.612658227848101
ARMSTRONG SD,Biology,Economically Disadvantaged,55,12.709090909090909,40.02727272727273,30.890909090909098,16.372727272727275
ARMSTRONG SD,Biology,IEP,23,0.0,0.0,34.756521739130434,26.113043478260874
ARMSTRONG SD,Literature,All Students,199,9.062311557788945,70.38743718592964,15.56281407035176,5.061306532663316
ARMSTRONG SD,Literature,Economically Disadvantaged,63,4.76031746031746,61.88730158730159,20.628571428571426,12.688888888888888
ARMSTRONG SD,Literature,IEP,24,0.0,4.141666666666667,25.025000000000002,29.166666666666668
FREEPORT AREA SD,Algebra I,All Students,68,72.1,20.6,4.4,2.9
FREEPORT AREA SD,Algebra I,Economically Disadvantaged,7,NULL,NULL,NULL,NULL
