District,Subject,Demographic,Total_Students,p4,p5,p6,p7
PENN MANOR SD,Biology,All Students,387,37.2,44.4,12.4,5.9
PENN MANOR SD,Biology,Historically Underperforming,184,21.199999999999996,46.70000000000001,20.700000000000003,11.399999999999999
PENN MANOR SD,Literature,All Students,389,5.1,79.9,11.1,3.9
PENN MANOR SD,Literature,Historically Underperforming,185,2.2,71.9,18.4,7.6
PEQUEA VALLEY SD,Algebra I,All Students,126,19.8,43.7,27.800000000000004,8.7
PEQUEA VALLEY SD,Algebra I,Historically Underperforming,68,10.3,41.2,32.4,16.2
PEQUEA VALLEY SD,Biology,All Students,127,27.6,30.7,21.3,20.5
PEQUEA VALLEY SD,Biology,Historically Underperforming,70,14.3,32.9,21.4,31.4
PEQUEA VALLEY SD,Literature,All Students,126,9.5,53.20000000000002,23.0,14.3
PEQUEA VALLEY SD,Literature,Historically Underperforming,69,5.8,46.4,23.2,24.6
SOLANCO SD,Algebra I,All Students,291,14.800000000000002,54.0,24.099999999999998,7.200000000000001
SOLANCO SD,Algebra I,Historically Underperforming,109,6.4,42.2,33.89999999999999,17.4
SOLANCO SD,Biology,All Students,281,35.9,30.2,15.7,18.1
SOLANCO SD,Biology,Historically Underperforming,101,20.8,24.799999999999997,18.8,35.6
SOLANCO SD,Literature,All Students,288,1.7000000000000002,67.0,22.9,8.3
SOLANCO SD,Literature,Historically Underperforming,106,0.0,43.4,34.0,22.6
WARWICK SD,Algebra I,All Students,336,30.099999999999998,46.4,16.4,7.1
WARWICK SD,Algebra I,Historically Underperforming,114,17.5,30.7,31.6,20.2
WARWICK SD,Biology,All Students,336,42.9,26.200000000000003,17.3,13.699999999999998
WARWICK SD,Biology,Historically Underperforming,114,21.9,21.1,23.7,33.3
WARWICK SD,Literature,All Students,336,6.800000000000001,72.3,16.7,4.2
WARWICK SD,Literature,Historically Underperforming,114,4.400000000000001,51.800000000000004,31.6,12.3
ELLWOOD CITY AREA SD,Algebra I,All Students,113,15.9,61.09999999999999,16.8,6.2
ELLWOOD CITY AREA SD,Algebra I,Historically Underperforming,41,19.5,46.29999999999999,22.0,12.2
ELLWOOD CITY AREA SD,Biology,All Students,113,34.5,39.8,17.7,8.0
ELLWOOD CITY AREA SD,Biology,Historically Underperforming,41,36.6,26.8,19.5,17.1
ELLWOOD CITY AREA SD,Literature,All Students,112,4.5,75.9,17.0,2.7
ELLWOOD CITY AREA SD,Literature,Historically Underperforming,40,2.5,70.0,20.0,7.5
LAUREL  SD,Algebra I,All Students,89,14.6,64.0,18.0,3.4000000000000004
LAUREL  SD,Algebra I,Historically Underperforming,27,7.400000000000001,59.3,25.900000000000002,7.400000000000001
LAUREL  SD,Biology,All Students,89,37.1,52.800000000000004,6.7,3.4000000000000004
LAUREL  SD,Biology,Historically Underperforming,27,25.900000000000002,44.4,22.2,7.400000000000001
LAUREL  SD,Literature,All Students,89,7.9,80.9,7.9,3.4000000000000004
LAUREL  SD,Literature,Historically Underperforming,27,7.400000000000001,70.4,14.800000000000002,7.400000000000001
LAWRENCE CO AVTS,Algebra I,All Students,135,3.7000000000000006,25.2,54.79999999999999,16.3
LAWRENCE CO AVTS,Algebra I,Historically Underperforming,107,3.7000000000000006,22.4,56.10000000000001,17.8
LAWRENCE CO AVTS,Biology,All Students,134,5.2,30.599999999999998,37.3,26.899999999999995
LAWRENCE CO AVTS,Biology,Historically Underperforming,106,5.699999999999999,28.300000000000004,40.6,25.5
LAWRENCE CO AVTS,Literature,All Students,135,0.7,43.7,45.2,10.4
LAWRENCE CO AVTS,Literature,Historically Underperforming,107,0.9000000000000001,41.1,48.599999999999994,9.300000000000002
MOHAWK AREA SD,Algebra I,All Students,109,6.4,76.1,14.7,2.8
MOHAWK AREA SD,Algebra I,Historically Underperforming,30,6.7,60.0,26.700000000000003,6.7
MOHAWK AREA SD,Biology,All Students,110,24.5,54.50000000000001,17.3,3.6000000000000005
MOHAWK AREA SD,Biology,Historically Underperforming,30,13.3,50.0,30.0,6.7
MOHAWK AREA SD,Literature,All Students,111,4.5,76.6,18.0,0.9000000000000001
MOHAWK AREA SD,Literature,Historically Underperforming,30,3.3000000000000003,63.30000000000001,30.0,3.3000000000000003
NESHANNOCK TOWNSHIP SD,Algebra I,All Students,100,20.0,65.0,15.0,0.0
NESHANNOCK TOWNSHIP SD,Algebra I,Historically Underperforming,15,20.0,60.0,20.0,0.0
NESHANNOCK TOWNSHIP SD,Biology,All Students,101,29.7,49.5,15.8,5.000000000000001
NESHANNOCK TOWNSHIP SD,Biology,Historically Underperforming,16,31.3,31.3,25.0,12.5
NESHANNOCK TOWNSHIP SD,Literature,All Students,101,10.9,80.2,7.9,1.0
NESHANNOCK TOWNSHIP SD,Literature,Historically Underperforming,16,18.8,62.5,12.5,6.3
NEW CASTLE AREA SD,Algebra I,All Students,156,9.0,41.7,37.8,11.5
NEW CASTLE AREA SD,Algebra I,Historically Underperforming,96,2.1,33.3,47.89999999999999,16.699999999999996
NEW CASTLE AREA SD,Biology,All Students,157,5.7,40.8,27.399999999999995,26.1
NEW CASTLE AREA SD,Biology,Historically Underperforming,96,3.1,30.2,31.3,35.39999999999999
NEW CASTLE AREA SD,Literature,All Students,157,5.1,56.10000000000001,33.8,5.1
NEW CASTLE AREA SD,Literature,Historically Underperforming,95,2.1,48.4,41.1,8.4
SHENANGO AREA SD,Algebra I,All Students,83,26.5,65.1,6.0,2.4
SHENANGO AREA SD,Algebra I,Historically Underperforming,19,10.5,73.7,10.5,5.299999999999999
SHENANGO AREA SD,Biology,All Students,83,36.1,54.2,8.4,1.2
SHENANGO AREA SD,Biology,Historically Underperforming,19,36.8,47.400000000000006,10.5,5.299999999999999
SHENANGO AREA SD,Literature,All Students,83,7.200000000000001,89.2,3.6000000000000005,0.0
SHENANGO AREA SD,Literature,Historically Underperforming,19,10.5,78.9,10.5,0.0
UNION AREA SD,Algebra I,All Students,43,18.6,48.79999999999999,20.9,11.6
UNION AREA SD,Algebra I,Historically Underperforming,24,12.5,41.7,29.2,16.699999999999996
UNION AREA SD,Biology,All Students,43,39.49999999999999,32.6,11.6,16.3
UNION AREA SD,Biology,Historically Underperforming,24,33.3,29.2,12.5,25.0
UNION AREA SD,Literature,All Students,43,14.000000000000002,69.8,9.3,7.000000000000001
UNION AREA SD,Literature,Historically Underperforming,24,4.2,70.79999999999998,12.5,12.5
WILMINGTON AREA SD,Algebra I,All Students,92,26.1,40.2,30.4,3.3000000000000003
WILMINGTON AREA SD,Algebra I,Historically Underperforming,35,20.0,25.7,45.7,8.6
WILMINGTON AREA SD,Biology,All Students,94,38.3,38.3,21.3,2.1
WILMINGTON AREA SD,Biology,Historically Underperforming,36,22.2,33.3,38.9,5.6000000000000005
WILMINGTON AREA SD,Literature,All Students,93,3.2,69.9,22.6,4.3
WILMINGTON AREA SD,Literature,Historically Underperforming,35,0.0,54.29999999999999,34.3,11.4
ANNVILLE-CLEONA SD,Algebra I,All Students,113,22.1,60.199999999999996,11.5,6.2
ANNVILLE-CLEONA SD,Algebra I,Historically Underperforming,36,13.900000000000002,50.0,16.7,19.4
ANNVILLE-CLEONA SD,Biology,All Students,114,14.899999999999999,25.4,34.199999999999996,25.4
ANNVILLE-CLEONA SD,Biology,Historically Underperforming,37,8.1,8.1,35.1,48.6
ANNVILLE-CLEONA SD,Literature,All Students,114,8.800000000000002,64.9,25.4,0.9000000000000001
ANNVILLE-CLEONA SD,Literature,Historically Underperforming,37,5.4,48.6,43.2,2.7
CORNWALL-LEBANON SD,Algebra I,All Students,329,18.8,56.2,18.8,6.1
CORNWALL-LEBANON SD,Algebra I,Historically Underperforming,103,9.700000000000001,44.7,29.100000000000005,16.5
CORNWALL-LEBANON SD,Biology,All Students,329,34.0,36.2,18.2,11.599999999999998
CORNWALL-LEBANON SD,Biology,Historically Underperforming,103,13.600000000000001,33.0,23.3,30.099999999999998
CORNWALL-LEBANON SD,Literature,All Students,327,6.4,71.9,15.6,6.1
CORNWALL-LEBANON SD,Literature,Historically Underperforming,101,1.0,55.39999999999999,24.799999999999997,18.8
EASTERN LEBANON CO SD,Algebra I,All Students,177,19.2,48.599999999999994,21.999999999999996,10.2
EASTERN LEBANON CO SD,Algebra I,Historically Underperforming,58,10.3,32.8,34.5,22.4
EASTERN LEBANON CO SD,Biology,All Students,177,26.6,44.1,23.7,5.6
EASTERN LEBANON CO SD,Biology,Historically Underperforming,58,12.1,36.2,39.7,12.1
EASTERN LEBANON CO SD,Literature,All Students,176,5.7,66.5,22.2,5.7
EASTERN LEBANON CO SD,Literature,Historically Underperforming,57,0.0,47.4,35.1,17.5
LEBANON SD,Algebra I,All Students,233,4.7,30.9,50.6,13.699999999999998
LEBANON SD,Algebra I,Historically Underperforming,169,4.7,22.499999999999996,53.79999999999999,18.9
LEBANON SD,Biology,All Students,233,3.4000000000000004,33.5,31.3,31.799999999999994
LEBANON SD,Biology,Historically Underperforming,169,2.4,24.3,33.7,39.6
LEBANON SD,Literature,All Students,227,0.0,54.6,32.99999999999999,12.3
LEBANON SD,Literature,Historically Underperforming,163,0.0,45.4,38.0,16.6
NORTHERN LEBANON SD,Algebra I,All Students,177,9.6,58.20000000000001,29.4,2.8
NORTHERN LEBANON SD,Algebra I,Historically Underperforming,60,5.0,40.0,46.7,8.3
NORTHERN LEBANON SD,Biology,All Students,174,13.8,35.6,31.0,19.5
NORTHERN LEBANON SD,Biology,Historically Underperforming,59,5.1,27.1,32.2,35.6
NORTHERN LEBANON SD,Literature,All Students,175,2.8999999999999995,66.9,22.9,7.400000000000001
NORTHERN LEBANON SD,Literature,Historically Underperforming,60,0.0,48.3,35.0,16.7
PALMYRA AREA SD,Algebra I,All Students,263,46.8,39.5,11.8,1.9
PALMYRA AREA SD,Algebra I,Historically Underperforming,65,21.5,36.9,36.9,4.6
PALMYRA AREA SD,Biology,All Students,262,53.400000000000006,33.6,8.0,5.0
PALMYRA AREA SD,Biology,Historically Underperforming,65,27.699999999999996,32.3,24.6,15.4
PALMYRA AREA SD,Literature,All Students,263,26.6,62.7,8.4,2.3
PALMYRA AREA SD,Literature,Historically Underperforming,65,9.2,58.5,26.200000000000003,6.200000000000001
ALLENTOWN CITY SD,Algebra I,All Students,959,4.706569343065693,29.151094890510947,43.31167883211679,22.830656934306575
ALLENTOWN CITY SD,Algebra I,Historically Underperforming,788,4.055583756345178,26.93527918781726,43.4257614213198,25.620304568527917
ALLENTOWN CITY SD,Biology,All Students,906,5.161147902869758,19.876379690949225,26.822958057395148,48.117218543046356
ALLENTOWN CITY SD,Biology,Historically Underperforming,742,4.4334231805929925,17.944743935309972,26.133153638814015,51.45256064690027
ALLENTOWN CITY SD,Literature,All Students,915,1.7695081967213118,42.204043715847,32.21770491803279,23.808743169398902
ALLENTOWN CITY SD,Literature,Historically Underperforming,750,1.1653333333333333,38.40533333333333,33.073600000000006,27.3192
CATASAUQUA AREA SD,Algebra I,All Students,129,17.8,37.2,35.7,9.3
CATASAUQUA AREA SD,Algebra I,Historically Underperforming,69,7.200000000000001,33.3,42.0,17.4
CATASAUQUA AREA SD,Biology,All Students,130,13.8,33.1,27.699999999999996,25.4
CATASAUQUA AREA SD,Biology,Historically Underperforming,70,5.7,24.299999999999997,32.9,37.1
CATASAUQUA AREA SD,Literature,All Students,130,0.8,53.1,35.4,10.8
CATASAUQUA AREA SD,Literature,Historically Underperforming,70,0.0,37.1,45.7,17.1
EAST PENN SD,Algebra I,All Students,606,32.7,46.9,16.3,4.1
EAST PENN SD,Algebra I,Historically Underperforming,183,13.100000000000001,39.9,35.50000000000001,11.5
EAST PENN SD,Biology,All Students,606,30.5,46.9,16.5,6.1
EAST PENN SD,Biology,Historically Underperforming,183,9.8,37.7,33.3,19.1
EAST PENN SD,Literature,All Students,596,10.6,68.5,15.8,5.2
EAST PENN SD,Literature,Historically Underperforming,179,5.0,46.9,33.5,14.499999999999998
INNOVATIVE ARTS ACADEMY CS,Algebra I,All Students,35,0.0,5.7,51.4,42.9
INNOVATIVE ARTS ACADEMY CS,Algebra I,Historically Underperforming,30,0.0,6.7,56.7,36.7
INNOVATIVE ARTS ACADEMY CS,Biology,All Students,33,0.0,9.1,39.4,51.5
INNOVATIVE ARTS ACADEMY CS,Biology,Historically Underperforming,30,0.0,10.0,40.0,50.0
INNOVATIVE ARTS ACADEMY CS,Literature,All Students,35,0.0,28.6,51.4,20.0
INNOVATIVE ARTS ACADEMY CS,Literature,Historically Underperforming,30,0.0,30.0,50.0,20.0
LINCOLN LEADERSHIP ACAD CS,Algebra I,All Students,58,1.7000000000000002,67.19999999999999,29.299999999999997,1.7000000000000002
LINCOLN LEADERSHIP ACAD CS,Algebra I,Historically Underperforming,53,0.0,66.0,32.1,1.9
LINCOLN LEADERSHIP ACAD CS,Biology,All Students,59,10.2,49.2,27.1,13.600000000000001
LINCOLN LEADERSHIP ACAD CS,Biology,Historically Underperforming,54,9.300000000000002,46.3,29.600000000000005,14.800000000000002
LINCOLN LEADERSHIP ACAD CS,Literature,All Students,52,1.9,73.1,23.1,1.9
LINCOLN LEADERSHIP ACAD CS,Literature,Historically Underperforming,48,2.1,70.79999999999998,25.0,2.1
NORTHERN LEHIGH SD,Algebra I,All Students,127,29.100000000000005,33.1,27.6,10.2
NORTHERN LEHIGH SD,Algebra I,Historically Underperforming,62,16.1,30.599999999999998,35.5,17.7
NORTHERN LEHIGH SD,Biology,All Students,125,36.0,30.4,22.4,11.2
NORTHERN LEHIGH SD,Biology,Historically Underperforming,60,21.7,28.300000000000004,30.0,20.0
NORTHERN LEHIGH SD,Literature,All Students,127,5.5,62.2,22.0,10.2
NORTHERN LEHIGH SD,Literature,Historically Underperforming,62,1.6,48.4,30.599999999999998,19.4
NORTHWESTERN LEHIGH SD,Algebra I,All Students,191,30.9,48.7,17.300000000000004,3.1
NORTHWESTERN LEHIGH SD,Algebra I,Historically Underperforming,48,6.3,41.7,43.8,8.3
NORTHWESTERN LEHIGH SD,Biology,All Students,190,38.400000000000006,40.0,17.9,3.7000000000000006
NORTHWESTERN LEHIGH SD,Biology,Historically Underperforming,48,12.5,43.8,29.2,14.6
NORTHWESTERN LEHIGH SD,Literature,All Students,191,17.8,66.5,13.100000000000001,2.6
NORTHWESTERN LEHIGH SD,Literature,Historically Underperforming,48,6.3,47.89999999999999,35.39999999999999,10.400000000000002
PARKLAND SD,Algebra I,All Students,769,26.899999999999995,50.8,16.8,5.5
PARKLAND SD,Algebra I,Historically Underperforming,225,8.4,41.3,33.8,16.400000000000002
PARKLAND SD,Biology,All Students,769,36.4,35.0,18.6,10.0
PARKLAND SD,Biology,Historically Underperforming,225,15.1,27.6,29.799999999999997,27.6
PARKLAND SD,Literature,All Students,770,16.9,67.5,11.9,3.6000000000000005
PARKLAND SD,Literature,Historically Underperforming,224,4.9,54.50000000000001,29.9,10.7
ROBERTO CLEMENTE CS,Algebra I,All Students,27,3.7000000000000006,44.4,40.7,11.1
ROBERTO CLEMENTE CS,Algebra I,Historically Underperforming,27,3.7000000000000006,44.4,40.7,11.1
ROBERTO CLEMENTE CS,Biology,All Students,27,3.7000000000000006,29.600000000000005,40.7,25.900000000000002
ROBERTO CLEMENTE CS,Biology,Historically Underperforming,27,3.7000000000000006,29.600000000000005,40.7,25.900000000000002
ROBERTO CLEMENTE CS,Literature,All Students,30,0.0,66.7,16.7,16.7
ROBERTO CLEMENTE CS,Literature,Historically Underperforming,30,0.0,66.7,16.7,16.7
SALISBURY TOWNSHIP SD,Algebra I,All Students,142,16.2,48.6,24.6,10.6
SALISBURY TOWNSHIP SD,Algebra I,Historically Underperforming,64,7.8,32.8,39.1,20.3
SALISBURY TOWNSHIP SD,Biology,All Students,144,20.8,50.0,18.1,11.1
SALISBURY TOWNSHIP SD,Biology,Historically Underperforming,66,7.6,42.4,27.3,22.7
SALISBURY TOWNSHIP SD,Literature,All Students,143,11.2,62.2,23.799999999999997,2.8
SALISBURY TOWNSHIP SD,Literature,Historically Underperforming,65,1.5,49.2,43.1,6.200000000000001
SOUTHERN LEHIGH SD,Algebra I,All Students,243,43.2,41.2,12.8,2.9
SOUTHERN LEHIGH SD,Algebra I,Historically Underperforming,46,23.9,34.8,30.4,10.9
SOUTHERN LEHIGH SD,Biology,All Students,244,46.3,38.9,9.8,4.9
SOUTHERN LEHIGH SD,Biology,Historically Underperforming,48,25.0,33.3,18.800000000000004,22.9
SOUTHERN LEHIGH SD,Literature,All Students,243,14.800000000000002,65.4,16.9,2.9
SOUTHERN LEHIGH SD,Literature,Historically Underperforming,47,6.4,42.6,38.3,12.8
WHITEHALL-COPLAY SD,Algebra I,All Students,328,19.2,46.29999999999999,25.6,8.8
WHITEHALL-COPLAY SD,Algebra I,Historically Underperforming,182,12.1,37.89999999999999,34.6,15.4
WHITEHALL-COPLAY SD,Biology,All Students,328,25.3,39.9,22.6,12.2
WHITEHALL-COPLAY SD,Biology,Historically Underperforming,183,19.1,33.3,27.9,19.7
WHITEHALL-COPLAY SD,Literature,All Students,328,4.8999999999999995,69.5,18.0,7.6
WHITEHALL-COPLAY SD,Literature,Historically Underperforming,183,2.7,59.0,25.1,13.100000000000001
CRESTWOOD SD,Algebra I,All Students,216,30.599999999999998,45.8,14.800000000000002,8.8
CRESTWOOD SD,Algebra I,Historically Underperforming,46,15.2,30.4,30.4,23.9
CRESTWOOD SD,Biology,All Students,216,36.6,37.5,19.0,6.9
CRESTWOOD SD,Biology,Historically Underperforming,45,20.0,22.2,35.60000000000001,22.2
CRESTWOOD SD,Literature,All Students,220,9.499999999999998,65.0,17.3,8.2
CRESTWOOD SD,Literature,Historically Underperforming,47,2.1,44.7,36.2,17.0
DALLAS SD,Algebra I,All Students,208,20.2,47.1,26.0,6.7
DALLAS SD,Algebra I,Historically Underperforming,57,10.5,26.3,42.1,21.1
DALLAS SD,Biology,All Students,203,32.50000000000001,37.4,21.2,8.900000000000002
DALLAS SD,Biology,Historically Underperforming,55,18.2,23.6,36.4,21.8
DALLAS SD,Literature,All Students,204,11.3,69.6,16.2,2.9
DALLAS SD,Literature,Historically Underperforming,56,7.1,50.0,32.1,10.7
GREATER NANTICOKE AREA SD,Algebra I,All Students,150,11.299999999999999,32.7,36.7,19.3
GREATER NANTICOKE AREA SD,Algebra I,Historically Underperforming,82,4.8999999999999995,18.3,48.8,28.000000000000004
GREATER NANTICOKE AREA SD,Biology,All Students,148,20.9,28.4,21.6,29.100000000000005
GREATER NANTICOKE AREA SD,Biology,Historically Underperforming,79,12.7,20.300000000000004,25.3,41.8
GREATER NANTICOKE AREA SD,Literature,All Students,149,3.4000000000000004,43.6,32.2,20.8
GREATER NANTICOKE AREA SD,Literature,Historically Underperforming,81,1.2,25.900000000000002,37.0,35.8
HANOVER AREA SD,Algebra I,All Students,125,11.2,26.400000000000002,37.6,24.8
HANOVER AREA SD,Algebra I,Historically Underperforming,62,4.8,17.7,37.1,40.3
HANOVER AREA SD,Biology,All Students,127,15.0,32.3,25.2,27.6
HANOVER AREA SD,Biology,Historically Underperforming,60,8.3,16.7,31.7,43.3
HANOVER AREA SD,Literature,All Students,133,3.0,53.400000000000006,33.8,9.8
HANOVER AREA SD,Literature,Historically Underperforming,64,3.1,37.5,45.3,14.099999999999998
HAZLETON AREA SD,Algebra I,All Students,723,13.100000000000001,32.6,35.4,18.8
HAZLETON AREA SD,Algebra I,Historically Underperforming,418,6.7,23.2,40.4,29.7
HAZLETON AREA SD,Biology,All Students,717,20.5,26.1,24.400000000000002,28.999999999999996
HAZLETON AREA SD,Biology,Historically Underperforming,413,10.2,17.9,28.800000000000004,43.099999999999994
HAZLETON AREA SD,Literature,All Students,719,6.800000000000001,51.6,26.3,15.299999999999999
HAZLETON AREA SD,Literature,Historically Underperforming,415,3.9,35.70000000000001,35.9,24.6
LAKE-LEHMAN SD,Algebra I,All Students,119,30.3,37.8,22.7,9.2
LAKE-LEHMAN SD,Algebra I,Historically Underperforming,44,13.600000000000001,31.8,29.5,25.0
LAKE-LEHMAN SD,Biology,All Students,117,54.7,25.6,15.4,4.3
LAKE-LEHMAN SD,Biology,Historically Underperforming,43,41.9,25.6,23.3,9.3
LAKE-LEHMAN SD,Literature,All Students,120,13.3,70.0,12.5,4.2
LAKE-LEHMAN SD,Literature,Historically Underperforming,45,4.4,64.4,22.2,8.900000000000002
NORTHWEST AREA SD,Algebra I,All Students,71,2.8,53.5,40.8,2.8
NORTHWEST AREA SD,Algebra I,Historically Underperforming,27,0.0,40.7,51.9,7.400000000000001
NORTHWEST AREA SD,Biology,All Students,71,12.7,57.70000000000001,23.899999999999995,5.6
NORTHWEST AREA SD,Biology,Historically Underperforming,27,0.0,59.3,29.600000000000005,11.1
NORTHWEST AREA SD,Literature,All Students,69,2.9,76.8,17.4,2.9
NORTHWEST AREA SD,Literature,Historically Underperforming,25,0.0,76.0,20.0,4.0
PITTSTON AREA SD,Algebra I,All Students,230,16.5,51.7,27.0,4.8
PITTSTON AREA SD,Algebra I,Historically Underperforming,89,11.199999999999998,38.199999999999996,39.3,11.199999999999998
PITTSTON AREA SD,Biology,All Students,239,40.2,31.8,16.7,11.3
PITTSTON AREA SD,Biology,Historically Underperforming,96,24.0,35.39999999999999,19.800000000000004,20.800000000000004
PITTSTON AREA SD,Literature,All Students,238,9.7,65.5,17.6,7.1
PITTSTON AREA SD,Literature,Historically Underperforming,96,4.2,57.3,25.0,13.5
WEST SIDE CTC,Algebra I,All Students,127,2.4,19.7,49.6,28.300000000000004
WEST SIDE CTC,Algebra I,Historically Underperforming,98,0.0,18.4,46.9,34.699999999999996
WEST SIDE CTC,Biology,All Students,127,0.8,12.6,32.3,54.29999999999999
WEST SIDE CTC,Biology,Historically Underperforming,98,1.0,9.2,27.6,62.2
WEST SIDE CTC,Literature,All Students,124,0.8,30.599999999999998,39.5,28.999999999999996
WEST SIDE CTC,Literature,Historically Underperforming,96,0.0,24.0,42.7,33.3
WILKES-BARRE AREA SD,Algebra I,All Students,423,6.615130023640662,32.592907801418434,35.723877068557925,25.06808510638298
WILKES-BARRE AREA SD,Algebra I,Historically Underperforming,321,3.722118380062305,25.536137071651094,39.262305295950156,31.473208722741436
WILKES-BARRE AREA SD,Biology,All Students,429,6.2918414918414935,32.62377622377622,27.494871794871795,33.557808857808865
WILKES-BARRE AREA SD,Biology,Historically Underperforming,326,3.3938650306748466,26.983128834355824,29.766871165644172,39.89386503067484
WILKES-BARRE AREA SD,Literature,All Students,428,4.20140186915888,46.27523364485982,29.43738317757009,20.085981308411217
WILKES-BARRE AREA SD,Literature,Historically Underperforming,325,1.851692307692308,40.955076923076916,32.02184615384615,25.20584615384615
WYOMING AREA SD,Algebra I,All Students,141,14.2,46.8,29.799999999999997,9.2
WYOMING AREA SD,Algebra I,Historically Underperforming,61,3.3000000000000003,36.1,41.0,19.7
WYOMING AREA SD,Biology,All Students,138,20.3,41.3,21.7,16.7
WYOMING AREA SD,Biology,Historically Underperforming,59,6.800000000000001,33.9,28.800000000000004,30.5
WYOMING AREA SD,Literature,All Students,133,4.5,67.7,21.8,6.0
WYOMING AREA SD,Literature,Historically Underperforming,56,1.7999999999999998,57.10000000000001,26.8,14.3
WYOMING VALLEY WEST SD,Algebra I,All Students,245,19.6,38.8,30.2,11.4
WYOMING VALLEY WEST SD,Algebra I,Historically Underperforming,127,16.5,26.0,36.2,21.3
WYOMING VALLEY WEST SD,Biology,All Students,243,18.1,35.8,28.000000000000004,18.1
WYOMING VALLEY WEST SD,Biology,Historically Underperforming,125,12.8,23.2,36.0,28.000000000000004
WYOMING VALLEY WEST SD,Literature,All Students,248,2.0,59.3,25.4,13.3
WYOMING VALLEY WEST SD,Literature,Historically Underperforming,133,0.0,44.4,32.3,23.3
EAST LYCOMING SD,Algebra I,All Students,114,23.7,57.9,14.899999999999999,3.5000000000000004
EAST LYCOMING SD,Algebra I,Historically Underperforming,34,5.9,61.8,23.5,8.8
EAST LYCOMING SD,Biology,All Students,115,20.9,57.4,14.800000000000002,7.000000000000001
EAST LYCOMING SD,Biology,Historically Underperforming,35,11.4,54.29999999999999,20.0,14.3
EAST LYCOMING SD,Literature,All Students,115,7.000000000000001,73.9,13.900000000000002,5.2
EAST LYCOMING SD,Literature,Historically Underperforming,35,0.0,65.7,25.7,8.6
JERSEY SHORE AREA SD,Algebra I,All Students,164,28.000000000000004,57.3,12.2,2.4
JERSEY SHORE AREA SD,Algebra I,Historically Underperforming,64,20.3,54.7,20.3,4.7
JERSEY SHORE AREA SD,Biology,All Students,166,16.9,45.199999999999996,27.1,10.8
JERSEY SHORE AREA SD,Biology,Historically Underperforming,66,9.1,53.0,21.2,16.7
JERSEY SHORE AREA SD,Literature,All Students,165,10.9,79.40000000000002,7.9,1.8000000000000003
JERSEY SHORE AREA SD,Literature,Historically Underperforming,66,7.6,74.2,13.600000000000001,4.5
LOYALSOCK TOWNSHIP SD,Algebra I,All Students,106,34.0,44.29999999999999,19.8,1.9
LOYALSOCK TOWNSHIP SD,Algebra I,Historically Underperforming,37,13.5,43.2,37.8,5.4
LOYALSOCK TOWNSHIP SD,Biology,All Students,106,35.8,39.6,17.9,6.6000000000000005
LOYALSOCK TOWNSHIP SD,Biology,Historically Underperforming,37,8.1,43.2,32.4,16.2
LOYALSOCK TOWNSHIP SD,Literature,All Students,107,4.7,77.6,15.9,1.9
LOYALSOCK TOWNSHIP SD,Literature,Historically Underperforming,38,2.6,57.9,34.2,5.299999999999999
MONTGOMERY AREA SD,Algebra I,All Students,48,14.6,70.79999999999998,10.400000000000002,4.2
MONTGOMERY AREA SD,Algebra I,Historically Underperforming,19,5.299999999999999,57.9,26.3,10.5
MONTGOMERY AREA SD,Biology,All Students,48,27.1,43.8,22.9,6.3
MONTGOMERY AREA SD,Biology,Historically Underperforming,19,10.5,52.6,26.3,10.5
MONTGOMERY AREA SD,Literature,All Students,48,10.400000000000002,79.20000000000002,6.3,4.2
MONTGOMERY AREA SD,Literature,Historically Underperforming,19,10.5,68.4,10.5,10.5
MONTOURSVILLE AREA SD,Algebra I,All Students,168,29.799999999999997,53.0,14.899999999999999,2.4
MONTOURSVILLE AREA SD,Algebra I,Historically Underperforming,51,19.6,45.1,27.500000000000004,7.8
MONTOURSVILLE AREA SD,Biology,All Students,168,26.200000000000003,46.4,19.0,8.3
MONTOURSVILLE AREA SD,Biology,Historically Underperforming,51,13.699999999999998,41.2,27.500000000000004,17.6
MONTOURSVILLE AREA SD,Literature,All Students,161,2.5,75.2,18.6,3.7000000000000006
MONTOURSVILLE AREA SD,Literature,Historically Underperforming,46,0.0,56.49999999999999,34.8,8.7
MUNCY SD,Algebra I,All Students,66,31.8,50.0,18.2,0.0
MUNCY SD,Algebra I,Historically Underperforming,34,29.4,41.2,29.4,0.0
MUNCY SD,Biology,All Students,65,15.4,41.5,32.3,10.8
MUNCY SD,Biology,Historically Underperforming,33,9.1,42.4,27.3,21.2
MUNCY SD,Literature,All Students,66,3.0,83.3,7.6,6.1
MUNCY SD,Literature,Historically Underperforming,34,2.9,70.6,14.7,11.8
SOUTH WILLIAMSPORT AREA SD,Algebra I,All Students,83,27.699999999999996,56.60000000000001,12.0,3.6000000000000005
SOUTH WILLIAMSPORT AREA SD,Algebra I,Historically Underperforming,27,11.1,51.9,25.900000000000002,11.1
SOUTH WILLIAMSPORT AREA SD,Biology,All Students,83,36.1,53.0,9.6,1.2
SOUTH WILLIAMSPORT AREA SD,Biology,Historically Underperforming,27,14.800000000000002,51.9,29.600000000000005,3.7000000000000006
SOUTH WILLIAMSPORT AREA SD,Literature,All Students,83,2.4,80.7,13.3,3.6000000000000005
SOUTH WILLIAMSPORT AREA SD,Literature,Historically Underperforming,27,0.0,55.60000000000001,33.3,11.1
WILLIAMSPORT AREA SD,Algebra I,All Students,328,19.8,60.4,16.5,3.4000000000000004
