Year,School Name,Subject,Group,Grade,Number Scored,% Advanced,% Proficient,% Basic,% Below Basic
2017,ACHIEVEMENT HOUSE CS,Biology,Historically Underperforming,11,36,0,16.7,41.7,41.7
2017,ACHIEVEMENT HOUSE CS,Literature,All Students,11,46,0,45.7,47.8,6.5
2017,ACHIEVEMENT HOUSE CS,Literature,Historically Underperforming,11,36,0,41.7,52.8,5.6
2017,AGORA CYBER CS,Algebra I,All Students,11,536,3.2,25.7,49.3,21.8
2017,AGORA CYBER CS,Algebra I,Historically Underperforming,11,386,2.3,21.2,50.8,25.6
2017,AGORA CYBER CS,Biology,All Students,11,537,6.1,28.1,37.8,27.9
2017,AGORA CYBER CS,Biology,Historically Underperforming,11,387,5.2,25.1,38.5,31.3
2017,AGORA CYBER CS,Literature,All Students,11,532,1.7,56.4,32.7,9.2
2017,AGORA CYBER CS,Literature,Historically Underperforming,11,382,1.3,52.9,34,11.8
2017,AVON GROVE CS,Algebra I,All Students,11,72,16.7,30.6,31.9,20.8
2017,AVON GROVE CS,Algebra I,Historically Underperforming,11,30,10,23.3,30,36.7
2017,AVON GROVE CS,Biology,All Students,11,74,13.5,44.6,32.4,9.5
2017,AVON GROVE CS,Biology,Historically Underperforming,11,31,6.5,32.3,41.9,19.4
2017,AVON GROVE CS,Literature,All Students,11,73,6.8,63,26,4.1
2017,AVON GROVE CS,Literature,Historically Underperforming,11,31,6.5,45.2,41.9,6.5
2017,AVON GROVE HS,Algebra I,All Students,11,421,41.1,34.9,17.8,6.2
2017,AVON GROVE HS,Algebra I,Historically Underperforming,11,112,12.5,27.7,38.4,21.4
2017,AVON GROVE HS,Biology,All Students,11,424,40.3,35.1,15.1,9.4
2017,AVON GROVE HS,Biology,Historically Underperforming,11,113,9.7,32.7,29.2,28.3
2017,AVON GROVE HS,Literature,All Students,11,423,9.2,73,14.9,2.8
2017,AVON GROVE HS,Literature,Historically Underperforming,11,112,1.8,51.8,35.7,10.7
2017,COATESVILLE AREA SHS,Algebra I,All Students,11,479,17.5,30.1,34.4,18
2017,COATESVILLE AREA SHS,Algebra I,Historically Underperforming,11,274,8.8,22.6,40.5,28.1
2017,COATESVILLE AREA SHS,Biology,All Students,11,487,16.6,30.2,28.5,24.6
2017,COATESVILLE AREA SHS,Biology,Historically Underperforming,11,282,8.5,22.3,32.6,36.5
2017,COATESVILLE AREA SHS,Literature,All Students,11,480,2.7,57.1,26.7,13.5
2017,COATESVILLE AREA SHS,Literature,Historically Underperforming,11,274,1.5,43.4,33.9,21.2
2017,COLLEGIUM CS,Algebra I,All Students,11,72,16.7,40.3,23.6,19.4
2017,COLLEGIUM CS,Algebra I,Historically Underperforming,11,37,5.4,32.4,35.1,27
2017,COLLEGIUM CS,Biology,All Students,11,73,23.3,35.6,24.7,16.4
2017,COLLEGIUM CS,Biology,Historically Underperforming,11,37,5.4,37.8,32.4,24.3
2017,COLLEGIUM CS,Literature,All Students,11,74,6.8,68.9,17.6,6.8
2017,COLLEGIUM CS,Literature,Historically Underperforming,11,36,0,63.9,22.2,13.9
2017,DOWNINGTOWN HS EAST,Algebra I,All Students,11,459,35.7,53.2,9.8,1.3
2017,DOWNINGTOWN HS EAST,Algebra I,Historically Underperforming,11,115,13,52.2,30.4,4.3
2017,DOWNINGTOWN HS EAST,Biology,All Students,11,458,34.9,51.7,12,1.3
2017,DOWNINGTOWN HS EAST,Biology,Historically Underperforming,11,115,7.8,53.9,33.9,4.3
2017,DOWNINGTOWN HS EAST,Literature,All Students,11,458,12,79.7,7.2,1.1
2017,DOWNINGTOWN HS EAST,Literature,Historically Underperforming,11,114,0.9,70.2,25.4,3.5
2017,DOWNINGTOWN HS WEST,Algebra I,All Students,11,332,33.7,50.9,13.3,2.1
2017,DOWNINGTOWN HS WEST,Algebra I,Historically Underperforming,11,101,15.8,47.5,30.7,5.9
2017,DOWNINGTOWN HS WEST,Biology,All Students,11,335,31.9,53.1,12.5,2.4
2017,DOWNINGTOWN HS WEST,Biology,Historically Underperforming,11,103,15.5,52.4,25.2,6.8
2017,DOWNINGTOWN HS WEST,Literature,All Students,11,337,10.4,78.3,10.1,1.2
2017,DOWNINGTOWN HS WEST,Literature,Historically Underperforming,11,105,0,68.6,27.6,3.8
2017,DOWNINGTOWN STEM ACADEMY,Algebra I,All Students,11,194,74.2,25.8,0,0
2017,DOWNINGTOWN STEM ACADEMY,Algebra I,Historically Underperforming,11,11,63.6,36.4,0,0
2017,DOWNINGTOWN STEM ACADEMY,Biology,All Students,11,194,90.7,9.3,0,0
2017,DOWNINGTOWN STEM ACADEMY,Biology,Historically Underperforming,11,11,81.8,18.2,0,0
2017,DOWNINGTOWN STEM ACADEMY,Literature,All Students,11,194,30.4,69.6,0,0
2017,DOWNINGTOWN STEM ACADEMY,Literature,Historically Underperforming,11,11,36.4,63.6,0,0
2017,GREAT VALLEY HS,Algebra I,All Students,11,309,51.5,32,10.7,5.8
2017,GREAT VALLEY HS,Algebra I,Historically Underperforming,11,77,14.3,24.7,39,22.1
2017,GREAT VALLEY HS,Biology,All Students,11,309,53.1,36.9,4.5,5.5
2017,GREAT VALLEY HS,Biology,Historically Underperforming,11,78,16.7,43.6,17.9,21.8
2017,GREAT VALLEY HS,Literature,All Students,11,310,15.8,75.2,4.2,4.8
2017,GREAT VALLEY HS,Literature,Historically Underperforming,11,77,3.9,62.3,14.3,19.5
2017,KENNETT HS,Algebra I,All Students,11,323,34.7,37.8,21.7,5.9
2017,KENNETT HS,Algebra I,Historically Underperforming,11,121,13.2,28.1,43,15.7
2017,KENNETT HS,Biology,All Students,11,321,37.1,31.5,17.8,13.7
2017,KENNETT HS,Biology,Historically Underperforming,11,120,9.2,24.2,32.5,34.2
2017,KENNETT HS,Literature,All Students,11,322,15.2,64.3,15.5,5
2017,KENNETT HS,Literature,Historically Underperforming,11,121,2.5,50.4,34.7,12.4
2017,OCTORARA AREA JSHS,Algebra I,All Students,11,188,18.6,53.2,21.8,6.4
2017,OCTORARA AREA JSHS,Algebra I,Historically Underperforming,11,71,9.9,42.3,35.2,12.7
2017,OCTORARA AREA JSHS,Biology,All Students,11,191,18.3,39.8,28.3,13.6
2017,OCTORARA AREA JSHS,Biology,Historically Underperforming,11,72,4.2,31.9,31.9,31.9
2017,OCTORARA AREA JSHS,Literature,All Students,11,190,7.9,67.4,18.9,5.8
2017,OCTORARA AREA JSHS,Literature,Historically Underperforming,11,72,2.8,50,31.9,15.3
2017,OWEN J ROBERTS HS,Algebra I,All Students,11,394,35.5,46.2,15.5,2.8
2017,OWEN J ROBERTS HS,Algebra I,Historically Underperforming,11,111,16.2,41.4,32.4,9.9
2017,OWEN J ROBERTS HS,Biology,All Students,11,381,53.3,33.3,10,3.4
2017,OWEN J ROBERTS HS,Biology,Historically Underperforming,11,108,37,28.7,22.2,12
2017,OWEN J ROBERTS HS,Literature,All Students,11,385,15.1,73.5,9.1,2.3
2017,OWEN J ROBERTS HS,Literature,Historically Underperforming,11,108,6.5,66.7,18.5,8.3
2017,OXFORD AREA HS,Algebra I,All Students,11,305,15.4,41.6,32.5,10.5
2017,OXFORD AREA HS,Algebra I,Historically Underperforming,11,122,5.7,32,39.3,23
2017,OXFORD AREA HS,Biology,All Students,11,308,20.5,30.5,30.5,18.5
2017,OXFORD AREA HS,Biology,Historically Underperforming,11,124,8.9,20.2,32.3,38.7
2017,OXFORD AREA HS,Literature,All Students,11,285,10.2,56.5,25.6,7.7
2017,OXFORD AREA HS,Literature,Historically Underperforming,11,110,0,41.8,40.9,17.3
2017,PENNSYLVANIA LEADERSHIP CHARTER,Algebra I,All Students,11,265,20.4,32.8,32.5,14.3
2017,PENNSYLVANIA LEADERSHIP CHARTER,Algebra I,Historically Underperforming,11,129,11.6,28.7,39.5,20.2
2017,PENNSYLVANIA LEADERSHIP CHARTER,Biology,All Students,11,264,21.6,32.6,24.6,21.2
2017,PENNSYLVANIA LEADERSHIP CHARTER,Biology,Historically Underperforming,11,128,12.5,30.5,24.2,32.8
2017,PENNSYLVANIA LEADERSHIP CHARTER,Literature,All Students,11,264,6.4,56.1,29.2,8.3
2017,PENNSYLVANIA LEADERSHIP CHARTER,Literature,Historically Underperforming,11,128,3.1,43.8,38.3,14.8
2017,PHOENIXVILLE HS,Algebra I,All Students,11,283,34.6,35,22.3,8.1
2017,PHOENIXVILLE HS,Algebra I,Historically Underperforming,11,97,14.4,26.8,37.1,21.6
2017,PHOENIXVILLE HS,Biology,All Students,11,276,44.9,25.4,14.1,15.6
2017,PHOENIXVILLE HS,Biology,Historically Underperforming,11,95,17.9,26.3,23.2,32.6
2017,PHOENIXVILLE HS,Literature,All Students,11,284,7,71.1,15.5,6.3
2017,PHOENIXVILLE HS,Literature,Historically Underperforming,11,98,4.1,51,27.6,17.3
2017,RENAISSANCE ACAD CS,Algebra I,All Students,11,70,24.3,57.1,17.1,1.4
2017,RENAISSANCE ACAD CS,Algebra I,Historically Underperforming,11,22,4.5,50,40.9,4.5
2017,RENAISSANCE ACAD CS,Biology,All Students,11,70,34.3,41.4,20,4.3
2017,RENAISSANCE ACAD CS,Biology,Historically Underperforming,11,22,13.6,36.4,36.4,13.6
2017,RENAISSANCE ACAD CS,Literature,All Students,11,69,5.8,84.1,10.1,0
2017,RENAISSANCE ACAD CS,Literature,Historically Underperforming,11,21,0,66.7,33.3,0
2017,CONESTOGA SHS,Algebra I,All Students,11,533,61,31.9,6,1.1
2017,CONESTOGA SHS,Algebra I,Historically Underperforming,11,87,33.3,33.3,27.6,5.7
2017,CONESTOGA SHS,Biology,All Students,11,534,68,24.7,4.7,2.6
2017,CONESTOGA SHS,Biology,Historically Underperforming,11,87,34.5,31,19.5,14.9
2017,CONESTOGA SHS,Literature,All Students,11,529,18.3,71.8,8.1,1.7
2017,CONESTOGA SHS,Literature,Historically Underperforming,11,84,3.6,60.7,27.4,8.3
2017,UNIONVILLE HS,Algebra I,All Students,11,344,63.1,27,8.4,1.5
2017,UNIONVILLE HS,Algebra I,Historically Underperforming,11,57,17.5,33.3,40.4,8.8
2017,UNIONVILLE HS,Biology,All Students,11,349,60.2,31.8,5.4,2.6
2017,UNIONVILLE HS,Biology,Historically Underperforming,11,57,19.3,42.1,24.6,14
2017,UNIONVILLE HS,Literature,All Students,11,350,31.7,64.3,2.9,1.1
2017,UNIONVILLE HS,Literature,Historically Underperforming,11,57,8.8,66.7,17.5,7
2017,EAST SHS,Algebra I,All Students,11,282,42.2,49.3,7.1,1.4
2017,EAST SHS,Algebra I,Historically Underperforming,11,54,25.9,51.9,16.7,5.6
2017,EAST SHS,Biology,All Students,11,288,38.9,45.8,11.1,4.2
2017,EAST SHS,Biology,Historically Underperforming,11,60,15,43.3,28.3,13.3
2017,EAST SHS,Literature,All Students,11,289,6.9,76.1,14.5,2.4
2017,EAST SHS,Literature,Historically Underperforming,11,60,3.3,50,38.3,8.3
2017,HENDERSON SHS,Algebra I,All Students,11,271,32.1,58.7,5.9,3.3
2017,HENDERSON SHS,Algebra I,Historically Underperforming,11,50,14,50,18,18
2017,HENDERSON SHS,Biology,All Students,11,275,50.5,37.8,8.4,3.3
2017,HENDERSON SHS,Biology,Historically Underperforming,11,50,22,40,20,18
2017,HENDERSON SHS,Literature,All Students,11,275,12.7,76.7,7.3,3.3
2017,HENDERSON SHS,Literature,Historically Underperforming,11,50,0,64,18,18
2017,WEST CHESTER BAYARD RUSTIN HS,Algebra I,All Students,11,301,52.2,37.5,8.3,2
2017,WEST CHESTER BAYARD RUSTIN HS,Algebra I,Historically Underperforming,11,61,16.4,50.8,24.6,8.2
2017,WEST CHESTER BAYARD RUSTIN HS,Biology,All Students,11,304,51.6,34.9,9.5,3.9
2017,WEST CHESTER BAYARD RUSTIN HS,Biology,Historically Underperforming,11,65,15.4,43.1,26.2,15.4
2017,WEST CHESTER BAYARD RUSTIN HS,Literature,All Students,11,306,18,68.3,10.8,2.9
2017,WEST CHESTER BAYARD RUSTIN HS,Literature,Historically Underperforming,11,65,0,58.5,29.2,12.3
2017,ALLEGHENY-CLARION VA,Algebra I,All Students,11,57,19.3,49.1,22.8,8.8
2017,ALLEGHENY-CLARION VA,Algebra I,Historically Underperforming,11,23,8.7,39.1,34.8,17.4
2017,ALLEGHENY-CLARION VA,Biology,All Students,11,58,29.3,48.3,17.2,5.2
2017,ALLEGHENY-CLARION VA,Biology,Historically Underperforming,11,23,21.7,34.8,30.4,13
2017,ALLEGHENY-CLARION VA,Literature,All Students,11,57,3.5,66.7,28.1,1.8
2017,ALLEGHENY-CLARION VA,Literature,Historically Underperforming,11,22,0,40.9,54.5,4.5
2017,CLARION AREA JSHS,Algebra I,All Students,11,59,28.8,50.8,15.3,5.1
2017,CLARION AREA JSHS,Algebra I,Historically Underperforming,11,18,11.1,50,22.2,16.7
2017,CLARION AREA JSHS,Biology,All Students,11,62,32.3,45.2,16.1,6.5
2017,CLARION AREA JSHS,Biology,Historically Underperforming,11,20,15,40,25,20
2017,CLARION AREA JSHS,Literature,All Students,11,62,19.4,71,6.5,3.2
2017,CLARION AREA JSHS,Literature,Historically Underperforming,11,20,15,65,10,10
2017,CLARION-LIMESTONE AR,Algebra I,All Students,11,61,29.5,47.5,14.8,8.2
2017,CLARION-LIMESTONE AR,Algebra I,Historically Underperforming,11,26,15.4,53.8,11.5,19.2
2017,CLARION-LIMESTONE AR,Biology,All Students,11,59,39,45.8,10.2,5.1
2017,CLARION-LIMESTONE AR,Biology,Historically Underperforming,11,24,25,54.2,8.3,12.5
2017,CLARION-LIMESTONE AR,Literature,All Students,11,61,14.8,68.9,11.5,4.9
2017,CLARION-LIMESTONE AR,Literature,Historically Underperforming,11,26,3.8,65.4,19.2,11.5
2017,KEYSTONE JSHS,Algebra I,All Students,11,73,5.5,58.9,30.1,5.5
2017,KEYSTONE JSHS,Algebra I,Historically Underperforming,11,29,3.4,41.4,44.8,10.3
2017,KEYSTONE JSHS,Biology,All Students,11,73,11,60.3,24.7,4.1
2017,KEYSTONE JSHS,Biology,Historically Underperforming,11,29,6.9,48.3,34.5,10.3
2017,KEYSTONE JSHS,Literature,All Students,11,71,1.4,78.9,11.3,8.5
2017,KEYSTONE JSHS,Literature,Historically Underperforming,11,28,3.6,67.9,10.7,17.9
2017,NORTH CLARION CO JSH,Algebra I,All Students,11,48,29.2,56.3,10.4,4.2
2017,NORTH CLARION CO JSH,Algebra I,Historically Underperforming,11,20,5,60,25,10
2017,NORTH CLARION CO JSH,Biology,All Students,11,47,14.9,53.2,25.5,6.4
2017,NORTH CLARION CO JSH,Biology,Historically Underperforming,11,19,5.3,36.8,42.1,15.8
2017,NORTH CLARION CO JSH,Literature,All Students,11,48,4.2,56.3,29.2,10.4
2017,NORTH CLARION CO JSH,Literature,Historically Underperforming,11,20,0,25,50,25
2017,REDBANK VALLEY HS,Algebra I,All Students,11,54,27.8,48.1,20.4,3.7
2017,REDBANK VALLEY HS,Algebra I,Historically Underperforming,11,26,15.4,42.3,34.6,7.7
2017,REDBANK VALLEY HS,Biology,All Students,11,55,21.8,50.9,12.7,14.5
2017,REDBANK VALLEY HS,Biology,Historically Underperforming,11,26,11.5,42.3,19.2,26.9
2017,REDBANK VALLEY HS,Literature,All Students,11,55,9.1,67.3,20,3.6
2017,REDBANK VALLEY HS,Literature,Historically Underperforming,11,26,7.7,53.8,30.8,7.7
2017,UNION HS,Algebra I,All Students,11,37,5.4,51.4,40.5,2.7
2017,UNION HS,Algebra I,Historically Underperforming,11,18,0,50,44.4,5.6
2017,UNION HS,Biology,All Students,11,38,7.9,47.4,28.9,15.8
2017,UNION HS,Biology,Historically Underperforming,11,19,0,42.1,26.3,31.6
2017,UNION HS,Literature,All Students,11,38,0,50,42.1,7.9
2017,UNION HS,Literature,Historically Underperforming,11,19,0,31.6,57.9,10.5
2017,CLEARFIELD AREA JSHS,Algebra I,All Students,11,170,8.8,44.7,34.7,11.8
2017,CLEARFIELD AREA JSHS,Algebra I,Historically Underperforming,11,85,3.5,35.3,42.4,18.8
2017,CLEARFIELD AREA JSHS,Biology,All Students,11,170,15.9,39.4,27.6,17.1
2017,CLEARFIELD AREA JSHS,Biology,Historically Underperforming,11,82,8.5,34.1,29.3,28
2017,CLEARFIELD AREA JSHS,Literature,All Students,11,171,10.5,64.3,16.4,8.8
2017,CLEARFIELD AREA JSHS,Literature,Historically Underperforming,11,83,4.8,56.6,24.1,14.5
2017,CURWENSVILLE AREA JSHS,Algebra I,All Students,11,78,12.8,60.3,20.5,6.4
2017,CURWENSVILLE AREA JSHS,Algebra I,Historically Underperforming,11,41,7.3,58.5,24.4,9.8
2017,CURWENSVILLE AREA JSHS,Biology,All Students,11,80,28.8,40,22.5,8.8
2017,CURWENSVILLE AREA JSHS,Biology,Historically Underperforming,11,41,22,39,26.8,12.2
2017,CURWENSVILLE AREA JSHS,Literature,All Students,11,79,6.3,65.8,21.5,6.3
2017,CURWENSVILLE AREA JSHS,Literature,Historically Underperforming,11,41,0,68.3,24.4,7.3
2017,DUBOIS AREA SHS,Algebra I,All Students,11,239,21.8,60.3,11.3,6.7
2017,DUBOIS AREA SHS,Algebra I,Historically Underperforming,11,110,10.9,58.2,18.2,12.7
2017,DUBOIS AREA SHS,Biology,All Students,11,239,25.1,54.4,14.2,6.3
2017,DUBOIS AREA SHS,Biology,Historically Underperforming,11,110,12.7,55.5,21.8,10
2017,DUBOIS AREA SHS,Literature,All Students,11,238,12.2,74.4,10.5,2.9
2017,DUBOIS AREA SHS,Literature,Historically Underperforming,11,109,6.4,71.6,16.5,5.5
2017,GLENDALE JSHS,Algebra I,All Students,11,51,3.9,43.1,47.1,5.9
2017,GLENDALE JSHS,Algebra I,Historically Underperforming,11,33,0,39.4,51.5,9.1
2017,GLENDALE JSHS,Biology,All Students,11,51,23.5,47.1,17.6,11.8
2017,GLENDALE JSHS,Biology,Historically Underperforming,11,33,15.2,48.5,18.2,18.2
2017,GLENDALE JSHS,Literature,All Students,11,51,0,68.6,23.5,7.8
2017,GLENDALE JSHS,Literature,Historically Underperforming,11,33,0,60.6,30.3,9.1
2017,HARMONY AREA JSHS,Algebra I,All Students,11,18,5.6,55.6,27.8,11.1
2017,HARMONY AREA JSHS,Biology,All Students,11,18,5.6,72.2,22.2,0
2017,HARMONY AREA JSHS,Literature,All Students,11,18,11.1,88.9,0,0
2017,MOSHANNON VALLEY JSH,Algebra I,All Students,11,75,8,52,30.7,9.3
2017,MOSHANNON VALLEY JSH,Algebra I,Historically Underperforming,11,36,2.8,41.7,36.1,19.4
2017,MOSHANNON VALLEY JSH,Biology,All Students,11,75,13.3,42.7,24,20
2017,MOSHANNON VALLEY JSH,Biology,Historically Underperforming,11,36,8.3,33.3,22.2,36.1
2017,MOSHANNON VALLEY JSH,Literature,All Students,11,75,0,66.7,26.7,6.7
2017,MOSHANNON VALLEY JSH,Literature,Historically Underperforming,11,36,0,52.8,33.3,13.9
2017,PHILIPSBURG-OSCEOLA HS,Algebra I,All Students,11,125,7.2,59.2,27.2,6.4
2017,PHILIPSBURG-OSCEOLA HS,Algebra I,Historically Underperforming,11,65,6.2,49.2,35.4,9.2
2017,PHILIPSBURG-OSCEOLA HS,Biology,All Students,11,118,28.8,39,22.9,9.3
2017,PHILIPSBURG-OSCEOLA HS,Biology,Historically Underperforming,11,60,18.3,41.7,26.7,13.3
2017,PHILIPSBURG-OSCEOLA HS,Literature,All Students,11,128,4.7,64.1,25,6.3
2017,PHILIPSBURG-OSCEOLA HS,Literature,Historically Underperforming,11,68,1.5,58.8,29.4,10.3
2017,WEST BRANCH AREA JSH,Algebra I,All Students,11,85,3.5,38.8,49.4,8.2
2017,WEST BRANCH AREA JSH,Algebra I,Historically Underperforming,11,39,0,30.8,53.8,15.4
2017,WEST BRANCH AREA JSH,Biology,All Students,11,80,26.3,46.3,20,7.5
2017,WEST BRANCH AREA JSH,Biology,Historically Underperforming,11,35,17.1,42.9,28.6,11.4
2017,WEST BRANCH AREA JSH,Literature,All Students,11,84,4.8,54.8,33.3,7.1
2017,WEST BRANCH AREA JSH,Literature,Historically Underperforming,11,38,0,39.5,47.4,13.2
2017,BUCKTAIL AREA HIGH SCHOOL,Algebra I,All Students,11,19,10.5,36.8,42.1,10.5
2017,BUCKTAIL AREA HIGH SCHOOL,Algebra I,Historically Underperforming,11,18,11.1,33.3,44.4,11.1
2017,BUCKTAIL AREA HIGH SCHOOL,Biology,All Students,11,19,10.5,42.1,26.3,21.1
2017,BUCKTAIL AREA HIGH SCHOOL,Biology,Historically Underperforming,11,18,11.1,38.9,27.8,22.2
2017,BUCKTAIL AREA HIGH SCHOOL,Literature,All Students,11,19,5.3,63.2,31.6,0
2017,BUCKTAIL AREA HIGH SCHOOL,Literature,Historically Underperforming,11,18,5.6,61.1,33.3,0
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Algebra I,All Students,11,261,21.8,39.8,33.7,4.6
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Algebra I,Historically Underperforming,11,121,10.7,29.8,49.6,9.9
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Biology,All Students,11,259,20.8,32.4,26.3,20.5
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Biology,Historically Underperforming,11,119,10.1,22.7,30.3,37
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Literature,All Students,11,260,6.9,56.5,26.5,10
2017,CENTRAL MOUNTAIN HIGH SCHOOL,Literature,Historically Underperforming,11,119,4.2,40.3,35.3,20.2
2017,SUGAR VALLEY RURAL CS,Algebra I,All Students,11,34,0,20.6,64.7,14.7
2017,SUGAR VALLEY RURAL CS,Algebra I,Historically Underperforming,11,24,0,16.7,62.5,20.8
2017,SUGAR VALLEY RURAL CS,Biology,All Students,11,33,0,15.2,48.5,36.4
2017,SUGAR VALLEY RURAL CS,Biology,Historically Underperforming,11,23,0,4.3,56.5,39.1
2017,SUGAR VALLEY RURAL CS,Literature,All Students,11,34,0,55.9,35.3,8.8
2017,SUGAR VALLEY RURAL CS,Literature,Historically Underperforming,11,24,0,50,37.5,12.5
2017,BENTON MIDDLE-SR HIGH SCHOOL,Algebra I,All Students,11,40,40,40,7.5,12.5
2017,BENTON MIDDLE-SR HIGH SCHOOL,Algebra I,Historically Underperforming,11,21,23.8,47.6,14.3,14.3
2017,BENTON MIDDLE-SR HIGH SCHOOL,Biology,All Students,11,39,46.2,41,7.7,5.1
2017,BENTON MIDDLE-SR HIGH SCHOOL,Biology,Historically Underperforming,11,20,25,55,10,10
2017,BENTON MIDDLE-SR HIGH SCHOOL,Literature,All Students,11,40,2.5,70,15,12.5
2017,BENTON MIDDLE-SR HIGH SCHOOL,Literature,Historically Underperforming,11,21,0,57.1,23.8,19
2017,BERWICK AREA HS,Algebra I,All Students,11,157,35,47.1,15.3,2.5
2017,BERWICK AREA HS,Algebra I,Historically Underperforming,11,70,15.7,54.3,24.3,5.7
2017,BERWICK AREA HS,Biology,All Students,11,156,29.5,39.1,16.7,14.7
2017,BERWICK AREA HS,Biology,Historically Underperforming,11,69,17.4,36.2,17.4,29
2017,BERWICK AREA HS,Literature,All Students,11,155,3.2,73.5,18.7,4.5
2017,BERWICK AREA HS,Literature,Historically Underperforming,11,68,1.5,58.8,30.9,8.8
2017,BLOOMSBURG AREA HS,Algebra I,All Students,11,109,21.1,64.2,12.8,1.8
2017,BLOOMSBURG AREA HS,Algebra I,Historically Underperforming,11,29,17.2,65.5,13.8,3.4
2017,BLOOMSBURG AREA HS,Biology,All Students,11,109,37.6,44,15.6,2.8
2017,BLOOMSBURG AREA HS,Biology,Historically Underperforming,11,29,27.6,48.3,20.7,3.4
2017,BLOOMSBURG AREA HS,Literature,All Students,11,110,6.4,77.3,13.6,2.7
2017,BLOOMSBURG AREA HS,Literature,Historically Underperforming,11,29,3.4,65.5,24.1,6.9
2017,CENTRAL COLUMBIA SHS,Algebra I,All Students,11,122,27,59.8,10.7,2.5
2017,CENTRAL COLUMBIA SHS,Algebra I,Historically Underperforming,11,34,8.8,61.8,20.6,8.8
2017,CENTRAL COLUMBIA SHS,Biology,All Students,11,125,40.8,44,11.2,4
2017,CENTRAL COLUMBIA SHS,Biology,Historically Underperforming,11,34,14.7,50,23.5,11.8
2017,CENTRAL COLUMBIA SHS,Literature,All Students,11,125,12.8,76.8,9.6,0.8
2017,CENTRAL COLUMBIA SHS,Literature,Historically Underperforming,11,35,2.9,71.4,22.9,2.9
2017,COLUMBIA - MONTOUR AVTS,Algebra I,All Students,11,152,10.5,42.1,38.8,8.6
2017,COLUMBIA - MONTOUR AVTS,Algebra I,Historically Underperforming,11,84,8.3,31,45.2,15.5
2017,COLUMBIA - MONTOUR AVTS,Biology,All Students,11,152,12.5,26.3,44.1,17.1
2017,COLUMBIA - MONTOUR AVTS,Biology,Historically Underperforming,11,84,8.3,15.5,48.8,27.4
2017,COLUMBIA - MONTOUR AVTS,Literature,All Students,11,152,2,52.6,38.2,7.2
2017,COLUMBIA - MONTOUR AVTS,Literature,Historically Underperforming,11,84,2.4,38.1,46.4,13.1
2017,MILLVILLE AREA JSHS,Algebra I,All Students,11,45,37.8,37.8,15.6,8.9
2017,MILLVILLE AREA JSHS,Algebra I,Historically Underperforming,11,15,20,20,33.3,26.7
2017,MILLVILLE AREA JSHS,Biology,All Students,11,45,20,48.9,15.6,15.6
2017,MILLVILLE AREA JSHS,Biology,Historically Underperforming,11,15,13.3,33.3,6.7,46.7
2017,MILLVILLE AREA JSHS,Literature,All Students,11,45,13.3,64.4,13.3,8.9
2017,MILLVILLE AREA JSHS,Literature,Historically Underperforming,11,15,0,40,33.3,26.7
2017,SOUTHERN COLUMBIA HS,Algebra I,All Students,11,93,9.7,75.3,11.8,3.2
2017,SOUTHERN COLUMBIA HS,Algebra I,Historically Underperforming,11,26,0,61.5,26.9,11.5
2017,SOUTHERN COLUMBIA HS,Biology,All Students,11,93,30.1,48.4,16.1,5.4
2017,SOUTHERN COLUMBIA HS,Biology,Historically Underperforming,11,26,7.7,46.2,30.8,15.4
2017,SOUTHERN COLUMBIA HS,Literature,All Students,11,93,4.3,83.9,9.7,2.2
2017,SOUTHERN COLUMBIA HS,Literature,Historically Underperforming,11,26,0,61.5,30.8,7.7
2017,SUSQ-CYBER CS,Algebra I,All Students,11,14,0,28.6,57.1,14.3
2017,SUSQ-CYBER CS,Biology,All Students,11,14,0,35.7,21.4,42.9
2017,SUSQ-CYBER CS,Literature,All Students,11,14,0,50,35.7,14.3
2017,CONNEAUT AREA SENIOR HIGH,Algebra I,All Students,11,165,10.3,50.3,21.8,17.6
