Year,School Name,Subject,Group,Grade,Number Scored,Percent Advanced,Percent Proficient,Percent Basic,Percent Below Basic
2021,MECHANICSBURG AREA SHS,Algebra I,All Students,11,217,29.5,43.3,20.3,6.9
2021,MECHANICSBURG AREA SHS,Algebra I,Historically Underperforming,11,57,14,31.6,36.8,17.5
2021,SHIPPENSBURG AREA SHS,Algebra I,All Students,11,211,27,45,24.6,3.3
2021,SHIPPENSBURG AREA SHS,Algebra I,Historically Underperforming,11,89,14.6,41.6,38.2,5.6
2021,SHIPPENSBURG AREA SHS,Biology,All Students,11,70,65.7,27.1,4.3,2.9
2021,SHIPPENSBURG AREA SHS,Biology,Historically Underperforming,11,16,56.3,18.8,12.5,12.5
2021,SHIPPENSBURG AREA SHS,Literature,All Students,11,17,29.4,5.9,5.9,58.8
2021,SHIPPENSBURG AREA SHS,Literature,Historically Underperforming,11,11,0,0,9.1,90.9
2021,BOILING SPRINGS HS,Algebra I,All Students,11,125,21.6,50.4,22.4,5.6
2021,BOILING SPRINGS HS,Algebra I,Historically Underperforming,11,33,9.1,27.3,45.5,18.2
2021,BOILING SPRINGS HS,Biology,All Students,11,105,23.8,42.9,16.2,17.1
2021,BOILING SPRINGS HS,Biology,Historically Underperforming,11,39,10.3,28.2,20.5,41
2021,BOILING SPRINGS HS,Literature,All Students,11,129,10.9,63.6,18.6,7
2021,BOILING SPRINGS HS,Literature,Historically Underperforming,11,40,5,37.5,37.5,20
2021,CAPITAL AREA SCHOOL FOR THE ARTS CHARTER SCHOOL,Algebra I,All Students,11,34,32.4,38.2,17.6,11.8
2021,CAPITAL AREA SCHOOL FOR THE ARTS CHARTER SCHOOL,Biology,All Students,11,32,31.3,40.6,21.9,6.3
2021,CENTRAL DAUPHIN EAST SHS,Algebra I,All Students,11,174,13.8,38.5,27,20.7
2021,CENTRAL DAUPHIN EAST SHS,Algebra I,Historically Underperforming,11,100,10,31,28,31
2021,CENTRAL DAUPHIN EAST SHS,Biology,All Students,11,71,22.5,33.8,19.7,23.9
2021,CENTRAL DAUPHIN EAST SHS,Biology,Historically Underperforming,11,40,15,22.5,20,42.5
2021,CENTRAL DAUPHIN EAST SHS,Literature,All Students,11,22,4.5,0,45.5,50
2021,CENTRAL DAUPHIN EAST SHS,Literature,Historically Underperforming,11,20,0,0,50,50
2021,CENTRAL DAUPHIN SHS,Algebra I,All Students,11,316,22.8,49.1,22.8,5.4
2021,CENTRAL DAUPHIN SHS,Algebra I,Historically Underperforming,11,70,11.4,34.3,41.4,12.9
2021,CENTRAL DAUPHIN SHS,Biology,All Students,11,131,40.5,42.7,12.2,4.6
2021,CENTRAL DAUPHIN SHS,Biology,Historically Underperforming,11,19,31.6,21.1,26.3,21.1
2021,COMMONWEALTH CHARTER ACADEMY CS,Algebra I,All Students,11,571,10.3,22.8,41.3,25.6
2021,COMMONWEALTH CHARTER ACADEMY CS,Algebra I,Historically Underperforming,11,281,6.8,16.7,41.3,35.2
2021,COMMONWEALTH CHARTER ACADEMY CS,Biology,All Students,11,480,12.3,25.2,30.2,32.3
2021,COMMONWEALTH CHARTER ACADEMY CS,Biology,Historically Underperforming,11,244,8.2,16.8,31.6,43.4
2021,COMMONWEALTH CHARTER ACADEMY CS,Literature,All Students,11,87,3.4,24.1,39.1,33.3
2021,COMMONWEALTH CHARTER ACADEMY CS,Literature,Historically Underperforming,11,59,3.4,13.6,42.4,40.7
2021,DAUPHIN COUNTY TECHNICAL SCHOOL,Algebra I,All Students,11,148,8.8,43.9,39.2,8.1
2021,DAUPHIN COUNTY TECHNICAL SCHOOL,Algebra I,Historically Underperforming,11,68,8.8,44.1,38.2,8.8
2021,DAUPHIN COUNTY TECHNICAL SCHOOL,Biology,All Students,11,14,78.6,14.3,0,7.1
2021,HERSHEY HS,Algebra I,All Students,11,259,58.3,34.7,6.2,0.8
2021,HERSHEY HS,Algebra I,Historically Underperforming,11,46,54.3,30.4,13,2.2
2021,HERSHEY HS,Biology,All Students,11,261,65.5,26.8,5.4,2.3
2021,HERSHEY HS,Biology,Historically Underperforming,11,51,39.2,31.4,21.6,7.8
2021,HALIFAX AREA HS,Algebra I,All Students,11,37,13.5,45.9,35.1,5.4
2021,HARRISBURG HS,Algebra I,All Students,11,17,5.9,5.9,17.6,70.6
2021,HARRISBURG HS,Algebra I,Historically Underperforming,11,16,6.3,6.3,18.8,68.8
2021,HARRISBURG HS - SCITECH CMP,Algebra I,All Students,11,95,21.1,32.6,43.2,3.2
2021,HARRISBURG HS - SCITECH CMP,Algebra I,Historically Underperforming,11,62,22.6,27.4,45.2,4.8
2021,LOWER DAUPHIN HS,Algebra I,All Students,11,212,47.2,36.8,14.6,1.4
2021,LOWER DAUPHIN HS,Algebra I,Historically Underperforming,11,42,40.5,31,23.8,4.8
2021,LOWER DAUPHIN HS,Biology,All Students,11,18,83.3,16.7,0,0
2021,MIDDLETOWN AREA HS,Algebra I,All Students,11,119,32.8,39.5,20.2,7.6
2021,MIDDLETOWN AREA HS,Algebra I,Historically Underperforming,11,45,22.2,31.1,28.9,17.8
2021,MIDDLETOWN AREA HS,Biology,All Students,11,54,48.1,38.9,1.9,11.1
2021,MIDDLETOWN AREA HS,Biology,Historically Underperforming,11,16,50,18.8,6.3,25
2021,MIDDLETOWN AREA HS,Literature,All Students,11,15,0,0,60,40
2021,MIDDLETOWN AREA HS,Literature,Historically Underperforming,11,11,0,0,54.5,45.5
2021,MILLERSBURG AREA SHS,Algebra I,All Students,11,49,30.6,32.7,28.6,8.2
2021,MILLERSBURG AREA SHS,Algebra I,Historically Underperforming,11,16,12.5,12.5,50,25
2021,REACH CYBER CS,Algebra I,All Students,11,233,9.4,22.3,39.1,29.2
2021,REACH CYBER CS,Algebra I,Historically Underperforming,11,97,6.2,14.4,37.1,42.3
2021,REACH CYBER CS,Biology,All Students,11,87,20.7,28.7,28.7,21.8
2021,REACH CYBER CS,Biology,Historically Underperforming,11,38,15.8,21.1,26.3,36.8
2021,REACH CYBER CS,Literature,All Students,11,22,0,50,40.9,9.1
2021,REACH CYBER CS,Literature,Historically Underperforming,11,11,0,45.5,36.4,18.2
2021,STEELTON-HIGHSPIRE HS,Algebra I,All Students,11,28,3.6,10.7,50,35.7
2021,STEELTON-HIGHSPIRE HS,Algebra I,Historically Underperforming,11,21,4.8,9.5,47.6,38.1
2021,SUSQUEHANNA TWP HS,Algebra I,All Students,11,120,18.3,22.5,35,24.2
2021,SUSQUEHANNA TWP HS,Algebra I,Historically Underperforming,11,53,7.5,13.2,37.7,41.5
2021,SUSQUEHANNA TWP HS,Biology,All Students,11,66,39.4,19.7,13.6,27.3
2021,SUSQUEHANNA TWP HS,Biology,Historically Underperforming,11,30,10,13.3,23.3,53.3
2021,SUSQUEHANNA TWP HS,Literature,All Students,11,21,0,19,42.9,38.1
2021,SUSQUEHANNA TWP HS,Literature,Historically Underperforming,11,17,0,17.6,35.3,47.1
2021,UPPER DAUPHIN AREA HS,Algebra I,All Students,11,61,31.1,49.2,18,1.6
2021,UPPER DAUPHIN AREA HS,Algebra I,Historically Underperforming,11,17,17.6,35.3,41.2,5.9
2021,UPPER DAUPHIN AREA HS,Biology,All Students,11,69,20.3,43.5,29,7.2
2021,UPPER DAUPHIN AREA HS,Biology,Historically Underperforming,11,22,9.1,27.3,40.9,22.7
2021,CHESTER CHARTER SCHOLARS ACADEMY CS,Algebra I,All Students,11,46,4.3,2.2,47.8,45.7
2021,CHESTER CHARTER SCHOLARS ACADEMY CS,Algebra I,Historically Underperforming,11,35,5.7,2.9,45.7,45.7
2021,CHESTER HS,Algebra I,All Students,11,136,0,1.5,17.6,80.9
2021,CHESTER HS,Algebra I,Historically Underperforming,11,115,0,1.7,14.8,83.5
2021,CHESTER HS,Biology,All Students,11,43,0,11.6,14,74.4
2021,CHESTER HS,Biology,Historically Underperforming,11,37,0,10.8,13.5,75.7
2021,CHESTER HS,Literature,All Students,11,27,0,14.8,44.4,40.7
2021,CHESTER HS,Literature,Historically Underperforming,11,26,0,15.4,42.3,42.3
2021,STEM AT SHOWALTER,Algebra I,All Students,11,40,5,20,42.5,32.5
2021,STEM AT SHOWALTER,Algebra I,Historically Underperforming,11,26,3.8,15.4,46.2,34.6
2021,STEM AT SHOWALTER,Biology,All Students,11,82,1.2,15.9,26.8,56.1
2021,STEM AT SHOWALTER,Biology,Historically Underperforming,11,61,1.6,9.8,31.1,57.4
2021,CHICHESTER SHS,Algebra I,All Students,11,146,14.4,32.9,32.9,19.9
2021,CHICHESTER SHS,Algebra I,Historically Underperforming,11,106,7.5,30.2,38.7,23.6
2021,CHICHESTER SHS,Biology,All Students,11,189,6.3,30.2,29.1,34.4
2021,CHICHESTER SHS,Biology,Historically Underperforming,11,147,4.1,25.2,30.6,40.1
2021,CHICHESTER SHS,Literature,All Students,11,30,0,16.7,26.7,56.7
2021,CHICHESTER SHS,Literature,Historically Underperforming,11,30,0,16.7,26.7,56.7
2021,GARNET VALLEY HS,Algebra I,All Students,11,339,50.7,33.9,13.9,1.5
2021,GARNET VALLEY HS,Algebra I,Historically Underperforming,11,65,27.7,33.8,32.3,6.2
2021,GARNET VALLEY HS,Biology,All Students,11,319,56.1,34.8,6.9,2.2
2021,GARNET VALLEY HS,Biology,Historically Underperforming,11,53,26.4,47.2,15.1,11.3
2021,HAVERFORD SHS,Algebra I,All Students,11,401,55.6,28.2,15.2,1
2021,HAVERFORD SHS,Algebra I,Historically Underperforming,11,98,39.8,26.5,30.6,3.1
2021,HAVERFORD SHS,Biology,All Students,11,19,47.4,5.3,31.6,15.8
2021,INTERBORO SHS,Algebra I,All Students,11,116,24.1,57.8,13.8,4.3
2021,INTERBORO SHS,Algebra I,Historically Underperforming,11,54,14.8,63,18.5,3.7
2021,INTERBORO SHS,Biology,All Students,11,69,36.2,52.2,10.1,1.4
2021,INTERBORO SHS,Biology,Historically Underperforming,11,24,41.7,50,8.3,0
2021,MARPLE NEWTOWN SHS,Algebra I,All Students,11,244,39.3,33.2,26.2,1.2
2021,MARPLE NEWTOWN SHS,Algebra I,Historically Underperforming,11,87,28.7,29.9,37.9,3.4
2021,MARPLE NEWTOWN SHS,Biology,All Students,11,54,81.5,11.1,5.6,1.9
2021,SUN VALLEY HS,Algebra I,All Students,11,149,26.8,47.7,14.8,10.7
2021,SUN VALLEY HS,Algebra I,Historically Underperforming,11,48,14.6,37.5,16.7,31.3
2021,SUN VALLEY HS,Biology,All Students,11,35,51.4,25.7,8.6,14.3
2021,SUN VALLEY HS,Biology,Historically Underperforming,11,13,30.8,15.4,23.1,30.8
2021,RADNOR SHS,Algebra I,All Students,11,284,70.4,19.4,9.2,1.1
2021,RADNOR SHS,Algebra I,Historically Underperforming,11,36,38.9,27.8,30.6,2.8
2021,RADNOR SHS,Biology,All Students,11,272,58.5,34.6,6.3,0.7
2021,RADNOR SHS,Biology,Historically Underperforming,11,30,26.7,53.3,16.7,3.3
2021,RIDLEY HS,Algebra I,All Students,11,347,25.4,29.4,30.3,15
2021,RIDLEY HS,Algebra I,Historically Underperforming,11,161,18,19.9,36,26.1
2021,RIDLEY HS,Biology,All Students,11,339,16.5,27.1,35.7,20.6
2021,RIDLEY HS,Biology,Historically Underperforming,11,166,10.2,18.7,38,33.1
2021,RIDLEY HS,Literature,All Students,11,12,0,25,58.3,16.7
2021,PENNCREST HS,Algebra I,All Students,11,285,30.9,35.8,26,7.4
2021,PENNCREST HS,Algebra I,Historically Underperforming,11,70,15.7,21.4,38.6,24.3
2021,PENNCREST HS,Biology,All Students,11,47,76.6,21.3,2.1,0
2021,ACADEMY PARK HS,Algebra I,All Students,11,272,6.3,25.4,26.1,42.3
2021,ACADEMY PARK HS,Algebra I,Historically Underperforming,11,243,5.8,25.9,25.1,43.2
2021,ACADEMY PARK HS,Biology,All Students,11,11,9.1,18.2,9.1,63.6
2021,ACADEMY PARK HS,Literature,All Students,11,262,1.5,37.8,35.9,24.8
2021,ACADEMY PARK HS,Literature,Historically Underperforming,11,233,0.9,37.3,36.1,25.8
2021,SPRINGFIELD HS,Algebra I,All Students,11,135,73.3,23,1.5,2.2
2021,SPRINGFIELD HS,Algebra I,Historically Underperforming,11,21,57.1,23.8,4.8,14.3
2021,SPRINGFIELD HS,Biology,All Students,11,308,54.2,31.5,9.7,4.5
2021,SPRINGFIELD HS,Biology,Historically Underperforming,11,79,40.5,34.2,12.7,12.7
2021,UPPER DARBY SHS,Algebra I,All Students,11,557,21.2,24.8,40.2,13.8
2021,UPPER DARBY SHS,Algebra I,Historically Underperforming,11,344,18,19.8,44.8,17.4
2021,UPPER DARBY SHS,Biology,All Students,11,426,24.4,29.3,24.4,21.8
2021,UPPER DARBY SHS,Biology,Historically Underperforming,11,269,18.2,24.9,29,27.9
2021,UPPER DARBY SHS,Literature,All Students,11,356,2.2,45.2,30.3,22.2
2021,UPPER DARBY SHS,Literature,Historically Underperforming,11,251,1.2,39.8,30.7,28.3
2021,STRATH HAVEN HS,Algebra I,All Students,11,266,45.5,28.6,20.7,5.3
2021,STRATH HAVEN HS,Algebra I,Historically Underperforming,11,60,18.3,25,40,16.7
2021,STRATH HAVEN HS,Biology,All Students,11,40,70,20,5,5
2021,PENN WOOD HS,Algebra I,All Students,11,277,7.6,17.3,41.2,33.9
2021,PENN WOOD HS,Algebra I,Historically Underperforming,11,216,5.6,15.3,41.2,38
2021,PENN WOOD HS,Biology,All Students,11,24,0,12.5,20.8,66.7
2021,PENN WOOD HS,Biology,Historically Underperforming,11,17,0,17.6,23.5,58.8
2021,PENN WOOD HS,Literature,All Students,11,30,0,10,43.3,46.7
2021,PENN WOOD HS,Literature,Historically Underperforming,11,21,0,9.5,42.9,47.6
2021,JOHNSONBURG AREA HS,Algebra I,All Students,11,25,44,36,16,4
2021,JOHNSONBURG AREA HS,Algebra I,Historically Underperforming,11,12,41.7,33.3,16.7,8.3
2021,JOHNSONBURG AREA HS,Biology,All Students,11,22,68.2,22.7,9.1,0
2021,RIDGWAY AREA HS,Algebra I,All Students,11,47,40.4,40.4,12.8,6.4
2021,RIDGWAY AREA HS,Algebra I,Historically Underperforming,11,15,20,33.3,26.7,20
2021,RIDGWAY AREA HS,Biology,All Students,11,37,16.2,62.2,21.6,0
2021,ST MARYS AREA SHS,Algebra I,All Students,11,69,49.3,30.4,15.9,4.3
2021,ST MARYS AREA SHS,Algebra I,Historically Underperforming,11,20,25,20,40,15
2021,ST MARYS AREA SHS,Biology,All Students,11,49,42.9,42.9,14.3,0
2021,ST MARYS AREA SHS,Biology,Historically Underperforming,11,12,16.7,50,33.3,0
2021,ST MARYS AREA SHS,Literature,All Students,11,31,0,25.8,51.6,22.6
2021,ST MARYS AREA SHS,Literature,Historically Underperforming,11,22,0,27.3,45.5,27.3
2021,CORRY AREA HS,Algebra I,All Students,11,113,17.7,33.6,26.5,22.1
2021,CORRY AREA HS,Algebra I,Historically Underperforming,11,74,13.5,29.7,28.4,28.4
2021,CORRY AREA HS,Biology,All Students,11,81,23.5,27.2,24.7,24.7
2021,CORRY AREA HS,Biology,Historically Underperforming,11,54,20.4,20.4,25.9,33.3
2021,CORRY AREA HS,Literature,All Students,11,118,5.9,50,27.1,16.9
2021,CORRY AREA HS,Literature,Historically Underperforming,11,79,5.1,38,32.9,24.1
2021,ERIE HS,Algebra I,All Students,11,213,1.9,17.4,48.8,31.9
2021,ERIE HS,Algebra I,Historically Underperforming,11,174,1.1,13.2,51.1,34.5
2021,ERIE HS,Biology,All Students,11,64,1.6,10.9,12.5,75
2021,ERIE HS,Biology,Historically Underperforming,11,59,0,11.9,11.9,76.3
2021,ERIE HS,Literature,All Students,11,29,0,6.9,6.9,86.2
2021,ERIE HS,Literature,Historically Underperforming,11,26,0,7.7,7.7,84.6
2021,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,All Students,11,186,32.8,48.9,16.7,1.6
2021,NORTHWEST PA COLLEGIATE ACADEMY,Algebra I,Historically Underperforming,11,84,29.8,48.8,17.9,3.6
2021,NORTHWEST PA COLLEGIATE ACADEMY,Biology,All Students,11,182,43.4,46.7,8.2,1.6
2021,NORTHWEST PA COLLEGIATE ACADEMY,Biology,Historically Underperforming,11,82,40.2,47.6,9.8,2.4
2021,FAIRVIEW HS,Algebra I,All Students,11,117,52.1,45.3,2.6,0
2021,FAIRVIEW HS,Algebra I,Historically Underperforming,11,27,22.2,66.7,11.1,0
2021,FAIRVIEW HS,Literature,All Students,11,128,18,57,20.3,4.7
2021,FAIRVIEW HS,Literature,Historically Underperforming,11,35,2.9,45.7,37.1,14.3
2021,FORT LEBOEUF SHS,Algebra I,All Students,11,67,58.2,17.9,10.4,13.4
2021,FORT LEBOEUF SHS,Algebra I,Historically Underperforming,11,26,26.9,23.1,15.4,34.6
2021,FORT LEBOEUF SHS,Biology,All Students,11,82,56.1,37.8,3.7,2.4
2021,FORT LEBOEUF SHS,Biology,Historically Underperforming,11,25,48,36,8,8
2021,FORT LEBOEUF SHS,Literature,All Students,11,12,0,33.3,16.7,50
2021,GENERAL MCLANE HS,Algebra I,All Students,11,132,40.2,36.4,18.9,4.5
2021,GENERAL MCLANE HS,Algebra I,Historically Underperforming,11,43,20.9,27.9,37.2,14
2021,GENERAL MCLANE HS,Biology,All Students,11,62,48.4,37.1,11.3,3.2
2021,GENERAL MCLANE HS,Biology,Historically Underperforming,11,11,18.2,27.3,36.4,18.2
2021,GENERAL MCLANE HS,Literature,All Students,11,101,2,60.4,25.7,11.9
2021,GENERAL MCLANE HS,Literature,Historically Underperforming,11,41,2.4,46.3,29.3,22
2021,GIRARD HS,Algebra I,All Students,11,92,39.1,38,19.6,3.3
2021,GIRARD HS,Algebra I,Historically Underperforming,11,43,32.6,32.6,30.2,4.7
2021,GIRARD HS,Biology,All Students,11,23,47.8,13,26.1,13
2021,GIRARD HS,Biology,Historically Underperforming,11,13,23.1,15.4,38.5,23.1
2021,GIRARD HS,Literature,All Students,11,52,9.6,63.5,19.2,7.7
2021,GIRARD HS,Literature,Historically Underperforming,11,32,3.1,62.5,25,9.4
2021,HARBOR CREEK SENIOR HS,Algebra I,All Students,11,113,36.3,55.8,8,0
2021,HARBOR CREEK SENIOR HS,Algebra I,Historically Underperforming,11,19,36.8,47.4,15.8,0
2021,HARBOR CREEK SENIOR HS,Biology,All Students,11,72,47.2,41.7,9.7,1.4
2021,HARBOR CREEK SENIOR HS,Biology,Historically Underperforming,11,12,33.3,33.3,25,8.3
2021,IROQUOIS JSHS,Algebra I,All Students,11,45,33.3,51.1,8.9,6.7
2021,IROQUOIS JSHS,Algebra I,Historically Underperforming,11,33,30.3,51.5,9.1,9.1
2021,IROQUOIS JSHS,Biology,All Students,11,22,50,36.4,0,13.6
2021,IROQUOIS JSHS,Biology,Historically Underperforming,11,15,46.7,33.3,0,20
2021,MCDOWELL HS,Algebra I,All Students,11,413,52.3,25.2,19.1,3.4
2021,MCDOWELL HS,Algebra I,Historically Underperforming,11,138,37,22.5,34.1,6.5
2021,MCDOWELL HS,Biology,All Students,11,25,32,8,36,24
2021,NORTH EAST HS,Algebra I,All Students,11,79,57,39.2,2.5,1.3
2021,NORTH EAST HS,Algebra I,Historically Underperforming,11,30,43.3,46.7,6.7,3.3
2021,NORTH EAST HS,Literature,All Students,11,39,25.6,66.7,2.6,5.1
2021,NORTH EAST HS,Literature,Historically Underperforming,11,12,16.7,66.7,8.3,8.3
2021,NORTHWESTERN SHS,Algebra I,All Students,11,59,57.6,20.3,18.6,3.4
2021,NORTHWESTERN SHS,Algebra I,Historically Underperforming,11,29,51.7,20.7,20.7,6.9
2021,PERSEUS HOUSE CS OF EXCELLENCE,Algebra I,All Students,11,36,5.6,8.3,27.8,58.3
2021,PERSEUS HOUSE CS OF EXCELLENCE,Algebra I,Historically Underperforming,11,33,6.1,9.1,27.3,57.6
2021,PERSEUS HOUSE CS OF EXCELLENCE,Biology,All Students,11,23,0,0,34.8,65.2
2021,PERSEUS HOUSE CS OF EXCELLENCE,Biology,Historically Underperforming,11,20,0,0,35,65
2021,PERSEUS HOUSE CS OF EXCELLENCE,Literature,All Students,11,85,0,17.6,43.5,38.8
2021,PERSEUS HOUSE CS OF EXCELLENCE,Literature,Historically Underperforming,11,81,0,18.5,44.4,37
2021,UNION CITY HS,Algebra I,All Students,11,52,19.2,40.4,26.9,13.5
2021,UNION CITY HS,Algebra I,Historically Underperforming,11,30,13.3,33.3,30,23.3
2021,UNION CITY HS,Biology,All Students,11,27,37,37,14.8,11.1
2021,UNION CITY HS,Biology,Historically Underperforming,11,13,30.8,23.1,23.1,23.1
2021,SENECA HS,Algebra I,All Students,11,89,18,42.7,32.6,6.7
2021,SENECA HS,Algebra I,Historically Underperforming,11,31,9.7,19.4,51.6,19.4
2021,ALBERT GALLATIN AREA SHS,Algebra I,All Students,11,205,17.6,30.2,32.2,20
2021,ALBERT GALLATIN AREA SHS,Algebra I,Historically Underperforming,11,102,11.8,11.8,42.2,34.3
2021,ALBERT GALLATIN AREA SHS,Biology,All Students,11,78,35.9,43.6,12.8,7.7
2021,ALBERT GALLATIN AREA SHS,Biology,Historically Underperforming,11,26,26.9,26.9,23.1,23.1
2021,ALBERT GALLATIN AREA SHS,Literature,All Students,11,11,27.3,36.4,0,36.4
2021,BROWNSVILLE AREA HS,Algebra I,All Students,11,52,32.7,34.6,25,7.7
2021,BROWNSVILLE AREA HS,Algebra I,Historically Underperforming,11,21,28.6,23.8,38.1,9.5
2021,BROWNSVILLE AREA HS,Biology,All Students,11,48,27.1,47.9,12.5,12.5
2021,BROWNSVILLE AREA HS,Biology,Historically Underperforming,11,19,10.5,42.1,21.1,26.3
2021,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Algebra I,All Students,11,36,2.8,19.4,55.6,22.2
2021,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Algebra I,Historically Underperforming,11,21,0,9.5,71.4,19
2021,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Biology,All Students,11,20,15,15,30,40
2021,CONNELLSVILLE AREA CAREER & TECHNICAL CENTER,Biology,Historically Underperforming,11,11,9.1,0,27.3,63.6
2021,CONNELLSVILLE AREA SHS,Algebra I,All Students,11,155,11,47.1,35.5,6.5
2021,CONNELLSVILLE AREA SHS,Algebra I,Historically Underperforming,11,60,10,41.7,41.7,6.7
2021,CONNELLSVILLE AREA SHS,Biology,All Students,11,123,11.4,48.8,32.5,7.3
2021,CONNELLSVILLE AREA SHS,Biology,Historically Underperforming,11,41,17.1,43.9,29.3,9.8
2021,FRAZIER HS,Algebra I,All Students,11,78,25.6,23.1,28.2,23.1
2021,FRAZIER HS,Algebra I,Historically Underperforming,11,30,13.3,26.7,23.3,36.7
2021,FRAZIER HS,Biology,All Students,11,78,12.8,37.2,26.9,23.1
2021,FRAZIER HS,Biology,Historically Underperforming,11,29,10.3,27.6,17.2,44.8
2021,LAUREL HIGHLANDS SHS,Algebra I,All Students,11,160,15.6,43.8,33.1,7.5
2021,LAUREL HIGHLANDS SHS,Algebra I,Historically Underperforming,11,83,9.6,33.7,47,9.6
2021,LAUREL HIGHLANDS SHS,Biology,All Students,11,79,24.1,53.2,20.3,2.5
2021,LAUREL HIGHLANDS SHS,Biology,Historically Underperforming,11,29,24.1,44.8,24.1,6.9
2021,UNIONTOWN AREA SHS,Algebra I,All Students,11,115,33,44.3,18.3,4.3
2021,UNIONTOWN AREA SHS,Algebra I,Historically Underperforming,11,104,35.6,41.3,18.3,4.8
2021,UNIONTOWN AREA SHS,Biology,All Students,11,40,52.5,27.5,10,10
2021,UNIONTOWN AREA SHS,Biology,Historically Underperforming,11,36,55.6,25,8.3,11.1
2021,CHAMBERSBURG AREA CAREER MAGNET SCH,Algebra I,All Students,11,171,33.3,40.4,19.9,6.4
2021,CHAMBERSBURG AREA CAREER MAGNET SCH,Algebra I,Historically Underperforming,11,61,18,34.4,31.1,16.4
2021,CHAMBERSBURG AREA CAREER MAGNET SCH,Biology,All Students,11,53,17,41.5,30.2,11.3
2021,CHAMBERSBURG AREA CAREER MAGNET SCH,Biology,Historically Underperforming,11,28,17.9,35.7,28.6,17.9
2021,CHAMBERSBURG AREA SHS,Algebra I,All Students,11,421,20.7,26.1,33,20.2
2021,CHAMBERSBURG AREA SHS,Algebra I,Historically Underperforming,11,212,9.4,17.5,37.3,35.8
2021,CHAMBERSBURG AREA SHS,Biology,All Students,11,274,27.4,32.1,26.6,13.9
2021,CHAMBERSBURG AREA SHS,Biology,Historically Underperforming,11,96,13.5,27.1,31.3,28.1
2021,FANNETT-METAL SHS,Algebra I,All Students,11,18,27.8,44.4,27.8,0
2021,GREENCASTLE-ANTRIM SHS,Algebra I,All Students,11,199,30.7,45.2,18.1,6
2021,GREENCASTLE-ANTRIM SHS,Algebra I,Historically Underperforming,11,50,24,26,32,18
2021,GREENCASTLE-ANTRIM SHS,Biology,All Students,11,61,52.5,26.2,6.6,14.8
2021,GREENCASTLE-ANTRIM SHS,Biology,Historically Underperforming,11,13,23.1,15.4,7.7,53.8
2021,JAMES BUCHANAN HS,Algebra I,All Students,11,110,23.6,46.4,21.8,8.2
2021,JAMES BUCHANAN HS,Algebra I,Historically Underperforming,11,40,10,40,32.5,17.5
2021,JAMES BUCHANAN HS,Biology,All Students,11,30,73.3,16.7,10,0
2021,WAYNESBORO AREA SHS,Algebra I,All Students,11,242,30.6,40.5,22.3,6.6
2021,WAYNESBORO AREA SHS,Algebra I,Historically Underperforming,11,95,21.1,37.9,28.4,12.6
2021,WAYNESBORO AREA SHS,Biology,All Students,11,102,56.9,32.4,2.9,7.8
2021,WAYNESBORO AREA SHS,Biology,Historically Underperforming,11,36,50,27.8,5.6,16.7
2021,MCCONNELLSBURG HS,Algebra I,All Students,11,30,20,60,20,0
2021,MCCONNELLSBURG HS,Biology,All Students,11,11,0,63.6,36.4,0
2021,FORBES ROAD JSHS,Algebra I,All Students,11,16,18.8,56.3,18.8,6.3
2021,SOUTHERN FULTON JSHS,Algebra I,All Students,11,41,17.1,48.8,26.8,7.3
2021,SOUTHERN FULTON JSHS,Algebra I,Historically Underperforming,11,16,0,56.3,37.5,6.3
2021,SOUTHERN FULTON JSHS,Biology,All Students,11,27,25.9,48.1,22.2,3.7
2021,CARMICHAELS AREA HS,Algebra I,All Students,11,67,6,31.3,44.8,17.9
2021,CARMICHAELS AREA HS,Algebra I,Historically Underperforming,11,28,3.6,28.6,35.7,32.1
2021,WAYNESBURG CENTRAL HS,Algebra I,All Students,11,118,24.6,31.4,32.2,11.9
2021,WAYNESBURG CENTRAL HS,Algebra I,Historically Underperforming,11,58,15.5,17.2,44.8,22.4
2021,JEFFERSON-MORGAN MS/HS,Algebra I,All Students,11,31,19.4,41.9,32.3,6.5
2021,JEFFERSON-MORGAN MS/HS,Algebra I,Historically Underperforming,11,15,20,40,33.3,6.7
2021,MAPLETOWN JSHS,Algebra I,All Students,11,38,28.9,28.9,31.6,10.5
2021,MAPLETOWN JSHS,Algebra I,Historically Underperforming,11,21,19,14.3,47.6,19
