Name,Latitude,Longitude
Purchase Line JSHS,40.733628,-78.916423
Purchase Line El Sch,40.7342,-78.912483
United El Sch,40.4691394610001,-79.042394999
United JSHS,40.4660875010001,-79.044993076
Blue Mountain El East Sch,40.6558938640001,-76.089019596
Blue Mountain HS,40.6509904420001,-76.137238576
Blue Mountain MS,40.656529038,-76.086301229
Mahanoy Area El Sch,40.8103572840001,-76.150373585
Early Childhood Edu Ctr,40.6745781820001,-76.278312189
Minersville Area El Ctr,40.69055653,-76.262402101
Minersville Area JSHS,40.6946023450001,-76.2684948209999
North Schuylkill Elem Sch,40.770895,-76.293078
North Schuylkill JSHS,40.77577,-76.298279
Pine Grove Area HS,40.559122673,-76.379749362
Pine Grove Area MS,40.560428266,-76.381144111
Pine Grove El Sch,40.560640543,-76.380571061
Clarke El Ctr,40.6837047440001,-76.218023266
Lengel MS,40.682163631,-76.2124512409999
Pottsville Area HS,40.681063673,-76.214246986
Saint Clair Area El/MS,40.717382162,-76.1860205689999
Shenandoah Valley El Sch,40.8194735540001,-76.2113283479999
Shenandoah Valley JSHS,40.819253969,-76.211358468
Schuylkill Haven El Ctr,40.6343502610001,-76.167722371
Schuylkill Haven MS,40.6339778030001,-76.171195998
Schuylkill Haven SHS,40.634054613,-76.167917275
Tamaqua Area MS,40.7919057870001,-75.978197716
Tamaqua Area SHS,40.7919003160001,-75.978257764
Tamaqua El Sch,40.8031019900001,-75.974872131
West Penn Twp El Sch,40.749065176,-75.870706508
Hegins-Hubley El Sch,40.642089,-76.561882
Mahantongo El Sch,40.684513,-76.607566
Tri-Valley JSHS,40.648488,-76.516762
Williams Valley El Sch,40.604254,-76.496655
Williams Valley JSHS,40.597833,-76.515089
First Philadelphia Preparatory CS,40.0072953740001,-75.08219816
Sugar Valley Rural CS,41.0346595500001,-77.297687508
City CHS,40.442652,-79.99918
The New Academy CS,40.4003312200001,-79.9663509279999
Manchester Academic CS,40.4558296020001,-80.023726239
Urban Pathways 6-12 CS,40.443868,-79.997669
Propel CS-Homestead,40.4053462360001,-79.910419608
Propel CS-McKeesport,40.345435836,-79.8481110289999
Propel CS-Montour,40.453717,-80.106204
Propel CS-East,40.409397018,-79.815419062
Urban Academy of Greater Pittsburgh CS,40.4665655920001,-79.929501772
Spectrum CS,40.434284,-79.746833
Keystone Education Center CS,41.4016177250001,-80.449086288
Antonia Pantoja Community CS,40.0129962250001,-75.13140788
Perseus House CS of Excellence,42.12037687,-80.080180023
Montessori Regional CS,42.106644,-80.140223
Robert Benjamin Wiley Community CS,42.142250673,-80.0547532909999
Tidioute Community CS,41.683036,-79.402825
Dr Robert Ketterer CS Inc,40.307721584,-79.3929189799999
Central PA Digital Lrng Foundation CS,40.417878,-78.45018
Southwest Leadership Academy CS,39.918562,-75.241872
Young Scholars of Central PA CS,40.776131,-77.87565
Centre Learning Community CS,40.765296,-77.88348
Nittany Valley CS,40.783324,-77.841007
New Day CS,40.48225,-78.013834
Crispus Attucks CS,39.954933177,-76.720911787
Lincoln CS,39.956746,-76.74121
La Academia Partnership CS,40.0402656410001,-76.292370281
Sankofa Freedom Academy CS,40.009507,-75.087765
Infinity CS,40.292518122,-76.797342567
Commonwealth Charter Academy CS,40.293063,-76.883446
Pennsylvania Distance Learning CS,40.6097692640001,-80.105008638
Sylvan Heights Science CS,40.252811,-76.863916
Bear Creek Community CS,41.245284,-75.826197
Fell CS,41.5983349530001,-75.484584029
Evergreen Community CS,41.148998912,-75.286117519
Lehigh Valley Academy Regional CS,40.653517,-75.408636
Lehigh Valley Charter High School for the Arts,40.622112,-75.362386
Roberto Clemente CS,40.601463,-75.464341
Center for Student Lrng CS Pennsbury,40.148486506,-74.8152258069999
School Lane CS,40.0796151970001,-74.948271956
Bucks County Montessori CS,40.1803789800001,-74.8131869439999
Pennsylvania Virtual CS,40.093605138,-75.409124355
Souderton CS Collaborative,40.309786,-75.320023
21st Century Cyber CS,39.987095,-75.577051
Avon Grove CS,39.823942,-75.803547
Pennsylvania Leadership CS,39.9797548880001,-75.5655082649999
Collegium CS,40.0203231780001,-75.65988851
Renaissance Academy CS,40.118079,-75.544313
Achievement House CS,40.023987,-75.323308
Chester Community CS,39.8495974350001,-75.357008282
Russell Byers CS,39.955865859,-75.171672851
Mastery CHS-Lenfest Campus,39.94939,-75.147382
People for People CS,39.968055,-75.160342
Green Woods CS,40.058973908,-75.238256441
West Phila. Achievement CES,39.9707060430001,-75.254129969
Wissahickon CS,40.0158641740001,-75.171275787
Richard Allen Preparatory CS,39.928273452,-75.218594308
Philadelphia Electrical & Tech CHS,39.9506544560001,-75.165107986
Belmont CS,39.967217,-75.204377
Discovery CS,39.979851884,-75.221224762
KIPP Philadelphia CS,39.9944031860001,-75.1541234699999
Maritime Academy CS,40.00738,-75.06847
Ad Prima CS,40.002387,-75.233556
Philadelphia Montessori CS,39.916456688,-75.2454989669999
Northwood Academy CS,40.0203228020001,-75.094476921
Agora Cyber CS,40.093884,-75.416835
Folk Arts-Cultural Treasures CS,39.9590051650001,-75.1561346079999
Mastery CS -Shoemaker Campus,39.975672,-75.227974
Mastery CS - Thomas Campus,39.914502,-75.163429
Community Academy of Philadelphia CS,40.005364,-75.107385
Harambee Institute of Science and Technology CS,39.9732873780001,-75.2518923219999
Youth Build Phila CS,39.972536,-75.159143
Preparatory CS of Mathematics Science Tech and Careers,39.9284936130001,-75.186842008
Imhotep Institute CHS,40.0492907760001,-75.154874661
Alliance for Progress CS,39.9798356790001,-75.165466827
Multicultural Academy CS,40.011118,-75.150653
West Oak Lane CS,40.058317,-75.163172
Inquiry CS,39.974995,-75.212638
Eugenio Maria DE Hostos CS,40.046799,-75.123352
Laboratory CS,39.963997,-75.14376
MAST Community CS,40.1135537500001,-75.006228624
Christopher Columbus CS,39.938608645,-75.158845903
Universal Institute CS,39.9408217180001,-75.167648293
Math Civics and Sciences CS,39.9611403010001,-75.161214269
Young Scholars CS,39.9748172640001,-75.1591199489999
Freire CS,39.952175,-75.173996
Philadelphia Academy CS,40.10397829,-75.009867742
Mastery CS-Hardy Williams,39.9418,-75.225504
Global Leadership Academy CS,39.975780129,-75.22543802
Philadelphia Performing Arts CS,39.917896053,-75.171424449
New Foundations CS,40.035166228,-75.024176787
Esperanza Academy CS,40.014716,-75.132339
Franklin Towne CHS,40.008595,-75.068825
Mariana Bracetti Academy CS,40.005813,-75.09575
Independence CS,39.949138931,-75.151544499
Lincoln Park Performing Arts CS,40.635101,-80.449426
Pennsylvania Cyber CS,40.6315756130001,-80.446012889
Mastery CS-Pickett Campus,40.031721,-75.17899
Pan American Academy CS,39.994067,-75.135688
Keystone Academy CS,40.02129,-75.045052
Boys Latin of Philadelphia CS,39.951259,-75.23284
Tacony Academy CS,40.068647,-75.06734
Environmental CS at Frick Park,40.436037992,-79.897176098
ASPIRA Bilingual Cyber CS,39.914436,-75.173491
Franklin Towne Charter Elementary School,40.008595,-75.068825
Gettysburg Montessori CS,39.82834,-77.227373
Lehigh Valley Dual Language CS,40.622076,-75.362253
Lincoln Leadership Academy CS,40.623178,-75.432352
Mastery CS-Harrity Campus,39.948498,-75.235504
Mastery CS - Mann Campus,39.98594,-75.231333
Mastery CS-Smedley Campus,40.019733,-75.073547
Propel CS-Braddock Hills,40.4149947720001,-79.853058375
Seven Generations CS,40.537198,-75.484852
Vida CS,39.82834,-77.227373
Frederick Douglass Mastery CS,39.984724,-75.169131
Connellsville Area Career & Technical Center,40.021354,-79.573587
Bucks County Technical High School,40.16204,-74.852569
Carbon Career & Technical Institute,40.884295,-75.728092
Chester Co Technical College HS-Pickering,40.117028,-75.544159
Columbia-Montour AVTS,41.029915,-76.361724
Dauphin County Technical School,40.294446,-76.781273
Jefferson County-DuBois AVTS,41.109683,-78.891324
Lawrence County CTC,40.977158,-80.330199
Lehigh Career & Technical Institute,40.666331,-75.606132
Lenape Tech,40.767295,-79.521919
North Montco Tech Career Center,40.233808,-75.321487
West Side CTC,41.276878,-75.900183
York Co School of Technology,39.930102,-76.687325
A W Beattie Career Center,40.579948,-80.005998
Admiral Peary AVTS,40.48807,-78.744366
Beaver County CTC,40.656752,-80.309241
Bedford County Technical Center,40.022431,-78.436405
Berks CTC-East Campus,40.383643,-75.797602
Berks CTC-West Campus,40.3883423560001,-76.000847425
Bethlehem AVTS,40.662448,-75.33577
Butler County AVTS,40.865104,-79.917356
Career Institute of Technology,40.763793,-75.236498
Chester Co Technical College HS-Brandywine,40.004453,-75.68193
Chester Co Technical College HS-Pennocks,39.802613,-75.872274
Central PA Institute of Science & Technology,40.882451,-77.739103
Central Westmoreland CTC,40.227739,-79.601877
Clarion County Career Center,41.232702,-79.427082
Clearfield County CTC,41.02923,-78.420596
Crawford County CTC,41.635208,-80.125781
CTC of Lackawanna County,41.453065,-75.650908
Cumberland Perry Area Career & Technical Center,40.257863,-77.039307
Delaware County Technical High School-Aston,39.88976,-75.444265
Delaware County Technical High School-Folcroft,39.893044,-75.281347
Eastern Center for Arts & Technology,40.158611,-75.109696
Eastern Westmoreland CTC,40.3100430200001,-79.3588142039999
Erie County Technical School,42.027666,-80.092588
Fayette County Career & Technical Institute,39.863948,-79.743309
Forbes Road CTC,40.451713,-79.752359
Franklin County CTC,39.900454,-77.681565
Fulton County Center for Career and Technology,39.929692,-77.998745
Greater Altoona CTC,40.508541,-78.397115
Greater Johnstown CTC,40.26958,-78.838144
Greene County CTC,39.893634,-80.150044
Hazleton Area Career Center,40.972406,-75.992246
Huntingdon County CTC,40.433966803,-77.927913732
Indiana County Technology Center,40.640686,-79.122463
Keystone Central CTC,41.112463,-77.506496
Lancaster County CTC-Brownstown Campus,40.1340376690001,-76.193283518
Lancaster County CTC-Mt Joy Campus,40.117521,-76.505916
Lancaster County CTC-Willow St Campus,39.986113,-76.264086
Lebanon County CTC,40.341983,-76.396263
Lycoming CTC,41.239666,-76.730645
McKeesport Area Tech Ctr,40.3438,-79.829703
Mercer County Career Center,41.249653,-80.249336
Middle Bucks Institute of Technology,40.270542344,-75.0872073469999
Mon Valley CTC,40.120252,-79.886513
Monroe Career & Tech Inst,41.015844884,-75.281767082
Northern Tier Career Center,41.801441481,-76.4863594139999
Northern Westmoreland CTC,40.564043,-79.755206
Northumberland County CTC,40.781742,-76.577384
Parkway West CTC,40.443603,-80.176962
Reading Muhlenberg CTC,40.373421,-75.902278
Schuylkill Technology Centers-North Campus,40.776254,-76.22836
Schuylkill Technology Centers-South Campus,40.6838884540001,-76.2523514539999
Seneca Highlands Career and Technical Center,41.819002,-78.267428
Somerset County Technology Center,40.003018,-79.033279
Steel Center for Career and Technical Education,40.323255,-79.940358
SUN Area Technical Institute,40.879519155,-76.980803183
Susquehanna County CTC,41.7386,-75.9558
Upper Bucks County Technical School,40.431529,-75.236015
Venango Technology Center,41.426268,-79.686273
Warren County AVTS,41.854939,-79.13522
Western Area CTC,40.252115,-80.246039
Western Montgomery CTC,40.2352863275031,-75.5086767257495
Wilkes-Barre Area CTC,41.262118349,-75.810101446
Central Montco Technical High School,40.124512,-75.31503
Harrold School,40.2806637671202,-79.5969042259485
Young Scholars of Western Pennsylvania CS,40.454053,-79.829244
Penn Hills CS of Entrepreneurship,40.470677,-79.789144
Propel CS-Northside,40.459814,-80.015549
Urban Pathways K-5 College CS,40.444063,-79.99739
HOPE for Hyndman CS,39.824644,-78.727817
Stone Valley Community CS,40.637713961,-77.837207115
Mastery CS-Clymer Elementary,39.99562,-75.150378
Universal Vare CS,39.9259272570001,-75.185793336
Mastery CS-Gratz Campus,40.014393,-75.156923
Universal Audenried CS,39.933978161,-75.1985589399999
Gillingham Charter School,40.680493,-76.200887
York Academy Regional CS,39.963765,-76.737817
Ringgold El Sch South,40.173285,-79.91403
Academy at Westinghouse,40.460403,-79.9005
Pittsburgh Faison K-5,40.452774,-79.893939
David E Williams MS,40.4853185210001,-80.101872995
Highcliff El Sch,40.524527,-80.054046
Perry Lower Intrmd Sch,40.858073,-80.249762
Hartman Intrmd Sch,40.8570213570001,-80.2860152919999
North Side Primary School,40.8690338480001,-80.286908985
Grove City Area MS,41.1558466060001,-80.086575323
Redbank Valley Intrmd Sch,41.0243708410001,-79.272357805
Redbank Valley Primary School,41.004113,-79.329219
Indian Valley El Sch,40.687612,-77.594221
Indian Valley Intrmd Sch,40.687612,-77.594221
Lewistown Intrmd Sch,40.595126,-77.566486
Mifflin Co MS,40.595406,-77.561979
Mifflin Co JHS,40.622896,-77.566269
Mifflin Co HS,40.62381,-77.570418
Franklin Twp El Sch,39.8793461170001,-77.35003553
Dallastown Area Intermediate Sch,39.871531,-76.709515
Yorkshire El Sch,39.973075,-76.666595
Bear Creek School,40.15708,-76.577724
Annville-Cleona MS,40.32269,-76.511114
ELCO Intermd Sch,40.33842,-76.292416
Lingle Avenue El Sch,40.28366,-76.591963
Northside El Sch,40.316042845,-76.596814427
Harrisburg HS - SciTech Cmp,40.260235,-76.881135
Danville Primary Sch,40.959167,-76.596049
Mount Carmel Area JH,40.793234,-76.421052
Troy Intrmd Sch,41.788312,-76.78318
Wyalusing Valley El Sch,41.6566484960001,-76.253000936
Sullivan Co El Sch,41.4181624500001,-76.4991637049999
Hanover Green El Sch,41.21638,-75.953179
EverGreen El Sch,41.4166325140001,-75.4034244109999
Luis A. Ramos El Sch,40.606373,-75.490348
Willow Lane El Sch,40.534361,-75.561147
Fred J. Jaindl El Sch,40.5501776180001,-75.617798308
Willow Dale El Sch,40.214949,-75.103462
Skyview Upper El Sch,40.14933475,-75.422177587
Downingtown STEM Academy,40.008791,-75.714937
Mary D Lang Kdg Ctr,39.843114,-75.712748
Bancroft El Sch,39.844419,-75.751294
Springfield Literacy Center,39.926258,-75.342019
Riverside MS,40.8324334270001,-80.260499193
Riverside El Sch,40.831890753,-80.2584403669999
W.A. McCreery El Sch,40.757542,-79.037866
SRU El Sch,41.8608259440001,-76.625575093
Harlan Rowe MS,41.967545,-76.522088
Davis El Sch,40.185152,-75.040173
Chambersburg Area Career Magnet Sch,39.90091,-77.682489
Conneaut Valley MS,41.775232,-80.364487
Conneaut Area Senior High,41.653938,-80.416158
Conneaut Lake MS,41.607268,-80.324477
Donegal Intermediate School,40.062907,-76.545753
Dover Area El Sch,40.004756,-76.844315
McAdoo-Kelayres El/MS,40.893846,-75.999745
Landis Run Intermediate School,40.0988160000001,-76.294441589
West Snyder El Sch,40.742857,-77.220181
Moon Area Upper MS,40.512508,-80.21538
Moon Area Lower MS,40.512508,-80.21538
Seventh Street Sch,41.422004,-79.71219
Pittsburgh Langley K-8,40.454059,-80.053967
Clear Run Intrmd Sch,41.1535326920001,-75.384718058
Millmont El Sch,40.318758,-75.930457
Penn Wood HS,39.945192,-75.271047
Green Valley El Sch,40.34008,-76.042687
Shiloh Hills El Sch,40.286061,-76.023539
State El Ctr,41.261409,-75.930284
Goode Sch,39.968046,-76.720767
Davis Sch,39.966928,-76.69787
Jackson Sch,39.95315,-76.718494
Devers Sch,39.972501,-76.747473
McKinley Sch,39.952905,-76.729121
Ferguson Sch,39.966402,-76.738924
The Philadelphia CS for Arts and Sciences at HR Edmunds,40.025142185,-75.086997642
Esperanza Cyber CS,40.0159683410001,-75.133819349
Propel CS-Pitcairn,40.404183,-79.779916
Chester Charter Scholars Academy CS,39.849978956,-75.405966452
Lindley Academy CS at Birney,40.029487,-75.138059
Universal Creighton CS,40.034093,-75.105854
Howard Gardner Multiple Intelligence CS,41.3832145270001,-75.648185832
Baden Academy CS,40.647773767,-80.233407224
Arts Academy CS,40.5899708700001,-75.4179936479999
Memphis Street Academy CS @ JP Jones,39.9862707780001,-75.1128935369999
Mastery CS-Cleveland Elementary,40.010271,-75.159094
Penn-Lincoln El Sch,40.51161,-78.394419
Belle Vernon Area MS,40.115018,-79.831494
STEM at Showalter,39.847423,-75.376912
Toby Farms Intermediate School,39.859594,-75.392032
Daniel Boone Area Intermediate Cntr,40.297604257,-75.7355062399999
Benjamin Franklin Sch,40.270584,-76.886093
Camp Curtin Academy,40.292828,-76.895299
Downey Sch,40.274024,-76.876816
Marshall Academy,40.268509,-76.847181
Melrose Sch,40.262286,-76.854336
Kiski Area Upper El Sch,40.565942,-79.579714
Line Mountain MS,40.6673077030001,-76.826912495
Mid Valley Secondary Center,41.446609,-75.603052
New Castle JHS,41.00549,-80.34013
North Allegheny HS,40.605087,-80.05104
Penn Treaty Sch,39.972769,-75.127859
Rhodes E Washington Sch,40.003032,-75.177284
Roosevelt Theodore MS,40.048419,-75.175464
The SD of Philadelphia Virtual Academy,39.960548,-75.161968
Tilden William T MS,39.921387,-75.231635
Vare-Washington El Sch,39.933445,-75.152713
Philipsburg-Osceola Area MS,40.888061,-78.23524
Pittsburgh Online Academy,40.445105,-79.951207
Swiftwater Interm Sch,41.101185872,-75.3248944699999
Rochester MS,40.707138,-80.278209
Shamokin Area Intermediate Sch,40.780835,-76.58267
Somerset Area Jr-Sr HS,40.003017,-79.08595
Salford Hills El Sch,40.309484,-75.437163
South Fayette Intermediate Sch,40.3756480220001,-80.1702592509999
Sheffield Area El Sch,41.782131,-79.095817
New Cumberland MS,40.230479,-76.871338
Williamsport Area MS,41.237684,-77.067032
Capital Area School for the Arts CS,40.259907,-76.882766
Circle of Seasons CS,40.5964177450001,-75.6478843049999
Mastery CS-Francis D. Pastorius Elementary,40.047966,-75.160837
Premier Arts and Science CS,40.27176,-76.86699
Universal Alcorn CS,39.935398,-75.1973
Hannah Penn,39.957156,-76.715949
Propel CS-Hazelwood,40.40421842684,-79.9389257889932
Mifflin County Academy of Science and Technology,40.60522,-77.554819
Passport Academy CS,40.442883,-79.982713
Marsh Creek Sixth Grade Center,40.058308,-75.703179
Corry Area Primary Sch,41.928664,-79.636409
Dunmore JSHS,41.427244,-75.632536
Ray S. Musselman Learning Center,40.113475,-75.32375
Greater Johnstown School District's Cyber Academy,40.296318,-78.911409
Clearfield Area El Sch,41.036318,-78.437865
Harmony Area JSHS,40.778417,-78.72772
Seneca Valley HS,40.809301,-80.106374
Harry W Lockley Early Learning Center,41.000636,-80.328705
Avonworth Primary Center,40.539442,-80.094756
Berkey Sch,40.577531,-79.763321
Roy A. Hunt El Sch,40.576778,-79.759942
Valley JSHS,40.564804,-79.75506
New Franklin El Sch,39.870002,-77.63473
Executive Education Academy CS,40.6227772120001,-75.451695861
Penn Hills El Sch,40.449087,-79.808814
The U School: Innovative Lab,39.982415,-75.14599
The Science Leadership Academy at Beeber,39.985936,-75.242243
The Linc,40.007365,-75.128379
Building 21,40.053062,-75.152794
Hazle Township Early Learning Center,40.972373,-75.991696
Maple Manor El/MS,40.970522,-75.99612
Eisenhower El Sch,41.962993936,-79.203078644
The Workshop School,39.955952,-75.218596
Logan El Sch,40.365256,-79.784559
East Allegheny JSHS,40.365271,-79.784551
Building 21 Allentown,40.598859,-75.468366
Armstrong JSHS,40.797589499,-79.50755549
Butler Area SHS,40.86613,-79.92008
Carmichaels Area MS,39.896445,-79.978342
Freeport Area MS,40.701728,-79.721424
J.A. Allard El Sch,40.530499,-80.220139
Panther Valley JSHS,40.842436729,-75.850355732
Panther Valley Intermediate Sch,40.8432473190001,-75.8496923659999
Wallace El Sch,39.979028258,-76.788876404
Easton Area MS,40.707502,-75.230209
West Greene El Ctr,39.855285,-80.280807
Holiday Park Intermediate Sch,40.493836,-79.750624
Hamilton Twp El Sch,40.918500243,-75.311653748
Freedom Area MS,40.6773030320001,-80.2440936359999
Freedom Area El Sch,40.6779269900001,-80.244616435
Arts Academy Elementary CS,40.599928,-75.468574
Young Scholars of Greater Allegheny CS,40.3498696090001,-79.862105581
Vision Academy CS,39.9393841580001,-75.270401459
KIPP DuBois CS,39.980574,-75.221176
TECH Freire CS,39.98685,-75.156013
MaST Community CS II,40.0482226170001,-75.097256982
Independence CS West,39.9371397690001,-75.2253015479999
Provident CS,40.460937347,-79.985121635
Mastery CS John Wister Elementary,40.03282,-75.16654
Reach Cyber CS,40.270937808,-76.813760428
Innovative Arts Academy CS,40.653570496,-75.469702951
Global Leadership Academy CS Southwest at Huey,39.9534916360001,-75.226891343
A L Wilson El Sch,39.8322063730001,-79.7445143959999
Mill Creek El Sch,40.1388443160001,-74.853537305
Brookwood El Sch,40.1390402760001,-74.832421976
Keystone El Sch,40.0871221410001,-74.893850608
Richard J. Hyde El Sch,40.5236360440001,-80.1971651599999
Shikellamy MS,40.896305377,-76.796348235
Tawanka El Sch,40.1567038370001,-74.9674042199999
Marion El Sch,39.8590631210001,-77.697572935
Cougar Academy,40.2707912990001,-76.8672431419999
Sto-Rox Upper El Sch,40.4898025100001,-80.094552671
West Berwick El Sch,41.053553922,-76.24909357
Westmont Hilltop JSHS,40.3178622410001,-78.978733361
Morrisville Intermediate Sch,40.207512,-74.787473
Morrisville HS,40.207512,-74.787473
Forest Hills JSHS,40.3331358702253,-78.7543585767861
Brandywine Heights Intrmd/MS,40.4963676450001,-75.7031722409999
Brownsville Area El Sch,40.008650435,-79.894510058
Philadelphia Learning Academy - North,40.0153742860001,-75.126771181
Philadelphia Learning Academy - West,39.969451012,-75.2105400029999
Science Leadership Academy MS,39.958005,-75.194339
Kensington HS,39.9843124820001,-75.126457304
Kenderton El Sch,40.00519933,-75.1540938539999
Insight PA Cyber CS,40.05678285,-75.670970924
Mahanoy Area JSHS,40.809632,-76.14956
Twin Rivers El Sch,40.345205,-79.858147
Coatesville Intermediate HS,39.987872,-75.796134
Manavon El Sch,40.1182540770001,-75.523980995
East MS,42.1376239520001,-80.06090352
Erie HS,42.101368,-80.082954
Leechburg Area MS,40.628028095,-79.603608233
Strong Vincent MS,42.116985,-80.112587
Edgar Fahs Smith STEAM Academy,39.9636654170001,-76.7542559779999
Phoenixville Early Learning Ctr,40.13038,-75.51491
Vaux HS: A Big Picture School,39.97631,-75.173465
Westinghouse Arts Academy CS,40.391492,-79.807994
Mohawk JHS,40.979606528,-80.45282255
Pittsburgh Spring Garden Early Childhood Ctr,40.464057,-79.985883
Tussey Mountain MS,40.22028,-78.236739
Montour El Sch,40.466885,-80.114218
Jeannette HS,40.313413,-79.608615
Francis McClure El Sch,40.3498802460001,-79.808224606
Alloway Creek El Sch,39.752457427,-77.088640713
Easton Arts Academy Elementary CS,40.6922287850001,-75.211665985
6th Grade Center,40.434136,-75.346991
Neil A Armstrong MS,40.163966,-74.857434
Jackson Early Childhood Center,40.605333,-75.491531
Tunkhannock STEM Academy,41.542011,-75.951801
Five Points El Sch,40.878237,-75.152733
Greater Nanticoke Area Ed Ctr,41.202174,-75.98963
Holland MS,40.194509,-74.971403
Greenville El Sch,41.393058,-80.364138
Crestwood Secondary Campus,41.139207,-75.901911
Deep Roots CS,39.997872,-75.101896
Mastery Prep Elementary CS,40.013275,-75.157497
Tunkhannock Area Primary Cntr,41.540846,-75.937693
Gulph EL Sch,40.077385,-75.353893
Wilkes-Barre Area SD STEM Academy,41.238644,-75.908395
Northern Bedford County HS,40.177358671,-78.380201864
Juniata El Sch,40.571945,-77.38976
Kennedy Early Childhood Center,41.202828,-75.991899
Punxsutawney Area El Sch,40.953559,-78.973015
Lehighton Area Elementary Center,40.842073,-75.691397
Northern Bedford County MS,40.17773,-78.38128
KIPP North Philadelphia CS,39.992226,-75.158203
Benton Area MS,41.197135,-76.380485
Winding Creek El Sch,40.269267,-77.012273
Laurel MS,41.013291,-80.260842
DeFranco El Sch,40.88234,-75.151968
East Juniata El Sch,40.686686,-77.12183
West Greene JSHS,39.855382,-80.280836
Benton Area HS,41.197135,-76.380485
Tunkhannock Area Intermediate Sch,41.542174,-75.953179
South Allegheny HS,40.322159,-79.870979
Homeville El Sch,40.388644,-79.87528
Turtle Creek EL STEAM Academy,40.405336,-79.82433
Dickson Prep STEAM Academy,40.419691,-79.876797
Baron EL Sch,40.166859,-76.395235
Southwest MS,40.332214,-75.93185
Wrightstown El Sch,40.2663056220001,-74.992767601
Upper Perkiomen 4th and 5th Grade Center,40.40897,-75.506524
South Allegheny MS,40.322159,-79.870979
West Branch MS,40.978459,-78.202748
Ephrata Intermediate Sch,40.183749,-76.193208
North Brandywine MS,40.011086,-75.790528
Philadelphia Hebrew Public CS,40.01178,-75.182434
MaST Community CS III,40.109579,-74.991993
Dover Area MS,39.999989,-76.852289
Crooked Billet El Sch,40.184179,-75.100952
Brigadier General Anna Mae Hays El Sch,40.604848,-75.48547
Upper Adams Intrmdt Sch,39.925900,-77.298060
Lakeview Middle-HS,41.342169,-80.087506
Veterans Memorial El Sch,40.556786,-75.638349
Catalyst Academy CS,40.469837,-79.896837
Adams County Technical Institute,39.8515,-77.21758
Sligo El Sch,41.114661,-79.500643
Lyndwood El Sch,41.23578,-75.930993
Blackhawk Intermediate Sch,40.769996,-80.375409
Mt Penn Primary Ctr,40.330146,-75.887421
KIPP West Philadelphia CS,39.980365,-75.220617
Peters Twp MS,40.269289,-80.118979
Life Male STEAM Academy CS,40.42591177880357,-79.81140947573094
Broad Street El Sch,40.862401,-79.902219
Pennsylvania STEAM Academy CS,40.271564,-76.890429
Wilkes-Barre Area HS,41.269028,-75.857028
Upper Moreland El Sch,40.170295,-75.088903
Greystone El Sch,39.988947191614336,-75.61418981808634
Northeast Community Propel Academy,40.041289,-75.041245
River Valley HS,40.480481,-79.184471
River Valley MS,40.4491066,-79.2192638
California Academy of Learning CS,40.043479,-79.924365
Claysburg-Kimmel Jr HS,40.286656,-78.451344
Columbia MS Taylor Campus,40.0384,-76.494305
Columbia MS Hill Campus,40.04072,-76.4976
Wolfpack Early Learning Academy,41.231548,-75.895116
Black Rock MS,40.047911,-75.336669
Edgmont Scholars Academy,39.858964,-75.362035
Penn Wood 9th Grade Academy,39.937891,-75.250461
John B Stetson MS,39.998085,-75.125495
Olney HS,40.029122,-75.122757
Blue Mountain El West Sch,40.635817,-76.162526
KIPP Philadelphia Octavius Catto CS,39.958801,-75.214033
Midland Innovation & Technology CS,40.632653,-80.44655
Galeton Area Sch,41.7342586107474,-77.6422338373209
Galeton JSHS,41.7342586107474,-77.6422338373209
Oswayo Valley JSHS,41.9596982609671,-78.1858403156772
Northern Lebanon El Sch,40.435099787926,-76.4451469281874
Tulpehocken Area MS,40.4527763782284,-76.1761570961722
Warrior Run El Sch,41.1049693044909,-76.7991709637682
Aronimink El Sch,39.9533065700433,-75.3135287664386
Guidon S Bluford El Sch,39.9747692620929,-75.2360567892886
Provident CS - West,40.6541067737097,-80.2248577988476
