name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Bobtown El Sch,0.31,0,0,1.86,0,0.93,0,0,0.93,50.46,0,45.2,323,17.65,Yes,97.83
Bodine William W HS,6.58,0,14.63,46.44,22.49,0.55,0.18,0.18,0.18,70.38,7.13,57.04,547,10.05,Yes,9.69
Boiling Springs HS,5.02,0.13,4.89,1.67,2.06,2.57,1.93,0.13,3.09,25.23,2.32,45.05,777,17.37,No,86.1
Bon Air El Sch,5.03,0,0.4,1.01,2.21,1.01,0.4,0,0.4,42.66,0.4,52.72,497,12.27,Yes,91.35
Bon Meade El Sch,4.88,0,5.56,4.04,3.7,0.17,1.52,0,0.84,15.66,3.37,47.14,594,14.81,No,81.82
Boothwyn El Sch,7.69,0.37,5.86,17.58,12.45,1.47,0,0,1.1,35.53,2.93,48.72,273,23.08,No,56.04
Borland Manor El Sch,3.42,0,3.04,3.04,3.04,0.38,0,0,1.14,21.29,1.52,47.15,263,20.53,No,87.45
Bower Hill El Sch,2.48,0.15,3.5,0.73,2.63,0,2.92,0,1.61,10.22,0.73,47.3,685,9.93,No,90.51
Boyce MS,4.75,0,11.89,2.06,2.38,0.16,1.27,0,11.25,9.83,2.38,46.59,631,14.58,No,78.92
Boyertown Area MS-East,2.41,0.11,1.72,4.02,5.51,0.46,0,0.11,5.63,29.51,0,49.48,871,21.7,No,86.11
Boyertown Area MS-West,3.34,0,1.81,3.2,5.98,0.42,0,0,4.59,39.5,0.42,47.01,719,22.25,Yes,85.67
Boyertown Area SHS,2.18,0.09,1.71,2.92,5.47,0.14,0,0,5.79,31.79,0.09,48.75,2158,20.81,No,87.63
Boyertown El Sch,3.09,0.31,4.64,2.32,8.35,0.77,0,0.15,2.01,35.86,4.02,49.61,647,18.24,Yes,81.14
Boys Latin of Philadelphia CS,4.77,0,0,93.04,1.93,0.64,0.13,0,0,67.78,0,0,776,26.93,Yes,0.26
Bradford Area HS,2.52,0.53,0.13,0.66,3.85,2.65,0,0.27,3.18,60.61,0.53,50,754,17.37,No,92.04
Bradford Hgts El Sch,6.96,0,4.11,3.93,9.46,0.18,0,0.36,1.96,19.82,5.54,49.29,560,15.18,Yes,75.18
Bradford Woods El Sch,2.8,0.28,11.76,1.12,4.48,0,0,0,5.32,7.84,0,45.38,357,12.04,No,79.55
Brandywine Heights El Sch,2.97,0,0.59,0.59,6.82,1.19,0,0,0.89,29.67,0.3,49.55,337,18.4,Yes,89.02
Brandywine Heights HS,3.19,0,0.68,0.91,4.78,1.14,0,0,3.42,28.47,0.46,48.06,439,22.78,No,90.43
Brandywine Heights Intrmd/MS,3.19,0,1.2,1.6,5.99,1.2,0,0,5.59,31.94,1.8,47.9,501,23.95,Yes,88.02
Brandywine-Wallace El Sch,6.26,0,18.79,0.63,3.97,0.21,0,0.42,2.71,10.65,2.09,54.49,479,12.73,No,69.94
Brecht Sch,11.21,0,8.19,6.03,23.71,1.72,0.43,0,4.31,44.4,6.47,46.55,232,21.98,No,50.86
Brecknock El Sch,1.31,0,3.28,4.15,12.66,1.31,0.87,0,2.18,43.67,12.45,44.98,458,19.21,Yes,78.6
Breezewood El Sch,2.6,0,0,3.9,0,3.9,0,0,0,53.25,0,48.05,77,16.88,Yes,93.51
Bregy F Amedee Sch,12.9,0.81,9.27,49.19,11.29,6.05,0,0,0,87.5,6.05,45.56,248,35.08,Yes,16.53
Brentwood MS,4.06,0,4.8,13.65,5.9,0.74,0.37,0,3.32,62.36,5.9,46.13,271,13.28,No,71.59
Brentwood SHS,4.16,0,6.09,8.31,5.54,1.11,0.28,0.83,1.94,54.29,3.6,49.03,361,14.96,No,75.07
Bridesburg Sch,5.7,0,1.34,2.51,13.9,3.02,0,0,0.17,75.71,2.68,45.56,597,19.6,Yes,76.55
Bridge Valley El Sch,4.46,0.14,19.14,1.15,4.6,0.58,0,0,3.74,10.79,4.03,50.07,695,16.12,No,70.5
Bridgeport El Sch,14.66,0,1.88,11.28,30.08,6.39,0.75,0,0.38,75.56,25.94,54.14,266,13.91,Yes,42.11
Bridle Path El Sch,10.54,0.2,19.28,5.96,5.37,0.4,0.4,0,3.98,22.66,5.57,50.89,503,16.1,No,58.65
Brigadier General Anna Mae Hays El Sch,12.42,0.37,0.74,10.46,70.36,3.94,0,0,0,84.87,20.79,52.64,813,14.27,Yes,5.66
Bristol HS,9.44,0,1.18,19.76,25.96,3.24,0,0,2.95,73.16,2.06,47.49,339,25.07,No,43.66
Bristol MS,7.58,0,0.51,19.7,22.22,2.53,1.01,0,3.54,78.28,2.02,46.97,198,24.24,No,50
Broad Street El Sch,10.85,0,0,6.6,5.66,7.08,0,0,0.94,91.04,0,48.58,212,28.77,Yes,76.89
Brockway Area Elementary Sch,0.21,0,0.21,0.21,0.64,0.64,0.21,0,1.29,48.28,0,51.93,466,19.74,Yes,98.71
Brockway Area JSHS,0.72,0,0.24,0.24,0.72,1.2,0.24,0,4.55,46.41,0,52.15,418,10.77,No,98.09
Brooke El Sch,5.34,0,15.52,4.83,14.76,0.51,0,0,1.78,26.72,19.08,48.85,393,12.21,Yes,59.54
Brookville JSHS,1.16,0,1,0.33,1.99,1.33,2.99,0,4.15,49.5,0.5,46.51,602,16.45,Yes,95.51
Brookwood El Sch,9.95,0.64,1.39,13.9,14.22,2.67,0,0,0.32,62.35,5.13,49.73,935,18.18,Yes,59.89
Broughal MS,3,0.6,0.6,12.6,70.4,5.2,0,0,2.6,87.6,16.4,47.4,500,28.4,Yes,12.8
Brown Henry A Sch,4.15,0,11.18,15.34,53.35,3.19,0.64,0,0.32,83.39,9.58,47.28,313,23.32,Yes,15.97
Brown Joseph H Sch,4.44,0,4.44,34.46,34.73,3.13,0.26,0.26,0.26,81.46,17.23,48.04,383,20.63,Yes,21.67
Brownstown El Sch,8.9,0.23,3.98,2.34,14.75,1.64,0,0,2.11,37,6.56,48.24,427,18.74,No,69.79
Brownsville Area El Sch,10.71,0.43,0,11.14,1.43,0.57,0,0.14,0.43,73.29,0.29,44.86,700,21.57,Yes,76.14
Brownsville Area HS,11.29,0.46,0,8.06,1.84,1.15,0,0,2.07,62.44,0.23,49.08,434,24.42,No,78.34
Brownsville Area MS,9.66,0,0.57,6.82,1.14,0.28,0,0,1.99,60.8,0,48.58,352,22.16,No,81.82
Bryant William C Sch,2.51,0.56,0.56,94.41,1.4,6.42,0,0,0,94.97,1.12,46.37,358,14.25,Yes,0.56
Buchanan El Sch,11.46,0,0,8.7,40.32,0.4,3.16,0,0.4,75.49,17,48.62,253,11.07,Yes,39.53
Bucher Sch,7.53,0,11.43,10.39,15.06,1.82,1.56,0,3.12,38.44,6.49,51.95,385,18.44,No,55.58
Buck El Sch,4.87,0.34,7.73,1.68,7.06,0.17,0,0,1.34,16.97,1.18,51.26,595,12.27,No,78.32
Buckingham El Sch,3.56,0,3.78,1.56,5.56,0.44,0,0.22,5.11,12,0,48.22,450,14.89,No,85.33
Bucks County Montessori CS,8.79,0.55,28.02,3.85,3.3,0,0,0,0,0,0,42.86,182,20.33,No,55.49
Bucks County Technical High School,0,0.14,1.88,9.24,12.93,1.32,0.35,0.28,2.64,45.17,1.04,44.68,1439,34.68,No,75.54
Bucktail Area MS,4.76,0.95,0,0,2.86,0.95,0,0,0,71.43,0,38.1,105,20.95,No,91.43
Bucktail HS,1.75,0,0,0,2.63,3.51,0,0,0,62.28,0,45.61,114,25.44,No,95.61
Buffalo El Sch,2.91,0,0.34,0.51,1.2,0.86,0,0,1.03,25.51,0,48.12,584,14.55,No,95.03
Building 21,2.84,0,1.03,87.63,7.99,1.03,0.52,0,0,78.61,4.9,46.39,388,20.88,Yes,0.52
Building 21 Allentown,5.01,0.23,0.23,13.9,73.35,2.05,0,0.23,2.05,79.5,18.45,54.21,439,18.68,Yes,7.06
Bullskin El Sch,1.86,0,0,0.8,2.13,4.52,0.53,0,0.27,46.28,0.53,50.53,376,18.35,Yes,95.21
Burchfield Primary Sch,4.3,0,1.15,0.57,1.72,0.57,0,0,2.29,25.5,0.29,53.58,349,14.04,No,92.26
Burgettstown El Ctr,5.65,0,0,1.52,1.52,0.43,0.22,0,0,54.13,0,51.74,460,21.52,Yes,91.3
Burgettstown MS/HS,3.61,0,0.57,0.57,0.76,1.9,0.57,0.19,1.52,39.28,0,47.82,527,20.87,No,94.31
Burrell HS,5.01,0,0.69,1.9,1.04,0.17,0.52,0,5.7,38.86,0,48.19,579,17.1,No,91.36
Burrowes El Sch,5.59,0,3.29,12.5,66.12,9.87,0,0,1.32,92.11,27.63,49.34,304,12.83,Yes,12.5
Bushkill El Sch,20.71,4.63,0.82,16.08,14.44,1.09,0.27,1.63,0.54,69.48,5.18,50.14,367,25.61,Yes,41.69
Butler Area IHS,3.43,0.15,0.37,1.94,2.24,2.16,0,0,5.89,46.8,0.52,48.14,1342,22.95,No,91.88
Butler Area SHS,3.27,0.25,0.45,1.71,2.06,2.56,0,0,5.23,40.42,0.35,49.07,1989,17.8,No,92.26
Butler County AVTS,0.66,0.09,0.09,1.23,1.8,3.04,0.09,0.09,0.95,44.5,0.28,33.59,1054,29.03,No,96.02
Butler El Sch,4.96,0.48,11.85,1.69,5.2,0.6,0,0,4.23,13.91,1.57,47.04,827,10.76,Yes,75.82
Bywood El Sch,3.29,0,16.32,50.3,27.1,4.94,0,0,1.2,77.25,30.99,47.6,668,6.89,Yes,2.99
C E Cole Intermediate Sch,7.3,0,0.43,8.92,60.37,3.01,0.21,0.32,1.07,64.02,7.52,49.95,931,21.16,Yes,22.66
C E McCall MS,2.76,0,0.79,0.79,2.56,0.99,0.39,0,3.35,40.43,0.39,51.68,507,21.3,No,93.1
C G Johnson El Sch,3.7,0,0,0,2.02,1.01,0.34,0,1.01,62.29,0,51.85,297,22.9,Yes,94.28
CTC of Lackawanna County,1.5,0,2.08,5.2,15.36,0.58,0.23,0,0,66.28,0,41.8,866,34.76,No,75.87
Cairnbrook El Sch,0.6,0,0,0.6,0,0,0,0,0,100,0,48.8,166,19.88,Yes,98.8
Caley El Sch,10.59,0.24,28.94,15.29,6.12,3.06,0.71,0,1.41,30.12,10.82,49.65,425,12.47,No,38.82
California Academy of Learning CS,0,0,0,4.35,0,0,0,0,4.35,73.91,0,56.52,23,8.7,No,95.65
California Area El Sch,8.98,0.2,0,4.49,2.45,0.82,0.2,0.2,1.02,60.41,0,49.8,490,17.55,Yes,83.67
California Area MS,5.8,0,0.72,4.35,1.45,0,0,0,2.17,60.87,0,50,138,22.46,No,87.68
California Area SHS,3.15,0.35,0,8.04,1.4,0.35,0.7,0,3.15,54.9,0,48.6,286,13.99,No,87.06
Caln El Sch,9.31,0.22,0.44,30.82,24.61,5.32,0,0.44,0,70.29,7.76,49.67,451,26.61,Yes,34.15
Calypso El Sch,0,0.45,1.34,11.16,44.2,2.68,0,0.45,2.68,64.29,5.36,41.07,224,8.93,Yes,42.41
Cambria El Sch,3.33,0,0.22,1.33,0.44,1.78,3.11,0,1.78,41.78,0.22,46,450,18.22,Yes,94.67
Cambria Heights El Sch,2.24,0,0,0.37,0.75,1.31,0.37,0,1.7,51.31,0.19,48.88,536,15.67,Yes,96.64
Cambria Heights MS,1.96,0.33,0,0.33,1.31,0,0,0.33,3.34,49.02,0.33,49.02,306,16.67,No,95.75
Cambria Heights SHS,1.14,0,0.46,0.23,0.68,0.23,0,0.23,3.2,48.17,0.23,49.32,438,14.84,No,97.26
Cambridge Springs El Sch,3.27,0,0,0.5,4.03,3.02,0.5,0,1.51,59.19,0,48.61,397,20.15,Yes,92.19
Cambridge Springs JSHS,4.26,0.27,0,1.33,3.46,2.66,0.27,0,3.46,54.52,0,49.2,376,22.07,No,90.69
Cameron County JSHS,1.38,0,0.92,0,2.76,2.3,0,0.46,0.46,65.44,0,41.47,217,21.66,No,94.47
Camp Curtin Academy,4.36,0,0.41,56.85,35.27,8.51,0.21,0,0,91.49,20.33,46.27,482,27.59,Yes,3.11
Camp Hill MS,4.36,0,3.36,3.36,9.73,1.34,1.34,0,6.71,22.48,3.02,54.7,298,14.77,No,79.19
Camp Hill SHS,5.53,0.24,2.64,2.4,10.82,0.24,3.85,0,7.21,17.31,2.88,46.63,416,10.1,No,78.37
Canadochly El Sch,6.56,0.26,0,1.05,6.04,1.31,0.52,0.52,2.36,55.91,0,49.08,381,13.39,Yes,85.56
Candlebrook El Sch,7.41,0,15.12,5.86,8.64,0.31,1.23,0,2.78,35.49,7.41,49.69,324,16.98,No,62.96
Canon-McMillan SHS,4.71,0.06,1.87,3.81,3.08,0.85,0.3,0,4.11,29.31,0.6,49.37,1655,13.41,No,86.47
Canonsburg MS,5.28,0.51,1.93,4.38,3.09,0.13,0.51,0.13,4.89,25.61,0.64,49.94,777,12.87,No,84.68
Canton Area El Sch,2.26,0.23,0.45,1.13,3.85,3.62,0,0.45,4.3,36.2,0.23,49.77,442,17.42,Yes,91.63
Canton JSHS,1.72,0.49,0.49,0.49,2.21,4.9,0,0,5.64,26.72,0.25,48.77,408,27.21,No,94.61
Capital Area School for the Arts CS,7.53,0,3.23,17.2,9.68,1.61,0,0,0,7.53,0,75.27,186,8.06,Yes,62.37
Carbon Career & Technical Institute,0.51,0,0,0,5.82,0.76,2.03,0,0.51,41.27,0.76,39.49,395,26.08,No,93.67
Carbondale Area JSHS,5.78,0.13,0.39,5.26,15.02,0.77,0,0,0.26,68.93,0.51,45.83,779,29.01,No,73.43
Carbondale El Sch,4.92,0.26,0.65,5.69,16.3,1.94,0,0.13,0.13,73.87,1.68,46.18,773,23.03,Yes,72.06
Career Institute of Technology,2.26,0.15,0.75,7.84,16.74,1.51,0,0.45,0.45,49.32,0,31.83,663,39.52,No,71.79
Carl G Renn El Sch,2.29,0,0,0,0.57,0.57,0.57,0,1.14,49.14,0,57.14,175,11.43,Yes,97.14
Carlisle Area HS,8.75,0.06,3.61,10.39,10.77,2.03,4.56,0.25,5.01,39.16,5.26,47.34,1578,14.45,No,66.16
Carlynton JSHS,10.91,0,3.52,13.42,2.85,1.17,0,0,3.69,62.75,5.87,48.49,596,18.29,No,69.3
Carmichaels Area El Ctr,2.47,0,0.22,1.12,0.22,0.67,0,0.22,0,57.98,0,50.11,445,21.8,Yes,95.73
Carmichaels Area HS,2.11,0,0.7,1.75,1.05,1.05,0,0.35,1.4,47.37,0,50.88,285,15.44,No,94.04
Carmichaels Area MS,1.32,0.44,0,0.44,0.44,0.88,0,0.88,0,52.86,0,52.86,227,25.55,No,96.48
Carnegie El Sch,13.93,0,10.03,10.58,4.74,1.39,0,0,0.84,83.01,15.88,49.86,359,22.01,Yes,60.72
Carnell Laura H Sch,1.27,0.28,3.11,47.95,42.01,5.66,1.13,0.42,0,81.05,30.41,49.65,707,10.75,Yes,4.95
Carroll El Sch,5.65,0,0.3,0,2.08,2.38,0.89,0,0,46.13,0.6,44.64,336,12.8,Yes,91.96
Carson MS,4.58,0.15,10.53,2.9,4.12,0.31,0.31,0,9.92,16.34,1.37,51.15,655,16.64,No,77.71
Carter and MacRae El Sch,6.46,0.24,2.15,23.68,58.85,10.05,0,0,0.24,92.82,27.75,50.72,418,27.51,Yes,8.61
Carver HS,6.47,0,15.38,58.08,11.37,0.78,0,0.11,2.79,54.52,2.23,48.38,897,4.12,Yes,8.58
Case Avenue El Sch,13.64,0.21,0.83,22.52,0.83,1.86,0,0,0.21,62.19,0.62,45.25,484,25,Yes,61.98
Castor Gardens MS,4.92,0.32,20.87,24.21,35.48,1.75,0.4,0.32,0.56,72.38,40.16,48.89,1260,14.05,Yes,13.89
Catalyst Academy CS,6.05,0,0,91.53,1.61,5.24,0,0,0,89.52,0,53.23,248,14.11,Yes,0.81
Catasauqua MS,6.47,0.45,1.12,6.7,38.84,2.01,1.12,0,0.67,66.29,4.91,50.22,448,16.07,No,46.43
Catasauqua SHS,6.34,0.42,1.06,5.5,33.83,2.96,0.85,0,2.96,64.69,3.59,46.3,473,21.35,No,52.85
Catharine Joseph Sch,5.91,0,6.82,71.59,14.77,7.05,0.23,0.23,0,87.95,19.77,46.36,440,14.77,Yes,0.68
Cayuga School,1.2,0,0,24.62,73.87,5.11,0,0,0,91.89,29.13,44.44,333,14.71,Yes,0.3
Cecelia Snyder MS,3.48,0.46,14.15,10.44,19.72,0.46,0.23,0,0,55.92,8.82,46.87,431,24.36,Yes,51.74
Cecil Intrmd Sch,5.94,0,1.81,1.81,1.55,0,0.26,0,2.33,29.2,0,51.16,387,17.57,No,88.89
Cedar Cliff HS,6.28,0.07,3.03,8.13,14.49,1.63,1.48,0.07,3.92,43.53,4.73,47.67,1353,22.17,No,67.92
Cedar Crest HS,3.73,0,2.39,3.43,18.1,2.26,5.75,0.18,1.77,38.96,3.12,47.28,1635,12.48,No,72.17
Cedar Crest MS,4.06,0.31,3.07,4.21,19.77,0.92,5.59,0.08,3.3,43.75,3.37,49.96,1305,14.87,No,68.51
Cedarbrook MS,6.31,0.15,5.58,56.39,8.37,2.06,0.15,0.15,9.25,46.4,3.38,49.93,681,21.44,No,23.05
Center Grange Primary School,4.38,0,0.44,6.56,5.69,1.09,0,0.66,0.44,18.38,3.06,55.14,457,12.69,Yes,82.28
Center Twp Sch,2.69,0.32,0,0.95,0.95,0.63,0,0.16,3.8,39.3,0,47.23,631,14.9,Yes,94.93
Center for Student Lrng CS Pennsbury,6.13,0,1.23,12.27,17.79,2.45,0.61,0.61,0,76.07,0.61,49.08,163,45.4,Yes,61.96
Centerville El Sch,7.95,0,3.7,4.99,12.94,0.92,0.18,0,3.7,29.57,8.13,43.25,541,20.7,No,70.43
Centerville MS,4.15,0,5.48,7.14,18.27,2.16,0.17,0,6.98,42.69,3.82,50.33,602,18.44,No,64.95
Central Bucks HS-East,2.93,0,6.96,1.03,6.37,0.37,0,0.07,11.72,8.72,0.44,46.08,1365,15.6,No,82.64
Central Bucks HS-South,2.91,0,13.08,1.98,7.03,0.76,0,0,11.4,12.03,0.7,51.1,1720,17.21,No,75
Central Bucks HS-West,3.32,0.07,5.78,1.26,9.04,0.53,0.07,0.07,10.51,14.43,4.65,47.47,1504,16.49,No,80.45
Central Cambria HS,1.97,0,0.18,0.72,0.72,3.4,4.11,0,4.65,38.82,0.36,51.16,559,15.56,No,96.42
Central Cambria MS,1.32,0,0.53,0.79,1.32,1.32,1.85,0,4.75,39.05,1.06,50.4,379,16.36,No,96.04
Central Columbia El Sch,4.15,0,2.15,0.72,2,0.86,0.14,0.14,0.43,37.34,1.14,46.78,699,14.74,Yes,90.84
Central Columbia MS,4.58,0.16,2.78,0.16,2.61,0.65,0.33,0.16,2.45,36.6,0.49,50.65,612,16.01,No,89.54
Central Columbia SHS,2.84,0.17,2.67,1.5,3.67,0,0.83,0.17,4.67,26.88,1.17,50.58,599,11.35,No,88.98
Central Dauphin East MS,9.76,0.51,18.23,32.48,18.87,2.7,0.39,0,1.03,75.99,14.76,50.19,779,15.53,Yes,20.15
Central Dauphin East SHS,10.82,0.31,15.72,31.07,20.25,3.02,0.5,0.19,1.82,68.62,14.34,46.54,1590,18.62,No,21.64
Central Dauphin MS,5.66,0.24,6.96,10.26,6.6,0.24,3.54,0,5.42,33.25,4.48,47.17,848,17.33,No,70.28
Central Dauphin SHS,6.89,0.15,9.47,11.39,8.05,1.01,1.52,0.05,5.92,32.56,6.73,47.7,1975,15.09,No,64
Central El Sch,7.7,0,0.3,13.44,72.36,5.44,0,0.15,0,88.52,17.67,48.34,662,11.03,Yes,6.04
Central HS,4.19,0.34,35.36,21.87,10.15,0.04,0,0.08,7.15,50.38,2.12,56.3,2364,2.24,Yes,28
Central MS,1.33,0.11,0.11,6.4,87.09,3.47,0,0,1.07,94.08,27.52,47.79,1875,28.69,Yes,4.96
Central Manor El Sch,5.13,0,1.66,8.28,20.53,2.15,0.17,0,1.66,45.36,4.8,44.54,604,14.57,No,64.4
Central Montco Technical High School,4.87,0,1.31,23.52,34.56,2.26,0,0.12,1.07,62.95,10.21,47.15,842,33.37,No,35.63
Central Mountain HS,3.64,0.18,0.18,1.06,3.11,1.69,0.18,0,0.35,43.21,0.44,47.65,1127,19.25,No,91.84
Central Mountain MS,4.15,0,0.43,1.28,3.19,1.7,0.11,0,0.43,55.27,1.17,50.05,939,18.96,No,90.95
Central PA Digital Lrng Foundation CS,6.76,0,0,3.38,6.08,11.49,0,0,1.35,68.24,0,60.14,148,27.03,Yes,83.78
Central PA Institute of Science & Techno,1.8,0,0.4,1,2.8,2.6,0,0,0.2,47,0.8,41.8,500,31.4,No,94
Central Valley HS,2.82,0,0.99,6.91,2.26,0.28,0,0.14,2.26,25.25,0.42,47.11,709,13.12,No,86.88
Central Valley MS,3.5,0,0.74,7.18,2.76,0.92,0,0.18,2.21,23.39,0.92,48.25,543,16.57,No,85.64
Central Westmoreland CTC,2.27,0.59,0.42,2.02,1.51,1.35,0,0,0.17,42.56,0,34.9,1189,31.54,No,93.19
Central York HS,10.47,0,5.4,9.48,13.28,1.65,1.1,0,5.34,40.44,2.59,48.6,1815,12.29,No,61.38
Central York MS,8.51,0.34,3.97,9.53,14.87,1.82,1.02,0,2.72,45.06,3.86,43.13,881,13.85,No,62.77
Centre Hall-Potter El Sch,2.34,0,0,0.93,2.8,0.47,0,0,0.93,37.85,0.93,48.13,214,14.49,Yes,93.93
Centre Learning Community CS,1.33,0,2.67,1.33,5.33,1.33,2.67,0,0,28,0,42.67,75,26.67,No,89.33
Cetronia Sch,5.39,0,11.41,3.53,21.37,0.83,0.62,0,2.49,30.29,4.56,52.9,482,11.62,Yes,58.3
Chadds Ford El Sch,7.02,0.58,16.96,2.92,4.68,0.88,0,0.29,4.68,5.26,2.05,46.78,342,15.79,No,67.54
Chambers Hill El Sch,10.08,0,23.64,22.48,18.22,3.1,1.55,0,1.94,72.09,27.13,41.47,258,25.97,Yes,25.58
Chambersburg Area Career Magnet Sch,4.31,0,0.83,2.92,14.33,1.25,0.7,0.14,1.95,48.96,2.5,45.9,719,17.66,No,77.47
Chambersburg Area MS - North,6.89,0,1.91,6.89,23.92,1.44,0.96,0.19,2.68,64.11,8.9,50.33,1045,13.11,No,60.19
Chambersburg Area MS - South,6.74,0,1.52,8.06,26.28,2.56,0.76,0.28,2.37,68.69,8.54,47.44,1054,16.6,No,57.12
Chambersburg Area SHS,6.39,0.21,1.75,9.07,28.24,2.26,1.79,0.04,2.09,60.43,12.52,47.36,2348,14.91,No,54.3
Charleroi Area El Ctr,13.53,0,0.86,11.3,3.6,3.42,0.51,0.17,0.68,61.99,3.77,47.77,584,18.84,Yes,70.55
Charleroi Area HS,10.71,0.21,0.63,6.72,3.78,2.52,0,0,4.83,43.91,1.05,49.16,476,20.59,No,77.94
Charleroi Area MS,15.81,0,0.91,6.08,3.95,1.82,0.3,0,3.95,53.5,1.82,49.24,329,20.67,No,73.25
Charles A Huston MS,4.81,0,0.24,1.92,1.92,0.24,0,0,1.68,39.66,0,48.08,416,16.83,No,91.11
Charles F Patton MS,3.17,0.11,18.14,1.86,4.92,0.33,0,0,10.49,7.43,0.77,44.92,915,20,No,71.8
Charles H Boehm MS,5.3,0.14,9.48,4.74,7.39,0.98,0,0,0,29.43,0.98,50.91,717,24.27,No,72.94
Charles Kelly El Sch,7.81,1.2,16.82,48.95,20.12,3.3,0,0,1.8,78.38,25.53,50.45,333,13.21,Yes,5.11
Charles Sumner #18,7.63,0.42,1.27,18.64,35.17,2.97,0.42,0,0,87.29,7.63,52.54,236,19.07,Yes,36.86
Charles W Longer El Sch,3.79,0.51,0.76,1.77,2.02,1.26,0.25,0,3.28,53.54,0.51,52.27,396,16.67,Yes,91.16
Charlestown El Sch,5.51,0.26,19.42,1.05,4.46,0,1.31,0.26,2.89,11.02,4.2,47.77,381,8.4,No,69.03
Charlotte Lappla El Sch,4.37,1.64,1.64,0.55,0,1.09,1.64,0,0,49.18,0,44.26,183,13.11,Yes,91.8
Chartiers Valley HS,5.4,0.1,5.4,3.44,2.85,1.77,1.38,0,3.24,34.97,4.22,47.45,1018,13.06,No,82.81
Chartiers Valley Intrmd School,5.52,0.13,14.18,2.63,3.14,0.88,3.26,0.13,0.75,33.63,8.41,49.06,797,10.41,Yes,74.28
Chartiers Valley MS,6.41,0.14,7.38,3.76,2.09,0.84,2.09,0,3.76,34.68,6.82,46.94,718,12.95,No,80.22
Chartiers Valley Primary Sch,7.17,0.23,15.13,2.96,2.73,0.91,1.48,0,0,29.47,10.92,51.76,879,8.3,Yes,71.79
Chartiers-Houston JSHS,5.31,0,0.2,2.76,4.13,0.39,0,0,3.74,32.48,0.2,48.03,508,15.35,No,87.6
Chatham Park El Sch,7.4,0,5.76,4.11,3.95,0,0.33,0,4.77,13.98,3.13,45.56,608,8.72,No,78.78
Cheltenham El Sch,7.98,0,6.23,59.35,12.72,1.25,0,0.25,1,51.87,5.99,53.37,401,14.46,Yes,13.47
Cheltenham HS,5.27,0.21,5.13,54.44,9.22,0.97,0.14,0.14,8.46,39.94,1.39,48.27,1442,21.71,No,25.59
Chester Charter Scholars Academy CS,1,0.14,0.14,94.57,3.86,1.43,0,0,0,79.14,1.29,51.29,700,19.14,Yes,0.29
Chester Co Technical College HS-Brandywi,2.92,0,3.56,13.59,18.98,2.28,4.38,0,0,37.32,3.65,49.64,1096,39.51,No,60.95
Chester Co Technical College HS-Pennocks,2.1,0.12,0.93,2.21,44.12,5.01,3.14,0,2.56,42.26,10.83,50.87,859,29.8,No,50.52
Chester Co Technical College HS-Pickerin,0.76,0.57,5.11,8.9,11.93,2.08,4.17,0,0,32.39,2.27,47.73,528,50.19,No,72.73
Chester Community CS,3.44,0.14,0.09,80.62,14.22,11.39,0,0.09,0,100,7.69,49.47,4277,19.5,Yes,1.4
Chester HS,2.54,0,0.11,80.85,14.6,1.69,0,0,0,91.11,4.23,46.98,945,32.59,Yes,1.9
Chester Street El Sch,9.7,0.33,3.34,11.71,19.06,0.33,1.34,0.33,5.35,64.21,1.34,48.83,299,22.41,Yes,55.52
Chester Upland Sch of Arts,3.48,0.46,0.46,87.47,5.8,3.94,0,0,0,79.81,0.23,50.35,431,14.62,Yes,2.32
Chestnut Hill El Sch,12.33,0,3.01,2.74,3.01,0,0,0,0.27,49.32,1.64,51.23,365,14.52,Yes,78.9
Chestnut Ridge Central El Sch,1.54,0,0,0.62,2.16,1.54,0,0,0.31,57.72,0,49.07,324,17.9,Yes,95.68
Chestnut Ridge MS,0.48,0,0,0.72,1.67,1.43,0.48,0,3.34,54.18,0.72,51.07,419,15.75,No,97.14
Chestnut Ridge SHS,2.45,0.41,0.2,0.61,2.04,0.61,0.2,0,2.86,49.18,0.2,48.57,490,16.73,No,94.29
Chestnutwold El Sch,7.81,0,2.38,5.6,2.89,0.17,0,0,5.43,16.13,1.7,46.86,589,11.38,No,81.32
Cheston El Sch,7.98,0.19,2.97,20.04,49.17,2.78,0,0.37,0.56,75.7,13.91,45.08,539,13.36,Yes,19.29
Chichester MS,11.34,0,2.52,30.88,10.29,2.42,0,0,2,69.54,1.79,47.69,952,28.36,No,44.96
Chichester SHS,8.22,0,2.81,30.09,9.23,1.91,0,0,0.6,63.89,1.2,49.35,997,27.48,No,49.65
Chicora El Sch,1.76,0,0,0.22,0.66,1.54,0,0,0.44,26.59,0,50.55,455,19.78,Yes,97.36
Chief Shikellamy Sch,9.42,0,0.32,3.35,17.41,2.4,0,0,1.12,55.27,5.91,50.32,626,21.73,Yes,69.49
Childs George W Sch,7.29,0,16.47,39.76,28.24,4.71,1.41,0.24,0.24,81.65,23.53,52.24,425,20.94,Yes,8
