name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Montessori Regional CS,11.6,0.6,2.7,14.9,13.9,1.6,0.0,0.2,0.0,97.0,6.5,51.1,632,16.1,Yes,56.2
Robert Benjamin Wiley Community CS,18.8,0.0,0.0,49.6,19.9,6.3,0.0,0.0,0.2,95.8,5.5,52.0,542,13.3,Yes,11.6
Tidioute Community CS,1.7,0.0,1.0,0.0,1.4,5.8,0.0,1.4,0.0,56.5,0.0,51.0,294,27.2,Yes,94.6
Dr Robert Ketterer CS Inc,8.8,0.0,0.0,16.3,5.0,5.0,0.0,0.0,0.0,90.0,0.0,36.3,160,60.6,Yes,70.0
Central PA Digital Lrng Foundation CS,6.2,0.0,0.0,3.6,6.2,9.8,0.0,0.0,0.5,71.5,0.5,52.9,193,25.9,Yes,83.9
Southwest Leadership Academy CS,1.4,0.0,1.2,89.0,8.3,4.8,0.0,0.0,0.0,84.0,5.3,54.0,589,11.4,Yes,0.2
Young Scholars of Central PA CS,13.4,0.0,5.2,15.4,4.4,2.3,0.0,0.6,0.0,46.2,3.5,47.4,344,20.9,Yes,61.1
Centre Learning Community CS,0.0,1.5,0.0,0.0,3.0,6.0,0.0,0.0,0.0,35.8,3.0,46.3,67,22.4,No,95.5
Nittany Valley CS,0.0,0.0,2.1,2.1,2.1,0.0,0.0,0.0,0.0,23.4,6.4,44.7,47,23.4,No,93.6
New Day CS,1.9,1.9,0.6,2.5,6.3,11.4,0.0,0.6,0.0,57.0,0.0,57.6,158,50.6,Yes,86.1
Crispus Attucks CS,4.2,0.0,0.0,31.9,56.9,1.4,0.0,0.0,0.0,100.0,18.1,55.6,72,16.7,Yes,6.9
Lincoln CS,9.1,0.3,0.3,26.2,61.1,6.0,0.0,0.0,0.0,100.0,33.0,50.0,630,17.6,Yes,3.0
La Academia Partnership CS,5.0,0.0,0.0,9.5,83.5,3.0,0.0,0.0,0.0,99.0,12.0,47.0,200,23.5,Yes,2.0
Sankofa Freedom Academy CS,2.4,0.8,0.0,92.8,4.1,1.2,0.0,0.0,0.0,86.6,0.8,48.3,662,24.5,Yes,0.0
Infinity CS,9.8,0.4,25.4,10.6,7.0,0.0,0.0,0.0,0.0,19.1,2.3,46.1,256,9.0,Yes,46.9
Commonwealth Charter Academy CS,7.3,0.4,1.0,16.2,17.8,3.2,0.7,0.2,0.0,59.1,2.9,51.2,23593,28.8,Yes,57.2
Pennsylvania Distance Learning CS,7.1,0.4,0.9,30.6,21.7,6.6,0.0,0.5,0.0,47.4,1.5,50.0,1167,24.3,Yes,38.8
Sylvan Heights Science CS,4.3,0.0,0.0,65.1,28.7,6.2,0.0,0.0,0.0,85.2,9.6,49.8,209,9.6,Yes,1.9
Bear Creek Community CS,10.7,0.9,0.9,6.5,12.6,1.2,0.0,0.2,0.5,55.1,2.6,49.9,581,19.8,Yes,68.3
Fell CS,3.1,2.0,0.0,12.2,12.2,1.0,0.0,0.0,0.0,67.4,0.0,60.2,98,29.6,Yes,70.4
Evergreen Community CS,0.0,0.0,3.9,6.8,18.5,0.0,0.0,0.0,2.9,0.0,0.0,55.3,103,11.7,No,70.9
Lehigh Valley Academy Regional CS,11.6,0.0,4.1,11.4,46.9,1.0,0.9,0.1,0.0,52.6,10.3,51.2,1847,16.5,Yes,25.9
Lehigh Valley Charter High School for the Arts,3.6,0.0,2.7,10.7,24.1,1.0,0.0,0.0,0.0,26.5,0.0,79.8,524,14.7,Yes,59.0
Roberto Clemente CS,0.2,0.0,0.0,4.3,95.2,0.8,0.2,0.0,0.0,99.8,27.3,47.8,626,9.4,Yes,0.3
Center for Student Lrng CS Pennsbury,4.8,0.0,1.8,12.0,16.8,2.4,1.2,1.2,0.6,90.4,0.6,55.1,167,43.1,Yes,63.5
School Lane CS,4.7,0.0,30.5,12.6,17.3,0.2,0.2,0.0,0.0,54.2,7.7,45.7,1331,13.8,Yes,34.9
Bucks County Montessori CS,7.6,0.0,28.3,4.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,42.9,184,24.5,No,56.5
Pennsylvania Virtual CS,6.4,0.7,2.7,25.3,17.7,1.6,0.0,0.3,0.0,61.5,3.1,54.0,2955,20.3,Yes,46.9
Souderton CS Collaborative,12.0,0.0,31.5,0.8,7.5,0.0,0.0,0.4,0.0,10.4,10.0,49.8,241,19.5,Yes,47.7
21st Century Cyber CS,1.2,0.0,0.4,4.4,3.5,3.6,0.0,0.2,1.3,5.2,0.7,56.3,1103,15.2,Yes,90.4
Avon Grove CS,4.9,0.2,1.3,7.5,18.0,1.8,1.0,0.0,0.0,41.0,1.2,49.3,1890,16.8,Yes,68.1
Pennsylvania Leadership CS,6.3,0.3,7.3,17.5,9.1,2.2,0.4,0.2,0.0,43.7,0.6,52.3,3174,19.5,Yes,59.4
Collegium CS,4.5,0.4,8.5,27.1,27.6,1.7,1.3,0.2,0.0,46.6,10.1,50.2,2610,24.3,Yes,31.7
Renaissance Academy CS,13.5,0.0,7.4,28.1,11.2,1.7,0.1,0.1,0.0,40.8,1.5,48.8,1164,21.3,Yes,39.8
Achievement House CS,0.9,0.9,2.0,30.6,23.9,7.9,0.0,0.6,0.0,63.6,4.3,55.2,1083,36.0,Yes,41.1
Chester Community CS,3.0,0.2,0.1,80.4,14.9,11.1,0.0,0.2,0.0,98.3,8.1,49.8,4194,20.2,Yes,1.3
Russell Byers CS,1.8,0.2,0.5,94.3,2.4,0.9,0.0,0.0,0.8,97.5,0.6,46.1,668,19.6,Yes,0.9
Mastery CHS-Lenfest Campus,3.8,0.2,0.3,75.7,19.1,1.6,0.0,0.2,0.2,92.4,3.3,48.0,634,28.2,Yes,0.8
People for People CS,1.1,0.2,0.2,95.4,2.9,6.2,0.0,0.0,0.0,57.4,0.0,54.4,631,24.1,Yes,0.3
Green Woods CS,10.5,0.0,1.7,22.7,7.6,0.7,0.0,0.0,0.0,39.7,0.0,48.4,702,19.4,Yes,57.6
West Phila. Achievement CES,0.5,0.3,0.5,95.3,3.1,2.1,0.0,0.0,0.0,100.0,0.0,50.7,655,12.7,Yes,0.5
Wissahickon CS,3.2,0.0,0.0,91.7,4.0,2.0,0.0,0.1,0.0,77.1,0.0,50.8,930,20.3,Yes,1.0
Richard Allen Preparatory CS,1.1,0.0,3.5,91.6,3.3,0.8,0.0,0.0,0.0,100.0,7.9,51.8,369,21.7,Yes,0.5
Philadelphia Electrical & Tech CHS,4.2,0.0,0.7,85.7,5.2,3.3,1.8,0.0,0.0,93.3,2.4,51.1,615,20.5,Yes,4.2
Belmont CS,0.2,0.0,0.2,96.7,2.6,11.9,0.0,0.1,0.0,90.3,0.8,47.0,952,25.1,Yes,0.1
Discovery CS,1.8,0.0,0.6,95.3,1.6,1.3,0.0,0.0,0.0,96.6,0.5,49.8,621,12.2,Yes,0.6
KIPP Philadelphia CS,4.5,0.2,0.1,90.9,3.9,3.4,0.0,0.0,0.0,87.3,0.2,47.6,866,23.8,Yes,0.4
Maritime Academy CS,4.5,0.0,4.3,14.8,44.2,0.7,0.0,0.0,0.0,94.7,10.6,49.3,822,21.4,Yes,32.2
Ad Prima CS,2.3,0.0,0.5,93.6,3.5,0.9,0.0,0.0,0.2,93.3,0.9,52.9,578,13.8,Yes,0.2
Philadelphia Montessori CS,2.7,0.4,0.0,93.5,2.3,2.7,0.0,0.0,0.0,85.9,6.1,50.8,262,17.9,Yes,1.2
Northwood Academy CS,1.0,0.4,2.1,69.2,22.4,1.7,0.0,0.0,0.0,91.8,6.8,44.7,705,16.5,Yes,4.8
Agora Cyber CS,4.0,0.5,1.1,34.5,15.8,3.7,0.7,0.3,0.0,39.8,0.9,50.2,4432,35.3,Yes,43.8
Folk Arts-Cultural Treasures CS,8.1,0.0,68.0,7.5,6.7,0.2,0.4,0.0,0.0,50.2,29.8,49.6,494,18.4,Yes,9.7
Mastery CS -Shoemaker Campus,2.2,6.3,0.3,87.6,2.8,2.3,0.0,0.1,0.0,91.8,2.4,50.6,743,30.2,Yes,0.7
Mastery CS - Thomas Campus,4.6,2.6,17.3,29.3,37.4,1.8,0.0,0.0,0.0,88.0,24.3,49.6,1362,19.2,Yes,9.0
Community Academy of Philadelphia CS,0.6,0.0,1.8,9.4,87.5,2.7,0.2,0.0,0.0,93.9,20.8,50.5,1243,26.5,Yes,0.6
Harambee Institute of Science and Technology CS,0.0,0.0,0.0,99.5,0.4,1.6,0.0,0.0,0.4,78.0,0.0,52.0,569,8.8,Yes,0.2
Youth Build Phila CS,18.4,0.0,0.4,78.9,2.3,5.1,0.0,0.0,0.0,84.4,2.0,53.5,256,23.8,No,0.0
Preparatory CS of Mathematics Science Tech and Careers,1.1,0.7,7.0,69.8,10.9,1.8,0.0,3.2,0.0,77.1,10.4,51.5,559,16.3,Yes,7.3
Imhotep Institute CHS,2.8,0.0,0.0,95.5,1.6,0.7,0.0,0.0,0.0,81.4,0.0,43.4,618,20.7,Yes,0.2
Alliance for Progress CS,2.1,0.0,0.2,94.5,2.8,2.4,0.0,0.2,0.0,86.0,0.2,55.8,635,13.1,Yes,0.3
Multicultural Academy CS,2.9,0.0,1.2,86.5,8.2,6.2,0.0,0.4,0.0,73.8,2.9,60.3,244,25.0,Yes,0.8
West Oak Lane CS,0.2,0.1,0.3,98.7,0.6,0.5,0.0,0.0,0.0,83.7,0.4,52.3,969,16.6,Yes,0.1
Inquiry CS,8.2,0.0,0.0,85.5,3.4,9.0,0.0,0.4,0.0,75.8,0.4,49.3,268,19.4,Yes,2.6
Eugenio Maria DE Hostos CS,1.7,0.0,1.2,6.4,90.1,0.8,0.2,0.2,0.0,86.8,13.6,50.4,486,33.1,Yes,0.4
Laboratory CS,0.7,0.0,0.0,93.8,5.3,0.2,0.0,0.0,0.0,70.6,1.0,43.7,419,12.4,Yes,0.2
MAST Community CS,4.0,0.1,12.6,13.0,14.5,0.7,0.2,0.1,0.0,57.2,3.7,50.5,1486,16.5,Yes,55.7
Christopher Columbus CS,5.3,0.0,15.2,18.1,13.5,1.2,0.0,0.0,0.0,29.7,10.7,49.6,835,19.3,Yes,47.9
Universal Institute CS,1.2,0.0,0.7,92.0,5.8,0.7,0.0,0.0,0.0,41.4,7.4,49.7,565,15.8,Yes,0.2
Math Civics and Sciences CS,1.9,0.1,0.1,96.2,1.6,1.0,0.0,0.0,0.0,86.1,0.0,53.3,897,10.4,Yes,0.1
Young Scholars CS,2.8,0.0,1.2,89.2,5.6,4.8,0.0,0.0,0.0,86.9,0.0,51.0,251,30.7,Yes,1.2
Freire CS,4.4,0.4,0.1,89.9,4.2,3.3,0.2,0.0,0.0,81.3,3.0,52.4,953,27.1,Yes,0.9
Philadelphia Academy CS,5.0,0.2,9.0,11.0,14.7,0.8,0.3,0.3,0.0,58.8,6.8,49.0,1171,21.0,Yes,60.0
Mastery CS-Hardy Williams,0.6,0.4,0.1,96.5,2.3,0.9,0.0,0.1,0.0,95.2,3.4,51.1,1191,26.1,Yes,0.1
Global Leadership Academy CS,1.7,0.3,0.0,96.3,1.8,1.8,0.5,0.0,0.0,81.4,0.0,53.7,668,13.5,Yes,0.0
Philadelphia Performing Arts CS,8.0,0.2,15.2,33.4,12.5,1.7,2.0,0.0,0.4,70.3,10.4,58.3,2600,20.4,Yes,30.8
New Foundations CS,5.3,0.1,5.8,24.7,27.6,1.6,0.0,0.3,0.0,69.4,4.6,49.1,1509,17.0,Yes,36.1
Esperanza Academy CS,2.2,0.0,0.1,4.8,92.7,1.4,0.0,0.0,0.0,89.6,24.1,52.2,1641,19.5,Yes,0.2
Franklin Towne CHS,2.2,0.1,1.4,12.9,30.5,0.8,0.0,0.2,0.0,68.8,0.9,51.2,1314,16.3,Yes,52.8
Mariana Bracetti Academy CS,1.9,0.0,0.4,19.4,75.8,5.8,0.0,0.0,0.0,92.5,11.6,49.9,1506,24.4,Yes,2.6
Independence CS,3.0,0.1,3.4,46.1,19.8,0.8,0.3,0.1,0.0,57.3,6.6,51.3,794,21.8,Yes,27.5
Lincoln Park Performing Arts CS,9.8,0.0,0.3,10.5,2.9,0.7,1.1,0.6,0.0,24.4,0.0,74.8,702,12.1,Yes,75.9
Pennsylvania Cyber CS,10.5,0.2,1.8,14.4,5.5,3.6,1.5,0.1,1.3,44.7,2.2,51.1,10362,26.8,Yes,67.5
Mastery CS-Pickett Campus,2.7,0.6,0.0,92.2,4.3,4.4,0.0,0.0,0.0,94.2,0.1,49.0,906,30.6,Yes,0.3
Pan American Academy CS,3.6,0.0,0.1,6.1,90.0,4.3,0.0,0.0,0.0,97.1,22.5,50.3,751,23.3,Yes,0.1
Keystone Academy CS,5.1,0.0,7.1,36.4,33.6,0.5,0.2,0.0,0.0,86.6,8.6,50.4,663,23.1,Yes,17.8
Boys Latin of Philadelphia CS,4.8,0.0,0.0,93.0,2.1,2.1,0.1,0.0,0.0,79.7,0.0,0.0,773,29.1,Yes,0.1
Tacony Academy CS,11.2,0.7,7.1,36.5,24.0,2.5,0.1,0.5,0.0,76.1,4.9,47.7,1074,18.7,Yes,20.0
Environmental CS at Frick Park,8.3,0.1,2.3,27.2,6.9,1.6,0.0,0.0,5.5,36.5,0.2,47.6,1029,19.3,Yes,55.2
ASPIRA Bilingual Cyber CS,0.6,0.0,1.6,17.5,77.9,6.1,0.2,0.0,0.0,82.7,37.9,49.1,958,44.1,Yes,2.4
Franklin Towne Charter Elementary School,1.8,0.1,2.4,6.9,17.0,0.9,0.0,0.2,0.0,69.5,2.6,49.6,957,19.2,Yes,71.6
Gettysburg Montessori CS,10.3,0.0,0.4,0.7,3.3,4.1,0.0,0.0,0.0,60.2,2.6,51.7,271,14.0,Yes,85.2
Lehigh Valley Dual Language CS,0.0,0.2,0.0,2.9,95.4,2.0,1.1,0.0,0.0,77.8,22.7,51.1,454,9.5,Yes,1.5
Lincoln Leadership Academy CS,0.4,0.0,0.2,13.3,81.3,0.0,0.0,0.0,0.0,82.7,7.5,49.8,909,11.3,Yes,4.7
Mastery CS-Harrity Campus,2.7,0.5,0.5,92.7,2.9,4.7,0.0,0.1,0.0,99.7,1.7,50.1,784,19.4,Yes,0.5
Mastery CS - Mann Campus,4.6,0.7,0.4,86.8,5.9,2.1,0.0,0.0,0.0,90.0,3.8,48.0,560,20.0,Yes,1.6
Mastery CS-Smedley Campus,4.3,0.4,0.3,61.5,30.5,3.7,0.0,0.3,0.0,82.0,5.8,50.5,776,27.2,Yes,2.8
Propel CS-Braddock Hills,8.6,1.4,0.3,81.6,2.1,4.9,0.0,0.1,0.0,87.3,0.0,51.5,711,19.8,Yes,5.9
Seven Generations CS,8.3,0.2,1.3,6.1,31.9,0.7,0.0,0.0,0.0,38.4,1.5,48.7,458,16.2,Yes,52.2
Vida CS,2.1,0.0,0.4,2.9,59.2,0.8,0.0,0.0,0.0,57.6,21.9,52.5,238,12.6,Yes,35.3
Frederick Douglass Mastery CS,3.1,0.2,0.4,91.0,4.5,5.9,0.0,0.0,0.0,86.0,1.3,48.1,557,22.3,Yes,0.9
Connellsville Area Career & Technical Center,2.2,0.0,0.0,2.6,1.4,0.9,0.0,0.0,0.2,48.4,0.2,39.2,585,26.8,No,93.9
Bucks County Technical High School,0.0,0.1,1.8,10.1,14.9,2.0,0.3,0.3,2.0,48.5,1.3,43.4,1427,35.2,No,72.8
Carbon Career & Technical Institute,0.2,0.0,0.0,0.7,7.3,0.0,1.2,0.0,0.2,25.9,0.7,37.8,410,21.0,No,91.7
Chester Co Technical College HS-Pickering,0.2,0.7,4.5,8.6,14.8,2.3,4.2,0.0,0.0,63.5,5.0,47.3,602,50.2,No,71.3
Columbia-Montour AVTS,2.6,1.0,0.0,1.9,3.7,1.6,1.8,0.2,0.2,52.4,0.2,39.9,617,32.9,No,90.6
Dauphin County Technical School,3.7,0.2,11.4,20.5,23.6,2.0,0.0,0.0,2.1,55.4,5.8,51.7,1176,15.4,No,40.7
Jefferson County-DuBois AVTS,1.6,0.5,0.2,0.4,1.6,3.0,0.0,0.0,0.0,68.4,0.0,33.4,560,31.4,No,95.7
Lawrence County CTC,6.9,0.3,0.0,5.3,1.8,2.0,0.0,0.5,0.3,64.7,0.5,44.9,394,33.0,No,85.3
Lehigh Career & Technical Institute,2.6,0.1,1.7,7.6,34.3,1.5,4.1,0.3,0.7,50.5,3.6,40.5,2306,31.6,No,53.4
Lenape Tech,2.0,0.0,0.3,0.5,0.7,5.8,0.2,0.0,1.7,44.4,0.0,44.1,601,29.0,No,96.5
North Montco Tech Career Center,4.7,0.2,5.2,10.6,8.6,0.7,0.1,0.1,1.0,37.0,1.4,41.3,1013,35.1,No,70.6
West Side CTC,2.9,0.0,0.0,6.8,9.3,1.4,0.0,0.0,0.2,62.4,0.8,41.8,486,38.1,No,81.1
York Co School of Technology,4.9,0.2,0.8,9.6,18.0,1.6,0.7,0.1,1.8,50.5,1.1,42.7,1665,18.6,No,66.5
A W Beattie Career Center,3.7,0.1,2.3,2.8,3.5,0.7,0.1,0.1,0.0,42.4,1.0,45.1,967,38.9,No,87.5
Admiral Peary AVTS,0.7,0.0,0.0,0.8,0.6,2.9,0.0,0.0,0.0,44.0,0.0,34.5,721,29.1,No,97.9
Beaver County CTC,5.3,0.3,0.0,11.3,1.2,1.9,1.7,0.1,0.4,50.6,0.0,42.5,753,39.7,No,81.8
Bedford County Technical Center,1.4,0.0,0.0,1.1,0.6,4.1,0.0,0.0,0.0,54.8,0.0,42.7,363,19.0,No,97.0
Berks CTC-East Campus,0.8,0.0,0.9,2.9,10.0,1.7,2.6,0.2,0.0,37.5,0.8,36.5,982,36.2,No,85.2
Berks CTC-West Campus,1.4,0.4,2.2,3.5,14.5,1.5,1.7,0.0,0.0,38.1,0.2,44.0,861,27.9,No,78.1
Bethlehem AVTS,2.1,0.2,1.5,9.7,35.2,2.4,0.0,0.4,0.7,51.7,3.0,36.5,1323,31.2,No,50.9
Butler County AVTS,1.0,0.2,0.4,1.6,2.2,2.6,0.2,0.1,0.8,40.3,0.9,34.7,1059,29.5,No,94.5
Career Institute of Technology,2.9,0.1,1.2,8.7,16.8,0.5,0.0,0.4,0.5,47.7,0.0,33.6,738,38.6,No,69.9
Chester Co Technical College HS-Brandywine,1.7,0.0,2.3,13.9,21.8,2.3,5.6,0.1,0.0,67.1,6.2,49.0,1154,40.0,No,60.4
Chester Co Technical College HS-Pennocks,2.9,0.1,1.3,1.9,46.5,3.8,4.6,0.0,1.0,73.0,9.5,53.7,864,29.1,No,47.3
Central PA Institute of Science & Technology,3.1,0.0,0.0,1.2,2.5,2.9,0.0,0.0,0.0,53.5,0.6,41.0,520,31.9,No,93.3
Central Westmoreland CTC,2.3,0.3,0.4,3.1,1.5,1.7,0.0,0.0,0.2,54.3,0.4,35.7,1267,32.8,No,92.4
Clarion County Career Center,1.2,0.3,0.0,0.9,1.2,4.0,0.0,0.0,0.3,54.5,0.0,39.5,347,32.0,No,96.5
Clearfield County CTC,0.9,0.0,0.2,0.6,2.4,2.6,0.0,0.0,0.0,57.1,0.0,35.4,469,29.6,No,96.0
Crawford County CTC,2.5,0.2,0.4,0.8,1.4,1.8,0.0,0.0,1.2,39.5,0.0,38.3,514,21.8,No,94.8
CTC of Lackawanna County,0.7,0.1,2.1,7.5,16.8,1.0,0.2,0.0,0.1,62.3,0.0,42.0,845,30.3,No,72.8
Cumberland Perry Area Career & Technical Center,2.7,0.2,1.4,3.7,7.6,2.8,1.5,0.1,0.2,50.1,1.2,38.9,1310,28.2,No,84.5
Delaware County Technical High School-Aston,9.9,0.0,5.9,19.0,8.5,0.6,0.0,0.0,0.2,44.1,0.0,43.1,649,33.9,No,56.9
Delaware County Technical High School-Folcroft,9.8,0.3,4.8,31.8,8.1,1.8,0.0,0.0,0.0,55.0,0.6,63.6,667,29.4,No,45.3
Eastern Center for Arts & Technology,4.0,0.3,3.2,23.9,11.9,0.8,0.3,0.2,1.4,35.1,1.1,35.7,633,36.7,No,56.7
Eastern Westmoreland CTC,1.3,0.2,0.0,2.0,1.6,0.5,0.0,0.0,0.7,55.1,0.0,38.6,557,33.6,No,95.0
Erie County Technical School,1.5,0.1,0.6,0.6,2.3,1.2,0.0,0.1,1.7,56.1,0.0,39.5,827,21.6,No,94.8
Fayette County Career & Technical Institute,5.2,0.1,0.0,6.5,1.0,1.6,0.1,0.1,0.7,53.6,0.0,43.6,771,29.7,No,87.0
Forbes Road CTC,6.8,0.1,1.0,30.0,3.9,1.7,0.1,0.0,0.0,55.3,1.2,45.4,1010,38.2,No,58.2
Franklin County CTC,5.3,0.6,1.2,1.8,12.0,1.6,0.0,0.2,0.0,44.5,0.8,48.6,510,20.8,No,79.0
Fulton County Center for Career and Technology,1.3,0.0,0.7,0.7,0.0,3.4,0.0,1.3,2.0,20.1,0.0,32.9,149,11.4,No,96.0
Greater Altoona CTC,0.9,0.1,0.4,4.0,1.3,2.6,0.0,0.0,0.0,58.6,0.0,37.9,1086,27.5,No,93.4
Greater Johnstown CTC,2.5,0.0,0.0,1.5,2.0,2.0,0.0,0.2,0.0,29.7,0.0,41.5,612,19.8,No,94.0
Greene County CTC,0.6,0.3,0.0,0.3,0.3,2.1,0.0,0.0,0.3,72.5,0.0,37.6,327,39.5,No,98.5
Hazleton Area Career Center,0.3,0.2,0.0,1.0,67.5,0.8,0.0,0.0,0.2,70.3,23.1,47.2,606,16.0,No,31.0
Huntingdon County CTC,0.5,0.5,0.0,2.7,2.7,2.1,0.0,0.0,0.0,60.6,0.0,38.9,378,37.0,No,93.7
Indiana County Technology Center,1.6,0.4,0.2,1.0,0.6,1.8,0.0,0.0,0.0,47.9,0.0,38.0,503,23.1,No,96.2
Keystone Central CTC,2.9,0.2,0.0,0.5,2.1,1.2,0.0,0.0,0.5,39.1,0.7,48.1,580,11.7,No,94.3
Lancaster County CTC-Brownstown Campus,4.4,0.2,1.4,2.8,21.8,4.6,1.8,0.0,0.5,50.5,2.3,27.3,436,42.9,No,69.5
Lancaster County CTC-Mt Joy Campus,5.2,0.2,2.0,4.8,17.6,4.4,2.0,0.2,1.4,51.1,3.2,38.9,499,36.1,No,69.9
Lancaster County CTC-Willow St Campus,5.4,0.2,3.3,5.6,25.8,4.7,2.4,0.0,1.1,56.3,10.2,49.6,551,33.2,No,59.7
Lebanon County CTC,0.7,0.6,1.2,5.0,24.8,3.6,1.9,0.3,0.3,28.0,4.5,40.8,694,28.1,No,67.4
Lycoming CTC,1.0,1.0,0.6,1.9,1.3,0.3,0.0,0.6,0.0,53.5,0.0,43.7,316,29.8,No,93.7
McKeesport Area Tech Ctr,10.3,0.0,0.5,50.2,4.0,3.6,0.0,0.0,0.0,67.7,1.8,47.1,223,23.8,No,35.0
Mercer County Career Center,3.4,0.0,0.8,6.9,2.2,2.2,0.2,0.0,1.0,61.3,0.4,37.3,496,31.9,No,86.7
Middle Bucks Institute of Technology,3.2,0.1,1.5,2.1,13.6,1.1,1.8,0.2,2.9,31.8,2.3,38.6,940,40.2,No,79.3
Mon Valley CTC,3.6,0.2,0.2,10.9,3.3,2.1,0.0,0.0,0.4,62.1,0.0,42.3,577,24.8,No,81.8
Monroe Career & Tech Inst,3.0,0.7,1.5,18.4,23.1,1.5,0.0,0.2,1.1,49.2,0.1,40.4,1135,21.8,No,53.1
Northern Tier Career Center,0.4,0.0,0.2,1.7,0.4,1.3,0.0,0.0,0.2,56.7,0.0,42.0,476,25.4,No,97.3
Northern Westmoreland CTC,1.9,0.0,0.0,7.8,1.3,1.3,0.0,0.2,0.0,69.7,0.0,37.9,538,31.6,No,88.9
Northumberland County CTC,2.2,0.0,0.0,4.5,10.1,2.6,0.0,0.0,0.0,85.1,0.0,45.2,268,34.3,No,83.2
Parkway West CTC,5.7,0.2,1.2,9.3,3.0,1.2,0.0,0.1,0.3,51.7,1.6,42.8,1285,33.2,No,80.6
Reading Muhlenberg CTC,0.8,0.0,0.3,7.0,79.1,2.7,0.0,0.0,1.8,78.8,13.5,51.6,1172,22.7,No,12.9
Schuylkill Technology Centers-North Campus,0.0,0.0,0.5,2.2,9.7,2.7,0.0,0.5,1.1,58.9,1.1,34.1,185,35.7,No,87.0
Schuylkill Technology Centers-South Campus,0.4,0.9,0.4,2.6,7.5,2.2,0.0,0.0,0.0,62.6,0.0,30.8,227,30.8,No,88.1
Seneca Highlands Career and Technical Center,0.7,0.0,0.3,0.0,0.3,6.3,0.0,0.3,0.3,48.2,0.0,32.0,303,31.4,No,98.4
Somerset County Technology Center,1.3,0.2,0.6,1.0,1.5,1.0,1.2,0.0,0.2,56.7,0.4,38.5,522,27.6,No,95.4
Steel Center for Career and Technical Education,4.1,0.1,4.3,11.2,2.6,1.1,0.0,0.3,1.0,52.0,1.8,43.1,886,28.6,No,77.4
SUN Area Technical Institute,1.3,0.7,0.0,4.0,8.0,1.0,0.0,0.0,1.0,43.4,1.7,33.8,302,29.5,No,86.1
Susquehanna County CTC,2.7,0.0,0.0,0.8,4.1,2.2,0.0,0.0,0.0,49.6,0.3,39.8,369,35.2,No,92.4
Upper Bucks County Technical School,3.4,0.0,1.7,2.6,13.0,2.2,0.0,0.1,0.4,39.1,2.6,41.4,909,28.7,No,79.2
Venango Technology Center,1.9,0.2,0.2,2.3,2.3,4.7,1.4,0.0,0.7,54.1,0.0,31.4,579,28.2,No,93.3
Warren County AVTS,2.0,0.0,0.6,0.0,0.6,2.0,0.0,0.0,3.1,44.9,0.3,35.9,359,26.2,No,96.9
Western Area CTC,6.4,0.2,0.2,4.2,4.2,2.4,0.3,0.0,0.3,45.4,0.0,32.3,597,36.0,No,84.9
Western Montgomery CTC,5.8,0.1,0.9,6.3,8.5,2.1,2.0,0.0,0.3,14.9,0.0,41.3,704,30.3,No,78.4
Wilkes-Barre Area CTC,3.5,0.2,0.3,12.7,27.5,2.4,0.0,0.2,0.0,2.2,0.0,39.9,1146,33.0,No,55.8
Central Montco Technical High School,5.9,0.0,1.3,23.6,37.0,2.9,0.0,0.0,1.2,63.5,10.8,45.5,910,30.9,No,32.1
Harrold School,4.7,0.2,0.9,0.7,1.2,0.5,0.7,0.0,8.4,39.2,0.5,51.5,429,15.4,No,92.3
Young Scholars of Western Pennsylvania CS,1.3,1.0,2.7,53.4,3.4,2.7,0.0,0.0,0.0,80.2,8.4,52.7,298,15.1,Yes,38.3
Penn Hills CS of Entrepreneurship,7.4,0.0,0.4,78.1,4.4,0.6,0.0,0.0,0.0,68.5,0.0,48.0,498,16.5,Yes,9.6
Propel CS-Northside,6.3,0.6,0.0,87.1,2.3,3.4,0.0,0.3,0.0,91.4,1.4,48.3,350,15.1,Yes,3.4
Urban Pathways K-5 College CS,2.4,0.0,0.3,95.5,1.0,5.5,0.0,0.0,0.0,93.8,0.7,46.4,291,19.9,Yes,0.7
HOPE for Hyndman CS,2.9,1.5,0.0,0.0,0.0,2.2,4.4,0.0,0.0,43.5,0.0,48.6,138,22.5,Yes,95.7
Stone Valley Community CS,0.0,0.0,0.0,2.3,5.8,2.3,5.8,1.2,0.0,58.6,0.0,42.5,87,21.8,Yes,90.8
Mastery CS-Clymer Elementary,2.2,1.6,0.0,81.6,13.8,7.5,0.0,0.0,0.0,82.3,1.8,47.9,451,24.4,Yes,0.9
Universal Vare CS,4.7,0.0,16.0,67.3,11.3,2.7,0.0,0.7,0.0,4.0,7.3,53.3,150,11.3,Yes,0.0
Mastery CS-Gratz Campus,2.4,0.7,0.5,85.9,10.0,3.8,0.0,0.0,0.0,84.2,2.5,46.5,1036,33.3,Yes,0.5
Universal Audenried CS,1.4,0.0,3.1,90.7,4.0,2.1,0.0,0.0,0.0,97.4,7.7,57.0,583,20.6,Yes,0.9
