name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Halifax Area HS,2.7,0,2.4,1.4,0.7,,,0,2.4,28.5,0.3,39,295,19.7,No,92.9
Halifax Area MS,0.9,0,1.3,0.9,3.1,,,0,2.6,30.1,0.9,49.3,229,13.5,No,93.9
Hallowell El Sch,1.4,0,7.1,4.2,10.7,,,0,2,26.8,3.1,42.7,354,18.4,No,76.6
Hambright El Sch,4.3,0,6.5,6.5,24.3,,,0.4,3.6,46.6,6.3,48.9,556,13.7,Yes,58.1
Hamburg Area HS,2.3,0,0.9,0.7,6.1,,,0,2.9,39.3,0.7,46.7,690,14.9,No,90
Hamburg Area Middle School,0.6,0,0.8,0.4,5.4,,,0,4.7,39.3,1.2,48.6,514,17.7,No,92.8
Hamilton Andrew Sch,6.9,0.4,0.2,89.4,1.5,,,0.2,0,  -  -,0.4,44.1,519,21.8,Yes,1.4
Hamilton El Sch,18.6,0,1.7,25.4,14,,,0,1,64.2,12.1,47.8,414,14.3,Yes,40.3
Hamilton Heights El Sch,7.4,0,0.5,6.4,15.3,,,0,1,100,4.6,48.3,609,15.1,Yes,70.4
Hamilton Twp El Sch,6.1,0.3,2.8,6.1,10,,,0.3,1.7,36.8,1.9,49.6,361,16.1,Yes,74.5
Hampden El Sch,6.4,0.3,26.8,4.3,3.1,,,0.1,0.4,15.6,3,50.9,745,6.3,No,58.9
Hampton HS,2.1,0,2.4,0.7,0.4,,,0,0.7,11.2,0.1,48.6,1000,6.9,No,94.4
Hampton MS,3.2,0.4,2.9,1.4,1.4,,,0,0.9,11.2,0,51,698,8.9,Yes,90.7
Hance El Sch,1.1,0,3.8,0.3,2.1,,,0.8,3.2,6.4,0.3,47.2,373,14.5,Yes,92
Hancock El Sch,9,0,0.8,42.7,33.2,,,0,1,80.6,12.5,47.3,391,17.6,Yes,14.3
Hand MS,2.5,0,3.1,19.5,70.6,,,0,0.8,95,22.4,49.5,523,21.8,Yes,4.4
Hannah Penn,8.5,0,0.2,27.3,52.1,,,0,0,95.6,28.6,43.8,539,27.8,Yes,11.9
Hanover Area JSHS,1.9,0,0.9,10.3,13.4,,,0,0.6,51.4,2.6,49.4,935,18.1,No,73.6
Hanover Area Memorial El Sch,2.7,0,0.2,12.9,15.2,,,0,0.4,61.3,2,50.9,442,22.6,Yes,69
Hanover El Sch,1.2,0,8.6,3.7,16.8,,,0,4.1,14.3,2,52.9,244,13.5,No,69.7
Hanover Green El Sch,8.1,0,0.3,12.5,16.3,,,0,0,61,3.4,48.8,295,14.6,Yes,62.7
Hanover MS,4.8,0.3,0.5,6.4,19.1,,,0,1.5,65.2,8.7,47.2,598,15.4,Yes,68.9
Hanover SHS,5.1,0,1,4.3,16.4,,,0,2,54.4,4.7,47.6,489,12.7,Yes,73.2
Hanover Street El Sch,8.6,0.9,0.3,1.8,25,,,0,0.6,81,16.7,52.7,336,9.8,Yes,63.4
Hans Herr El Sch,3.9,0,1.3,1.9,9.8,,,0,3.9,27.2,1,47.8,694,13.7,Yes,83.1
Harambee Institute of Science and Technology CS,0,0,0,100,0,,,0,0,100,0,51.2,537,10.4,Yes,0
Harbor Creek Junior HS,2.6,0,1.4,0.6,1.2,,,0,4.1,34.6,0,46.5,344,20.1,No,94.2
Harbor Creek Senior HS,1.9,0,1.3,2.3,1.6,,,0,2.6,28.3,0.3,47.4,696,13.1,No,93
Harding El Sch,4.4,0,1.4,4.7,65.3,,,0,0.6,80.7,9.5,51.3,643,17,Yes,24.3
Harding Sch,5.8,0.1,1.1,36.5,12.9,,,0,0.1,79.6,0.6,47.4,704,22.7,Yes,43.5
Harding Warren G MS,10.5,0.4,1.9,51.4,28.3,,,0,0.1,  -  -,12,42.8,734,27,Yes,7.5
Harlan Rowe MS,0.8,0,0.6,0.6,0.6,,,0.2,2.6,50,0,48,504,23.6,Yes,97.2
Harmony Area El Sch,0.8,0,0,0,0,,,0,0,41.3,0,42.1,126,33.3,Yes,99.2
Harmony Area JSHS,0.7,0,0,0,0,,,0,0.7,38.6,0,48.6,140,13.6,Yes,99.3
Harrington Avery D Sch,4.1,0,0,88.3,1.5,,,0,0,  -  -,0.2,48.3,460,15.9,Yes,6.1
Harris Sch,5.3,0.1,2.2,75.8,4.2,,,0.1,0.4,83.9,3.8,45.9,771,18.7,Yes,12.3
Harrisburg HS,0.8,0,3.7,55.6,37.1,,,0,0.1,81,24.5,40.1,1051,28.3,Yes,2.8
Harrisburg HS - SciTech Cmp,0,0,9.5,67.6,18.4,,,0,3.1,62.4,5.8,63,327,2.1,Yes,4.6
Harrison MS,3.6,0,11.2,5.6,1.8,,,0.1,4.7,42.7,3.9,46.5,979,10.7,No,77.6
Harrison Park El Sch,1.8,0,0.4,1.4,0.2,,,0.4,1.8,22.6,0,50.6,443,14.2,Yes,95.7
Harrison-Morton MS,3,0.1,0.7,12.9,70.8,,,0.1,1.5,84.3,14.3,46,753,19,Yes,12.4
Harriton SHS,2.5,0,9.4,6.6,4.6,,,0.1,10.1,13,1.7,48.3,1204,12,No,76.7
Harrold MS,2.3,0,3,0.9,1.9,,,0,9.1,32.8,0.9,47.3,427,15,No,91.8
Harry S Truman El Sch,14.2,0,1.3,5.2,17.9,,,0.3,1.6,46.9,6.7,46.1,386,22.8,Yes,61.1
Harry W Lockley Early Learning Center,19,0.2,0,16.4,3.5,,,0.2,0.2,81.7,0.4,50,810,16.8,Yes,60.6
Hartman El Ctr,2.9,0.2,0.2,0.2,1,,,0,2.1,34.1,0.2,50.6,478,18,Yes,95.4
Hartman Intrmd Sch,7.3,0,0.4,0.8,1.2,,,0,1.2,49.8,0.4,46.4,261,16.1,No,90.4
Hartranft John F Sch,7.2,0.4,0,67.4,23.5,,,0.4,0,  -  -,5.6,47.5,503,14.5,Yes,1.2
Hartwood El Sch,0,0,9.2,1.9,2.2,,,0,3.2,18.7,1.4,46.1,369,11.7,No,86.7
Hasson Heights Sch,0,0,0.2,3,2.1,,,0,0.2,61.6,0,46.2,437,16.2,Yes,94.7
Hatboro-Horsham SHS,2.5,0.1,7.2,6,6.9,,,0,5.4,24.9,1.2,49,1572,17.9,No,77.3
Hatfield El Sch,6.3,0,0.8,2.9,2.1,,,0.8,2.4,46.7,1.3,47.8,379,16.6,Yes,87.1
Haverford MS,2.8,0.3,5.7,4.8,1.6,,,0.1,9.5,11.9,1,48.3,1449,17.5,No,84.8
Haverford SHS,2.2,0,5.4,5.3,2,,,0.2,2.2,15.2,0.7,48.7,1761,13.6,No,84.9
Hayshire El Sch,9.1,0,2.2,10.7,16.6,,,0,0.2,50.5,1.8,52.5,495,10.3,Yes,61.4
Hazle Township Early Learning Center,1.5,0,1.2,2.3,84.5,,,0,0,80.1,24.5,49.4,478,12.6,Yes,10.5
Hazleton Area Career Center,0.5,0,0.6,2,53.9,,,0,0.3,58.5,21.4,44.4,644,0,No,43
Hazleton Area HS,0.6,0.2,0.7,2.3,51.4,,,0,2.4,49.8,22,47.8,3425,12.1,No,44.8
Hazleton El/MS,0.9,0.4,0.1,2.9,81.1,,,0,0.1,72.6,31.7,47.3,795,10.6,Yes,14.6
Hegins-Hubley El Sch,2.1,0,0,0,0.5,,,0.5,0.5,41.8,0,44.3,388,22.9,Yes,96.9
Heights Terrace El/MS,1,0.1,0.1,2.7,80.8,,,0,0.6,77.8,27.3,46.6,1088,10.9,Yes,15.4
Heights/Murray El Sch,10.8,0.4,0.7,26.8,42.1,,,0,0,86.9,9.4,46.7,822,18.1,Yes,19.2
Helen Thackston Charter School,3.4,0.2,0,32.2,59,,,0,0,100,22.5,48.5,497,10.7,Yes,5.2
Hempfield Area SHS,1.1,0.1,1.3,2,1.2,,,0,10.2,28.9,0.3,49.4,1843,12.2,No,94.3
Hempfield El Sch,3.3,0.3,1.1,1.1,1.1,,,0,0.8,53.7,1.9,46.8,361,15.8,Yes,93.1
Hempfield SHS,1.8,0.2,4.6,4.4,13.8,,,0,6.1,29.2,1.9,48.9,2170,12.5,No,75.2
Henry Charles W Sch,13.8,0.2,0.6,67.7,2.3,,,0,1.2,  -  -,0,51.7,480,12.7,Yes,15.4
Hepburn-Lycoming Primary Sch,6.9,0,0,1.6,2.5,,,0.3,1,48.6,0,49.5,317,13.2,Yes,88.6
Hereford El Sch,1.6,0.6,1.6,1.9,6.2,,,0,1.7,33.7,1,47.5,876,11.6,Yes,88.1
Heritage El Sch,3.2,0,5.8,1.5,3.6,,,0,3.4,19.4,1.2,46,589,14.3,Yes,85.9
Hershey Early Childhood Ctr,3.6,0.5,12.2,5.7,10.7,,,0,0,20,2.1,48.9,419,9.1,Yes,67.3
Hershey HS,2.9,0.3,11.6,5.6,5.9,,,0.2,0.2,18.1,1.3,51,1174,6.8,No,73.6
Hershey Intrmd El Sch,4.1,0,11,4.7,9.2,,,0.2,5.5,21.8,1,52.4,492,11.8,Yes,70.9
Hershey MS,4.4,0.2,11.2,5.1,6.6,,,0,6.5,22,0.9,49.7,843,12.3,No,72.5
Hershey Primary El Sch,4.1,0.2,12.3,4.3,10.1,,,0.4,2.8,23.9,1.7,49.5,465,10.3,Yes,68.6
Heston Edward Sch,3.2,0.2,0.2,94.5,1.4,,,0,0,  -  -,0,48.8,562,9.3,Yes,0.5
Hickory Grove El Sch,1.1,0,0.9,0.4,1.6,,,0,1.6,51.6,0.9,50.9,452,10.4,Yes,96
Hickory HS,1.6,0,4.6,7.7,1.1,,,0,6.7,33,0.1,52.1,801,14.2,No,84.9
Highcliff El Sch,5.2,0,1,4.5,2.1,,,0,4.2,27.1,0,50.2,617,13.3,Yes,87.2
Highland El Sch,8.7,0,1.4,37,1.2,,,0,0,69.6,0,48,427,26,Yes,51.8
Highland MS,2.6,0,0.8,1.2,0.9,,,0,5.4,27.9,0,50.3,743,17,No,94.5
Highland Park El Sch,3.8,0.1,24.6,47.3,15,,,0,1.3,77.5,9.7,50.6,795,9.9,Yes,9.2
Highland Primary Center,1.1,0.4,2.2,2.9,2.2,,,0,0,30.8,0,46.6,279,10.8,Yes,91.4
Highland Sch,8.8,0.2,4.5,16.4,7.2,,,0,7.6,28.9,1.2,45.3,512,15.4,Yes,62.9
Highlands Early Childhood Center,17.4,0.7,1.1,7.2,3.6,,,0,0,58.7,0.7,44.6,276,22.1,Yes,69.9
Highlands El Sch,9.9,0.3,1.1,7.9,1.4,,,0,1.3,67.4,0,44.2,636,20.6,Yes,79.4
Highlands MS,6.6,0.2,1.1,9.9,1.2,,,0,2.1,66.8,0,47.3,564,18.8,No,81
Highlands SHS,4.7,0.1,0.9,10.2,1.2,,,0.3,5.1,64.1,0.1,47.2,771,21,No,82.6
Hill Freedman World Academy,5.4,0,3.6,85.6,4.1,,,0,5.5,  -  -,1.6,46.7,634,19.9,Yes,1.3
Hill House Passport Academy Charter School,0,0,0.7,95.6,0,,,0,0,51.5,0,60.3,136,19.9,Yes,3.7
Hillcrest El Sch,0.4,0,6.9,1.9,3.4,,,0.2,7.1,9.2,4.9,47.2,534,13.1,Yes,87.3
Hillcrest Intermediate Sch,2.9,0.1,2.2,0.8,2,,,0,7.1,25.5,0,50.1,855,15.7,No,91.9
Hillendale El Sch,3.1,0.3,10.2,0.3,4,,,0.3,3.4,8.1,1.9,44.7,322,21.7,No,81.7
Hills-Hendersonville El Sch,2.8,0.4,3.2,3.2,1.6,,,0,1.2,16,1.6,53.6,250,10.8,No,88.8
Hillsdale El Sch,1.9,0,1.5,4.4,16.9,,,0,4.2,20.8,9.5,49.6,591,10.5,Yes,75.3
Hillside El Sch,6.6,0,24.8,2.8,2.8,,,0,9.7,5.9,4.7,45.4,423,15.8,Yes,62.9
Hilltop El Sch,8.5,0,4.8,18,7.6,,,0,1,36.4,2.2,52.8,316,22.5,No,61.1
Hillview Intermediate Center,3.8,0.2,1.4,1.6,1.7,,,0,0.9,29.5,0.3,50.5,580,19.7,Yes,91.4
Hiram W Dodd El Sch,4.3,0,2,12.5,72,,,0.2,0.6,74.3,12,48.7,649,16.3,Yes,9.1
Holicong MS,1.8,0.1,6.4,1.6,3.7,,,0.1,14.4,6.5,0,50,1059,12.8,No,86.3
Holiday Park El Sch,4.2,0.2,1.1,7.7,1.4,,,0,2.7,30,2.1,45.3,627,15.2,Yes,85.5
Holland El Sch,0.6,0,7.5,1.2,2.7,,,0,7.5,11.7,2.1,46,333,22.8,Yes,88
Holland MS,0,0.2,6.4,1.4,2.5,,,0,12.2,11.8,1.9,51.3,485,19.6,No,89.5
Hollidaysburg Area JHS,1,0.1,2.2,1,1.8,,,0,4.3,37.5,0.4,47.5,829,12.7,No,94
Hollidaysburg Area SHS,0.8,0.2,1.8,1,1.2,,,0.1,3.1,30.8,0.2,48.4,830,9.6,No,94.8
Holme Thomas Sch,14.9,0,9.5,26.4,15.8,,,0,0,  -  -,10.1,48,671,12.1,Yes,33.4
Homer-Center El Sch,2.5,0,0,1.1,1.1,,,0.7,0.7,48.7,0,49.4,437,20.6,Yes,94.5
Homer-Center JSHS,3.2,0,0,0.7,0.9,,,0.5,4.1,47.2,0,43.8,436,15.8,No,94.7
Homeville El Sch,11.1,0,1.5,26.8,4.4,,,0,0.3,58.3,2.9,52.8,343,19.5,Yes,56.3
Honesdale HS,0.5,0.2,0,1.3,2.3,,,0,2.5,43.4,0.1,47.7,838,19.1,No,95.7
Honey Brook El Ctr,4.4,0.3,0.5,1.3,4.9,,,0,2.3,35.1,1.3,49.6,387,13.7,Yes,88.6
Hoover El Sch,6.3,0,5.5,1.2,4.3,,,0,0,11.8,2,52,254,7.1,Yes,82.7
Hooverville El Sch,2.5,0.3,0.3,0.9,3.4,,,0,1.2,43.9,0,46.7,319,12.2,Yes,92.5
Hopewell El Sch,4.1,0,0.3,2.7,3,,,0.3,1.4,28.7,0.3,49.6,369,16.8,Yes,89.7
Hopewell JHS,3.8,0.2,1,4.2,1.1,,,0.2,4.2,34.5,0,49.3,623,17.2,No,89.6
Hopewell SHS,2.1,0,0.8,3.9,1.6,,,0,4.8,34.2,0,48,619,11.8,No,91.6
Hopkinson Francis Sch,9.2,0,3.8,20.8,61.4,,,0.3,0,  -  -,23.3,47.5,894,14.5,Yes,4.5
Horace Mann El Sch,2.5,1,6.1,6.1,1,,,0,2.5,39.6,3.6,52.3,197,14.2,No,83.2
Hosack El Sch,5.3,0.3,13.5,1.6,0.5,,,0,5.3,6.9,0,47.1,378,9.5,Yes,78.8
Houck El Sch,6.2,0,0.2,3.2,63.2,,,0,1.7,68.9,10.7,46,402,18.9,Yes,27.1
Houserville/Lemont El Sch,5.4,0.3,1.2,0.3,1.5,,,0,1.5,17.1,0,48.5,334,8.1,No,91.3
Houston Henry E Sch,8.8,0.3,0.5,85,2.1,,,0,0.5,  -  -,0,48,373,24.9,Yes,3.2
Howard El Sch,0,0,0,1.3,3.8,,,0,1.3,44.3,0,50.6,79,8.9,No,94.9
Howard Gardner Multiple Intelligence CS,0,0,0,4.6,4.3,,,0,0,21.3,0,54.3,258,8.5,Yes,91.1
Howe El Sch,3.4,0,4.5,1.1,1.4,,,0,2.5,15.2,0.6,45.2,356,10.7,No,89.6
Howe Julia Ward Sch,5.2,0.4,0.9,89.2,4.3,,,0,0,  -  -,1.3,45.3,232,14.7,Yes,0
Hughesville JSHS,0.6,0.1,0.7,0.8,0.4,,,0.1,4.4,34.2,0.1,48.2,730,12.5,No,97.3
Hunter William H Sch,9.4,0.5,0.9,15.4,70.4,,,0,0,  -  -,11.3,48.9,564,20.2,Yes,3.4
Huntingdon Area MS,2.6,0,1.2,0.2,0.5,,,0.2,6.6,47.5,1,50.6,421,20.9,No,95.2
Huntingdon Area SHS,1,0,0.7,1.7,0.5,,,0.2,5.7,42.3,0.8,48,598,20.1,No,96
Huntingdon County CTC,5.5,0.3,0,1,2.3,,,0,0,73,0.3,41.9,308,0,No,90.9
Hutchinson El Sch,7,0,0,7.6,0.6,,,0,0.8,68.7,0.3,51.8,355,17.7,Yes,84.8
Hydetown El Sch,0,0,0,0,0.9,,,0,0.4,62,0,47.6,229,14,Yes,99.1
I-LEAD Charter School,0.8,0.4,0.4,4.8,89.9,,,0,0,80.6,31.4,49.8,474,26.4,Yes,3.6
Imhotep Institute CHS,0,0,0,99.8,0.2,,,0,0,100,0,45,571,17.3,Yes,0
Independence CS,5.5,0,4.6,38.6,24.6,,,0,0,52.2,6.3,51.5,814,14.1,Yes,26.8
Independence CS West,4.8,0,0.5,86.2,3.5,,,0,0,68.5,1,50.5,400,12.5,Yes,5
Independence El Sch,1.3,0,0,0.4,1.3,,,0,0.4,35.2,0.4,47.1,227,16.3,Yes,96.9
Independence MS,0.8,0,2.2,4.5,0.5,,,0.2,6.4,15.8,0.2,48.8,639,15.6,No,91.9
Indian Crest MS,0.7,0.1,7.2,5.3,11.7,,,0.1,4.7,33.2,6.4,47.2,699,22.2,No,74.8
Indian Lane El Sch,7.9,0,5.9,2.2,4.6,,,0,4.4,14,2.4,44.4,457,14,Yes,79.4
Indian Rock El Sch,9.2,0,2.5,6,4.7,,,0,2.5,28.7,1.3,48,317,14.5,No,77.6
Indian Valley El Sch,1.6,0,0.3,0.8,1.6,,,0,0,42.6,0,47,387,12.4,Yes,95.9
Indian Valley Intrmd Sch,2,0,0,0,3.5,,,0,1.5,53,0,49,202,11.9,No,94.6
Indian Valley MS,0.5,0.1,4.3,3.7,6.3,,,0,11.8,17.4,0.9,48.3,762,19.3,No,85
Indiana Area JHS,2.2,0.1,4.9,4.5,1.2,,,0.3,5.4,38.4,2.3,51.2,690,12.2,No,86.8
Indiana Area SHS,1.3,0.1,5,3.6,1.5,,,0.1,8.3,36.6,1.5,47.2,851,11,No,88.2
Indiana County Technology Center,0.5,0,0.5,1.4,0,,,0,0,48,0,36.9,417,0.2,No,97.6
Infinity CS,9,0,8.6,11.9,7.6,,,0.5,0,12.9,0.5,48.6,210,6.7,No,62.4
Inglewood El Sch,9.2,0.4,18.2,9.4,6.8,,,0,2,34.7,10.4,47.1,501,17,Yes,56.1
Ingomar El Sch,2.2,0,9.2,1.1,0,,,0,4.5,3.1,0,45.5,446,17,No,87.4
Ingomar MS,1.2,0,15.5,0.2,0.4,,,0,12.9,4.4,0,46.8,504,12.7,No,82.7
Innovative Arts Academy CS,2,0.2,0.5,14.4,72.2,,,0,0.2,39.7,6.9,54.6,403,18.9,Yes,10.7
Inquiry Charter School,1.4,0,1,93.7,0,,,1,0,73.9,0,49.8,207,13.5,Yes,2.9
Insight PA Cyber CS,0,1,1.9,33.5,10.1,,,0,0,63.9,0,56.3,474,19.4,Yes,53.4
Interboro SHS,2.7,0,3.5,9.7,3.4,,,0,2.3,50.2,1.2,50.9,1105,18.6,No,80.7
Intermediate Sch,3.3,0.2,1.7,6.8,22,,,0,4.2,44.3,3.5,50.7,663,20.8,Yes,66.1
Iron Forge El Sch,4.7,0,1.6,1.8,4.9,,,0,4.7,26.7,1.6,48.2,487,15.8,Yes,86.9
Ironton Sch,2.6,0,1.9,2.1,15.9,,,0,5.3,31.3,4,44,377,15.9,Yes,77.4
Iroquois El Sch,6,0.5,0.5,2,4.6,,,0,1.7,62.1,0.6,48.4,638,19.6,Yes,86.5
Iroquois JSHS,5.9,1.7,0.7,3.5,3.5,,,0.2,2.7,60.6,0,48.2,596,20.6,No,84.6
Irving El Sch,0.6,0,1.4,2.8,0.3,,,0,0.3,33.8,0,49.7,352,15.9,Yes,94.9
Isaac Tripp El Sch,7.5,0.4,1.7,9.2,29.2,,,0.1,0.5,70.7,6.9,48.3,778,17.2,Yes,51.9
Ithan El Sch,4,0,26.1,2.8,3.3,,,0,6.8,5.9,4.9,48.7,425,15.3,No,63.8
J F Kennedy El Sch,3.5,0.6,0.6,7.6,7,,,0,1.2,70.2,0.6,55.6,171,1.2,Yes,80.7
J H Brooks El Sch,5.4,0,6,5.1,4.2,,,0,0.6,26.9,3.4,47,353,18.1,Yes,79.3
J M Hill El Sch,11.5,1.2,2.8,22.3,22.1,,,0,0,58.2,3,45.5,435,16.1,Yes,40.2
J R Fugett MS,1.7,0.2,8.8,4.4,9.5,,,0.1,6.2,16.7,1.8,49,903,15.1,No,75.3
J T Lambert Intermediate Sch,2.6,0.7,3.4,22.2,20.3,,,0.4,2.6,49.1,1.2,47.7,907,22.4,No,50.4
J.A. Allard El Sch,6,0,12,2.7,3.8,,,0,0.5,33.2,7.1,45.1,184,21.2,Yes,75.5
Jackson Andrew Sch,9.8,0.3,11.8,18.9,32.6,,,0.2,0,  -  -,22.4,51.3,602,9.5,Yes,26.4
Jackson Early Childhood Center,19.5,0.4,0.4,12.8,62.4,,,0.4,0,90.3,16.4,50.4,226,8.4,Yes,4
Jackson El Sch,0.9,0,0,0,0.5,,,0,2.7,37,0,48.4,219,12.8,Yes,98.6
Jackson Primary Sch,19.5,0,0.6,12.9,5.3,,,0,0.6,73.7,0.8,43.2,472,10.4,Yes,61.6
Jackson Sch,9.2,0,0,33.4,53.2,,,0.2,0,96.1,33,50,566,15.5,Yes,4.1
Jacksonwald El Sch,1.6,0,2.1,5.9,19.7,,,0,2.1,40.8,5.1,48.5,375,20.5,Yes,70.7
James Buchanan El Sch,5.5,0,1.7,7.6,35.2,,,0,3.4,57.9,3.1,53.1,290,9,Yes,50
James Buchanan HS,1.3,0.3,0.7,2.3,2.7,,,0.1,0.8,34.3,0.1,50.7,702,11.4,No,92.6
James Buchanan MS,3.2,0.4,1.1,0.9,3.5,,,0,1.4,42.6,0.4,47.2,568,13.2,No,91
James Burd El Sch,3.4,0.4,3.6,4.9,5.8,,,0,0.4,52.8,1.1,49,447,16.3,Yes,81.9
James F Baugher El Sch,6.4,0.2,0.6,2.7,8.9,,,0.2,0.6,58.8,3.1,46.6,517,16.1,Yes,81
James Gettys El Sch,5.5,0.9,0.5,9,14.9,,,0.2,2.8,56.1,3.9,45.8,435,10.6,Yes,69
James M Coughlin JSHS,3.1,0,1.7,12.7,17.4,,,0.1,3.8,63.1,4.6,48.5,876,15.9,No,65.1
James S Wilson MS,4.5,0,2.1,3.2,4.3,,,0.2,5.8,45.3,2.2,47,534,21.2,No,85.8
James W Parker MS,4.6,0.1,0.9,0.6,2.3,,,0,2.8,38.1,0,47.1,688,15.7,No,91.4
Jamestown Area El Sch,1.8,0,0,0,1.8,,,0,0.4,53.4,0,44.8,221,19.9,Yes,96.4
Jamestown Area JSHS,0.8,0,0,0.8,0.4,,,0,4.3,40,0,50.6,235,17.9,No,97.9
Jamison El Sch,1.3,0,6.3,0.4,5.8,,,0.4,7.1,4.7,0.6,47.5,537,9.3,No,85.8
Jarrettown El Sch,4.4,0,8.8,6.6,2.9,,,0,6,9.3,1.3,48.8,453,12.8,No,77.3
Jeannette HS,17.4,0.2,0,14.1,1.7,,,0,1.7,62,0.2,49.2,419,17.9,Yes,66.6
Jeannette McKee El Sch,18.9,0.2,0,10,2.4,,,0,0.2,63.6,0,46.1,571,18.4,Yes,68.5
Jefferson County-DuBois AVTS,1.7,0.8,0.6,0.3,0.8,,,0,0,70.1,0,39,351,28.5,No,95.7
Jefferson El Sch,7.4,0,0.5,15.3,67.7,,,0.2,0.4,69.5,13.8,49.6,557,17.1,Yes,9
Jefferson MS,2.6,0.6,6.3,1.1,2,,,0,10.7,9.4,1.3,48.9,701,9.4,N,87.4
Jefferson-Morgan El Sch,3.9,0,0,0.7,0.7,,,0,0.5,48.2,0,47.3,438,18,Yes,94.8
Jefferson-Morgan MS/HS,1.5,0.6,0.6,0.9,0.9,,,0,3.6,47.4,0,45,331,20.2,No,95.5
Jeffery Primary Sch,5.3,0,1.8,2.4,0.6,,,0,1.8,41.8,0,51.2,170,19.4,Yes,90
Jenkintown El Sch,6.1,0.3,1.1,9.6,5.8,,,0,8.2,14.8,2.1,50.4,377,12.2,Yes,77.2
Jenkintown Middle/High School,4.8,0.3,3.8,9.2,6,,,0,10.5,14.3,1.3,45.1,315,13,No,75.9
Jenks Abram Sch,11.7,0.3,30.6,4.5,7.2,,,0,0,  -  -,17.5,52.6,291,7.9,Yes,45.7
Jenks Hill El Sch,7.3,0,0,0,0,,,0,0,85.4,0,32.9,82,50,Yes,92.7
Jersey Shore Area El Sch,3.5,0.6,0,0.6,0.6,,,0,0.3,51,0,49.3,629,20.3,Yes,94.6
Jersey Shore Area SHS,0.7,0.1,0.1,0.9,0.9,,,0.1,0.3,43,0,50.7,742,12.3,No,97
Jersey Shore MS,2,0,0.3,0.5,0.3,,,0.7,1,49.2,0,47.7,587,16.9,No,96.1
Jim Thorpe Area HS,2.6,0.7,0.7,9.8,9.8,,,0.2,3.8,48.3,0.2,47.4,584,13.7,No,76.4
JoAnna Connell Sch,4.4,0.2,4.8,27.9,15.2,,,0,0,63.7,4.8,48.8,598,22.4,Yes,47.5
Joe Walker El Sch,1.3,0,0.4,0.9,0.4,,,0,0.9,42.4,0,50.2,229,19.7,Yes,96.9
John Adams #4,7.4,0.6,19.5,19.8,33.5,,,0.9,0,74.5,20.1,50.7,349,16.6,Yes,18.3
John B. Stetson Charter School,1,0,0.1,11.4,86.3,,,0,0.1,65.4,26,46.3,983,25.3,Yes,1.2
John Beck El Sch,2.6,0.2,0.6,1.8,4.8,,,0.2,3.8,20.4,1.2,52.1,505,13.5,No,89.9
John F. Kennedy #7,6.1,0.5,12,8.4,39.3,,,0.2,1,83.5,5.9,46.4,407,13.5,Yes,33.4
John G Whittier #2,6.1,0.3,11.9,12.5,38.1,,,0.3,0.2,78.1,12.1,49.6,672,16.2,Yes,30.8
John Hancock Demonstration Sch,12.9,0.3,3.1,11,10.1,,,0,0.1,  -  -,5,46,734,26.6,Yes,62.5
John R Bonfield El Sch,4,0,1.4,3.2,10.1,,,0.4,1.8,31.8,2.3,47.8,556,11.9,Yes,80.9
John Story Jenks Academy for the Arts and Sciences,8,0,0.8,80.9,2.3,,,0,2,  -  -,0.8,54.4,513,10.5,Yes,8
Johnsonburg Area El Sch,3.9,0,0.3,0.3,2.3,,,0,0.3,46.9,0,45.6,309,19.7,Yes,93.2
Johnsonburg Area HS,2.2,0.4,0,0,1.9,,,0,1.5,35.3,0,46.8,269,13,Yes,95.5
Jonestown El Sch,2.1,0.2,0.4,0.8,8.9,,,0,1.4,34.2,0.6,48.4,515,16.5,Yes,87.6
Jordan Bank Sch,4.8,0,0.4,3.2,38.1,,,0,0,44.8,19,46.4,252,17.9,Yes,53.6
Joseph C Ashkar El Sch,2.3,0.2,1.4,0.2,1,,,0.8,0.8,43.2,0.4,50.1,519,13.3,Yes,94.2
Joseph E Ferderbar El Sch,4.6,0.4,8.9,0.4,7.5,,,0.2,3.2,36.6,1.4,47.3,440,13.2,Yes,78
Juniata El Sch,1.3,0,0.2,11.2,3.3,,,0,0.3,82.4,0,47.1,601,24.5,Yes,84
Juniata Gap El Sch,2,0,0.6,9,1.2,,,0.1,5.5,58.6,0,49.6,693,14.9,Yes,87.2
Juniata Park Academy,9.6,0,8,10.4,63.2,,,0.2,0,  -  -,19.7,48.9,1098,9,Yes,8.6
Juniata SHS,0.5,0.2,0.7,1,8.5,,,0,2.6,38.8,3.6,49.4,587,7.7,No,89.1
Juniata Valley El Sch,0,0,0,2,1.4,,,0,0.6,49.2,0.6,49.7,356,17.1,Yes,96.6
Juniata Valley JSHS,0.3,0,0,1.1,1.1,,,0,0.8,42.7,0,54.8,365,14.2,No,97.5
K M Smith El Sch,2.3,0,0.3,6.3,11.4,,,0,0,66.7,0.6,49.6,351,21.4,Yes,79.8
KIPP DuBois Charter School,0,0.4,0,96.8,2.7,,,0.2,0,85,0,51,525,24.6,Yes,0
