name,two_or_more_races_percent,american_indian_alaskan_native_percent,asian_percent,black_african_american_percent,hispanic_percent,homeless_percent,military_connected_percent,native_hawaiian_or_other_pacific_islander_percent,percent_of_gifted_students,economically_disadvantaged_percent,english_learner_percent,female_percent,school_enrollment,special_education_percent,title_1_school,white_percent
Bon Meade El Sch,5.21,0,5.21,1.86,2.98,0,2.23,0,2.05,16.39,0.56,49.53,537,10.06,No,84.73
Boothwyn El Sch,7.88,0,7.27,16.67,6.97,2.12,0.3,0,0.91,54.24,5.45,44.85,330,22.12,No,61.21
Borland Manor El Sch,3.86,0,2.25,1.61,1.93,0,0.32,0,1.61,10.93,0.64,48.55,311,18.33,No,90.35
Bower Hill El Sch,3.77,0,1.59,0,2.9,0,1.45,0.14,1.16,5.51,0.43,45.8,690,7.54,No,91.59
Boyce MS,2.45,0.49,11.95,2.29,1.47,0.16,1.64,0,9.33,7.36,3.11,47.79,611,12.11,Yes,81.34
Boyertown Area MS-East,2.12,0,1.23,1.56,3.58,0.78,0.11,0,5.92,16.76,0,48.16,895,21.56,No,91.51
Boyertown Area MS-West,3.58,0,1.53,0.77,4.86,1.41,0.38,0,5.37,36.96,0,48.72,782,23.15,Yes,89.26
Boyertown Area SHS,1.98,0.05,1.89,1.27,2.88,1.42,0.61,0,7.69,23.45,0.24,49.83,2119,18.26,No,91.93
Boyertown El Sch,2.92,0,2.7,0.67,5.84,1.12,0.45,0.22,3.37,33.71,3.15,49.66,445,18.88,Yes,87.64
Boys Latin of Philadelphia CS,0,0,0,99.01,0.99,0.5,0,0,0,58.74,0,0,807,16.23,Yes,0
Bradford Area HS,1.07,0.67,0.53,2.26,2.26,1.07,0,0,4.66,50.33,0.27,46.34,751,14.38,No,93.21
Bradford Hgts El Sch,2.69,0.17,4.88,3.2,5.89,0.17,0.51,0.34,1.01,15.32,2.19,47.81,594,14.81,Yes,82.83
Bradford Woods El Sch,3.23,0.2,20.81,1.01,0,0,0,0,9.09,2.83,0,46.26,495,8.28,No,74.75
Brandywine Heights El Sch,2.76,0,1.01,0,6.28,0.25,0,0,1.26,34.67,1.76,52.76,398,16.08,Yes,89.95
Brandywine Heights HS,0.43,0.65,0.65,0.43,4.56,2.6,0.43,0,5.42,28.63,0.22,45.55,461,21.26,No,93.28
Brandywine Heights Intrmd/MS,1.51,0,0.56,1.13,4.52,1.51,0,0,5.46,31.83,0.19,46.7,531,22.03,Yes,92.28
Brandywine-Wallace El Sch,3.2,0,15.23,0.75,2.63,0.38,0.19,0,1.69,6.77,1.69,56.77,532,11.65,No,78.2
Brecht Sch,6.99,0,7.34,5.24,21.68,1.75,1.05,0,1.05,43.36,5.59,48.25,286,11.54,No,58.74
Brecknock El Sch,1.42,0.61,4.25,5.06,10.32,2.43,0.2,0,1.42,42.71,8.1,42.71,494,19.84,Yes,78.34
Breezewood El Sch,0,0,0,0,4.49,5.62,0,0,0,58.43,0,41.57,89,10.11,Yes,95.51
Bregy F Amedee Sch,14.04,1.12,7.58,55.9,4.21,2.53,0,0,0,78.37,1.4,45.79,356,29.49,Yes,17.13
Brentwood MS,1.37,0,4.12,6.19,4.12,0,0,1.37,3.78,52.92,4.47,48.45,291,17.18,No,82.82
Brentwood SHS,2.04,0,6.12,4.66,3.5,0.58,0,0.58,3.5,46.06,4.37,45.19,343,14.87,No,83.09
Bridesburg Sch,5.4,0.25,0.75,1.76,8.54,0,0,0,0.13,61.68,1.63,45.1,796,17.34,Yes,83.29
Bridge Valley El Sch,4.95,0,13.76,1.1,3.44,0,0,0,5.64,5.78,0.83,46.77,727,14.31,No,76.75
Bridgeport El Sch,9.25,0,2.74,14.73,29.11,1.03,0,0,0,76.71,21.92,47.95,292,13.7,Yes,44.18
Bridle Path El Sch,6.3,0.19,17.37,5.73,4.39,0.19,0,0,4.77,16.41,1.91,50,524,14.89,No,66.03
Bristol HS,8.86,0,0.74,15.5,23.99,0.74,0,0,4.8,70.11,0.74,43.91,271,22.14,No,50.92
Bristol MS,12.61,0,1.35,18.47,20.72,1.8,0,0,7.66,72.97,2.25,46.85,222,20.72,No,46.85
Broad Street El Sch,6.01,0,2.58,5.58,6.01,0.43,0,0,0.86,38.63,0.43,50.21,233,11.59,Yes,79.83
Brockway Area Elementary Sch,0.39,0,0.39,0.78,0.59,0.98,0.39,0,2.34,47.66,0,49.61,512,16.6,Yes,97.85
Brockway Area JSHS,0.45,0,0.23,0.45,0.45,1.14,0.45,0.45,5.23,48.18,0.23,47.95,440,8.86,No,97.95
Brooke El Sch,6.22,0,13.82,3.46,5.99,0.23,0.23,0,3,15.9,12.9,48.16,434,15.21,No,70.51
Brookville JSHS,0.44,0.29,0.59,0.29,1.76,2.64,0.59,0,4.39,41.29,0.29,51.1,683,14.49,No,96.63
Brookwood El Sch,8.83,0.4,1.39,12.6,9.92,1.29,0,0.2,0.3,63,2.88,49.9,1008,13.69,Yes,66.67
Broughal MS,4.02,0,1.15,10.71,70.55,7.46,0.19,0,2.87,91.78,14.15,50.29,523,28.87,Yes,13.58
Brown Henry A Sch,4.85,0,14.54,12.56,53.52,3.52,0,0,0,82.6,12.78,44.49,454,23.79,Yes,14.54
Brown Joseph H Sch,10.41,0.17,3.97,31.07,23.31,1.32,0,0.17,0,75.04,11.9,45.45,605,17.19,Yes,30.91
Brownstown El Sch,4.31,0,5.13,2.26,9.03,0.62,0,0.21,3.9,23.82,4.31,50.51,487,11.29,No,79.06
Brownsville Area El Sch,2.97,0.27,0.27,8.92,1.22,0.54,0,0,0.68,76.76,0.14,46.89,740,18.51,Yes,86.35
Brownsville Area HS,0.21,0.21,0,16.06,0,1.28,0,0.43,2.57,93.58,0,51.61,467,19.27,No,83.08
Brownsville Area MS,1.34,0.27,0,10.22,0.27,0,0,0,2.15,93.01,0,50,372,27.42,No,87.9
Bryant William C Sch,1.68,0.42,0.21,96.23,0.42,3.35,0,0,0,85.32,0.42,50.73,477,11.11,Yes,1.05
Buchanan El Sch,8.18,0,0,10.78,38.66,1.86,0,0.74,1.49,74.72,13.75,51.3,269,5.2,Yes,41.64
Bucher Sch,7.11,0,14.47,6.32,18.68,2.63,2.37,0,4.21,34.47,4.47,47.63,380,13.68,No,53.42
Buck El Sch,3.51,0.7,7.37,1.4,5.79,0.18,0,0.18,2.46,12.98,0.18,50.88,570,11.23,No,81.05
Buckingham El Sch,3.47,0,3.04,1.08,2.17,0,0,0.22,6.29,6.94,0,45.55,461,10.2,No,90.02
Bucks County Montessori CS,6.12,0.51,32.65,1.02,1.02,0,0,0,0,0,0,41.84,196,8.16,No,58.67
Bucks County Technical High School,0.07,0.28,1.83,6.81,12.29,1.19,1.4,0,0.21,41.43,1.19,45.58,1424,33.22,No,78.72
Bucktail Area MS,2.13,0,0,0,3.19,1.06,0,0,0,72.34,0,53.19,94,35.11,No,94.68
Bucktail HS,1.47,0,0,0,2.94,0.74,0,0,0,69.12,0,46.32,136,17.65,No,95.59
Buffalo El Sch,1.58,0.18,1.23,0.35,0.7,0.35,0,0,1.05,21.23,0,50.53,570,10.88,No,95.96
Building 21,2.4,0,0.3,82.63,13.77,0.6,0,0,0.3,75.45,4.79,55.69,334,20.96,Yes,0.9
Building 21 Allentown,1.04,0,0,16.46,72.5,1.67,0,0,1.88,77.08,11.04,46.67,480,19.38,Yes,10
Bullskin El Sch,0,0,0,0.49,1.96,5.13,0.24,0,0.49,50.61,0.49,49.14,409,19.56,Yes,97.56
Burchfield Primary Sch,4.32,0,0.81,1.89,1.89,0,0,0,0.81,32.7,0,51.35,370,11.62,No,91.08
Burgard El Sch,3.69,0,0.49,2.22,7.64,3.2,0,0.25,0.99,41.87,1.72,47.54,406,16.01,Yes,85.71
Burgettstown El Ctr,3.94,0,0.21,0.41,0.41,0.62,0.21,0,1.04,47.93,0,49.79,482,17.43,Yes,95.02
Burgettstown MS/HS,2.74,0.17,0.17,0.34,1.03,1.03,0,0.34,3.42,39.04,0,48.63,584,22.26,No,95.21
Burrell HS,2.87,0.17,1.01,1.52,0.84,0.34,0.17,0,6.59,29.73,0,49.83,592,18.41,No,93.58
Burrowes Sch,5.88,0,5.04,12.04,64.43,3.92,0,0,0.84,90.48,22.69,47.06,357,12.89,Yes,12.61
Bushkill El Sch,10.55,2.37,1.58,15.83,16.36,2.37,0,0.26,1.06,51.98,5.54,48.28,379,22.96,Yes,53.03
Butler Area IHS,2.72,0.07,0.8,1.99,1.06,1.06,0,0,4.52,40,0.33,47.51,1505,17.81,No,93.36
Butler Area SHS,1.57,0,0.75,2.25,1.37,1.57,0,0,5.53,33.67,0.48,51.23,1464,15.3,No,94.06
Butler County AVTS,1.39,0.11,0.54,0.86,1.29,3.65,0,0,0.97,38.09,0.11,36.27,932,24.79,No,95.82
Butler El Sch,3.52,0,9.85,3.28,4.22,0.35,0,0,6.8,9.61,0.47,50.18,853,9.03,No,79.13
Butler MS,4.25,0.1,0.1,1.64,2.22,0.97,0,0,3.86,46.72,0.48,48.84,1036,19.98,Yes,91.7
Bywood El Sch,2.96,0,17.49,58.96,17.21,1.13,0,0,1.83,89.7,18.76,45.84,709,7.62,Yes,3.39
C E Cole Intermediate Sch,4.18,0.21,0.73,5.44,57.22,2.3,1.36,0.1,2.3,68.2,7.43,45.71,956,17.99,Yes,32.11
C E McCall MS,4.22,0.16,1.25,0.63,2.34,0.31,0,0.16,2.34,36.88,0.31,48.28,640,13.91,No,91.25
C G Johnson El Sch,0.96,0,0,0,0.32,1.28,1.6,0,0,64.86,0,47.92,313,21.09,Yes,98.72
CTC of Lackawanna County,0.91,0.3,0.76,6.98,15.02,0.91,0.3,0.15,0,49.01,0,41.12,659,34.14,No,75.87
Cairnbrook El Sch,0.55,0,0,0.55,0,0,0,0,0,100,0,56.28,183,21.86,Yes,98.91
Caley El Sch,6.43,0.27,42.09,6.97,4.29,0.8,0.27,0,1.88,19.57,7.51,47.99,373,11.26,No,39.95
California Area El Sch,4.39,0,0.63,5.33,0.63,0.94,0.31,0,0.94,50.16,0,47.34,319,17.24,Yes,89.03
California Area Intermediate MS,0,1.55,0,8.53,0,0.78,0.78,0,2.33,47.29,0,51.16,129,17.05,No,89.92
California Area MS,2.14,0.71,0,9.29,0,1.43,0,0,7.14,48.57,0,48.57,140,17.86,No,87.86
California Area SHS,1.14,1.14,0.76,5.68,0.76,0,0,0.38,1.89,46.21,0,48.11,264,13.64,No,90.15
Caln El Sch,8.37,0.49,1.23,32.51,24.14,3.2,0,0,2.71,67.49,9.11,44.83,406,22.17,Yes,33.25
Calypso El Sch,1.67,0,1.67,10.83,44.17,1.25,0,0,4.17,65,5,50.42,240,12.5,Yes,41.67
Cambria El Sch,1.74,0,1.09,0.87,0.65,1.52,2.17,0,3.04,39.35,0.22,49.57,460,18.04,Yes,95.65
Cambria Heights El Sch,2.01,0.18,0,0,0.36,2.37,0.36,0.36,0.36,44.89,0.18,46.35,548,15.15,Yes,97.08
Cambria Heights MS,0.6,0,0,0.3,0.91,0.6,0,0,2.42,45.32,0.3,52.57,331,16.01,No,98.19
Cambria Heights SHS,1.15,0,0,0.23,0.46,0,0,0,5.3,32.95,0,49.77,434,8.76,No,98.16
Cambridge Springs El Sch,4.97,0,0.22,0.22,3.46,1.73,0.43,0,2.59,57.02,0,50.97,463,18.79,Yes,91.14
Cambridge Springs JSHS,2.18,0.24,0,0.73,0.97,1.46,0.24,0,4.61,42.23,0,40.78,412,18.69,No,95.87
Cameron County JSHS,0.86,0,1.72,1.29,3.02,2.59,0,0,0,53.88,2.16,45.69,232,31.03,No,93.1
Camp Curtin Academy,2.12,0.28,2.97,63.84,26.69,6.21,0,0,0,94.77,13.84,47.32,708,27.12,Yes,4.1
Camp Hill MS,5.25,0,3.79,3.21,9.33,0,3.79,0.29,10.5,16.33,3.79,50.44,343,13.7,No,78.13
Camp Hill SHS,1.68,0,5.52,4.56,5.76,0.48,1.68,0,9.83,16.07,2.16,51.08,417,11.27,No,82.49
Canadochly El Sch,3.08,0,0,1.54,2.06,2.57,2.31,0,1.29,48.59,0,46.79,389,8.23,Yes,93.32
Candlebrook El Sch,8.31,0,16.29,7.99,8.95,0,0,0,0.96,30.35,5.75,50.8,313,12.78,No,58.47
Canon-McMillan SHS,2.95,0,1.38,3.85,1.68,0.48,0.06,0.24,5.05,23.47,0.3,47.47,1662,14.02,No,89.89
Canonsburg MS,5.22,0,1.82,3.16,2.79,0.61,0,0,4.37,25.64,0.36,50.3,823,16.04,No,87
Canton Area El Sch,2,0.44,0.22,1.11,0.89,1.77,0,0,2.22,52.99,0.22,49.89,451,18.63,Yes,95.34
Canton JSHS,0.92,0,0.23,0.23,0.69,3,0,0,5.3,47,0,46.31,434,23.04,No,97.93
Capital Area School for the Arts Charter School,2.15,0,1.08,18.82,7.53,1.08,0,0,1.08,15.59,0,71.51,186,12.9,No,70.43
Carbon Career & Technical Institute,1.27,0.25,0.25,1.78,4.33,3.82,0,0,0,39.69,0,40.97,393,24.94,No,92.11
Carbondale Area JSHS,2.49,0.73,0.59,3.95,10.1,0.88,0,0.15,0.59,59.59,0.44,46.41,683,25.48,No,81.99
Carbondale El Sch,4.48,0.25,0.25,3.73,11.32,1.99,0,0.12,0.5,59.95,0.37,48.51,804,20.65,Yes,79.85
Career Institute of Technology,0.15,0,1.06,10.42,11.63,1.66,0,0.3,0,49.4,0,34.59,662,38.07,No,76.44
Carl G Renn El Sch,1.63,0,0.81,0,1.63,0,1.22,0,2.03,50,0.41,49.19,246,9.76,Yes,95.93
Carlisle Area HS,7.27,0.2,1.7,7.6,7.73,1.64,9.57,0,4.26,27.85,2.88,49.34,1526,13.7,No,75.49
Carlynton JSHS,5.3,0,2.56,14.87,2.56,1.37,0,0.34,6.5,48.38,3.93,47.86,585,14.53,No,74.36
Carmichaels Area El Ctr,0.19,0.19,0,0.39,0.77,1.16,0,0.58,0.19,53.47,0,53.67,518,17.37,Yes,97.88
Carmichaels Area HS,0,0.6,0.9,0.6,1.81,1.2,0,0,2.11,47.89,0,48.49,332,15.36,No,96.08
Carmichaels Area MS,0,0,0.86,1.29,0.86,0,0,0.43,1.29,50.21,0,51.93,233,21.89,No,96.57
Carnegie El Sch,11.65,0,8.5,10.92,5.1,1.21,0,0.24,0.73,54.85,14.81,49.51,412,19.42,Yes,63.59
Carnell Laura H Sch,4.8,0.11,4.25,59.32,25.41,1.31,0,0.22,0,74.92,19.19,48.75,917,9.81,Yes,5.89
Carroll El Sch,4.42,0,0.52,0.52,1.04,0.52,2.08,0.26,0.78,42.34,0.52,43.38,385,14.03,Yes,93.25
Carson MS,2.1,0.14,12.31,2.24,0.7,0.14,0,0,10.63,8.81,2.38,47.13,715,10.91,No,82.52
Carter and MacRae El Sch,5.6,0.25,3.82,21.37,64.12,14.25,0,0,0,97.46,24.43,41.73,393,25.7,Yes,4.83
Carver HS,5.58,0.11,10.62,68.24,9.33,0.11,0,0,4.94,43.99,1.29,47.53,932,5.58,Yes,6.12
Case Avenue El Sch,12.92,0,0.39,18.4,1.17,1.96,1.17,0,4.11,65.17,0.59,47.55,511,21.92,Yes,67.12
Catasauqua MS,7.49,0.2,0.61,6.28,32.19,1.42,0.81,0,3.24,64.78,2.23,47.98,494,19.43,No,53.24
Catasauqua SHS,3.48,0.43,1.52,6.74,29.78,1.3,0,0,3.04,55.87,4.13,47.61,460,21.74,No,58.04
Catharine Joseph Sch,7.24,0,7.85,76.46,7.04,1.01,0,0,0,80.48,13.48,49.3,497,14.08,Yes,1.41
Cayuga School,5.9,0,0.44,25.11,66.16,4.15,0,0,0,86.9,19.65,44.76,458,15.28,Yes,2.4
Cecelia Snyder MS,1.81,0,12.67,8.6,18.55,2.26,0,0,0.45,47.06,3.85,48.64,442,24.43,Yes,58.37
Cecil Intrmd Sch,3.62,0,1.93,3.86,1.69,0.72,0,0,3.62,24.64,0.24,50,414,16.43,Yes,88.89
Cedar Cliff HS,4.87,0.15,2.7,5.56,12.83,1.24,1.08,0.23,4.17,35.78,3.63,46.83,1294,21.17,No,73.65
Cedar Crest HS,2.55,0,2.93,4.46,12.49,1.72,0,0.38,3.57,34.23,2.17,49.71,1569,12.62,No,77.18
Cedar Crest MS,2.89,0,1.84,3.77,13.5,1.84,0,0.09,5.52,39.35,2.45,47.5,1141,16.3,No,77.91
Cedarbrook MS,1.48,0,5.19,53.78,6.37,1.33,0,0.3,10.22,34.37,1.33,50.96,675,20.74,No,32.89
Center El Sch,5.89,0,1.96,7.86,1.77,1.57,1.38,0,3.14,25.54,2.16,46.37,509,15.32,Yes,82.51
Center Grange Primary School,2.92,0,0.78,7.98,1.56,1.36,0,0.19,0.39,28.99,0.39,48.64,514,15.76,Yes,86.58
Center Twp Sch,3.66,0,0.42,1.97,1.97,2.11,0,0,1.41,35.86,0.7,50.49,711,16.6,Yes,91.98
Center for Student Lrng CS Pennsbury,4.14,0,0,12.41,11.03,4.83,1.38,0,0,77.93,0,49.66,145,33.79,Yes,72.41
Centerville El Sch,3.59,0.4,6.39,4.99,7.78,1.2,0,0,3.59,23.15,5.39,48.9,501,16.17,No,76.85
Centerville MS,2.17,0.5,4.67,7.68,14.52,1,0,0,10.85,33.39,1.84,48.25,599,17.36,No,70.45
Central Bucks HS-East,1.35,0.06,5.98,1.48,4.5,0.19,0,0.06,12.87,9.14,0,48.58,1554,12.36,No,86.55
Central Bucks HS-South,1.56,0.06,9.36,2.49,5.61,0.12,0,0.06,11.21,10.58,0.12,48.09,1730,15.14,No,80.87
Central Bucks HS-West,1.5,0.14,5.87,1.36,6.89,0.27,0,0.07,9.48,14.39,2.25,49.11,1466,15.69,No,84.17
Central Cambria HS,0.74,0,0.74,0.74,0,1.11,2.04,0,6.12,31.35,0.19,47.68,539,13.73,No,97.77
Central Cambria MS,1.54,0,0,0.77,0,0.26,3.85,0,6.15,34.87,0,51.28,390,12.82,No,97.69
Central Columbia El Sch,3.29,0.14,2.14,1,1.86,0.29,0.29,0.29,0.43,34.57,0.57,51.71,700,13.86,Yes,91.29
Central Columbia MS,2.94,0.49,2.78,1.8,3.76,0.49,0.65,0,4.08,32.52,0.98,46.9,612,14.71,No,88.24
Central Columbia SHS,1.23,0.7,2.64,1.06,1.23,0.53,1.94,0.18,7.22,23.42,0.35,48.24,568,11.62,No,92.96
Central Dauphin East MS,10.82,0,10.31,31.82,20.75,3.02,0.88,0,1.76,68.81,11.07,49.69,795,17.86,No,26.29
Central Dauphin East SHS,8.69,0.2,12.87,33.84,19.24,3.19,0.13,0,2.19,63.3,14.33,46.85,1507,17.19,No,25.15
Central Dauphin MS,6.57,0.35,3.81,6.81,7.27,1.04,1.85,0,5.54,25.03,1.27,47.17,867,14.53,No,75.2
Central Dauphin SHS,5.13,0.06,5.81,12.18,6.71,1.24,0.28,0,6.93,25.59,2.37,49.61,1774,12.06,No,70.12
Central El Sch,4.64,0,0.4,17.24,74.4,9.15,0,0,0,74.4,20.03,46.68,754,13,Yes,3.32
Central HS,6.55,0.29,38.59,20.82,7.26,0.04,0,0.04,15.94,39.84,0.63,54.69,2397,3.25,Yes,26.45
Central Manor El Sch,3.24,0,1.62,6.96,19.26,2.27,0.65,0.32,1.29,42.72,2.27,49.68,618,12.62,Yes,68.61
Central Montco Technical High School,3.06,0.14,1.67,30.6,26.84,2.92,0,0.14,1.95,43.53,0.97,47.01,719,32.41,No,37.55
Central Mountain HS,2.01,0,0.73,1.64,1.92,0.64,0,0,0,43.01,0.55,53.06,1095,20.18,No,93.7
Central Mountain MS,2.68,0.12,0.12,0.97,2.44,0.61,0,0,0.37,50.18,0.73,45.68,821,23.14,No,93.67
Central PA Digital Lrng Foundation CS,5.76,0.72,0,3.6,0,4.32,0,0,0,74.1,0,55.4,139,26.62,Yes,89.93
Central PA Institute of Science & Technology,1.88,0,0.24,1.18,2.82,2.12,0,0,0,48.71,0.24,44.71,425,30.82,No,93.88
Central Valley HS,2.65,0,0.15,6.62,1.18,0.74,0,0.29,2.35,29.41,0.15,51.32,680,14.85,No,89.12
Central Valley MS,2.47,0,0.71,6.88,1.41,0.53,0,0.18,2.12,29.1,0,46.21,567,13.23,No,88.36
Central Westmoreland CTC,2.03,0.87,0.29,2.13,0.97,1.65,0,0.39,0,48.31,0,35.62,1033,34.75,No,93.32
Central York HS,7.21,0.22,3.66,8.98,9.9,1.08,0.05,0.05,4.09,29.64,1.18,49.06,1859,10.17,No,69.98
Central York MS,9.87,0.11,4.15,9.75,9.53,2.02,0,0,5.04,35.2,2.02,49.33,892,14.35,No,66.59
Centre Hall-Potter El Sch,1.26,0,0,0.42,0.84,0,0,0,1.26,42.44,0,47.48,238,13.45,No,97.48
Centre Learning Community CS,3.41,0,2.27,2.27,4.55,0,0,1.14,0,32.95,1.14,43.18,88,27.27,No,86.36
Cetronia Sch,4.06,0,19.97,3.38,15.57,0.17,1.02,0,3.89,24.7,5.75,51.1,591,9.64,Yes,57.02
Chadds Ford El Sch,3.44,0,25.79,2.01,3.44,0,0,0,4.3,6.3,2.58,42.98,349,15.19,No,65.33
Chambers Hill El Sch,10.64,0,8.51,22.13,21.28,2.98,0.43,0.43,2.13,61.28,9.79,43.83,235,20.43,Yes,37.02
Chambersburg Area Career Magnet Sch,3.39,0.44,2.06,3.53,9.87,0.44,1.03,0.15,1.77,37.7,3.09,48.16,679,11.49,No,80.56
Chambersburg Area MS - North,7.14,0.18,1.88,8.13,16.96,0.98,0.89,0.09,2.23,51.96,5.54,47.95,1120,13.57,No,65.63
Chambersburg Area MS - South,6.64,0.27,1,8,25.82,2.18,1.18,0.09,2,58.18,7.18,48.64,1100,15.36,No,58.18
Chambersburg Area SHS,4.25,0.1,1.34,10.21,22.85,1.43,0.67,0,2.1,46.56,10.93,49.52,2096,13.5,No,61.26
Charleroi Area El Ctr,15.84,0.15,0.29,4.99,2.93,3.08,0.29,0,1.32,62.9,0,47.36,682,17.3,Yes,75.81
Charleroi Area HS,4.08,0.68,0.23,6.58,2.95,2.49,0,0,4.99,52.15,0.68,46.26,441,17.91,No,85.49
Charleroi Area MS,10.03,0.27,0.81,4.88,4.61,1.36,0,0,4.34,57.18,1.9,50.68,369,17.89,No,79.4
Charles A Huston MS,3.42,0,0.68,2.51,1.14,2.05,0.46,0,6.38,39.18,0,49.43,439,18.91,No,92.26
Charles F Patton MS,2.69,0.1,15.81,0.52,4.65,0.21,0,0.21,9.5,4.75,0.83,50.72,968,16.22,No,76.03
Charles H Boehm MS,5.35,0,6.21,3.32,5.49,0.58,0.14,0.14,9.39,25.72,1.73,45.95,692,21.82,No,79.48
Charles Kelly El Sch,2.35,0.29,22.58,62.17,8.21,0.88,0,0.59,1.47,84.46,13.78,51.03,341,9.68,Yes,3.81
Charles Sumner #18,7,0,2.67,10.67,24.67,3,0.67,0,0.67,77.67,5.33,55,300,17.67,Yes,55
Charles W Longer El Sch,3.41,0.2,0.8,2.41,2.41,2.21,0,0,2.21,50.8,0.4,47.79,498,14.06,Yes,90.76
Charlestown El Sch,6.28,0,15.85,2.73,3.83,0,0,0,6.28,8.74,2.19,51.91,366,10.93,No,71.31
Charlotte Lappla El Sch,2.21,0,1.33,0,0.44,0,2.21,0,0,45.58,0,43.36,226,12.83,Yes,96.02
Charter High School for Architecture and Design,2.61,0.16,0.98,87.79,6.84,0.33,0,0,0.33,100,0.33,55.37,614,20.36,Yes,1.63
Chartiers Valley HS,5.29,0,3.05,3.87,1.93,0.51,0.92,0,2.34,31.23,1.22,47.3,983,9.97,No,85.86
Chartiers Valley Intrmd School,5.77,0,9.2,2.34,1.51,0.27,1.24,0,1.92,32.14,5.49,47.8,728,10.71,Yes,81.18
Chartiers Valley MS,5.17,0.14,4.9,3.22,1.26,0.98,1.12,0,3.5,33.71,2.1,46.99,715,12.73,No,85.31
Chartiers Valley Primary Sch,4.18,0.24,20.88,2.51,2.15,0.24,1.91,0.12,0.6,26.97,8.59,48.81,838,8.11,Yes,69.93
Chartiers-Houston JSHS,3.1,0,0.78,3.1,4.65,0.58,0,0,0,38.95,1.16,48.06,516,15.31,No,88.37
Chatham Park El Sch,2.48,0,5.13,5.79,2.15,0,0,0,4.64,8.28,0.66,48.84,604,9.93,No,84.44
Cheltenham El Sch,7.33,0,8.44,51.78,12.89,0.44,0.44,0,1.78,38.44,8.22,54,450,11.56,No,19.56
Cheltenham HS,0.78,0.08,5.76,56.19,5.91,1.09,0.16,0,9.88,33.93,1.4,51.13,1285,18.68,Yes,31.28
Chester CS for the Arts,1.41,0,0,96.08,1.88,0.16,0,0,0,61.29,0,53.61,638,15.52,Yes,0.63
Chester Co Family Academy CS,2.15,0,0,30.11,62.37,6.45,1.08,0,0,94.62,44.09,47.31,93,11.83,No,5.38
Chester Co Technical College HS-Brandywine,1.97,0,2.07,17.6,15.73,2.28,3.52,0,0,42.24,3.73,51.24,966,38.61,No,62.63
Chester Co Technical College HS-Pennocks,1.15,0.11,1.15,3.56,38.53,2.41,1.49,0,0,50.69,7.34,51.95,872,30.05,No,55.5
Chester Co Technical College HS-Pickering,1,0,3.98,8.21,9.7,2.74,2.74,0,0.25,31.84,1.99,52.49,402,55.72,No,77.11
Chester Community CS,2.72,0.07,0.09,84.56,11.39,5.83,0,0,0,94.77,5.16,51.53,4339,20.65,Yes,1.18
Chester HS,4.53,0,0,83.2,10.66,0.4,0,0.1,0.2,89.13,5.43,45.77,994,34.31,Yes,1.51
Chester Street El Sch,4.81,0,2.88,3.37,7.21,0,0,0,22.6,49.04,1.44,39.42,208,22.12,No,81.73
Chester Upland Sch of Arts,0.47,0,0,95.73,2.61,0.47,0,0,0,80.09,1.18,48.1,422,13.27,Yes,1.18
Chestnut Hill El Sch,7.73,0,2.93,3.47,4,0.27,0.8,0,1.33,46.67,2.67,50.4,375,10.67,Yes,81.87
Chestnut Ridge Central El Sch,1.03,0,0,0.69,1.03,3.1,0.69,0,1.38,53.79,0.34,51.72,290,12.41,Yes,97.24
Chestnut Ridge MS,1.53,0.38,0.19,0.76,2.48,2.1,0.19,0,2.86,52.67,0.38,48.28,524,16.41,No,94.66
Chestnut Ridge SHS,1.1,0.37,0.18,1.46,2.01,1.65,0,0,3.66,44.24,0.18,47.35,547,15.72,No,94.88
Chestnutwold El Sch,7.91,0,3.8,3.48,1.42,0,0,0,5.22,8.86,0.79,48.58,632,13.29,Yes,83.39
Cheston El Sch,6.84,0.19,1.9,26.05,39.35,3.23,0,0.38,0.57,67.87,8.75,49.43,526,17.68,Yes,25.29
Chichester MS,8.54,0,2.45,24.44,7.75,2.06,0,0,1.08,70.17,1.37,46.52,1019,25.12,No,56.82
Chichester SHS,4.51,0.1,2.31,26.1,7.86,1.36,0,0,1.68,63.42,1.47,47.48,954,21.91,No,59.12
Chicora El Sch,1.09,0,0,0.66,0.44,0.44,0.22,0,1.53,47.7,0,50.77,457,12.47,Yes,97.81
Chief Shikellamy Sch,11.04,0,0.3,4.48,17.61,3.58,0,0,0.6,82.39,3.88,50.15,335,24.78,Yes,66.57
Childs George W Sch,8.29,0,25.05,42.52,18.56,1.44,0,0.18,0,81.08,21.98,50.81,555,21.26,Yes,5.41
Chipperfield El Sch,2.5,0.12,3.93,22.02,25,1.55,0,0.24,0.95,49.52,3.93,43.1,840,15.83,Yes,46.19
Choconut Valley El Sch,0,0,0.36,0.36,3.21,0,0,0,1.07,43.57,0.71,49.29,280,19.29,Yes,96.07
Christopher Columbus CS,6.67,0,9.23,15.91,13.24,0.22,0,0,0,44.49,6.67,47.83,899,8.9,Yes,54.95
Churchville El Sch,0.49,0,2.61,0.65,2.29,0,0,0.16,3.27,10.46,1.14,48.53,612,13.56,Yes,93.79
Circle of Seasons Charter School,9.78,0,2.17,2.72,5.16,0.27,0,0,0,10.6,0.82,51.09,368,21.74,Yes,80.16
