SchoolName,AcademicYearId,DataElement,DisplayValue
Haverford MS,2018,Federal - Non-Personnel,40.43
Haverford SHS,2018,Federal - Non-Personnel,44.11
Lynnewood El Sch,2018,Federal - Non-Personnel,37.77
Manoa El Sch,2018,Federal - Non-Personnel,37.23
Glenolden Sch,2018,Federal - Non-Personnel,14.6
Interboro SHS,2018,Federal - Non-Personnel,14.6
Kindergarten Academy,2018,Federal - Non-Personnel,14.6
Norwood Sch,2018,Federal - Non-Personnel,14.6
Prospect Park Sch,2018,Federal - Non-Personnel,14.6
Tinicum Sch,2018,Federal - Non-Personnel,14.6
Culbertson El Sch,2018,Federal - Non-Personnel,27.97
Loomis El Sch,2018,Federal - Non-Personnel,211.27
Marple Newtown SHS,2018,Federal - Non-Personnel,32.91
Paxon Hollow MS,2018,Federal - Non-Personnel,35.09
Russell El Sch,2018,Federal - Non-Personnel,171.32
Worrall El Sch,2018,Federal - Non-Personnel,28.49
Aston El Sch,2018,Federal - Non-Personnel,88.56
Coebourn El Sch,2018,Federal - Non-Personnel,88.51
Northley MS,2018,Federal - Non-Personnel,88.55
Parkside El Sch,2018,Federal - Non-Personnel,88.4
Pennell El Sch,2018,Federal - Non-Personnel,88.56
Sun Valley HS,2018,Federal - Non-Personnel,88.27
Ithan El Sch,2018,Federal - Non-Personnel,98.6
Radnor El Sch,2018,Federal - Non-Personnel,99.95
Radnor MS,2018,Federal - Non-Personnel,302.39
Radnor SHS,2018,Federal - Non-Personnel,55.79
Wayne El Sch,2018,Federal - Non-Personnel,100.38
Amosland El Sch,2018,Federal - Non-Personnel,299.27
Eddystone El Sch,2018,Federal - Non-Personnel,298.89
Edgewood El Sch,2018,Federal - Non-Personnel,298.53
Grace Park El Sch,2018,Federal - Non-Personnel,298.76
Lakeview El Sch,2018,Federal - Non-Personnel,298.4
Leedom El Sch,2018,Federal - Non-Personnel,298.43
Ridley HS,2018,Federal - Non-Personnel,300.91
Ridley MS,2018,Federal - Non-Personnel,298.93
Woodlyn El Sch,2018,Federal - Non-Personnel,298.87
Glenwood El Sch,2018,Federal - Non-Personnel,24.07
Indian Lane El Sch,2018,Federal - Non-Personnel,24.3
Media El Sch,2018,Federal - Non-Personnel,24.3
Penncrest HS,2018,Federal - Non-Personnel,30.08
Rose Tree El Sch,2018,Federal - Non-Personnel,24.4
Springton Lake MS,2018,Federal - Non-Personnel,27.15
Academy Park HS,2018,Federal - Non-Personnel,27.32
Darby Twp Sch,2018,Federal - Non-Personnel,21.45
Delcroft Sch,2018,Federal - Non-Personnel,19.98
Harris Sch,2018,Federal - Non-Personnel,16.55
Sharon Hill Sch,2018,Federal - Non-Personnel,8.82
Southeast Delco Kindergarten Center,2018,Federal - Non-Personnel,16.93
Richardson MS,2018,Federal - Non-Personnel,143.5
Sabold El Sch,2018,Federal - Non-Personnel,55.71
Scenic Hills El Sch,2018,Federal - Non-Personnel,142.11
Springfield HS,2018,Federal - Non-Personnel,147.05
Aronimink El Sch,2018,Federal - Non-Personnel,0
Beverly Hills MS,2018,Federal - Non-Personnel,273.82
Bywood El Sch,2018,Federal - Non-Personnel,106.5
Charles Kelly El Sch,2018,Federal - Non-Personnel,319.48
Drexel Hill MS,2018,Federal - Non-Personnel,0
Garrettford El Sch,2018,Federal - Non-Personnel,0
Highland Park El Sch,2018,Federal - Non-Personnel,110.01
Hillcrest El Sch,2018,Federal - Non-Personnel,0
Primos El Sch,2018,Federal - Non-Personnel,0
Stonehurst Hills El Sch,2018,Federal - Non-Personnel,188.96
Upper Darby Kdg Ctr,2018,Federal - Non-Personnel,107.17
Upper Darby SHS,2018,Federal - Non-Personnel,0
Walter M Senkow El Sch,2018,Federal - Non-Personnel,106.83
Westbrook Park El Sch,2018,Federal - Non-Personnel,108.85
Nether Providence El Sch,2018,Federal - Non-Personnel,23.83
Strath Haven HS,2018,Federal - Non-Personnel,5.66
Strath Haven MS,2018,Federal - Non-Personnel,9.71
Swarthmore-Rutledge Sch,2018,Federal - Non-Personnel,19.87
Wallingford El Sch,2018,Federal - Non-Personnel,26.99
Aldan El Sch,2018,Federal - Non-Personnel,185.36
Ardmore Avenue Sch,2018,Federal - Non-Personnel,185.36
Bell Avenue School,2018,Federal - Non-Personnel,185.36
Colwyn El Sch,2018,Federal - Non-Personnel,185.36
East Lansdowne El Sch,2018,Federal - Non-Personnel,185.36
Park Lane El Sch,2018,Federal - Non-Personnel,185.36
Penn Wood MS,2018,Federal - Non-Personnel,183.24
W B Evans Magnet Sch,2018,Federal - Non-Personnel,185.36
Walnut Street El Sch,2018,Federal - Non-Personnel,185.56
Academy at Palumbo,2018,Federal - Non-Personnel,200.11
Adaire Alexander Sch,2018,Federal - Non-Personnel,199.15
Allen Dr Ethel Sch,2018,Federal - Non-Personnel,222.06
Allen Ethan Sch,2018,Federal - Non-Personnel,194.23
AMY at Martin,2018,Federal - Non-Personnel,489.13
AMY NW,2018,Federal - Non-Personnel,191.72
Anderson Add B Sch,2018,Federal - Non-Personnel,217.42
Arthur Chester A Sch,2018,Federal - Non-Personnel,205.95
Arts Academy at Benjamin Rush,2018,Federal - Non-Personnel,196.81
Bache-Martin Sch,2018,Federal - Non-Personnel,248.36
Baldi C C A MS,2018,Federal - Non-Personnel,191.54
Barry Comm John Sch,2018,Federal - Non-Personnel,315.89
Barton Clara Sch,2018,Federal - Non-Personnel,220.79
Bartram John - Main,2018,Federal - Non-Personnel,237.13
Bethune Mary McLeod Sch,2018,Federal - Non-Personnel,202.74
Blaine James G Sch,2018,Federal - Non-Personnel,304.01
Blankenburg Rudolph Sch,2018,Federal - Non-Personnel,288.54
Bodine William W HS,2018,Federal - Non-Personnel,219.19
Bregy F Amedee Sch,2018,Federal - Non-Personnel,260.55
Bridesburg Sch,2018,Federal - Non-Personnel,210.72
Brown Henry A Sch,2018,Federal - Non-Personnel,291.9
Brown Joseph H Sch,2018,Federal - Non-Personnel,231.98
Bryant William C Sch,2018,Federal - Non-Personnel,304.21
Carnell Laura H Sch,2018,Federal - Non-Personnel,216.2
Carver HS,2018,Federal - Non-Personnel,191.28
Lewis C Cassidy Academics Plus Sch,2018,Federal - Non-Personnel,192.18
Catharine Joseph Sch,2018,Federal - Non-Personnel,300.36
Cayuga School,2018,Federal - Non-Personnel,279.3
Central HS,2018,Federal - Non-Personnel,191.43
Childs George W Sch,2018,Federal - Non-Personnel,263.52
Clemente Roberto MS,2018,Federal - Non-Personnel,286.38
Comegys Benjamin B Sch,2018,Federal - Non-Personnel,196.36
Comly Watson Sch,2018,Federal - Non-Personnel,248.15
Constitution HS,2018,Federal - Non-Personnel,236.39
Conwell Russell MS,2018,Federal - Non-Personnel,191.11
Cooke Jay MS,2018,Federal - Non-Personnel,214.84
Cook-Wissahickon Sch,2018,Federal - Non-Personnel,210.46
Cramp William Sch,2018,Federal - Non-Personnel,301.14
Creative and Performing Arts,2018,Federal - Non-Personnel,196.69
Crossan Kennedy C Sch,2018,Federal - Non-Personnel,204.57
Day Anna B Sch,2018,Federal - Non-Personnel,212.87
DeBurgos Bilingual Magnet MS,2018,Federal - Non-Personnel,218.32
Decatur Stephen Sch,2018,Federal - Non-Personnel,228.24
Dick William Sch,2018,Federal - Non-Personnel,236.56
Disston Hamilton Sch,2018,Federal - Non-Personnel,203.24
Dobbins AVT HS,2018,Federal - Non-Personnel,326.96
Dobson James Sch,2018,Federal - Non-Personnel,196.22
Duckrey Tanner Sch,2018,Federal - Non-Personnel,348.14
Dunbar Paul L Sch,2018,Federal - Non-Personnel,353.75
Edison HS/Fareira Skills,2018,Federal - Non-Personnel,276.72
Franklin S Edmonds Sch,2018,Federal - Non-Personnel,194.89
Elkin Lewis Sch,2018,Federal - Non-Personnel,194.42
Ellwood Sch,2018,Federal - Non-Personnel,281.43
Emlen Eleanor C Sch,2018,Federal - Non-Personnel,249.12
Farrell Louis H Sch,2018,Federal - Non-Personnel,197.92
Fell D Newlin Sch,2018,Federal - Non-Personnel,249.07
Fels Samuel HS,2018,Federal - Non-Personnel,192.09
Feltonville Intermediate School,2018,Federal - Non-Personnel,242.52
Feltonville Sch of Arts & Sciences,2018,Federal - Non-Personnel,217.49
Finletter Thomas K Sch,2018,Federal - Non-Personnel,196.02
Fitler Academics Plus,2018,Federal - Non-Personnel,242.04
Fitzpatrick Aloysius L Sch,2018,Federal - Non-Personnel,228.28
Forrest Edwin Sch,2018,Federal - Non-Personnel,193.48
Fox Chase Sch,2018,Federal - Non-Personnel,212.86
Frank Anne Sch,2018,Federal - Non-Personnel,192.36
Frankford HS,2018,Federal - Non-Personnel,390.37
Franklin Benjamin HS,2018,Federal - Non-Personnel,377.53
Franklin Benjamin Sch,2018,Federal - Non-Personnel,256.16
Franklin LC,2018,Federal - Non-Personnel,211.56
Furness Horace HS,2018,Federal - Non-Personnel,221.3
Juniata Park Academy,2018,Federal - Non-Personnel,212.18
Gamp,2018,Federal - Non-Personnel,210.12
Gideon Edward Sch,2018,Federal - Non-Personnel,298.49
Girard Stephen Sch,2018,Federal - Non-Personnel,319.93
Girls HS,2018,Federal - Non-Personnel,191.49
Samuel Gompers Sch,2018,Federal - Non-Personnel,374.11
Greenberg Joseph Sch,2018,Federal - Non-Personnel,236.94
Greenfield Albert M Sch,2018,Federal - Non-Personnel,192.74
Hackett Horatio B Sch,2018,Federal - Non-Personnel,340.13
Hamilton Andrew Sch,2018,Federal - Non-Personnel,266.82
John Hancock Demonstration Sch,2018,Federal - Non-Personnel,33.8
Harding Warren G MS,2018,Federal - Non-Personnel,315.88
Harrington Avery D Sch,2018,Federal - Non-Personnel,192.94
Hartranft John F Sch,2018,Federal - Non-Personnel,214.6
Henry Charles W Sch,2018,Federal - Non-Personnel,196.54
Heston Edward Sch,2018,Federal - Non-Personnel,330.07
Hill Freedman World Academy,2018,Federal - Non-Personnel,191.56
Holme Thomas Sch,2018,Federal - Non-Personnel,271.81
Hopkinson Francis Sch,2018,Federal - Non-Personnel,198.22
Houston Henry E Sch,2018,Federal - Non-Personnel,222.25
Howe Julia Ward Sch,2018,Federal - Non-Personnel,291.08
Hunter William H Sch,2018,Federal - Non-Personnel,258.46
Jackson Andrew Sch,2018,Federal - Non-Personnel,217.07
Jenks Abram Sch,2018,Federal - Non-Personnel,237.52
John Story Jenks Academy for the Arts and Sciences,2018,Federal - Non-Personnel,204.8
Kearny Gen Philip Sch,2018,Federal - Non-Personnel,197.62
Kelley William D Sch,2018,Federal - Non-Personnel,319.8
Kelly John B Sch,2018,Federal - Non-Personnel,193.08
Kensington Creative & Performing Arts HS,2018,Federal - Non-Personnel,226.63
Kensington Health Sciences,2018,Federal - Non-Personnel,236.99
Key Francis Scott Sch,2018,Federal - Non-Personnel,243.53
King Martin Luther HS,2018,Federal - Non-Personnel,316.63
Kirkbride Eliza B Sch,2018,Federal - Non-Personnel,238.96
Lamberton Robert E Sch,2018,Federal - Non-Personnel,191.17
Lankenau HS,2018,Federal - Non-Personnel,269.07
Lawton Henry W Sch,2018,Federal - Non-Personnel,246.24
Lea Henry C Sch,2018,Federal - Non-Personnel,203.73
Lincoln HS,2018,Federal - Non-Personnel,218.39
Lingelbach Anna L Sch,2018,Federal - Non-Personnel,219.91
Locke Alain Sch,2018,Federal - Non-Personnel,266.61
Loesche William H Sch,2018,Federal - Non-Personnel,228.22
Logan James Sch,2018,Federal - Non-Personnel,271.15
Longstreth William C Sch,2018,Federal - Non-Personnel,237.77
Lowell James R Sch,2018,Federal - Non-Personnel,219.9
Ludlow James R Sch,2018,Federal - Non-Personnel,252.81
Marshall John Sch,2018,Federal - Non-Personnel,338.44
Marshall Thurgood,2018,Federal - Non-Personnel,347.31
Mastbaum Jules E AVTS,2018,Federal - Non-Personnel,311.56
Masterman Julia R Sec Sch,2018,Federal - Non-Personnel,191.72
Mayfair Sch,2018,Federal - Non-Personnel,191.7
McCall Gen George A Sch,2018,Federal - Non-Personnel,199.3
McCloskey John F Sch,2018,Federal - Non-Personnel,201.31
McClure Alexander K Sch,2018,Federal - Non-Personnel,406.59
McDaniel Delaplaine Sch,2018,Federal - Non-Personnel,228.86
McKinley William Sch,2018,Federal - Non-Personnel,555.19
McMichael Morton Sch,2018,Federal - Non-Personnel,247.01
Meade Gen George C Sch,2018,Federal - Non-Personnel,240.21
Meehan Austin MS,2018,Federal - Non-Personnel,204.56
Meredith William M Sch,2018,Federal - Non-Personnel,191.69
Middle Years Alternative,2018,Federal - Non-Personnel,191.88
Mifflin Thomas Sch,2018,Federal - Non-Personnel,222.73
Mitchell El Sch,2018,Federal - Non-Personnel,304.43
Moffet John Sch,2018,Federal - Non-Personnel,195.08
Moore J Hampton Sch,2018,Federal - Non-Personnel,261.36
Morris Robert Sch,2018,Federal - Non-Personnel,191.82
Morrison Andrew J Sch,2018,Federal - Non-Personnel,252.74
Morton Thomas G Sch,2018,Federal - Non-Personnel,208.82
Motivation HS,2018,Federal - Non-Personnel,191.09
Munoz-Marin Luis,2018,Federal - Non-Personnel,230.58
Nebinger George W Sch,2018,Federal - Non-Personnel,220.81
Northeast HS,2018,Federal - Non-Personnel,205.12
Olney El Sch,2018,Federal - Non-Personnel,341.39
Overbrook Edu Ctr,2018,Federal - Non-Personnel,192.57
Overbrook Elementary School,2018,Federal - Non-Personnel,261.93
Overbrook HS,2018,Federal - Non-Personnel,199.87
Parkway Northwest,2018,Federal - Non-Personnel,219.33
Parkway West,2018,Federal - Non-Personnel,228.49
Parkway Center City Middle College,2018,Federal - Non-Personnel,196.42
Patterson John M Sch,2018,Federal - Non-Personnel,213.64
Paul Robeson HS for Human Services,2018,Federal - Non-Personnel,198.19
Peirce Thomas M Sch,2018,Federal - Non-Personnel,241.22
Penn Alexander Sch,2018,Federal - Non-Personnel,192.18
Pennell Joseph Sch,2018,Federal - Non-Personnel,208.9
Samuel Pennypacker Sch,2018,Federal - Non-Personnel,238.69
Penrose Sch,2018,Federal - Non-Personnel,191.58
Philadelphia Military Acad at Elverson,2018,Federal - Non-Personnel,191.7
Pollock Robert B Sch,2018,Federal - Non-Personnel,267.49
Potter-Thomas Sch,2018,Federal - Non-Personnel,206.78
Powel Samuel Sch,2018,Federal - Non-Personnel,262.2
Prince Hall,2018,Federal - Non-Personnel,273.14
Randolph A. Philip AVT HS,2018,Federal - Non-Personnel,477.95
Rhawnhurst Sch,2018,Federal - Non-Personnel,191.5
Rhoads James Sch,2018,Federal - Non-Personnel,240.94
Richmond Sch,2018,Federal - Non-Personnel,281.83
Rowen William Sch,2018,Federal - Non-Personnel,214.58
Roxborough HS,2018,Federal - Non-Personnel,222.32
Saul W B Agricultural School,2018,Federal - Non-Personnel,210.03
Sayre William L MS,2018,Federal - Non-Personnel,298.8
School of the Future,2018,Federal - Non-Personnel,196.02
Science Leadership Academy,2018,Federal - Non-Personnel,208.56
Sharswood George Sch,2018,Federal - Non-Personnel,256.62
Shawmont Sch,2018,Federal - Non-Personnel,212.3
Sheppard Isaac Sch,2018,Federal - Non-Personnel,240.5
Sheridan Sch,2018,Federal - Non-Personnel,211.22
Solis-Cohen Solomon Sch,2018,Federal - Non-Personnel,192.11
South Philadelphia HS,2018,Federal - Non-Personnel,237.15
Southwark Sch,2018,Federal - Non-Personnel,438.19
Spring Garden Sch,2018,Federal - Non-Personnel,277.49
Spruance Gilbert Sch,2018,Federal - Non-Personnel,244.88
Stanton Edwin M Sch,2018,Federal - Non-Personnel,191.7
Stearne Allen M Sch,2018,Federal - Non-Personnel,250.41
Steel Edward Sch,2018,Federal - Non-Personnel,341.76
Strawberry Mansion HS,2018,Federal - Non-Personnel,196.93
Sullivan James J Sch,2018,Federal - Non-Personnel,221.53
Swenson Arts & Technology HS,2018,Federal - Non-Personnel,243.65
Taggart John H Sch,2018,Federal - Non-Personnel,397.26
Taylor Bayard Sch,2018,Federal - Non-Personnel,351.83
Wagner Gen Louis MS,2018,Federal - Non-Personnel,191.93
Waring Laura W Sch,2018,Federal - Non-Personnel,245.55
Washington George HS,2018,Federal - Non-Personnel,218.78
Washington Grover Jr Sch,2018,Federal - Non-Personnel,257.62
Washington Martha Sch,2018,Federal - Non-Personnel,221.76
Webster Sch,2018,Federal - Non-Personnel,202.18
Welsh John Sch,2018,Federal - Non-Personnel,278.3
West Philadelphia HS,2018,Federal - Non-Personnel,273.45
Widener Memorial Sch,2018,Federal - Non-Personnel,196.09
Willard Frances E Sch,2018,Federal - Non-Personnel,192.84
Wilson Woodrow MS,2018,Federal - Non-Personnel,196.79
Wright Richard R Sch,2018,Federal - Non-Personnel,215.95
Ziegler William H Sch,2018,Federal - Non-Personnel,292.31
Aliquippa El Sch,2018,Federal - Non-Personnel,91.76
Aliquippa JSHS,2018,Federal - Non-Personnel,147.14
Ambridge Area HS,2018,Federal - Non-Personnel,463.09
Ambridge Area MS,2018,Federal - Non-Personnel,403.99
Economy El Sch,2018,Federal - Non-Personnel,352.79
Highland El Sch,2018,Federal - Non-Personnel,630.91
State Street El Sch,2018,Federal - Non-Personnel,356.88
Beaver Area MS,2018,Federal - Non-Personnel,29.45
Beaver Area SHS,2018,Federal - Non-Personnel,85.56
College Square El Sch,2018,Federal - Non-Personnel,46.08
Dutch Ridge El Sch,2018,Federal - Non-Personnel,46.09
Beaver Falls Area SHS,2018,Federal - Non-Personnel,464.22
Beaver Falls MS,2018,Federal - Non-Personnel,199.36
Big Beaver El Sch,2018,Federal - Non-Personnel,180.72
Central El Sch,2018,Federal - Non-Personnel,226.93
Blackhawk HS,2018,Federal - Non-Personnel,98.57
Blackhawk Intermediate Sch,2018,Federal - Non-Personnel,75.65
Highland MS,2018,Federal - Non-Personnel,77.02
Northwestern Primary Sch,2018,Federal - Non-Personnel,75.78
Patterson Primary Sch,2018,Federal - Non-Personnel,63.78
Central Valley MS,2018,Federal - Non-Personnel,63.97
Central Valley HS,2018,Federal - Non-Personnel,64.65
Center Grange Primary School,2018,Federal - Non-Personnel,62.81
Todd Lane El Sch,2018,Federal - Non-Personnel,63
Freedom Area SHS,2018,Federal - Non-Personnel,33.5
Hopewell El Sch,2018,Federal - Non-Personnel,0
Hopewell JHS,2018,Federal - Non-Personnel,0
Hopewell SHS,2018,Federal - Non-Personnel,0
Independence El Sch,2018,Federal - Non-Personnel,0
Margaret Ross El Sch,2018,Federal - Non-Personnel,0
Midland El/MS,2018,Federal - Non-Personnel,751.27
New Brighton Area El Sch,2018,Federal - Non-Personnel,286.88
New Brighton Area HS,2018,Federal - Non-Personnel,209.53
New Brighton Area MS,2018,Federal - Non-Personnel,383.44
Riverside HS,2018,Federal - Non-Personnel,34.99
Rochester Area El Sch,2018,Federal - Non-Personnel,217.3
Rochester High School,2018,Federal - Non-Personnel,0
South Side El Sch,2018,Federal - Non-Personnel,65.88
South Side HS,2018,Federal - Non-Personnel,58.73
South Side MS,2018,Federal - Non-Personnel,49.89
Fairview El Sch,2018,Federal - Non-Personnel,0
Western Beaver Co JSHS,2018,Federal - Non-Personnel,0
Apollo-Ridge Elem Sch,2018,Federal - Non-Personnel,27.7
Apollo-Ridge HS,2018,Federal - Non-Personnel,27.34
Apollo-Ridge MS,2018,Federal - Non-Personnel,27.6
Dayton El Sch,2018,Federal - Non-Personnel,237.4
Elderton El Sch,2018,Federal - Non-Personnel,231.81
Lenape El Sch,2018,Federal - Non-Personnel,238.79
Shannock Valley El Sch,2018,Federal - Non-Personnel,226.53
West Hills Intermediate Sch,2018,Federal - Non-Personnel,251.51
West Hills Primary Sch,2018,Federal - Non-Personnel,262.94
West Shamokin JSHS,2018,Federal - Non-Personnel,378.6
Buffalo El Sch,2018,Federal - Non-Personnel,0
Freeport Area SHS,2018,Federal - Non-Personnel,0
South Buffalo El Sch,2018,Federal - Non-Personnel,65.34
David Leech El Sch,2018,Federal - Non-Personnel,16.17
Leechburg Area HS,2018,Federal - Non-Personnel,11.95
Blairsville El Sch,2018,Federal - Non-Personnel,0
Blairsville MS,2018,Federal - Non-Personnel,0
Blairsville SHS,2018,Federal - Non-Personnel,0
Saltsburg El Sch,2018,Federal - Non-Personnel,0
Saltsburg MS/HS,2018,Federal - Non-Personnel,0
Homer-Center El Sch,2018,Federal - Non-Personnel,83.97
Homer-Center JSHS,2018,Federal - Non-Personnel,0
Ben Franklin El Sch,2018,Federal - Non-Personnel,29.03
East Pike El Sch,2018,Federal - Non-Personnel,29.03
Eisenhower El Sch,2018,Federal - Non-Personnel,29.03
Horace Mann El Sch,2018,Federal - Non-Personnel,29.03
Indiana Area JHS,2018,Federal - Non-Personnel,3.9
Indiana Area SHS,2018,Federal - Non-Personnel,3.9
Marion Center Area JR/SR HS,2018,Federal - Non-Personnel,52.89
Rayne El Sch,2018,Federal - Non-Personnel,78.74
Penns Manor Area El Sch,2018,Federal - Non-Personnel,214.57
Penns Manor Area JSHS,2018,Federal - Non-Personnel,26.52
Purchase Line JSHS,2018,Federal - Non-Personnel,27.07
Purchase Line El Sch,2018,Federal - Non-Personnel,44.64
United El Sch,2018,Federal - Non-Personnel,36.76
United JSHS,2018,Federal - Non-Personnel,0
Blue Mountain El East Sch,2018,Federal - Non-Personnel,9.29
Blue Mountain El Cressona Sch,2018,Federal - Non-Personnel,12.18
Blue Mountain HS,2018,Federal - Non-Personnel,9.14
Blue Mountain MS,2018,Federal - Non-Personnel,3.92
Blue Mountain El West Sch,2018,Federal - Non-Personnel,15.34
Mahanoy Area El Sch,2018,Federal - Non-Personnel,129.5
Early Childhood Edu Ctr,2018,Federal - Non-Personnel,0
Minersville Area El Ctr,2018,Federal - Non-Personnel,0
