DistrictName,SchoolName,Schl,AcademicYearId,AUN,DataElement,DisplayValue
Burgettstown Area SD,Burgettstown El Ctr,7477,2021,101631203,Federal - Personnel,133274.93
Burgettstown Area SD,Burgettstown MS/HS,4195,2021,101631203,Federal - Personnel,410297.42
Burrell SD,Bon Air El Sch,4333,2021,107650703,Federal - Personnel,416485.84
Burrell SD,Burrell HS,4340,2021,107650703,Federal - Personnel,122754.8
Burrell SD,Charles A Huston MS,4339,2021,107650703,Federal - Personnel,94976.97
Burrell SD,Stewart El Sch,4336,2021,107650703,Federal - Personnel,224292.97
Butler Area SD,Broad Street El Sch,8494,2021,104101252,Federal - Personnel,141218.48
Butler Area SD,Butler Area IHS,6690,2021,104101252,Federal - Personnel,714212.69
Butler Area SD,Butler Area SHS,8344,2021,104101252,Federal - Personnel,606967.49
Butler Area SD,Center Twp Sch,1148,2021,104101252,Federal - Personnel,474303.32
Butler Area SD,Connoquenessing El Sch,1150,2021,104101252,Federal - Personnel,218098.37
Butler Area SD,Emily Brittain El Sch,1134,2021,104101252,Federal - Personnel,189458.43
Butler Area SD,Mcquistion El Sch,1138,2021,104101252,Federal - Personnel,391138.8
Butler Area SD,Northwest El Sch,1142,2021,104101252,Federal - Personnel,292951.94
Butler Area SD,Summit Township El Sch,1184,2021,104101252,Federal - Personnel,206662.24
California Area SD,California Area El Sch,7221,2021,101631503,Federal - Personnel,60005.06
California Area SD,California Area MS,6939,2021,101631503,Federal - Personnel,24927.55
California Area SD,California Area SHS,4203,2021,101631503,Federal - Personnel,383328.54
Cambria Heights SD,Cambria Heights El Sch,7347,2021,108111203,Federal - Personnel,92791.31
Cambria Heights SD,Cambria Heights MS,1199,2021,108111203,Federal - Personnel,92791.31
Cambria Heights SD,Cambria Heights SHS,5212,2021,108111203,Federal - Personnel,92791.31
Cameron County SD,Cameron County JSHS,1299,2021,109122703,Federal - Personnel,200062
Cameron County SD,Woodland El Sch,1298,2021,109122703,Federal - Personnel,283273
Camp Hill SD,Camp Hill MS,7509,2021,115211003,Federal - Personnel,141161.83
Camp Hill SD,Camp Hill SHS,1682,2021,115211003,Federal - Personnel,209018.57
Camp Hill SD,Eisenhower El Sch,1678,2021,115211003,Federal - Personnel,133236.96
Camp Hill SD,Hoover El Sch,1680,2021,115211003,Federal - Personnel,121349.64
Canon-McMillan SD,Borland Manor El Sch,4211,2021,101631703,Federal - Personnel,119766.55
Canon-McMillan SD,Canon-McMillan SHS,4217,2021,101631703,Federal - Personnel,217433.31
Canon-McMillan SD,Canonsburg MS,7217,2021,101631703,Federal - Personnel,112426.58
Canon-McMillan SD,Cecil Intrmd Sch,7216,2021,101631703,Federal - Personnel,61990.45
Canon-McMillan SD,Hills-Hendersonville El Sch,4938,2021,101631703,Federal - Personnel,214549.24
Canon-McMillan SD,Muse El Sch,8397,2021,101631703,Federal - Personnel,432330.36
Canon-McMillan SD,North Strabane Intrmd Sch,7764,2021,101631703,Federal - Personnel,137092.86
Canon-McMillan SD,South Central El,4937,2021,101631703,Federal - Personnel,351213.46
Canon-McMillan SD,Wylandville El Sch,4214,2021,101631703,Federal - Personnel,165868.48
Canton Area SD,Canton Area El Sch,5303,2021,117081003,Federal - Personnel,1094892.5
Canton Area SD,Canton JSHS,988,2021,117081003,Federal - Personnel,1160582.5
