WEST MIFFLIN AREA SD,1594490,33982898,19265481,67116911,65517351,2018
WEST OAK LANE CS,1810607,12606410,241988,14179320,14659005,2018
WEST PERRY SD,679229.7,21483328,18339622,41753141,40502180,2018
WEST PHILA. ACHIEVEMENT CES,1111739,5180982,2524193,8473762,8816914,2018
WEST SHORE SD,1788806,87236653,32509608,122000000,122000000,2018
WEST SIDE CTC,190962,5640894,1318590,7200446,7150446,2018
WEST YORK AREA SD,735928,42249445,15845053,57909575,58836976,2018
WESTERN AREA CTC,655808.9,3775997,1031717,5434352,5497690,2018
WESTERN BEAVER COUNTY SD,129483,4677713,9228956,14092045,14036152,2018
WESTERN MONTGOMERY CTC,123499,5100242,1085222,6548323,6308963,2018
WESTERN WAYNE SD,927716.4,28081708,16336439,45662531,45345864,2018
WESTINGHOUSE ARTS ACADEMY CS,55366,2675392,33687,3102701,2764445,2018
WESTMONT HILLTOP SD,404440.6,13695728,8013645,21112384,22113813,2018
WHITEHALL-COPLAY SD,1340064,48326003,21329693,70497594,71023886,2018
WIDENER PARTNERSHIP CS,202280.5,5939111,43641.12,6480249,6185033,2018
WILKES-BARRE AREA CTC,372355,7690957,1922373,9985686,9985685,2018
WILKES-BARRE AREA SD,5576690,70144014,53002688,128000000,129000000,2018
WILKINSBURG BOROUGH SD,1966086,13474100,16096338,29842657,31685626,2018
WILLIAM PENN SD,4800156,51043024,46719216,104000000,103000000,2018
WILLIAMS VALLEY SD,416308.7,4494791,11172513,17050759,16083613,2018
WILLIAMSBURG COMMUNITY SD,273228.2,2285488,5195817,7212786,7754533,2018
WILLIAMSPORT AREA SD,6247035,36650670,46801639,90445385,90059068,2018
WILMINGTON AREA SD,729329.7,9496107,10207529,21403682,23365515,2018
WILSON AREA SD,611561.2,27291649,13888524,41505307,41791733,2018
WILSON SD,1302556,80078984,24442370,104000000,106000000,2018
WINDBER AREA SD,537052.8,4924177,12799616,18153485,18260847,2018
WISSAHICKON CS,1555117,14747228,218600,14983270,16520945,2018
WISSAHICKON SD,595062.3,82503702,20120879,102000000,103000000,2018
WOODLAND HILLS SD,3027593,56648274,34434411,98184001,94420691,2018
WYALUSING AREA SD,500816.1,11346330,12855026,31822728,33906554,2018
WYOMING AREA SD,865812.6,19317405,15880700,36954756,36063917,2018
WYOMING VALLEY WEST SD,3561315,37674272,35022652,77466455,76409416,2018
WYOMISSING AREA SD,784486.3,28894649,6976233,37702041,36658519,2018
YORK ACADEMY REGIONAL CHARTER SCHOOL,595993.5,10592965,97449.99,11141874,11286409,2018
YORK CITY SD,9254589,38374350,99789251,159000000,156000000,2018
YORK CO SCHOOL OF TECHNOLOGY,707954,21849637,5152302,27623026,27709893,2018
YORK SUBURBAN SD,636934.2,47502266,10765221,57930794,58904421,2018
YOUGH SD,657357.9,14812125,18188010,33503353,33657492,2018
YOUNG SCHOLARS CS,323004,4896627,94964,4727551,5314595,2018
YOUNG SCHOLARS OF CENTRAL PA CS,84870,6707391,11845,6310412,6815065,2018
YOUNG SCHOLARS OF MCKEESPORT CHARTER SCHOOL,452391,3051900,31708,2945481,3542927,2018
YOUNG SCHOLARS OF WESTERN PENNSYLVANIA CS,201248,5996470,52581,6129607,6268764,2018
YOUTH BUILD PHILA CS,2856373,4507140,61069,7348141,7424582,2018
