FERNDALE AREA SD,842644.15,2978436.51,8844006.88,12891863.69,13483761.44,2021
FIRST PHILADELPHIA PREPARATORY CS,4175811.00,28388218.00,362820.00,28929581.00,32926849.00,2021
FLEETWOOD AREA SD,1915212.05,31805456.47,15530268.90,49411360.71,49252036.87,2021
FOLK ARTS-CULTURAL TREASURES CS,2311462.00,6862566.00,114964.00,8447755.00,9288992.00,2021
FORBES ROAD CTC,702599.00,4328125.22,1509366.91,6540091.13,6540091.13,2021
FORBES ROAD CAREER AND TECHNOLOGY CENTER,NULL,NULL,NULL,NULL,NULL,2021
FORBES ROAD SD,222636.49,2956754.00,4776661.06,8594361.80,8158156.49,2021
FOREST AREA SD,1291005.30,7716412.80,5736611.01,14118387.88,14744029.11,2021
FOREST CITY REGIONAL SD,1426558.35,7776682.89,7944256.25,17183780.17,17147497.49,2021
FOREST HILLS SD,1871354.52,6526119.79,19880940.60,29255624.53,28435967.72,2021
FORT CHERRY SD,754197.09,9405792.38,10563823.20,19473769.66,20723812.67,2021
FORT LEBOEUF SD,2495935.39,20047526.20,15097982.89,37035369.51,38452099.44,2021
FOX CHAPEL AREA SD,3886549.84,83735356.14,20955927.11,104997352.00,108781435.00,2021
FRANKLIN AREA SD,1241621.55,12721988.26,20674355.37,36931675.77,34637965.18,2021
FRANKLIN COUNTY CTC,768785.58,6224120.35,1919257.64,9315292.13,9167622.55,2021
FRANKLIN COUNTY CAREER AND TECHNOLOGY CENTER,NULL,NULL,NULL,NULL,NULL,2021
FRANKLIN REGIONAL SD,648496.21,44615434.93,17635964.03,65216934.96,62936618.32,2021
FRANKLIN TOWNE CHS,4139380.00,18040938.00,102517.00,17576814.00,22282835.00,2021
FRANKLIN TOWNE CHARTER ELEMENTARY SCHOOL,3827151.00,13734211.00,89365.00,12566488.00,17650727.00,2021
FRAZIER SD,925110.66,7098943.48,11566160.66,20106064.90,19590214.80,2021
FREDERICK DOUGLASS MASTERY CS,2933066.00,10250758.00,82877.00,12756834.00,13266701.00,2021
FREEDOM AREA SD,709301.19,11039763.48,13097036.53,24570023.23,24846101.20,2021
FREEPORT AREA SD,1168516.24,19617430.93,13310331.84,34636791.26,34237677.54,2021
FREIRE CS,3757856.71,15839009.44,234297.01,19589503.60,19831163.16,2021
FULTON COUNTY AREA VOCATIONAL-TECHNICAL SCHOOL,NULL,NULL,293214.00,NULL,NULL,2021
FULTON COUNTY CENTER FOR CAREER AND TECH,108181.00,735873.00,NULL,1137268.00,1137268.00,2021
GALETON AREA SD,224498.36,3919871.93,3849734.13,8259287.11,7994104.42,2021
GARNET VALLEY SD,936231.00,93691381.00,21230409.00,115640760.00,115917275.00,2021
GATEWAY SD,4975095.91,56949577.67,21072078.28,82153638.23,82996751.86,2021
GENERAL MCLANE SD,1554991.95,15861356.48,17870228.02,38750107.20,35286576.45,2021
GETTYSBURG AREA SD,3692132.84,45944391.95,18850889.72,68851583.83,68509421.56,2021
GETTYSBURG MONTESSORI CS,180021.00,5085610.00,5799.00,3813982.00,5271430.00,2021
GILLINGHAM CHARTER SCHOOL,775514.00,3623931.00,56560.00,4319000.00,4456005.00,2021
GIRARD SD,5463857.33,11273613.63,16776090.12,46337494.14,47208842.74,2021
GLENDALE SD,686870.77,3785169.41,9429947.63,14110660.95,13909787.81,2021
GLOBAL LEADERSHIP ACADEMY CS,1873016.00,9265025.00,70060.00,11557534.00,11208101.00,2021
GLOBAL LEADERSHIP ACADEMY CS SOUTHWEST A,NULL,NULL,10724.00,11120834.00,9963966.00,2021
GLOBAL LEADERSHIP ACADEMY CS SOUTHWEST AT HUEY,1908402.00,8044840.00,NULL,NULL,NULL,2021
GOVERNOR MIFFLIN SD,2831029.24,53450080.81,20281751.67,77157029.07,77157029.07,2021
GREAT VALLEY SD,1958963.37,99545667.83,16798208.60,109959780.10,118724660.40,2021
GREATER ALTOONA CTC,2016371.79,8617136.74,2543589.17,NULL,13273757.84,2021
GREATER ALTOONA CAREER AND TECHNOLOGY CENTER,NULL,NULL,NULL,13273757.84,NULL,2021
GREATER JOHNSTOWN CTC,202053.15,5987610.82,1224318.55,7078533.50,7413982.52,2021
GREATER JOHNSTOWN CAREER AND TECHNOLOGY CENTER,NULL,NULL,NULL,NULL,NULL,2021
GREATER JOHNSTOWN SD,25266499.99,12832704.79,36760750.28,75791765.75,75015591.27,2021
GREATER LATROBE SD,2215545.41,37873176.13,21397765.98,65071167.69,64637700.52,2021
GREATER NANTICOKE AREA SD,4663494.78,10448067.69,20612572.55,34210216.30,35774135.02,2021
GREEN WOODS CS,3011344.00,9599088.00,48324.00,11944238.00,12658756.00,2021
GREENCASTLE-ANTRIM SD,3936376.45,30715966.58,14732052.36,54262578.70,58847514.39,2021
GREENE COUNTY CTC,646323.12,2538333.11,802736.76,4010889.65,3987392.99,2021
GREENE COUNTY CAREER AND TECHNOLOGY CENTER,NULL,NULL,NULL,NULL,NULL,2021
GREENSBURG SALEM SD,6295844.11,26191277.19,19764303.21,51431822.52,52260674.82,2021
GREENVILLE AREA SD,2290157.25,7972350.51,13433385.02,23238987.73,23695892.78,2021
